User: Administrator
Title:	Carmin 10mM MQ 2000ms 5aq_20200117-134120_OE1_CHANNEL1_Sample 20200117_134120_837
336	6731,236819
337	7898,271509
338	8492,211139
339	7668,468486
340	7295,006876
341	6888,444133
342	6525,613239
343	6257,362514
344	6329,688319
345	6204,729324
346	6094,035279
347	5995,603557
348	5904,128136
349	5826,853942
350	5759,887853
351	5702,298189
352	5653,157189
353	5611,803100
354	5576,647617
355	5547,095393
356	5522,306362
357	5502,729598
358	5484,660236
359	5468,599726
360	5454,118050
361	5437,558387
362	5426,287543
363	5417,810534
364	5411,883747
365	5408,050643
366	5409,752016
367	5405,936547
368	5400,161297
369	5392,146173
370	5379,539439
371	5368,085914
372	5356,241018
373	5344,456850
374	5333,204258
375	5321,105135
376	5313,591083
377	5308,721637
378	5306,462200
379	5310,744229
380	5310,873526
381	5310,605630
382	5309,950614
383	5303,317985
384	5304,536301
385	5309,390860
386	5317,927534
387	5329,774986
388	5350,270077
389	5362,333117
390	5372,105644
391	5379,362078
392	5376,383303
393	5382,685612
394	5391,087089
395	5401,183029
396	5423,153256
397	5430,543792
398	5430,554139
399	5422,534847
400	5406,608152
401	5376,546963
402	5352,344109
403	5327,570924
404	5303,357702
405	5282,076631
406	5261,074866
407	5242,384974
408	5226,717501
409	5208,773515
410	5202,641110
411	5204,028187
412	5212,514871
413	5226,943674
414	5254,191487
415	5268,988755
416	5278,943595
417	5282,552363
418	5281,686385
419	5268,765769
420	5246,683147
421	5216,454432
422	5164,554286
423	5128,200709
424	5097,879546
425	5075,018437
426	5059,982984
427	5062,679879
428	5053,644266
429	5043,713772
430	5032,311610
431	5014,642853
432	5002,282033
433	4990,956618
434	4980,655967
435	4974,704916
436	4964,746732
437	4953,366361
438	4940,567500
439	4926,619444
440	4908,551118
441	4896,541619
442	4886,891154
443	4879,743212
444	4877,552662
445	4873,591939
446	4870,162195
447	4867,090081
448	4862,771736
449	4860,770239
450	4859,738826
451	4859,538119
452	4862,548008
453	4862,656283
454	4861,462410
455	4858,890110
456	4855,092621
457	4846,242840
458	4843,769859
459	4843,325604
460	4844,715663
461	4853,273959
462	4853,880097
463	4851,390465
464	4845,600407
465	4831,098121
466	4821,290945
467	4812,298138
468	4804,423678
469	4797,663712
470	4795,540157
471	4787,113075
472	4776,730074
473	4764,505911
474	4747,724911
475	4734,870231
476	4723,261316
477	4713,237015
478	4705,305870
479	4698,726452
480	4693,695539
481	4690,008653
482	4689,372527
483	4686,808172
484	4683,468438
485	4679,100528
486	4673,602491
487	4666,203877
488	4659,287902
489	4652,105581
490	4644,876049
491	4635,930103
492	4630,332999
493	4626,181625
494	4623,259832
495	4625,610463
496	4621,861338
497	4615,517334
498	4606,461062
499	4590,158867
500	4577,980689
501	4566,878590
502	4557,214425
503	4549,079998
504	4544,744433
505	4537,181865
506	4529,018979
507	4520,142462
508	4510,593696
509	4500,376233
510	4489,763527
511	4479,103653
512	4465,625151
513	4457,694144
514	4452,696275
515	4450,642111
516	4456,337571
517	4457,410087
518	4457,419364
519	4456,174652
520	4453,847867
521	4446,056975
522	4447,297254
523	4451,665137
524	4458,841962
525	4474,527709
526	4480,645852
527	4483,702966
528	4483,686949
529	4475,561843
530	4474,102122
531	4474,727334
532	4477,989474
533	4485,413089
534	4494,094046
535	4504,989652
536	4517,887463
537	4534,087997
538	4549,553991
539	4565,145242
540	4580,609161
541	4595,818630
542	4608,150050
543	4624,903340
544	4642,602646
545	4660,607524
546	4683,117794
547	4695,516193
548	4702,672767
549	4704,398417
550	4697,173208
551	4691,208456
552	4683,532806
553	4674,799422
554	4665,027689
555	4656,050198
556	4647,746985
557	4640,334415
558	4636,026523
559	4629,821199
560	4623,337980
561	4616,651898
562	4609,984917
563	4602,448641
564	4598,073564
565	4595,652044
566	4595,467993
567	4597,499507
568	4602,503800
569	4610,238610
570	4620,613368
571	4631,570601
572	4647,516685
573	4665,832944
574	4685,407885
575	4711,175869
576	4725,502972
577	4732,947414
578	4732,600214
579	4721,525396
580	4705,999841
581	4684,307904
582	4657,115781
583	4622,273514
584	4587,636430
585	4551,856378
586	4515,660264
587	4479,528244
588	4446,047230
589	4408,588206
590	4370,429658
591	4332,080575
592	4291,385037
593	4256,838515
594	4225,631195
595	4197,908631
596	4176,542054
597	4153,264213
598	4131,042878
599	4109,835403
600	4087,797991
601	4070,196284
602	4055,308015
603	4043,222658
604	4034,028709
605	4027,278466
606	4022,819070
607	4020,284174
608	4020,995174
609	4020,176326
610	4018,824710
611	4016,601823
612	4012,495169
613	4008,386914
614	4003,709660
615	3998,575360
616	3993,133568
617	3986,025205
618	3981,876592
619	3978,564290
620	3975,683337
621	3977,459018
622	3969,607507
623	3957,865727
624	3942,801856
625	3917,667652
626	3905,237184
627	3897,575185
628	3894,778660
629	3903,430742
630	3903,649016
631	3902,070438
632	3898,308182
633	3888,621800
634	3883,016425
635	3878,171344
636	3874,310279
637	3872,607811
638	3870,282264
639	3868,251574
640	3866,437222
641	3865,083729
642	3863,416261
643	3861,705766
644	3860,022440
645	3856,949717
646	3856,298866
647	3856,919023
648	3858,747177
649	3864,718434
650	3867,188800
651	3868,266370
652	3867,945211
653	3866,529167
654	3861,179394
655	3862,826836
656	3867,175765
657	3874,072956
658	3888,195937
659	3893,963240
660	3897,898681
661	3900,680862
662	3896,068676
663	3906,625842
664	3924,220582
665	3948,826262
666	3982,686888
667	4016,093762
668	4050,782642
669	4084,844597
670	4119,838581
671	4143,692525
672	4158,513623
673	4162,842305
674	4159,302749
675	4137,792125
676	4102,538586
677	4055,010258
678	3986,946415
679	3929,163601
680	3873,752701
681	3822,742763
682	3780,711041
683	3739,902306
684	3703,739224
685	3672,255812
686	3646,752267
687	3623,181625
688	3602,511759
689	3584,363743
690	3568,566748
691	3554,350353
692	3541,600285
693	3530,094245
694	3519,087632
695	3509,855916
696	3501,770327
697	3494,665779
698	3489,544476
699	3483,302326
700	3476,814684
701	3470,096986
702	3461,186320
703	3455,431773
704	3451,338064
705	3448,972633
706	3449,504404
707	3449,621027
708	3449,987263
709	3450,258606
710	3449,970616
711	3449,143325
712	3447,370274
713	3444,351844
714	3442,392131
715	3435,202885
716	3424,698808
717	3411,227426
718	3389,446570
719	3374,480124
720	3362,846502
721	3355,054282
722	3356,882282
723	3354,437389
724	3351,275985
725	3347,048940
726	3341,786583
727	3333,116390
728	3330,080420
729	3329,184380
730	3330,452513
731	3335,427334
732	3338,496750
733	3341,881905
734	3345,616285
735	3348,410216
736	3354,919857
737	3363,213762
738	3373,136020
739	3385,388090
740	3396,458686
741	3407,352740
742	3417,775171
743	3427,143746
744	3436,260691
745	3444,436928
746	3451,406591
747	3457,576582
748	3460,607837
749	3461,296630
750	3459,660304
751	3456,571515
752	3450,184560
753	3442,087635
754	3433,207113
755	3422,302874
756	3418,092531
757	3418,348384
758	3423,824933
759	3435,421794
760	3452,204661
761	3474,824925
762	3503,237960
763	3536,186751
764	3576,403953
765	3621,596010
766	3670,471027
767	3722,583750
768	3772,099828
769	3818,644757
770	3864,758928
771	3897,382038
772	3917,947403
773	3925,138388
774	3917,922129
775	3897,300119
776	3863,691931
777	3818,441449
778	3757,561551
779	3697,365896
780	3635,993561
781	3575,679997
782	3518,285401
783	3465,178765
784	3417,412783
785	3375,621996
786	3341,339102
787	3311,366342
788	3286,312838
789	3265,590216
790	3251,597615
791	3235,922752
792	3220,398003
793	3204,669949
794	3185,500266
795	3171,114610
796	3159,163330
797	3149,831281
798	3144,328557
799	3139,492728
800	3136,138747
801	3134,052125
802	3131,941552
803	3132,332407
804	3133,938471
805	3136,274789
806	3141,008652
807	3141,511570
808	3139,281894
809	3133,925922
810	3125,305739
811	3113,516421
812	3098,922192
813	3082,134162
814	3060,799864
815	3044,289717
816	3030,178748
817	3018,867016
818	3012,467478
819	3005,232777
820	2999,046542
821	2993,696060
822	2989,071635
823	2984,891823
824	2981,153142
825	2977,844717
826	2974,140268
827	2972,519990
828	2971,939938
829	2972,213976
830	2974,453601
831	2974,235550
832	2973,080084
833	2971,002139
834	2966,650630
835	2964,874223
836	2963,816493
837	2963,393290
838	2963,910987
839	2963,273978
840	2961,829674
841	2961,023523
842	2956,067888
843	2948,016906
844	2936,858249
845	2920,927860
846	2905,439486
847	2889,550184
848	2873,898185
849	2858,519554
850	2845,272365
851	2834,106080
852	2825,274652
853	2819,995402
854	2815,454587
855	2812,611302
856	2811,487271
857	2811,087478
858	2814,273522
859	2820,026621
860	2828,197419
861	2838,880776
862	2850,589535
863	2863,203325
864	2876,127439
865	2889,980797
866	2900,560371
867	2908,766162
868	2914,298139
869	2915,675125
870	2916,860516
871	2916,146481
872	2913,337150
873	2910,253756
874	2900,280169
875	2886,299871
876	2865,571916
877	2846,659127
878	2828,291952
879	2811,322534
880	2796,168286
881	2783,725587
882	2773,984469
883	2766,832994
884	2765,036811
885	2760,316668
886	2754,885357
887	2748,634818
888	2738,412061
889	2733,320068
890	2730,555645
891	2730,117456
892	2734,011640
893	2735,467689
894	2736,341270
895	2736,283782
896	2734,357457
897	2732,546796
898	2729,957736
899	2726,507552
900	2722,408407
901	2716,691719
902	2709,710201
903	2701,738984
904	2692,371833
905	2681,955848
906	2670,791136
907	2657,453692
908	2646,755385
909	2637,711617
910	2630,481714
911	2626,783862
912	2621,865814
913	2616,941481
914	2611,800069
915	2606,404221
916	2600,602349
917	2594,585447
918	2588,608040
919	2581,348050
920	2577,827033
921	2576,497111
922	2577,338932
923	2581,339556
924	2584,471980
925	2587,799742
926	2590,973590
927	2594,086727
928	2595,707761
929	2596,293815
930	2594,698086
931	2594,051677
932	2593,680659
933	2593,738824
934	2594,399984
935	2595,343644
936	2596,552238
937	2597,837997
938	2599,943453
939	2599,967319
940	2598,660773
941	2595,958691
942	2591,405313
943	2586,653833
944	2581,355442
945	2575,753398
946	2569,283064
947	2564,610952
948	2560,760070
949	2559,916438
950	2556,383206
951	2551,492718
952	2545,239009
953	2534,929890
954	2528,290574
955	2523,360696
956	2520,254379
957	2521,310468
958	2519,536044
959	2516,906443
960	2513,263827
961	2507,914806
962	2503,172601
963	2498,557344
964	2494,434318
965	2489,766245
966	2489,179418
967	2490,952847
968	2496,516869
969	2501,336262
970	2505,854162
971	2509,358565
972	2513,205752
973	2511,825398
974	2506,572673
975	2497,602893
976	2481,639364
977	2469,752666
978	2459,008294
979	2449,764403
980	2444,664297
981	2435,938200
982	2426,423270
983	2416,265227
984	2404,422860
985	2395,774171
986	2388,837092
987	2383,652967
988	2380,688024
989	2379,720456
990	2380,476277
991	2384,611507
992	2386,230244
993	2386,754680
994	2386,030938
995	2382,370603
996	2381,024000
997	2380,365962
998	2380,499270
999	2381,753367
1000	2382,878447
1001	2384,120783
1002	2386,288726
1003	2386,639059
1004	2385,695008
1005	2383,413395
1006	2378,704845
1007	2374,911184
1008	2371,281325
1009	2368,016782
1010	2365,546448
1011	2363,057242
1012	2360,876711
1013	2358,999116
1014	2357,219366
1015	2356,030830
1016	2355,101318
1017	2355,923443
1018	2354,397965
1019	2351,574412
1020	2347,634574
1021	2339,664833
1022	2336,843517
1023	2336,773456
1024	2339,491499
1025	2348,297324
1026	2352,402304
1027	2355,181552
1028	2356,650477
1029	2353,802045
1030	2357,581217
1031	2363,843910
1032	2376,236336
1033	2384,316382
1034	2390,097891
1035	2393,036037
1036	2391,101133
1037	2389,230190
1038	2386,016063
1039	2381,670703
1040	2376,849580
1041	2370,350415
1042	2362,913457
1043	2353,548126
1044	2345,514657
1045	2338,366285
1046	2332,239381
1047	2329,152855
1048	2323,781469
1049	2317,588793
1050	2310,659100
1051	2301,037378
1052	2295,333047
1053	2291,679149
1054	2290,136291
1055	2291,814473
1056	2292,368670
1057	2293,017837
1058	2293,668263
1059	2293,669883
1060	2293,043386
1061	2291,793854
1062	2288,899543
1063	2287,480962
1064	2286,667891
1065	2286,446116
1066	2287,934566
1067	2287,282550
1068	2285,787177
1069	2282,097295
1070	2279,737012
1071	2278,108219
1072	2277,375708
1073	2278,304295
1074	2278,928712
1075	2279,709990
1076	2280,523706
1077	2281,186261
1078	2281,857326
1079	2282,382642
1080	2282,700738
1081	2283,210561
1082	2282,496197
1083	2281,277457
1084	2278,016212
1085	2277,514769
1086	2278,642187
1087	2281,395751
1088	2287,593509
1089	2291,111653
1090	2293,678190
1091	2295,200867
1092	2294,253284
1093	2295,886697
1094	2298,187104
1095	2302,675419
1096	2304,893728
1097	2305,757834
1098	2305,084915
1099	2302,267400
1100	2299,075365
1101	2295,141000
1102	2290,709411
1103	2284,928904
1104	2281,405675
1105	2278,667790
1106	2279,894860
1107	2275,836346
1108	2268,695862
1109	2258,546301
1110	2242,000684
1111	2230,772369
1112	2221,729481
1113	2215,141048
1114	2212,726768
1115	2208,116603
1116	2203,295409
1117	2198,240245
1118	2192,090650
1119	2185,009556
1120	2177,119954
1121	2167,528735
1122	2159,860098
1123	2153,267583
1124	2148,528361
1125	2144,390608
1126	2141,151701
1127	2138,777291
1128	2137,289714
1129	2136,533309
1130	2136,536543
1131	2137,302752
1132	2138,653011
1133	2141,166095
1134	2144,632625
1135	2149,357060
1136	2154,481244
1137	2160,139350
1138	2166,299848
1139	2172,351632
1140	2179,930424
1141	2188,491366
1142	2197,911495
1143	2208,385298
1144	2218,366403
1145	2228,016667
1146	2237,454695
1147	2245,406046
1148	2251,933237
1149	2256,926766
1150	2260,293626
1151	2262,412178
1152	2263,404821
1153	2263,575040
1154	2262,296543
1155	2263,059684
1156	2264,789070
1157	2269,531503
1158	2271,907993
1159	2273,367202
1160	2274,049781
1161	2271,392760
1162	2274,306086
1163	2279,889289
1164	2291,613737
1165	2299,892795
1166	2306,093533
1167	2309,646632
1168	2308,692905
1169	2307,897171
1170	2306,116908
1171	2303,689157
1172	2300,310159
1173	2298,079270
1174	2296,322073
1175	2296,346665
1176	2294,277964
1177	2290,847992
1178	2285,877708
1179	2278,694739
1180	2271,226226
1181	2262,941240
1182	2253,818953
1183	2244,254366
1184	2234,227017
1185	2223,744373
1186	2214,000425
1187	2201,735913
1188	2188,150902
1189	2173,640985
1190	2156,961292
1191	2144,661129
1192	2134,946205
1193	2129,209447
1194	2124,288438
1195	2120,831493
1196	2118,549034
1197	2118,102271
1198	2116,563864
1199	2114,923661
1200	2110,951251
1201	2110,979082
1202	2113,882923
1203	2119,784502
1204	2129,958288
1205	2139,765546
1206	2150,003093
1207	2160,992641
1208	2170,199851
1209	2177,712985
1210	2183,411719
1211	2186,618403
1212	2189,901181
1213	2193,121916
1214	2196,900971
1215	2200,089378
1216	2208,711471
1217	2220,754980
1218	2239,381617
1219	2254,981902
1220	2269,365925
1221	2282,113004
1222	2291,912478
1223	2302,877131
1224	2314,068975
1225	2324,379569
1226	2338,098563
1227	2354,506251
1228	2373,560383
1229	2397,188210
1230	2418,258298
1231	2438,494513
1232	2454,592451
1233	2473,496550
1234	2493,379948
1235	2513,696775
1236	2537,976590
1237	2552,674013
1238	2560,907154
1239	2558,249237
1240	2554,539615
1241	2548,504195
1242	2540,716275
1243	2533,248963
1244	2521,176521
1245	2505,920739
1246	2487,481266
1247	2466,574262
1248	2441,813507
1249	2414,561016
1250	2382,637275
1251	2355,331503
1252	2331,200625
1253	2310,770230
1254	2296,278285
1255	2280,631292
1256	2266,143125
1257	2251,402517
1258	2239,787787
1259	2230,364787
1260	2223,013647
1261	2217,895006
1262	2213,206746
1263	2208,949032
1264	2206,585098
1265	2200,706985
1266	2192,461244
1267	2182,086719
1268	2166,770812
1269	2157,773460
1270	2151,917977
1271	2153,277022
1272	2151,520046
1273	2148,876679
1274	2145,307716
1275	2138,162898
1276	2137,186713
1277	2139,671440
1278	2148,759458
1279	2156,872709
1280	2165,712623
1281	2175,342419
1282	2183,894020
1283	2198,691735
1284	2217,886963
1285	2243,547331
1286	2271,174893
1287	2301,838803
1288	2335,578661
1289	2368,159737
1290	2412,339269
1291	2462,770178
1292	2524,096006
1293	2577,348507
1294	2623,511195
1295	2659,841807
1296	2684,184753
1297	2695,465395
1298	2692,872621
1299	2677,108378
1300	2646,999714
1301	2604,434077
1302	2551,668004
1303	2486,160354
1304	2427,704535
1305	2373,348811
1306	2327,316624
1307	2285,242170
1308	2249,090773
1309	2218,966798
1310	2195,461177
1311	2175,792905
1312	2160,266904
1313	2148,759148
1314	2139,471990
1315	2132,133372
1316	2126,222539
1317	2121,929899
1318	2117,133360
1319	2112,510567
1320	2105,498841
1321	2103,732794
1322	2105,414883
1323	2110,343325
1324	2120,099380
1325	2126,552108
1326	2131,553678
1327	2134,068403
1328	2134,986940
1329	2133,836441
1330	2130,586626
1331	2125,575701
1332	2119,091295
1333	2111,575261
1334	2102,771431
1335	2095,473155
1336	2089,592625
1337	2085,595601
1338	2083,843118
1339	2084,541885
1340	2087,769377
1341	2094,237724
1342	2101,723439
1343	2110,817652
1344	2121,129765
1345	2133,683700
1346	2148,419128
1347	2165,499952
1348	2183,225062
1349	2206,827595
1350	2234,009347
1351	2265,927846
1352	2295,503035
1353	2322,260361
1354	2344,291396
1355	2362,267175
1356	2367,202729
1357	2361,062431
1358	2341,182820
1359	2315,730429
1360	2284,072986
1361	2246,836212
1362	2207,656073
1363	2167,754051
1364	2128,523403
1365	2090,794219
1366	2056,367452
1367	2025,587543
1368	1999,799018
1369	1976,571056
1370	1956,204160
1371	1938,431234
1372	1923,158330
1373	1909,619969
1374	1897,754812
1375	1887,214393
1376	1878,278908
1377	1870,741314
1378	1864,503676
1379	1859,459757
1380	1855,536323
1381	1852,623623
1382	1850,336641
1383	1849,269878
1384	1849,043413
1385	1850,714415
1386	1851,040674
1387	1850,275735
1388	1848,414544
1389	1843,384110
1390	1842,148936
1391	1842,935108
1392	1848,014136
1393	1851,208618
1394	1853,192008
1395	1853,543464
1396	1851,634374
1397	1849,080204
1398	1845,662001
1399	1840,149281
1400	1837,158863
1401	1835,844209
1402	1838,410442
1403	1839,435676
1404	1839,153384
1405	1837,184716
1406	1832,194421
1407	1827,886461
1408	1823,429606
1409	1819,494442
1410	1815,077523
1411	1810,529118
1412	1805,985978
1413	1800,776713
1414	1797,611403
1415	1795,582850
1416	1796,547524
1417	1794,717141
1418	1791,326422
1419	1783,718473
1420	1778,567511
1421	1775,375430
1422	1774,407095
1423	1777,753412
1424	1778,532864
1425	1778,357812
1426	1775,689210
1427	1773,954018
1428	1772,531280
1429	1771,527708
1430	1771,693229
1431	1770,587952
1432	1769,121437
1433	1766,120057
1434	1765,510567
1435	1766,366370
1436	1770,804865
1437	1773,298034
1438	1774,610760
1439	1774,754179
1440	1771,911108
1441	1773,346948
1442	1777,241895
1443	1784,766437
1444	1792,883933
1445	1801,910351
1446	1812,363316
1447	1821,401901
1448	1829,023787
1449	1835,070049
1450	1838,078637
1451	1842,949975
1452	1848,406795
1453	1855,594769
1454	1861,388291
1455	1866,241052
1456	1869,301847
1457	1871,894620
1458	1873,753201
1459	1874,770892
1460	1876,496941
1461	1873,921673
1462	1868,756216
1463	1858,857317
1464	1852,180403
1465	1848,167554
1466	1848,573022
1467	1851,716692
1468	1857,949150
1469	1867,184587
1470	1879,196006
1471	1893,860691
1472	1910,765931
1473	1928,484409
1474	1948,706476
1475	1969,993405
1476	1991,056899
1477	2012,906641
1478	2025,198127
1479	2029,823009
1480	2025,442227
1481	2014,268773
1482	1996,248900
1483	1970,465436
1484	1943,058406
1485	1914,372087
1486	1885,870512
1487	1858,210212
1488	1832,238287
1489	1808,546413
1490	1787,725567
1491	1769,465264
1492	1754,005510
1493	1741,486677
1494	1731,272336
1495	1723,222761
1496	1717,329972
1497	1712,552953
1498	1708,606198
1499	1705,143973
1500	1702,026479
1501	1698,619146
1502	1694,933592
1503	1690,489384
1504	1686,542151
1505	1682,895647
1506	1679,770686
1507	1676,832184
1508	1674,119751
1509	1671,608749
1510	1669,666524
1511	1667,190116
1512	1664,687570
1513	1660,894883
1514	1660,153863
1515	1661,560992
1516	1667,253840
1517	1671,338748
1518	1674,279242
1519	1675,818304
1520	1674,690494
1521	1675,683278
1522	1677,686573
1523	1681,110534
1524	1685,631309
1525	1691,349459
1526	1698,453973
1527	1705,953753
1528	1713,753954
1529	1721,867329
1530	1729,434620
1531	1736,330991
1532	1742,454381
1533	1747,137619
1534	1752,386060
1535	1757,594523
1536	1764,339365
1537	1768,106334
1538	1770,027028
1539	1767,289272
1540	1768,195976
1541	1772,228994
1542	1779,661375
1543	1793,099604
1544	1802,488478
1545	1810,474509
1546	1814,919558
1547	1821,989889
1548	1830,439900
1549	1841,822547
1550	1852,943206
1551	1864,561488
1552	1875,364569
1553	1889,107106
1554	1905,745876
1555	1925,467469
1556	1950,578823
1557	1973,651271
1558	1997,194250
1559	2018,963837
1560	2048,182381
1561	2083,884808
1562	2128,383988
1563	2178,492642
1564	2235,110984
1565	2299,088474
1566	2369,152017
1567	2445,877685
1568	2529,959238
1569	2618,637418
1570	2723,809926
1571	2842,239820
1572	2975,958916
1573	3115,362117
1574	3260,006696
1575	3405,594386
1576	3553,243950
1577	3699,016678
1578	3841,663451
1579	3971,284928
1580	4083,668759
1581	4174,111343
1582	4241,400416
1583	4272,633729
1584	4268,226742
1585	4228,361182
1586	4150,970606
1587	4039,509008
1588	3890,078863
1589	3729,803855
1590	3561,347266
1591	3392,717202
1592	3224,525029
1593	3061,113733
1594	2905,657228
1595	2760,255058
1596	2628,685088
1597	2511,816224
1598	2410,496968
1599	2324,196206
1600	2252,276083
1601	2196,979000
1602	2147,237823
1603	2103,189032
1604	2060,605369
1605	2025,532743
1606	1996,680695
1607	1973,558629
1608	1956,872535
1609	1940,613807
1610	1925,545469
1611	1910,216795
1612	1896,622687
1613	1883,786561
1614	1872,262776
1615	1859,649758
1616	1846,391923
1617	1831,184145
1618	1817,998052
1619	1806,628011
1620	1799,010988
1621	1791,494657
1622	1784,447661
1623	1778,102291
1624	1770,807537
1625	1770,160975
1626	1774,352716
1627	1784,955668
1628	1796,574519
1629	1809,776288
1630	1823,096896
1631	1837,753418
1632	1852,595261
1633	1868,073365
1634	1880,083272
1635	1888,209906
1636	1890,947736
1637	1889,696113
1638	1884,154750
1639	1874,269822
1640	1861,602795
1641	1841,503618
1642	1816,219414
1643	1783,309380
1644	1755,143168
1645	1730,201990
1646	1711,790602
1647	1693,166834
1648	1675,567886
1649	1658,190563
1650	1642,114310
1651	1627,064577
1652	1613,507143
1653	1600,227375
1654	1587,335933
1655	1574,959382
1656	1562,154396
1657	1553,123636
1658	1546,638145
1659	1543,913310
1660	1539,973059
1661	1535,598554
1662	1529,742162
1663	1524,345404
1664	1518,904590
1665	1513,641096
1666	1507,958767
1667	1501,937716
1668	1495,252432
1669	1488,686000
1670	1482,143917
1671	1476,677509
1672	1469,796606
1673	1461,660226
1674	1452,520537
1675	1440,476773
1676	1433,955453
1677	1430,650216
1678	1433,758997
1679	1431,604425
1680	1426,580961
1681	1415,263593
