User: Administrator
Title:	AuST dried Heliantina 50mM sinL 20000ms 5av_in glass2_20200117-164107_OE1_CHANNEL1_Sample 20200117_164107_191
1679	2667,872852
1680	2660,310529
1681	2649,684431
1682	2638,368263
1683	2626,293470
1684	2612,300154
1685	2601,523436
1686	2593,405098
1687	2590,544691
1688	2585,751451
1689	2579,238950
1690	2569,822882
1691	2559,124747
1692	2547,489233
1693	2535,714481
1694	2521,980109
1695	2516,023415
1696	2514,839440
1697	2522,975999
1698	2521,957080
1699	2515,850690
1700	2499,046145
1701	2489,216989
1702	2483,024155
1703	2485,083223
1704	2483,017235
1705	2478,781686
1706	2469,418084
1707	2462,109413
1708	2456,155517
1709	2452,801655
1710	2450,042578
1711	2447,938048
1712	2446,995068
1713	2445,011234
1714	2441,929986
1715	2435,766919
1716	2431,140469
1717	2428,422780
1718	2427,692875
1719	2431,322409
1720	2429,834073
1721	2425,516293
1722	2415,557379
1723	2409,660322
1724	2405,962089
1725	2406,660547
1726	2405,598347
1727	2403,691121
1728	2400,254829
1729	2396,166705
1730	2391,381758
1731	2385,333862
1732	2380,568265
1733	2377,032606
1734	2375,338270
1735	2374,269522
1736	2373,704302
1737	2373,732343
1738	2372,946184
1739	2371,075133
1740	2368,021350
1741	2363,411454
1742	2357,375393
1743	2350,254536
1744	2340,940486
1745	2335,187752
1746	2331,510247
1747	2331,767838
1748	2328,451304
1749	2322,916408
1750	2314,101198
1751	2304,669800
1752	2294,413753
1753	2283,290374
1754	2273,558122
1755	2265,325752
1756	2258,527573
1757	2254,329122
1758	2252,299511
1759	2254,176043
1760	2253,386015
1761	2250,354363
1762	2242,887494
1763	2236,323223
1764	2230,545487
1765	2226,394761
1766	2223,480907
1767	2221,948962
1768	2221,947878
1769	2222,672003
1770	2223,836871
1771	2225,879108
1772	2226,682425
1773	2226,057388
1774	2222,266037
1775	2219,371999
1776	2217,965363
1777	2218,290948
1778	2222,053243
1779	2222,628936
1780	2221,590929
1781	2217,281734
1782	2215,516124
1783	2215,047136
1784	2216,925305
1785	2217,686050
1786	2217,789839
1787	2217,066178
1788	2214,985338
1789	2211,655045
1790	2206,153024
1791	2201,808647
1792	2198,077683
1793	2196,952749
1794	2192,608572
1795	2186,168425
1796	2174,606595
1797	2167,708671
1798	2164,377160
1799	2168,636470
1800	2169,319657
1801	2167,368587
1802	2158,806344
1803	2153,354350
1804	2150,283370
1805	2153,246731
1806	2153,461957
1807	2151,433505
1808	2143,525559
1809	2138,711798
1810	2136,871797
1811	2141,244265
1812	2144,456218
1813	2146,188875
1814	2144,688083
1815	2142,388358
1816	2139,473113
1817	2135,528761
1818	2132,998092
1819	2132,165181
1820	2134,645686
1821	2136,626923
1822	2137,531412
1823	2135,915882
1824	2133,926318
1825	2131,851192
1826	2129,915118
1827	2128,674219
1828	2126,551795
1829	2124,072314
1830	2121,440708
1831	2118,740561
1832	2116,448523
1833	2113,188914
1834	2115,334375
1835	2120,926425
1836	2132,933927
1837	2137,839631
1838	2138,376118
1839	2130,865522
1840	2128,436256
1841	2128,561047
1842	2133,925556
1843	2136,452516
1844	2137,775861
1845	2136,536749
1846	2136,678998
1847	2137,465221
1848	2139,098880
1849	2141,210525
1850	2143,610789
1851	2147,035375
1852	2147,746255
1853	2146,394444
1854	2141,092705
1855	2138,194896
1856	2136,386884
1857	2138,518901
1858	2134,895811
1859	2127,523822
1860	2112,821241
1861	2103,871194
1862	2098,680950
1863	2100,877971
1864	2099,308227
1865	2095,607753
1866	2087,377704
1867	2080,780384
1868	2074,757886
1869	2070,636575
1870	2064,915790
1871	2058,309205
1872	2049,891698
1873	2042,917525
1874	2036,957005
1875	2032,720243
1876	2028,207240
1877	2023,628222
1878	2019,045479
1879	2013,717106
1880	2007,886013
1881	2000,733955
1882	1995,686981
1883	1992,247068
1884	1991,411580
1885	1989,753562
1886	1987,610754
1887	1984,556409
1888	1981,079654
1889	1977,156891
1890	1972,453569
1891	1968,800779
1892	1966,006091
1893	1964,229402
1894	1962,902536
1895	1961,811399
1896	1961,964397
1897	1958,856912
1898	1953,521725
1899	1943,451804
1900	1938,557203
1901	1937,044410
1902	1941,903141
1903	1942,118890
1904	1939,383567
1905	1931,798439
1906	1924,957883
1907	1918,213709
1908	1911,950611
1909	1907,434869
1910	1904,713706
1911	1903,999350
1912	1904,369270
1913	1905,564658
1914	1908,130088
1915	1908,008758
1916	1905,952553
1917	1900,412137
1918	1897,513892
1919	1895,870962
1920	1896,896360
1921	1894,737848
1922	1890,637667
1923	1883,622955
1924	1877,502453
1925	1872,350663
1926	1866,707188
1927	1860,585738
1928	1852,153870
1929	1846,387563
1930	1843,826172
1931	1847,818892
1932	1849,350344
1933	1846,976716
1934	1837,631312
1935	1826,709562
1936	1815,084789
1937	1803,081008
1938	1793,499033
1939	1786,814100
1940	1784,815525
1941	1782,828938
1942	1780,390873
1943	1776,782501
1944	1771,953625
1945	1765,961449
1946	1756,834476
1947	1750,978724
1948	1747,918597
1949	1751,710832
1950	1749,504321
1951	1742,001420
1952	1724,674048
1953	1710,961550
1954	1700,362383
1955	1695,260164
1956	1691,469202
1957	1689,057538
1958	1689,681475
1959	1685,039500
1960	1676,420147
1961	1659,454633
1962	1650,731237
1963	1647,931129
1964	1655,622379
1965	1657,955468
1966	1657,156561
1967	1650,116360
1968	1645,517856
1969	1641,640126
1970	1639,513519
1971	1635,964936
1972	1631,523173
1973	1626,559757
1974	1619,124854
1975	1608,001898
1976	1598,758493
1977	1592,552658
1978	1592,134982
1979	1591,791485
1980	1590,705446
1981	1586,922072
1982	1583,358818
1983	1579,964995
1984	1577,658290
1985	1574,194414
1986	1569,618755
1987	1563,063990
1988	1557,019668
1989	1551,461750
1990	1546,943746
1991	1542,218030
1992	1537,263653
1993	1532,498704
1994	1525,983798
1995	1518,149416
1996	1507,590378
1997	1500,162684
1998	1495,022046
1999	1494,094643
2000	1490,132359
2001	1484,292906
2002	1474,910425
2003	1467,876427
2004	1461,993535
2005	1458,335526
2006	1452,641650
2007	1445,232728
2008	1437,640946
2009	1430,235185
2010	1422,815621
2011	1416,871976
2012	1412,391729
2013	1411,284555
2014	1407,547286
2015	1401,212631
2016	1389,112393
2017	1380,868510
2018	1376,184304
2019	1378,115564
2020	1377,931428
2021	1376,110019
2022	1371,367225
2023	1366,102583
2024	1360,348351
2025	1352,912339
2026	1350,244764
2027	1350,933711
2028	1357,521401
2029	1357,491382
2030	1353,132424
2031	1342,415614
2032	1334,849713
2033	1328,939379
2034	1325,573533
2035	1324,942190
2036	1328,565918
2037	1331,238338
2038	1332,418227
2039	1330,021869
2040	1328,359630
2041	1327,167546
2042	1327,830520
2043	1326,489068
2044	1323,596953
2045	1318,059715
2046	1313,942751
2047	1310,900838
2048	1309,634371
2049	1308,342308
2050	1307,210513
2051	1305,958147
2052	1304,429242
2053	1302,972101
2054	1299,990752
2055	1295,305892
2056	1287,578616
2057	1280,979364
2058	1275,938996
2059	1274,223170
2060	1271,601885
2061	1268,094439
2062	1262,582716
2063	1257,749284
2064	1253,412807
2065	1250,005373
2066	1246,641638
2067	1243,412673
2068	1240,285532
2069	1236,940905
2070	1233,391831
2071	1229,463093
2072	1225,801113
2073	1222,494749
2074	1218,803302
2075	1214,618360
2076	1209,623664
2077	1204,612563
2078	1199,651841
2079	1195,287779
2080	1190,358041
2081	1185,165635
2082	1178,728995
2083	1175,086362
2084	1173,624681
2085	1175,951266
2086	1175,121335
2087	1172,243546
2088	1165,545913
2089	1162,474898
2090	1163,676932
2091	1163,495568
2092	1161,215467
2093	1154,060035
2094	1149,351815
2095	1147,412465
2096	1150,540812
2097	1152,691934
2098	1153,925764
2099	1153,282813
2100	1152,026359
2101	1150,059114
2102	1146,999474
2103	1145,501246
2104	1145,104714
2105	1146,577217
2106	1146,051331
2107	1143,507714
2108	1141,278380
2109	1139,707066
2110	1139,245477
2111	1139,524377
2112	1140,477952
2113	1142,395645
2114	1143,497653
2115	1143,843714
2116	1142,881948
2117	1142,468361
2118	1142,364351
2119	1142,848584
2120	1143,076380
2121	1142,820488
2122	1142,931144
2123	1143,318910
2124	1144,957747
2125	1144,244524
2126	1141,169966
2127	1134,378398
2128	1128,746102
2129	1124,248133
2130	1121,688888
2131	1119,789744
2132	1118,609458
2133	1118,351031
2134	1116,610614
2135	1112,931114
2136	1109,421901
2137	1106,370334
2138	1104,745567
2139	1102,242793
2140	1098,943529
2141	1093,987958
2142	1090,316358
2143	1087,696182
2144	1086,855083
2145	1085,160079
2146	1082,953516
2147	1079,816851
2148	1077,137016
2149	1074,837314
2150	1072,329487
2151	1069,593221
2152	1066,662618
2153	1063,610309
2154	1060,643286
2155	1057,237157
2156	1056,062891
2157	1056,650100
2158	1060,110232
2159	1060,789634
2160	1057,722919
2161	1055,829289
2162	1055,931800
2163	1060,510165
2164	1062,882243
2165	1062,811355
2166	1058,189511
2167	1055,126165
2168	1053,313051
2169	1053,802156
2170	1053,941659
2171	1054,035137
2172	1053,953455
2173	1053,012572
2174	1051,009014
2175	1048,979354
2176	1047,142296
2177	1045,615568
2178	1044,850955
2179	1044,830890
2180	1045,896008
2181	1046,451543
2182	1046,687399
2183	1046,119595
2184	1046,707335
2185	1048,684564
2186	1049,837887
2187	1049,923917
2188	1047,907919
2189	1046,663184
2190	1046,021708
2191	1046,980072
2192	1045,984803
2193	1043,627802
2194	1039,116324
2195	1036,624220
2196	1036,065920
2197	1035,408674
2198	1034,236822
2199	1032,626313
2200	1028,901266
2201	1023,301851
2202	1014,946597
2203	1008,844476
2204	1004,625664
2205	1003,138400
2206	1001,296879
2207	999,727052
2208	997,805988
2209	995,492919
2210	991,973565
2211	990,278633
2212	990,148372
2213	992,820820
2214	993,106404
2215	991,954225
2216	987,955199
2217	988,739154
2218	995,148193
2219	998,371355
2220	997,900618
2221	991,006630
2222	985,970628
2223	982,441644
2224	981,685532
2225	980,920577
2226	980,825600
2227	980,336462
2228	979,122992
2229	976,632072
2230	974,048875
2231	971,372444
2232	969,390311
2233	966,000698
2234	962,007777
2235	956,479964
2236	956,299068
2237	962,323251
2238	967,331973
2239	970,380925
2240	969,109318
2241	968,611228
2242	968,362582
2243	969,533577
2244	967,970801
2245	963,273953
2246	959,179887
2247	956,537875
2248	956,931866
2249	956,820352
2250	956,284652
2251	954,495861
2252	954,117558
2253	954,822306
2254	956,660885
2255	959,098748
2256	962,738712
2257	964,464195
2258	963,983232
2259	960,189734
2260	956,943218
2261	954,194226
2262	952,417686
2263	951,117682
2264	951,052182
2265	949,960262
2266	947,598435
2267	942,995394
2268	939,644231
2269	937,559979
2270	937,125290
2271	937,476123
2272	939,339597
2273	939,807385
2274	938,258698
2275	933,323454
2276	929,094295
2277	925,690187
2278	923,833008
2279	921,967152
2280	920,171025
2281	918,556635
2282	915,228424
2283	909,745933
2284	905,606821
2285	902,978241
2286	903,033448
2287	902,237133
2288	901,225629
2289	899,249319
2290	900,663609
2291	905,503237
2292	909,622278
2293	912,532049
2294	913,445360
2295	913,092499
2296	911,463165
2297	908,473829
2298	906,324929
2299	905,321399
2300	903,861909
2301	901,995484
2302	899,560611
2303	897,479033
2304	895,933065
2305	894,513975
2306	896,240924
2307	902,437505
2308	904,914671
2309	903,445608
2310	895,227740
2311	891,428132
2312	890,980350
2313	895,493110
2314	897,343773
2315	897,126273
2316	896,967760
2317	896,834540
2318	896,906623
2319	897,180089
2320	897,630142
2321	898,258519
2322	898,375984
2323	898,221332
2324	897,185869
2325	895,437406
2326	892,547850
2327	891,382097
2328	892,499947
2329	893,466912
2330	893,772821
2331	892,123725
2332	891,903652
2333	892,697583
2334	895,594751
2335	894,601537
2336	889,268042
2337	883,955942
2338	879,671309
2339	877,160545
2340	876,601161
2341	877,766339
2342	880,969464
2343	881,663067
2344	879,762392
2345	876,620220
2346	872,567308
2347	867,626459
2348	864,113952
2349	862,107875
2350	861,865319
2351	862,326198
2352	863,963715
2353	864,321678
2354	863,170992
2355	860,071901
2356	856,801021
2357	852,801790
2358	850,566609
2359	850,593974
2360	854,030859
2361	856,431720
2362	857,600708
2363	856,934995
2364	855,328932
2365	852,063769
2366	849,848883
2367	849,055725
2368	850,513134
2369	851,312084
2370	851,481944
2371	850,836368
2372	848,934553
2373	845,248165
2374	842,925468
2375	842,130867
2376	843,420974
2377	844,618790
2378	846,180075
2379	846,348930
2380	844,859288
2381	840,896488
2382	838,009493
2383	836,182748
2384	835,817474
2385	835,789015
2386	836,832402
2387	836,262635
2388	834,099550
2389	829,399655
2390	827,254886
2391	828,176783
2392	829,318457
2393	830,168973
2394	829,826018
2395	830,265414
2396	831,184865
2397	832,712728
2398	833,376795
2399	833,520480
2400	832,234282
2401	829,694484
2402	825,492016
2403	823,175293
2404	822,962728
2405	823,394598
2406	824,050303
2407	824,978603
2408	824,155174
2409	821,826707
2410	817,431748
2411	815,639746
2412	816,941091
2413	816,131437
2414	813,333438
2415	807,525357
2416	803,988325
2417	802,740018
2418	802,146635
2419	802,013149
2420	801,936575
2421	802,019135
2422	802,390930
2423	801,593724
2424	799,355660
2425	795,002792
2426	791,451739
2427	788,739819
2428	787,607511
2429	785,545719
2430	781,828977
2431	781,405230
2432	783,856098
2433	790,907463
2434	791,522135
2435	784,221007
2436	778,909395
2437	776,809028
2438	780,329301
2439	782,150616
2440	782,635404
2441	781,586382
2442	779,106033
2443	774,340978
2444	772,402221
2445	772,982237
2446	777,074073
2447	777,876695
2448	774,859150
2449	774,365676
2450	776,032167
2451	781,282392
2452	781,723646
2453	776,841533
2454	773,250514
2455	771,556343
2456	772,860028
2457	774,306197
2458	776,693398
2459	777,159357
2460	775,333517
2461	770,119789
2462	766,811374
2463	765,911175
2464	765,538340
2465	765,262742
2466	764,941159
2467	763,979784
2468	762,616196
2469	760,279644
2470	761,752318
2471	768,493374
2472	768,937768
2473	764,075969
2474	751,809625
2475	749,716632
2476	757,894963
2477	765,547714
2478	771,803564
2479	775,230753
2480	775,580036
2481	771,229636
2482	768,370840
2483	767,424964
2484	770,111613
2485	769,089062
2486	763,889489
2487	759,874179
2488	757,565129
2489	758,198532
2490	757,460432
2491	755,384166
2492	753,176434
2493	751,050365
2494	748,948199
2495	748,006733
2496	749,064928
2497	748,613990
2498	746,261974
2499	740,605261
2500	738,446104
2501	740,447264
2502	742,996892
2503	744,970530
2504	745,743200
2505	744,105162
2506	739,822152
2507	734,433596
2508	729,029033
2509	723,090636
2510	723,200927
2511	728,376630
2512	739,058700
2513	743,058444
2514	740,571446
2515	737,991409
2516	735,139041
2517	732,898110
2518	730,122595
2519	727,012443
2520	725,948870
2521	726,699006
2522	729,404423
2523	730,650001
2524	730,893904
2525	729,650892
2526	727,337059
2527	723,761785
2528	724,442641
2529	729,618919
2530	732,720687
2531	733,669790
2532	731,820980
2533	729,374484
2534	725,444558
2535	723,845115
2536	724,278062
2537	727,345981
2538	726,311905
2539	721,086823
2540	718,388190
2541	717,941401
2542	720,476997
2543	721,297479
2544	720,300614
2545	721,150942
2546	723,019534
2547	726,280481
2548	723,820411
2549	715,479428
2550	711,008454
2551	711,632030
2552	713,132585
2553	714,361939
2554	714,615458
2555	713,555739
2556	710,243537
2557	708,237492
2558	708,207799
2559	711,190626
2560	712,602052
2561	712,431308
2562	711,081134
2563	708,860229
2564	705,458473
2565	704,908550
2566	707,829761
2567	710,310315
2568	711,540663
2569	711,011065
2570	708,482343
2571	703,068221
2572	699,692742
2573	698,813859
2574	701,569105
2575	701,898214
2576	699,481135
2577	698,055130
2578	697,585349
2579	698,623306
2580	697,707296
2581	694,999521
2582	692,269213
2583	689,777652
2584	687,739957
2585	687,295362
2586	688,488119
2587	689,467798
2588	689,891400
2589	689,533414
2590	686,949720
2591	681,884621
2592	678,401301
2593	677,262366
2594	676,185377
2595	674,850820
2596	672,696462
2597	671,987475
2598	672,757568
2599	673,894052
2600	675,101460
2601	676,163018
2602	676,519852
2603	675,971097
2604	675,326530
2605	674,687604
2606	674,060749
2607	673,784151
2608	674,532626
2609	672,845910
2610	669,338909
2611	663,599533
2612	664,192795
2613	671,450998
2614	673,956979
2615	670,053411
2616	666,378573
2617	664,347930
2618	665,424879
2619	666,116782
2620	666,617844
2621	667,112179
2622	667,464592
2623	667,588528
2624	667,454567
2625	667,293216
2626	666,223583
2627	664,548577
2628	661,910565
2629	662,889072
2630	668,126363
2631	667,861771
2632	660,305689
2633	653,072448
2634	648,206722
2635	647,225933
2636	647,789281
2637	651,179162
2638	651,784915
2639	649,323273
2640	642,330124
2641	642,022245
2642	649,158947
2643	652,060374
2644	650,596278
2645	643,938919
2646	639,123390
2647	634,805195
2648	635,669770
2649	644,074183
2650	649,007689
2651	648,774529
2652	640,634994
2653	638,657469
2654	643,528173
2655	645,953039
2656	645,528430
2657	641,275698
2658	638,134346
2659	635,638559
2660	634,249767
2661	634,262345
2662	635,225014
2663	636,789716
2664	638,911975
2665	639,480166
2666	638,003142
2667	637,094279
2668	636,903780
2669	637,657657
2670	637,705155
2671	637,545356
2672	635,203589
2673	629,641289
2674	625,912776
2675	624,940515
2676	628,282573
2677	627,822437
2678	622,641863
2679	620,756620
2680	622,367129
2681	628,164073
2682	630,967172
2683	631,420497
2684	629,951363
2685	625,488915
2686	623,191656
2687	623,831819
2688	628,561718
2689	629,583032
2690	626,957128
2691	623,862010
2692	620,919489
2693	618,505713
2694	620,561049
2695	627,549696
2696	629,798762
2697	625,669079
2698	623,201035
2699	623,144883
2700	626,689613
2701	626,874964
2702	624,103209
2703	621,136397
2704	617,679134
2705	615,775364
2706	615,665207
2707	618,332434
2708	616,797247
2709	609,679547
2710	607,727287
2711	610,791201
2712	619,553150
2713	620,855748
2714	615,347048
2715	611,948616
2716	611,219984
2717	610,604863
2718	610,249910
2719	609,618812
2720	612,542318
2721	619,231957
2722	621,404936
2723	617,788357
2724	613,398691
2725	609,648369
2726	607,418791
2727	608,202892
2728	612,421020
2729	615,765801
2730	617,875755
2731	617,264702
2732	613,910328
2733	607,441272
2734	604,419719
2735	605,337231
2736	606,631364
2737	607,856543
2738	608,446799
2739	607,463055
2740	604,828728
2741	602,302405
2742	599,845751
2743	598,638660
2744	598,720224
2745	600,062044
2746	600,528896
2747	600,328524
2748	598,973416
2749	595,764586
2750	594,392123
2751	594,866249
2752	597,678480
2753	595,566988
2754	588,482281
2755	586,408706
2756	590,641722
2757	593,818272
2758	595,048392
2759	593,175032
2760	593,116039
2761	594,944212
2762	592,605975
2763	584,590823
2764	580,799966
2765	581,948426
2766	589,063801
2767	589,465851
2768	583,537309
2769	579,667026
2770	578,423988
2771	577,347669
2772	576,411115
2773	575,367901
2774	575,782131
2775	577,396677
2776	578,734479
2777	579,948588
2778	579,682716
2779	578,140496
2780	575,192657
2781	576,275266
2782	581,710203
2783	581,785075
2784	574,790651
2785	572,084709
2786	574,113540
2787	581,515214
2788	582,584429
2789	578,362671
2790	574,815129
2791	571,502220
2792	570,856558
2793	572,760400
2794	577,038568
2795	577,229667
2796	573,595628
2797	573,286057
2798	576,900278
2799	577,657352
2800	573,807700
2801	571,729348
2802	572,597519
2803	577,493057
2804	578,355613
2805	575,339735
2806	572,597216
2807	569,984184
2808	569,650353
2809	571,616467
2810	575,879230
2811	576,382772
2812	573,585338
2813	569,160412
2814	562,488074
2815	560,325438
2816	563,272954
2817	571,456372
2818	577,134830
2819	580,517956
2820	582,183431
2821	581,869285
2822	579,815618
2823	575,655951
2824	573,296283
2825	573,585451
2826	577,155084
2827	578,088616
2828	576,556627
2829	574,458018
2830	571,405551
2831	570,452819
2832	571,851699
2833	575,749507
2834	576,828842
2835	575,460694
2836	574,767096
2837	574,064199
2838	576,496600
2839	581,226640
2840	587,526178
2841	584,237288
2842	572,844741
2843	571,889632
2844	581,586949
2845	587,766758
2846	589,516088
2847	588,745390
2848	586,226816
2849	582,497993
2850	585,280718
2851	594,839707
2852	595,863320
2853	586,397855
2854	585,296559
2855	596,940138
2856	605,142694
2857	606,744044
2858	599,976107
2859	596,735481
2860	596,188044
2861	600,908984
2862	612,332268
2863	622,166697
2864	629,629653
2865	634,508464
2866	641,326107
2867	652,312203
2868	661,696314
2869	671,495354
2870	712,912892
2871	782,258704
2872	891,317504
2873	1025,617515
2874	1167,961996
2875	1218,777018
2876	1183,211163
2877	1108,530902
2878	995,911807
2879	889,737765
2880	803,454840
2881	739,174239
2882	698,383373
2883	679,632331
2884	660,077136
2885	639,590579
2886	628,014965
2887	623,424144
2888	620,023617
2889	616,384635
2890	613,125625
2891	609,623608
2892	605,701080
2893	598,666414
2894	588,873741
2895	584,262566
2896	585,456974
2897	584,453072
2898	579,922610
2899	577,438802
2900	577,297201
2901	579,574440
2902	578,970869
2903	576,010934
2904	574,800576
2905	575,284382
2906	574,642628
2907	573,016344
2908	570,793779
2909	568,688471
2910	567,278123
2911	571,801801
2912	580,938813
2913	583,986876
2914	580,980980
2915	576,766953
2916	571,464937
2917	567,008599
2918	563,858241
2919	562,953226
2920	563,888991
2921	566,503217
2922	563,185881
2923	554,300485
2924	552,351417
2925	559,700428
2926	562,498543
2927	553,887861
2928	565,806850
2929	596,536070
2930	642,067107
2931	632,463966
2932	576,419017
2933	549,704631
2934	552,608781
2935	555,013783
2936	556,683376
2937	559,352970
2938	562,641927
2939	560,645482
2940	552,908126
2941	539,789644
2942	534,688413
2943	537,074028
2944	538,074459
2945	537,887074
2946	536,821530
2947	534,297564
2948	533,537674
2949	535,009347
2950	538,635730
2951	543,033792
2952	547,825730
2953	547,530873
2954	542,384389
2955	539,160527
2956	538,125504
2957	539,622847
2958	543,872165
2959	547,601899
2960	549,405645
2961	548,546411
2962	541,149211
2963	528,806691
2964	525,853336
2965	531,672162
2966	538,399722
2967	546,536230
2968	545,851027
2969	533,170706
2970	524,345551
2971	522,142425
2972	527,535419
2973	531,705583
2974	535,369722
2975	538,545809
2976	540,815641
2977	539,716826
2978	534,634642
2979	533,405271
2980	537,876895
2981	539,308173
2982	536,983576
2983	531,141257
2984	528,806482
2985	529,013510
2986	528,451436
2987	527,383120
2988	528,055667
2989	530,664099
2990	530,046071
2991	525,306423
2992	523,726732
2993	526,520766
2994	530,831290
2995	535,049555
2996	538,135242
2997	532,275326
2998	519,149512
2999	520,446017
3000	535,897980
3001	541,538437
3002	535,333991
3003	534,293784
3004	541,065994
3005	541,806025
3006	532,919935
3007	524,615371
3008	519,901948
3009	520,288747
3010	521,344777
3011	523,490844
3012	527,709468
3013	533,733981
3014	536,116429
3015	533,826342
3016	535,042730
3017	541,639284
3018	545,216670
3019	543,070440
3020	542,513655
3021	545,129029
3022	551,166933
3023	554,142297
3024	554,637329
3025	552,636446
3026	548,025687
3027	546,747627
3028	549,490906
3029	550,584292
3030	549,448206
3031	547,762621
3032	545,316357
3033	545,018435
3034	547,028757
3035	550,919729
3036	549,797643
3037	544,821172
3038	545,925881
3039	552,391572
3040	553,534062
3041	549,528993
3042	546,135842
3043	543,184490
3044	545,972488
3045	556,695721
3046	562,745517
3047	562,729332
3048	557,475139
3049	559,444445
3050	565,927892
3051	566,908048
3052	563,983677
3053	563,784906
3054	565,886175
3055	570,309088
3056	577,242985
3057	580,657028
3058	579,620111
3059	579,151482
3060	579,459632
3061	581,892896
3062	588,209593
3063	588,339773
3064	580,945840
3065	567,302460
3066	563,431863
3067	567,712676
3068	573,217692
3069	580,032684
3070	583,187897
3071	582,181083
3072	581,769488
3073	581,696597
3074	584,862266
3075	592,293913
3076	593,504172
3077	585,996879
3078	576,627479
3079	567,857644
3080	561,729514
3081	560,519506
3082	563,902711
3083	569,767216
3084	577,179035
3085	579,325933
3086	575,998363
3087	575,236239
3088	577,328733
3089	574,187598
3090	565,755670
3091	561,064882
3092	561,430525
3093	565,481747
3094	573,183195
3095	580,976200
3096	587,367489
3097	591,992418
3098	594,635509
3099	595,516078
3100	594,932319
3101	593,634281
3102	597,109921
3103	604,640703
3104	606,454778
3105	602,643584
3106	604,287637
3107	611,537482
3108	611,600635
3109	604,170613
3110	597,350436
3111	591,870874
3112	595,107755
3113	609,191375
3114	622,652011
3115	631,776242
3116	636,410520
3117	636,398982
3118	632,531392
3119	626,901315
3120	620,970066
3121	622,007309
3122	628,678844
3123	629,065947
3124	624,170452
3125	622,181875
3126	623,012776
3127	625,642774
3128	630,097073
3129	635,166651
3130	640,613678
3131	643,745812
3132	643,485556
3133	645,730780
3134	652,296414
3135	653,729133
3136	647,199031
3137	642,961800
3138	643,159647
3139	647,806457
3140	651,430657
3141	654,309061
3142	652,627311
3143	648,402220
3144	657,907830
3145	677,129653
3146	676,146850
3147	658,223700
3148	657,227161
3149	672,145442
3150	675,776839
3151	668,284694
3152	671,101246
3153	684,551797
3154	693,810113
3155	697,979622
3156	696,596422
3157	688,537383
3158	687,888952
3159	698,414930
3160	705,446972
3161	704,976276
3162	704,431087
3163	706,585132
3164	706,003667
3165	703,028946
3166	699,897160
3167	708,416119
3168	724,290348
3169	732,668194
3170	735,535221
3171	740,620669
3172	746,977624
3173	751,050232
3174	753,653213
3175	763,452875
3176	778,665580
3177	782,970005
3178	776,758997
3179	770,442416
3180	765,095589
3181	761,186780
3182	759,499627
3183	765,408875
3184	779,375432
3185	788,758193
3186	791,525800
3187	796,290280
3188	803,031170
3189	812,773833
3190	828,160507
3191	827,201619
3192	802,004541
3193	798,610828
3194	831,686148
3195	855,833516
3196	856,630530
3197	851,336753
3198	845,532133
3199	843,495414
3200	850,243317
3201	862,734424
3202	867,062185
3203	866,665334
3204	870,818620
3205	878,892257
3206	895,134023
3207	906,864089
3208	947,858405
3209	974,822651
3210	661,076132
3211	102,586715
3212	-110,540816
3213	-14,801614
3214	17,686511
3215	0,000000
