User: Administrator
Title:	AuST dried carmin 10mM sinL 20000ms 5av_in glass2_20200117-165121_OE1_CHANNEL1_Sample 20200117_165121_602
334	11196,706834
335	28151,338938
336	37421,064449
337	43944,541429
338	47298,747080
339	42824,528680
340	40817,447593
341	38611,998834
342	36632,194908
343	35160,017335
344	35531,275877
345	34841,262643
346	34236,486182
347	33707,080318
348	33245,281473
349	32840,041522
350	32485,077069
351	32174,078583
352	31901,715342
353	31652,576773
354	31451,491144
355	31282,534181
356	31141,251328
357	31040,210509
358	30933,100140
359	30831,310212
360	30732,287500
361	30613,095091
362	30522,330977
363	30445,412243
364	30382,707802
365	30333,643075
366	30309,997874
367	30276,411227
368	30244,529890
369	30213,331707
370	30173,563006
371	30146,105711
372	30123,922348
373	30107,094698
374	30095,360598
375	30092,150854
376	30085,874157
377	30080,569974
378	30075,854962
379	30069,836433
380	30066,706324
381	30064,865061
382	30064,353573
383	30062,306974
384	30065,299627
385	30070,860665
386	30078,479045
387	30087,295457
388	30104,393488
389	30106,730828
390	30102,913159
391	30093,144289
392	30064,359399
393	30051,925482
394	30043,821339
395	30040,110966
396	30056,953154
397	30054,376311
398	30043,789922
399	30024,502403
400	29996,907245
401	29948,056517
402	29917,643002
403	29891,353809
404	29869,711471
405	29867,636518
406	29847,512562
407	29822,900261
408	29794,373988
409	29738,758391
410	29714,041705
411	29703,358847
412	29706,916452
413	29722,949579
414	29773,773808
415	29786,451498
416	29785,908057
417	29770,226782
418	29729,424692
419	29687,911204
420	29638,534376
421	29583,460712
422	29511,908563
423	29456,711875
424	29409,865666
425	29372,495771
426	29344,458508
427	29341,240448
428	29315,999112
429	29286,551258
430	29252,944001
431	29198,413291
432	29168,778612
433	29148,202079
434	29136,737303
435	29149,942574
436	29147,327532
437	29140,148590
438	29126,974766
439	29107,252389
440	29076,370040
441	29048,730121
442	29019,702353
443	28990,569760
444	28956,214702
445	28934,510651
446	28919,752940
447	28912,074599
448	28919,995222
449	28920,927221
450	28921,497540
451	28920,928672
452	28915,632249
453	28912,844544
454	28910,561147
455	28909,161524
456	28909,049698
457	28906,026693
458	28912,435659
459	28923,049486
460	28936,979099
461	28963,401957
462	28974,399064
463	28978,344375
464	28974,456843
465	28955,348147
466	28938,606849
467	28919,333063
468	28898,365861
469	28876,377528
470	28855,274982
471	28831,624164
472	28807,525321
473	28783,477069
474	28760,157949
475	28737,825054
476	28717,272615
477	28699,224032
478	28674,869310
479	28667,847521
480	28669,537825
481	28678,670286
482	28716,707244
483	28726,150669
484	28722,160344
485	28703,393395
486	28670,415922
487	28608,474204
488	28567,865677
489	28531,762131
490	28502,429704
491	28477,451073
492	28467,620408
493	28468,505790
494	28478,411697
495	28517,045521
496	28526,424732
497	28523,450156
498	28506,729725
499	28458,239199
500	28421,591960
501	28385,244154
502	28351,164843
503	28320,661669
504	28295,196641
505	28272,562030
506	28253,196225
507	28236,052872
508	28232,539731
509	28207,665526
510	28174,113757
511	28132,544435
512	28064,389210
513	28022,398804
514	27990,170455
515	27968,556276
516	27978,616881
517	27968,538217
518	27953,891748
519	27934,256618
520	27910,643237
521	27866,251615
522	27858,171781
523	27863,672937
524	27881,893242
525	27934,040975
526	27953,677063
527	27964,794215
528	27967,287900
529	27937,639964
530	27941,935784
531	27957,628523
532	27984,977541
533	28042,262277
534	28079,493737
535	28110,855062
536	28134,324715
537	28141,802812
538	28149,169478
539	28151,378386
540	28148,823843
541	28141,909571
542	28132,394321
543	28117,017780
544	28098,123703
545	28076,674480
546	28052,882100
547	28030,723987
548	28010,631258
549	27994,174277
550	27975,284886
551	27974,817385
552	27986,031654
553	28008,637830
554	28050,991062
555	28087,707678
556	28124,891266
557	28160,487296
558	28195,708731
559	28222,437666
560	28242,146211
561	28254,730627
562	28260,824099
563	28254,195106
564	28258,200270
565	28264,375018
566	28273,121251
567	28289,008805
568	28298,618532
569	28306,865413
570	28313,489012
571	28312,181509
572	28318,852821
573	28326,407390
574	28333,349576
575	28354,771429
576	28345,210465
577	28319,321454
578	28277,308264
579	28199,089347
580	28140,427097
581	28085,778010
582	28037,019927
583	28003,665276
584	27964,236691
585	27924,133105
586	27881,653345
587	27834,990534
588	27790,250468
589	27722,875353
590	27642,797115
591	27551,247013
592	27435,949392
593	27340,682365
594	27250,582208
595	27166,637050
596	27101,780600
597	27020,872541
598	26937,556079
599	26852,587762
600	26758,337798
601	26680,667003
602	26612,673748
603	26556,049498
604	26507,331630
605	26478,473811
606	26464,906383
607	26465,073132
608	26495,730133
609	26507,205767
610	26512,607628
611	26510,446086
612	26478,953715
613	26470,048526
614	26468,619753
615	26474,912597
616	26487,630848
617	26520,001206
618	26521,915247
619	26512,239329
620	26490,835218
621	26451,192397
622	26417,640663
623	26383,386605
624	26351,023218
625	26312,910701
626	26299,158581
627	26299,174522
628	26312,124928
629	26352,248200
630	26372,457841
631	26387,185468
632	26394,612614
633	26388,028760
634	26382,654019
635	26373,173515
636	26360,200966
637	26342,935461
638	26325,999727
639	26308,771362
640	26291,927000
641	26273,531115
642	26259,989336
643	26249,197893
644	26240,714754
645	26242,666487
646	26232,492345
647	26216,518444
648	26194,587373
649	26154,019508
650	26127,023920
651	26104,728470
652	26087,355364
653	26073,972181
654	26074,315892
655	26050,870844
656	26018,176140
657	25976,489890
658	25920,998285
659	25872,058905
660	25824,134610
661	25779,485210
662	25734,504269
663	25707,597276
664	25692,749686
665	25689,805577
666	25707,401495
667	25716,825874
668	25727,919541
669	25740,126436
670	25740,802679
671	25764,302974
672	25795,880360
673	25833,008754
674	25897,812408
675	25917,240760
676	25915,934661
677	25894,403665
678	25821,678987
679	25791,264989
680	25772,533432
681	25766,220271
682	25800,587150
683	25794,964118
684	25775,341962
685	25740,795647
686	25672,795103
687	25623,452571
688	25577,253808
689	25535,946673
690	25505,787132
691	25472,903910
692	25441,599993
693	25411,044404
694	25383,395944
695	25349,978179
696	25312,619220
697	25270,775308
698	25225,736303
699	25174,159816
700	25117,985030
701	25058,499220
702	24985,158942
703	24929,666159
704	24883,568604
705	24847,194755
706	24832,756795
707	24806,786429
708	24777,349937
709	24742,633227
710	24697,960554
711	24651,304286
712	24599,908497
713	24543,974923
714	24485,907472
715	24421,514500
716	24353,206341
717	24282,318067
718	24202,907653
719	24134,992552
720	24074,900816
721	24023,983769
722	23989,998902
723	23956,455878
724	23928,238860
725	23905,361160
726	23888,231466
727	23871,127814
728	23874,607020
729	23889,326646
730	23913,702492
731	23955,655880
732	23980,406262
733	24000,692258
734	24016,449765
735	24018,692001
736	24039,800565
737	24066,811952
738	24099,278548
739	24143,561973
740	24174,573128
741	24201,642454
742	24224,629666
743	24235,680272
744	24260,822936
745	24288,407491
746	24316,746636
747	24356,047950
748	24364,404568
749	24357,911399
750	24337,377900
751	24294,405498
752	24265,314857
753	24238,307363
754	24215,270234
755	24200,315543
756	24185,490544
757	24175,414112
758	24170,861710
759	24168,709558
760	24181,094063
761	24202,305926
762	24230,879738
763	24266,687657
764	24299,846899
765	24329,944541
766	24353,184137
767	24376,836907
768	24362,074625
769	24323,429054
770	24242,881695
771	24167,697212
772	24087,944972
773	24006,677293
774	23934,481823
775	23852,761928
776	23768,614773
777	23683,237219
778	23591,651556
779	23511,191321
780	23438,741798
781	23375,490794
782	23325,287943
783	23280,122189
784	23242,028976
785	23210,333020
786	23186,400049
787	23164,265539
788	23144,848814
789	23127,621096
790	23108,682607
791	23096,616875
792	23088,298320
793	23083,174238
794	23083,917746
795	23080,601864
796	23075,007459
797	23066,163948
798	23054,296161
799	23036,687875
800	23014,080599
801	22986,836691
802	22949,753422
803	22918,740486
804	22889,233580
805	22861,341874
806	22843,586927
807	22812,213966
808	22775,148004
809	22732,976339
810	22677,092370
811	22635,856692
812	22601,387304
813	22574,636080
814	22561,389165
815	22546,087412
816	22533,749218
817	22523,908688
818	22513,964689
819	22509,938285
820	22509,065136
821	22510,726115
822	22517,191727
823	22518,915889
824	22518,605517
825	22515,947746
826	22508,814284
827	22503,618464
828	22498,151962
829	22492,595321
830	22483,078325
831	22480,727431
832	22479,666450
833	22477,782557
834	22485,682738
835	22459,984959
836	22417,102616
837	22358,497986
838	22272,612946
839	22210,526738
840	22154,689722
841	22116,035953
842	22071,822822
843	22028,295028
844	21984,833408
845	21939,457008
846	21895,938648
847	21853,014623
848	21810,672991
849	21771,027991
850	21728,831102
851	21686,073788
852	21643,324765
853	21594,867782
854	21558,450814
855	21528,802355
856	21505,687612
857	21495,791670
858	21477,296390
859	21456,118515
860	21431,384617
861	21398,806727
862	21369,344591
863	21339,071907
864	21307,990658
865	21281,425221
866	21244,161090
867	21202,971516
868	21159,610107
869	21105,359077
870	21075,953168
871	21059,435236
872	21055,701288
873	21071,933165
874	21078,978738
875	21086,191441
876	21092,173181
877	21096,112452
878	21097,712848
879	21097,233490
880	21088,190010
881	21089,098680
882	21095,346963
883	21107,139731
884	21130,349826
885	21147,681616
886	21163,278603
887	21176,185188
888	21183,924758
889	21191,266034
890	21196,379848
891	21199,265815
892	21198,844912
893	21198,085635
894	21195,731685
895	21191,450144
896	21186,309907
897	21175,230090
898	21159,455138
899	21138,619430
900	21112,534615
901	21081,078503
902	21044,383459
903	21004,416023
904	20957,754189
905	20906,280013
906	20851,214885
907	20786,355401
908	20732,472648
909	20685,314127
910	20645,596841
911	20622,952012
912	20591,676376
913	20559,269118
914	20525,701477
915	20483,647572
916	20455,846615
917	20435,773219
918	20423,879851
919	20423,092109
920	20423,707077
921	20428,014894
922	20434,858239
923	20445,057912
924	20451,617940
925	20456,165071
926	20458,368298
927	20456,585586
928	20456,482680
929	20456,078258
930	20455,672717
931	20455,387007
932	20455,448447
933	20456,026912
934	20454,863166
935	20457,953943
936	20462,989394
937	20469,182489
938	20482,538357
939	20482,513522
940	20475,198490
941	20460,744905
942	20431,393279
943	20413,559894
944	20398,618356
945	20386,577384
946	20383,046711
947	20367,068314
948	20345,869273
949	20315,722870
950	20285,246543
951	20252,752252
952	20218,955706
953	20183,963683
954	20149,667762
955	20116,071971
956	20083,441085
957	20050,478463
958	20020,600608
959	19992,001231
960	19963,678736
961	19941,617986
962	19903,852692
963	19857,669914
964	19803,724789
965	19735,237453
966	19680,218537
967	19629,695225
968	19592,463828
969	19549,239407
970	19505,220372
971	19460,628760
972	19406,800553
973	19368,756790
974	19339,644201
975	19319,190923
976	19315,041812
977	19300,750104
978	19282,767467
979	19259,573441
980	19229,877332
981	19195,041312
982	19155,069342
983	19111,144790
984	19060,760446
985	19019,109227
986	18982,121410
987	18951,922513
988	18926,007818
989	18905,249056
990	18889,319851
991	18880,226298
992	18870,512202
993	18861,756193
994	18853,508092
995	18845,141223
996	18837,989682
997	18831,863882
998	18827,220662
999	18821,383708
1000	18824,698565
1001	18833,021868
1002	18851,583744
1003	18864,836499
1004	18875,519706
1005	18882,699193
1006	18882,757465
1007	18884,069230
1008	18884,162858
1009	18883,238754
1010	18882,115595
1011	18878,807458
1012	18874,074109
1013	18867,987514
1014	18859,821282
1015	18852,199179
1016	18844,053119
1017	18839,043620
1018	18827,798471
1019	18812,901682
1020	18794,895591
1021	18766,913668
1022	18750,840054
1023	18740,959806
1024	18737,314109
1025	18748,157032
1026	18746,389755
1027	18740,496672
1028	18730,547005
1029	18709,990278
1030	18703,616936
1031	18702,612716
1032	18712,436441
1033	18718,181412
1034	18722,432195
1035	18723,851146
1036	18721,548809
1037	18714,305894
1038	18701,798626
1039	18683,865676
1040	18660,757349
1041	18632,680468
1042	18600,549943
1043	18560,722401
1044	18525,427481
1045	18493,137101
1046	18464,539685
1047	18444,487440
1048	18420,395448
1049	18395,328803
1050	18368,879996
1051	18340,327166
1052	18311,789383
1053	18283,155922
1054	18255,182098
1055	18225,278326
1056	18204,772648
1057	18189,666643
1058	18186,149335
1059	18177,150022
1060	18166,121102
1061	18152,549073
1062	18130,469640
1063	18116,577404
1064	18105,998348
1065	18098,646631
1066	18098,286356
1067	18090,965731
1068	18080,769878
1069	18066,294186
1070	18050,072438
1071	18031,962094
1072	18012,735704
1073	17990,807159
1074	17973,838142
1075	17960,766548
1076	17952,303389
1077	17949,921688
1078	17950,599777
1079	17955,405601
1080	17964,184196
1081	17977,496467
1082	17992,659392
1083	18010,621451
1084	18026,366813
1085	18052,486521
1086	18084,637130
1087	18121,413535
1088	18171,977707
1089	18202,227522
1090	18221,883194
1091	18231,155361
1092	18219,103168
1093	18228,092502
1094	18242,873244
1095	18277,173070
1096	18292,602317
1097	18297,532400
1098	18290,722985
1099	18265,408750
1100	18241,949897
1101	18215,222068
1102	18186,665683
1103	18155,514135
1104	18128,495884
1105	18103,178389
1106	18086,205207
1107	18058,000378
1108	18022,790871
1109	17980,154905
1110	17926,022564
1111	17874,023262
1112	17821,043142
1113	17768,211294
1114	17715,458718
1115	17666,399718
1116	17619,917935
1117	17581,384870
1118	17535,962474
1119	17487,528815
1120	17436,435682
1121	17376,487615
1122	17329,580007
1123	17289,436043
1124	17263,793065
1125	17234,487812
1126	17204,488417
1127	17173,171348
1128	17134,940475
1129	17105,002293
1130	17079,594502
1131	17058,968338
1132	17047,077850
1133	17031,270367
1134	17015,687504
1135	16997,556927
1136	16984,521045
1137	16975,777400
1138	16972,213526
1139	16971,493766
1140	16981,813559
1141	17000,354104
1142	17025,946928
1143	17062,370835
1144	17090,024840
1145	17113,395649
1146	17132,064664
1147	17143,339776
1148	17148,111203
1149	17147,614743
1150	17134,270114
1151	17136,620630
1152	17147,475841
1153	17167,090561
1154	17201,302954
1155	17226,028505
1156	17248,348254
1157	17265,646331
1158	17281,257482
1159	17293,933396
1160	17303,855171
1161	17309,885077
1162	17316,917045
1163	17323,804332
1164	17331,025349
1165	17338,151526
1166	17345,217775
1167	17351,986793
1168	17360,411791
1169	17364,061905
1170	17364,810328
1171	17362,972868
1172	17355,961913
1173	17354,781041
1174	17355,972093
1175	17362,081146
1176	17366,188222
1177	17369,438335
1178	17371,160339
1179	17368,314582
1180	17367,140642
1181	17364,110321
1182	17363,679604
1183	17349,824346
1184	17324,100908
1185	17285,345668
1186	17232,668199
1187	17168,647931
1188	17094,282449
1189	17011,971050
1190	16922,493538
1191	16836,863049
1192	16756,052020
1193	16674,747646
1194	16619,150865
1195	16584,710220
1196	16571,464398
1197	16590,176303
1198	16600,174959
1199	16612,133224
1200	16615,143429
1201	16630,812774
1202	16653,220265
1203	16681,535207
1204	16720,545084
1205	16750,117727
1206	16774,248776
1207	16789,320531
1208	16800,002045
1209	16805,192143
1210	16805,283610
1211	16802,064162
1212	16793,445143
1213	16781,711388
1214	16768,718868
1215	16750,459078
1216	16748,408784
1217	16756,209390
1218	16780,734451
1219	16802,385840
1220	16824,432287
1221	16845,168672
1222	16863,481864
1223	16878,222269
1224	16889,246450
1225	16892,802024
1226	16898,926074
1227	16905,645467
1228	16913,074256
1229	16924,643768
1230	16928,983571
1231	16929,353701
1232	16921,028277
1233	16915,565250
1234	16910,772027
1235	16906,578861
1236	16908,909054
1237	16898,773524
1238	16881,570206
1239	16850,368300
1240	16823,441614
1241	16799,056244
1242	16778,559588
1243	16765,392966
1244	16751,620377
1245	16739,083869
1246	16727,087816
1247	16717,515865
1248	16701,801646
1249	16683,348959
1250	16656,453240
1251	16639,864262
1252	16629,669623
1253	16626,249571
1254	16632,035691
1255	16636,363344
1256	16641,173560
1257	16651,083320
1258	16649,180376
1259	16639,523524
1260	16623,204259
1261	16589,488214
1262	16581,113110
1263	16584,694314
1264	16615,112981
1265	16629,661829
1266	16636,014163
1267	16632,213023
1268	16611,217882
1269	16594,233599
1270	16575,222136
1271	16555,924202
1272	16535,228904
1273	16514,121946
1274	16492,964275
1275	16473,950883
1276	16451,847214
1277	16429,328038
1278	16404,113990
1279	16386,040484
1280	16374,440524
1281	16370,491132
1282	16371,706315
1283	16387,106514
1284	16412,173715
1285	16460,260343
1286	16489,111829
1287	16506,109446
1288	16511,048744
1289	16485,934068
1290	16494,204022
1291	16516,977308
1292	16574,193488
1293	16611,268006
1294	16637,220959
1295	16649,601725
1296	16638,137401
1297	16634,039604
1298	16628,461975
1299	16627,306448
1300	16619,061622
1301	16607,241012
1302	16592,693851
1303	16570,641719
1304	16560,707489
1305	16557,022780
1306	16571,474722
1307	16571,693732
1308	16564,949747
1309	16552,088668
1310	16520,447353
1311	16519,938435
1312	16535,709479
1313	16584,515133
1314	16619,446577
1315	16649,434460
1316	16672,972326
1317	16680,192753
1318	16704,461059
1319	16735,143679
1320	16780,071755
1321	16817,545272
1322	16852,162083
1323	16883,452893
1324	16907,738391
1325	16939,018441
1326	16973,181691
1327	17010,272548
1328	17050,808247
1329	17093,859974
1330	17144,197617
1331	17186,727295
1332	17222,320207
1333	17250,302753
1334	17267,359037
1335	17285,426931
1336	17303,376618
1337	17314,227547
1338	17341,017882
1339	17380,337703
1340	17430,896382
1341	17506,898635
1342	17553,374781
1343	17582,548627
1344	17579,593944
1345	17577,632513
1346	17571,731497
1347	17563,938791
1348	17558,889327
1349	17546,679768
1350	17531,021733
1351	17511,139306
1352	17490,127978
1353	17467,739069
1354	17444,287864
1355	17420,434679
1356	17394,724427
1357	17367,730159
1358	17339,819778
1359	17310,240309
1360	17279,374770
1361	17246,754439
1362	17214,322631
1363	17182,206330
1364	17150,732081
1365	17121,921372
1366	17091,219583
1367	17060,583651
1368	17024,524357
1369	16998,893127
1370	16981,400425
1371	16971,633183
1372	16978,243643
1373	16969,164054
1374	16952,688495
1375	16921,070785
1376	16895,659220
1377	16874,349968
1378	16859,668303
1379	16848,423896
1380	16857,034012
1381	16878,899698
1382	16929,209188
1383	16956,042038
1384	16969,142636
1385	16949,891619
1386	16940,483269
1387	16937,751244
1388	16944,305057
1389	16969,006575
1390	16987,537905
1391	17005,518417
1392	17017,339762
1393	17032,267902
1394	17046,995586
1395	17059,895819
1396	17078,179628
1397	17071,516693
1398	17049,184547
1399	16996,812339
1400	16959,298612
1401	16928,860806
1402	16919,461776
1403	16902,224137
1404	16879,383402
1405	16849,391006
1406	16805,388901
1407	16766,788466
1408	16728,842118
1409	16696,587871
1410	16658,838267
1411	16617,790008
1412	16573,697323
1413	16522,457726
1414	16480,190303
1415	16442,177695
1416	16414,431033
1417	16378,949366
1418	16339,173879
1419	16287,864797
1420	16240,925768
1421	16196,378240
1422	16154,087682
1423	16120,832087
1424	16072,116410
1425	16013,936959
1426	15940,528828
1427	15867,766470
1428	15794,264918
1429	15721,988392
1430	15653,852243
1431	15587,198446
1432	15524,926601
1433	15464,959788
1434	15418,352365
1435	15383,080256
1436	15362,279175
1437	15347,074083
1438	15337,301427
1439	15331,032814
1440	15330,297548
1441	15322,111394
1442	15310,065653
1443	15285,366650
1444	15275,120128
1445	15273,977009
1446	15289,222736
1447	15302,822589
1448	15315,168045
1449	15323,933249
1450	15328,131045
1451	15324,784818
1452	15314,373039
1453	15292,501161
1454	15273,185092
1455	15254,486291
1456	15241,770271
1457	15224,627338
1458	15204,312441
1459	15180,994841
1460	15154,110830
1461	15129,573230
1462	15108,116901
1463	15083,140054
1464	15078,794928
1465	15090,667235
1466	15132,254164
1467	15167,007093
1468	15194,239496
1469	15210,345595
1470	15204,693949
1471	15204,169923
1472	15201,630553
1473	15199,812812
1474	15192,230423
1475	15179,318818
1476	15159,959119
1477	15136,297633
1478	15097,233490
1479	15046,951275
1480	14983,188637
1481	14919,502029
1482	14855,664199
1483	14789,049840
1484	14736,301070
1485	14695,807230
1486	14678,896896
1487	14658,622464
1488	14635,424812
1489	14607,790552
1490	14564,694992
1491	14539,856353
1492	14524,283003
1493	14528,980890
1494	14521,891583
1495	14507,508854
1496	14476,687949
1497	14448,023470
1498	14420,855168
1499	14396,701548
1500	14379,254970
1501	14359,857023
1502	14341,148873
1503	14319,754282
1504	14304,517854
1505	14292,996538
1506	14291,673077
1507	14281,639975
1508	14263,854346
1509	14237,791850
1510	14197,905873
1511	14166,173557
1512	14138,245775
1513	14117,140186
1514	14099,157993
1515	14085,496709
1516	14078,682563
1517	14071,695431
1518	14065,451328
1519	14060,202683
1520	14052,255157
1521	14056,899671
1522	14069,602688
1523	14095,171908
1524	14117,058891
1525	14138,189430
1526	14153,462561
1527	14173,530091
1528	14196,141645
1529	14222,928909
1530	14248,421834
1531	14271,639240
1532	14290,954197
1533	14306,973166
1534	14312,245392
1535	14308,054765
1536	14292,144173
1537	14271,758708
1538	14246,671296
1539	14217,410988
1540	14187,558854
1541	14158,018561
1542	14129,778821
1543	14103,154715
1544	14079,357897
1545	14057,840672
1546	14040,129905
1547	14019,202388
1548	13995,850016
1549	13969,707947
1550	13939,806528
1551	13906,450079
1552	13868,187300
1553	13830,600981
1554	13794,268128
1555	13760,229901
1556	13731,413008
1557	13702,033013
1558	13675,178439
1559	13647,293049
1560	13633,555939
1561	13631,490471
1562	13647,098900
1563	13664,851319
1564	13686,303644
1565	13706,401409
1566	13734,315367
1567	13769,344028
1568	13811,418994
1569	13860,761409
1570	13912,874939
1571	13966,782517
1572	14024,405541
1573	14072,456911
1574	14112,127004
1575	14135,881412
1576	14160,758700
1577	14183,971777
1578	14212,377391
1579	14228,374292
1580	14231,550880
1581	14220,738238
1582	14190,720386
1583	14159,047720
1584	14121,868110
1585	14084,121982
1586	14034,601062
1587	13976,710312
1588	13907,502047
1589	13838,755473
1590	13770,537367
1591	13704,141552
1592	13641,295184
1593	13582,155983
1594	13526,194208
1595	13480,385268
1596	13419,092190
1597	13350,920434
1598	13261,673905
1599	13202,992552
1600	13164,931534
1601	13166,512868
1602	13155,428101
1603	13138,226627
1604	13098,349869
1605	13070,848834
1606	13053,136670
1607	13046,224179
1608	13056,433145
1609	13056,768646
1610	13052,767894
1611	13041,235128
1612	13025,615348
1613	13004,511144
1614	12977,043138
1615	12946,984663
1616	12914,391265
1617	12880,408798
1618	12845,043412
1619	12809,223524
1620	12771,953556
1621	12738,121978
1622	12707,966399
1623	12681,630891
1624	12660,996383
1625	12637,888619
1626	12613,840575
1627	12587,809836
1628	12561,256921
1629	12533,854415
1630	12505,834409
1631	12477,790175
1632	12450,269082
1633	12420,608775
1634	12397,473525
1635	12379,706825
1636	12372,348356
1637	12360,779625
1638	12343,886202
1639	12320,041693
1640	12286,673731
1641	12250,889761
1642	12211,680505
1643	12167,904343
1644	12127,899545
1645	12090,663578
1646	12061,318355
1647	12027,001607
1648	11990,693560
1649	11945,685914
1650	11912,171022
1651	11888,393071
1652	11883,363123
1653	11875,683252
1654	11865,351649
1655	11851,194563
1656	11826,610238
1657	11815,413664
1658	11810,839294
1659	11818,068147
1660	11818,116570
1661	11814,427537
1662	11802,766297
1663	11792,404165
1664	11781,177232
1665	11771,217097
1666	11756,644516
1667	11738,271538
1668	11714,556301
1669	11689,631796
1670	11663,623142
1671	11637,813144
1672	11611,283054
1673	11584,554501
1674	11558,085788
1675	11530,199984
1676	11508,098765
1677	11489,276733
1678	11477,171470
