User: Administrator
Title:	3 Carmin 5mM en falcon 2000ms 5aq_20200117-162151_OE1_CHANNEL1_Sample 20200117_162151_216
1680	20550,076957
1681	20504,759753
1682	20452,284327
1683	20395,582158
1684	20328,112261
1685	20271,922237
1686	20224,424629
1687	20193,795687
1688	20158,289253
1689	20118,309482
1690	20074,051943
1691	20020,251899
1692	19958,615706
1693	19892,552233
1694	19810,669363
1695	19772,102676
1696	19760,250460
1697	19795,980163
1698	19796,542347
1699	19778,860701
1700	19723,549104
1701	19685,792868
1702	19655,487876
1703	19641,469834
1704	19625,491145
1705	19610,579284
1706	19596,987333
1707	19580,455758
1708	19561,634561
1709	19535,427735
1710	19517,429501
1711	19507,069295
1712	19510,463111
1713	19513,601660
1714	19515,773779
1715	19513,578007
1716	19510,620487
1717	19507,093454
1718	19503,572593
1719	19500,429443
1720	19499,136392
1721	19500,087495
1722	19499,559825
1723	19509,754404
1724	19525,931151
1725	19555,696887
1726	19565,451041
1727	19558,997953
1728	19529,149076
1729	19492,732703
1730	19449,084982
1731	19397,472765
1732	19350,716287
1733	19309,491365
1734	19279,457683
1735	19249,528991
1736	19220,094466
1737	19188,479980
1738	19157,708888
1739	19127,007201
1740	19096,114010
1741	19063,471375
1742	19027,963622
1743	18988,265493
1744	18946,082560
1745	18890,494831
1746	18824,519796
1747	18745,934232
1748	18667,567643
1749	18588,997328
1750	18510,199396
1751	18440,158935
1752	18377,876836
1753	18330,183429
1754	18276,146370
1755	18219,881201
1756	18151,166618
1757	18100,780236
1758	18063,535103
1759	18052,338897
1760	18027,624906
1761	17992,604183
1762	17936,828260
1763	17884,541038
1764	17835,493953
1765	17790,896610
1766	17757,426700
1767	17735,409420
1768	17730,187915
1769	17725,702031
1770	17719,956155
1771	17711,317305
1772	17696,169100
1773	17674,449549
1774	17639,327042
1775	17610,670485
1776	17592,106293
1777	17585,501997
1778	17596,937918
1779	17603,087041
1780	17607,975268
1781	17606,698125
1782	17607,897481
1783	17607,486261
1784	17609,758626
1785	17595,230274
1786	17568,135406
1787	17520,332238
1788	17481,599431
1789	17447,423454
1790	17425,654362
1791	17394,848550
1792	17358,159814
1793	17315,783135
1794	17265,743085
1795	17210,629549
1796	17139,239882
1797	17093,887452
1798	17069,274493
1799	17087,249402
1800	17081,566476
1801	17056,959552
1802	16990,866600
1803	16937,789088
1804	16894,619382
1805	16878,806502
1806	16854,268067
1807	16824,131445
1808	16772,187904
1809	16739,625266
1810	16724,969223
1811	16747,698621
1812	16757,590690
1813	16752,700189
1814	16714,802024
1815	16679,856127
1816	16650,013694
1817	16633,533690
1818	16620,259633
1819	16609,330827
1820	16603,260858
1821	16590,520617
1822	16569,779741
1823	16532,559426
1824	16499,512879
1825	16474,439977
1826	16459,430492
1827	16460,068290
1828	16455,312299
1829	16449,244291
1830	16440,372489
1831	16429,543031
1832	16416,890484
1833	16401,317253
1834	16391,357747
1835	16386,274234
1836	16383,760211
1837	16393,100970
1838	16409,598574
1839	16441,174358
1840	16447,261046
1841	16435,414877
1842	16396,827029
1843	16365,291483
1844	16337,465913
1845	16315,636939
1846	16307,441238
1847	16312,350544
1848	16332,819412
1849	16355,439705
1850	16379,280508
1851	16405,332759
1852	16415,786258
1853	16412,313330
1854	16385,460823
1855	16364,438327
1856	16343,200715
1857	16332,859999
1858	16296,087072
1859	16240,448383
1860	16153,529925
1861	16080,739450
1862	16015,691738
1863	15973,633771
1864	15911,864825
1865	15839,507825
1866	15741,722582
1867	15670,917123
1868	15618,546201
1869	15602,261020
1870	15564,791341
1871	15515,015644
1872	15436,009066
1873	15378,743994
1874	15334,760554
1875	15317,528262
1876	15284,958746
1877	15243,136755
1878	15183,739622
1879	15130,156635
1880	15079,935045
1881	15035,787151
1882	14997,306894
1883	14965,409467
1884	14940,939950
1885	14920,629770
1886	14904,217008
1887	14890,712315
1888	14878,904896
1889	14867,646014
1890	14858,126322
1891	14842,507515
1892	14822,181420
1893	14791,935544
1894	14770,458994
1895	14754,139941
1896	14750,574139
1897	14732,563109
1898	14705,086759
1899	14660,030889
1900	14626,663493
1901	14600,492756
1902	14588,601325
1903	14569,936189
1904	14548,458244
1905	14521,430287
1906	14498,036369
1907	14477,693482
1908	14457,929725
1909	14451,564082
1910	14454,575100
1911	14474,989645
1912	14475,497548
1913	14463,482007
1914	14427,374685
1915	14411,990968
1916	14408,072917
1917	14423,640770
1918	14426,672751
1919	14421,940353
1920	14407,693140
1921	14382,421326
1922	14347,896468
1923	14299,407698
1924	14266,512387
1925	14253,472498
1926	14237,466358
1927	14214,653860
1928	14171,598847
1929	14136,713623
1930	14113,701049
1931	14117,968999
1932	14113,657829
1933	14095,927619
1934	14050,861113
1935	14006,087343
1936	13964,980746
1937	13934,086137
1938	13907,542003
1939	13885,498497
1940	13867,067732
1941	13850,523312
1942	13834,118821
1943	13822,480056
1944	13797,452114
1945	13760,007682
1946	13695,792076
1947	13649,935752
1948	13621,187774
1949	13629,844029
1950	13619,071469
1951	13591,713887
1952	13530,963060
1953	13481,876428
1954	13442,423297
1955	13419,367525
1956	13403,158358
1957	13393,816488
1958	13398,180729
1959	13385,521304
1960	13360,652349
1961	13307,085954
1962	13285,719558
1963	13287,106259
1964	13330,004658
1965	13346,042876
1966	13345,471843
1967	13312,581036
1968	13297,808023
1969	13291,575619
1970	13302,696475
1971	13300,841491
1972	13292,115251
1973	13271,763088
1974	13256,173385
1975	13245,505084
1976	13231,219055
1977	13212,534124
1978	13184,792462
1979	13161,098575
1980	13143,503307
1981	13136,321281
1982	13131,881688
1983	13129,230828
1984	13126,029349
1985	13122,803835
1986	13117,992454
1987	13113,845914
1988	13099,283902
1989	13074,852056
1990	13035,221079
1991	12999,014799
1992	12965,953769
1993	12940,839340
1994	12913,902756
1995	12886,442285
1996	12856,343881
1997	12828,152975
1998	12800,379625
1999	12776,018559
2000	12742,479986
2001	12702,767752
2002	12652,391288
2003	12613,481447
2004	12582,144761
2005	12562,228022
2006	12537,367997
2007	12510,329066
2008	12479,426880
2009	12444,375611
2010	12401,132634
2011	12361,925725
2012	12327,684510
2013	12306,955339
2014	12277,361768
2015	12239,471157
2016	12182,033232
2017	12139,680405
2018	12111,267744
2019	12108,908789
2020	12097,531438
2021	12079,632285
2022	12047,576041
2023	12021,588017
2024	11999,812267
2025	11983,401205
2026	11974,166022
2027	11971,128851
2028	11977,725694
2029	11974,806019
2030	11966,160766
2031	11946,038794
2032	11940,508282
2033	11951,460083
2034	11957,559881
2035	11955,980509
2036	11937,011414
2037	11922,559325
2038	11913,352864
2039	11917,618255
2040	11914,711422
2041	11905,337979
2042	11883,090856
2043	11865,869109
2044	11852,337327
2045	11846,870248
2046	11837,286173
2047	11825,147064
2048	11808,579667
2049	11793,039491
2050	11777,878119
2051	11761,701613
2052	11750,652446
2053	11749,211154
2054	11738,467908
2055	11715,135786
2056	11668,318324
2057	11626,358495
2058	11592,133649
2059	11575,321166
2060	11555,440224
2061	11532,467256
2062	11502,732850
2063	11471,832786
2064	11439,390626
2065	11405,242940
2066	11373,381312
2067	11343,745547
2068	11316,436416
2069	11290,941191
2070	11266,201033
2071	11243,759557
2072	11211,403464
2073	11167,075187
2074	11123,233768
2075	11082,050217
2076	11048,502245
2077	11013,162619
2078	10975,986196
2079	10935,468986
2080	10895,378190
2081	10856,324802
2082	10817,659690
2083	10786,077540
2084	10761,024995
2085	10744,022051
2086	10727,516473
2087	10711,416459
2088	10695,062636
2089	10674,654419
2090	10649,830972
2091	10622,815046
2092	10594,781559
2093	10564,833493
2094	10540,644654
2095	10523,067140
2096	10515,522153
2097	10508,762519
2098	10502,929680
2099	10495,276510
2100	10491,744367
2101	10490,851819
2102	10494,422871
2103	10493,383081
2104	10489,444048
2105	10480,586581
2106	10477,604785
2107	10479,507877
2108	10483,446245
2109	10488,560422
2110	10496,586694
2111	10498,613101
2112	10494,974426
2113	10480,500603
2114	10474,454323
2115	10475,381364
2116	10488,516598
2117	10495,318802
2118	10498,147952
2119	10492,579355
2120	10492,767540
2121	10500,265695
2122	10499,589225
2123	10488,528952
2124	10460,083302
2125	10433,190639
2126	10408,892516
2127	10392,418292
2128	10372,978181
2129	10351,613241
2130	10326,741150
2131	10302,019479
2132	10276,832245
2133	10251,974642
2134	10225,141944
2135	10195,476900
2136	10167,749830
2137	10142,515585
2138	10122,371958
2139	10099,323230
2140	10073,032329
2141	10041,441699
2142	10009,760920
2143	9977,902022
2144	9946,541080
2145	9916,140665
2146	9886,936690
2147	9859,223071
2148	9831,896401
2149	9805,343131
2150	9778,776190
2151	9752,152631
2152	9725,353507
2153	9699,317465
2154	9674,410191
2155	9650,839852
2156	9630,009096
2157	9612,162758
2158	9597,149663
2159	9586,331675
2160	9580,595773
2161	9575,395372
2162	9569,574343
2163	9560,093744
2164	9553,525239
2165	9549,433515
2166	9550,273732
2167	9545,791349
2168	9536,239166
2169	9520,182292
2170	9501,821519
2171	9481,627662
2172	9459,663389
2173	9443,414655
2174	9433,647473
2175	9425,816629
2176	9419,265748
2177	9413,493899
2178	9406,787013
2179	9398,986189
2180	9388,608895
2181	9380,885130
2182	9374,717898
2183	9371,332241
2184	9363,185145
2185	9350,545946
2186	9336,630922
2187	9322,263516
2188	9307,073302
2189	9295,676487
2190	9287,856762
2191	9284,181405
2192	9279,513974
2193	9272,673394
2194	9264,154467
2195	9242,984304
2196	9205,511647
2197	9168,748650
2198	9134,605020
2199	9111,979272
2200	9076,657432
2201	9031,039220
2202	8967,281923
2203	8919,891849
2204	8884,784081
2205	8869,163626
2206	8841,318876
2207	8800,392178
2208	8766,773097
2209	8741,715870
2210	8731,981151
2211	8717,140379
2212	8697,728010
2213	8670,158622
2214	8644,378405
2215	8619,743126
2216	8595,557626
2217	8580,394006
2218	8577,608358
2219	8566,502387
2220	8545,416760
2221	8509,447707
2222	8473,126322
2223	8437,562494
2224	8401,884595
2225	8382,753214
2226	8385,831992
2227	8384,578452
2228	8373,079509
2229	8343,193960
2230	8311,061440
2231	8278,244845
2232	8244,772066
2233	8224,380125
2234	8215,537054
2235	8222,506274
2236	8218,942099
2237	8202,780659
2238	8190,538309
2239	8182,644137
2240	8185,747442
2241	8177,834235
2242	8160,907477
2243	8128,995341
2244	8109,201870
2245	8103,367967
2246	8096,860049
2247	8086,732682
2248	8068,809691
2249	8050,980578
2250	8033,589113
2251	8017,538263
2252	8004,484843
2253	7994,603247
2254	7987,884619
2255	7983,068615
2256	7981,796765
2257	7976,398935
2258	7966,497002
2259	7946,850565
2260	7935,910251
2261	7930,898459
2262	7937,366165
2263	7924,661414
2264	7890,178397
2265	7857,457578
2266	7830,149017
2267	7814,430623
2268	7798,025673
2269	7780,853225
2270	7762,536009
2271	7736,718942
2272	7701,611045
2273	7665,692880
2274	7631,521575
2275	7601,157257
2276	7574,873940
2277	7552,824528
2278	7535,999756
2279	7517,926252
2280	7498,986023
2281	7478,129638
2282	7458,938540
2283	7441,113551
2284	7423,245523
2285	7405,567530
2286	7387,480918
2287	7372,109648
2288	7358,997800
2289	7348,137518
2290	7337,611149
2291	7328,260310
2292	7315,314438
2293	7298,487629
2294	7277,349349
2295	7255,146404
2296	7233,252726
2297	7210,644970
2298	7201,519680
2299	7210,090753
2300	7210,519712
2301	7201,887491
2302	7175,177059
2303	7162,713660
2304	7160,524658
2305	7173,942174
2306	7173,953833
2307	7160,733531
2308	7151,129146
2309	7145,796311
2310	7147,656033
2311	7149,279427
2312	7150,657320
2313	7152,186203
2314	7145,655952
2315	7127,223681
2316	7117,845876
2317	7117,473209
2318	7131,810086
2319	7134,486530
2320	7126,877031
2321	7107,534367
2322	7078,305407
2323	7033,959073
2324	7003,544535
2325	6988,353144
2326	6997,036465
2327	6996,816517
2328	6985,385755
2329	6976,326350
2330	6971,383424
2331	6974,911727
2332	6971,832795
2333	6961,713197
2334	6943,048979
2335	6918,933978
2336	6886,610501
2337	6859,462754
2338	6840,234386
2339	6833,479462
2340	6825,837796
2341	6816,799047
2342	6805,371806
2343	6787,369221
2344	6759,892102
2345	6736,475395
2346	6718,802470
2347	6711,160779
2348	6700,904286
2349	6689,075635
2350	6673,882410
2351	6661,856292
2352	6652,540716
2353	6642,589538
2354	6631,949307
2355	6620,275164
2356	6608,929245
2357	6596,302017
2358	6587,600220
2359	6583,184123
2360	6587,410494
2361	6582,009789
2362	6568,184127
2363	6541,771462
2364	6527,327560
2365	6524,330991
2366	6525,358549
2367	6528,574821
2368	6534,094553
2369	6530,495860
2370	6518,355499
2371	6496,037040
2372	6476,888708
2373	6459,812409
2374	6446,085843
2375	6436,128223
2376	6430,547529
2377	6424,593932
2378	6419,306230
2379	6410,450739
2380	6397,783852
2381	6377,767745
2382	6366,092707
2383	6361,096307
2384	6366,252328
2385	6358,542950
2386	6336,398907
2387	6319,710903
2388	6309,017055
2389	6308,726590
2390	6302,326321
2391	6291,072548
2392	6276,039205
2393	6258,432832
2394	6236,083148
2395	6225,236399
2396	6224,844605
2397	6236,593574
2398	6243,840019
2399	6250,490715
2400	6243,332887
2401	6223,356116
2402	6183,722339
2403	6167,259197
2404	6180,111065
2405	6187,573055
2406	6183,868464
2407	6159,272322
2408	6138,849003
2409	6121,067734
2410	6108,629823
2411	6094,853550
2412	6081,958396
2413	6066,364934
2414	6048,199816
2415	6026,527281
2416	6008,005367
2417	5992,806642
2418	5978,870338
2419	5965,901158
2420	5954,219202
2421	5940,913013
2422	5924,362036
2423	5911,120187
2424	5902,427722
2425	5901,150184
2426	5896,382879
2427	5888,379770
2428	5875,605500
2429	5865,223447
2430	5855,628684
2431	5849,444881
2432	5846,068905
2433	5847,182632
2434	5839,635699
2435	5821,952060
2436	5805,444767
2437	5792,104273
2438	5784,068679
2439	5778,997572
2440	5778,205743
2441	5776,631876
2442	5772,693512
2443	5765,065556
2444	5756,102702
2445	5746,302424
2446	5735,456819
2447	5730,226468
2448	5731,538500
2449	5729,508628
2450	5723,617689
2451	5712,464496
2452	5700,251807
2453	5686,198851
2454	5674,031606
2455	5664,572084
2456	5657,997275
2457	5654,575919
2458	5656,851337
2459	5652,725967
2460	5641,136570
2461	5617,116350
2462	5604,563670
2463	5606,744798
2464	5608,773938
2465	5607,154739
2466	5598,395520
2467	5589,334468
2468	5580,332321
2469	5571,472363
2470	5570,959881
2471	5580,361623
2472	5583,810744
2473	5581,200113
2474	5570,299419
2475	5561,776423
2476	5553,476612
2477	5549,595366
2478	5549,428809
2479	5555,122881
2480	5548,531345
2481	5526,991910
2482	5511,083272
2483	5501,950520
2484	5503,992348
2485	5498,731345
2486	5487,106914
2487	5472,934364
2488	5457,482861
2489	5439,726679
2490	5432,571672
2491	5439,321338
2492	5441,718835
2493	5436,725441
2494	5420,218585
2495	5404,728532
2496	5389,154148
2497	5378,095065
2498	5372,543145
2499	5374,564958
2500	5373,957789
2501	5370,040116
2502	5364,968422
2503	5359,435262
2504	5352,211969
2505	5350,878317
2506	5359,094125
2507	5360,936806
2508	5352,963648
2509	5328,766466
2510	5313,795438
2511	5306,716782
2512	5310,717930
2513	5305,462887
2514	5290,808717
2515	5285,294425
2516	5286,440620
2517	5296,412254
2518	5290,109202
2519	5267,145141
2520	5252,303027
2521	5244,759903
2522	5247,248806
2523	5244,223354
2524	5237,471864
2525	5229,458748
2526	5220,245925
2527	5210,183832
2528	5202,798736
2529	5197,861107
2530	5195,340697
2531	5194,672089
2532	5195,772565
2533	5192,828446
2534	5185,250181
2535	5179,303861
2536	5174,602636
2537	5172,304680
2538	5165,487098
2539	5152,918859
2540	5148,605296
2541	5150,635794
2542	5160,597692
2543	5155,183935
2544	5133,743952
2545	5121,390483
2546	5116,532519
2547	5121,689633
2548	5116,438521
2549	5101,745591
2550	5092,342075
2551	5090,142711
2552	5086,719773
2553	5080,432688
2554	5068,523002
2555	5061,172381
2556	5059,921254
2557	5057,436137
2558	5052,486934
2559	5042,399637
2560	5037,345056
2561	5039,053829
2562	5036,955764
2563	5029,501527
2564	5014,552225
2565	5002,054470
2566	4991,108261
2567	4985,563105
2568	4985,267462
2569	4991,498281
2570	4990,093346
2571	4980,226889
2572	4967,666472
2573	4953,618837
2574	4939,105465
2575	4928,553868
2576	4922,755708
2577	4919,068022
2578	4916,927948
2579	4915,546340
2580	4913,247846
2581	4909,482785
2582	4903,275725
2583	4894,249822
2584	4883,155838
2585	4866,703477
2586	4843,443541
2587	4831,508087
2588	4829,894183
2589	4839,777650
2590	4839,964255
2591	4832,070169
2592	4822,510575
2593	4809,169560
2594	4800,170420
2595	4796,684117
2596	4802,159250
2597	4797,663334
2598	4780,299407
2599	4767,726057
2600	4761,919687
2601	4766,274853
2602	4765,592734
2603	4760,448175
2604	4753,594162
2605	4745,547111
2606	4736,230897
2607	4732,493246
2608	4735,240693
2609	4734,111360
2610	4728,880162
2611	4718,633694
2612	4709,020453
2613	4699,422854
2614	4692,269663
2615	4688,220297
2616	4686,194050
2617	4685,604940
2618	4685,651535
2619	4685,344908
2620	4685,847355
2621	4679,604919
2622	4666,999919
2623	4646,016213
2624	4637,890946
2625	4644,987575
2626	4645,325395
2627	4638,674255
2628	4622,568999
2629	4614,490293
2630	4612,947196
2631	4612,270472
2632	4612,605887
2633	4611,107391
2634	4606,491574
2635	4599,053959
2636	4585,511925
2637	4563,237635
2638	4550,112910
2639	4547,466287
2640	4559,062141
2641	4557,930369
2642	4542,734412
2643	4534,553201
2644	4533,150287
2645	4540,715475
2646	4541,011069
2647	4533,739122
2648	4534,849547
2649	4547,920012
2650	4552,006978
2651	4544,392993
2652	4520,332112
2653	4508,098614
2654	4509,415258
2655	4507,525071
2656	4502,011362
2657	4490,997719
2658	4484,320214
2659	4480,805844
2660	4478,152327
2661	4477,715301
2662	4473,840000
2663	4466,146401
2664	4451,760133
2665	4449,702354
2666	4464,525884
2667	4465,485687
2668	4452,337646
2669	4421,016002
2670	4414,114503
2671	4431,546233
2672	4439,475047
2673	4434,470835
2674	4426,919481
2675	4419,078924
2676	4412,897150
2677	4408,226500
2678	4405,745061
2679	4404,978710
2680	4405,439818
2681	4406,814816
2682	4405,766447
2683	4401,736276
2684	4398,498803
2685	4397,881759
2686	4392,946018
2687	4383,889125
2688	4368,288349
2689	4368,365513
2690	4386,894380
2691	4394,205379
2692	4389,345009
2693	4369,787677
2694	4358,135721
2695	4353,127922
2696	4347,083195
2697	4338,822071
2698	4337,513389
2699	4342,354214
2700	4354,962556
2701	4349,926723
2702	4325,292875
2703	4311,791889
2704	4315,449814
2705	4317,102326
2706	4313,162612
2707	4299,936108
2708	4294,571402
2709	4295,786836
2710	4302,903488
2711	4314,024325
2712	4327,992437
2713	4327,459601
2714	4312,440223
2715	4301,084797
2716	4295,007826
2717	4289,837874
2718	4285,991100
2719	4283,185388
2720	4284,748868
2721	4289,225917
2722	4296,893725
2723	4310,316822
2724	4312,210690
2725	4300,938142
2726	4273,933027
2727	4262,735671
2728	4266,543041
2729	4277,535383
2730	4298,443523
2731	4307,869745
2732	4300,378627
2733	4271,518623
2734	4248,167907
2735	4229,793593
2736	4219,785436
2737	4217,321691
2738	4222,047990
2739	4210,284129
2740	4182,602496
2741	4169,415568
2742	4173,494689
2743	4175,321757
2744	4173,898633
2745	4166,488077
2746	4168,808195
2747	4180,182283
2748	4176,646751
2749	4155,113832
2750	4137,797475
2751	4127,582430
2752	4127,157962
2753	4126,699163
2754	4127,506520
2755	4124,764469
2756	4117,274285
2757	4108,273320
2758	4098,621455
2759	4088,641335
2760	4082,426694
2761	4080,997468
2762	4071,617014
2763	4052,495960
2764	4036,541940
2765	4026,117775
2766	4023,004145
2767	4023,477092
2768	4028,063748
2769	4031,093080
2770	4030,372066
2771	4029,791880
2772	4028,399711
2773	4026,863314
2774	4011,445515
2775	3982,282624
2776	3966,019346
2777	3966,132437
2778	3967,161482
2779	3966,969045
2780	3963,545123
2781	3958,676119
2782	3951,368219
2783	3948,312651
2784	3949,845206
2785	3953,519811
2786	3958,126510
2787	3962,735874
2788	3960,763010
2789	3952,001809
2790	3946,297407
2791	3944,898374
2792	3940,624003
2793	3933,875681
2794	3924,906200
2795	3920,843190
2796	3920,878369
2797	3924,587804
2798	3932,615772
2799	3937,540084
2800	3936,606229
2801	3936,500374
2802	3938,055334
2803	3942,959646
2804	3938,099817
2805	3922,524891
2806	3916,529721
2807	3924,085616
2808	3929,292692
2809	3929,395658
2810	3922,392570
2811	3917,240166
2812	3913,462708
2813	3912,140586
2814	3913,225813
2815	3919,181391
2816	3928,999756
2817	3942,054355
2818	3945,969616
2819	3940,288743
2820	3943,846384
2821	3959,878605
2822	3962,693877
2823	3944,641497
2824	3935,700935
2825	3942,404559
2826	3970,344478
2827	3982,761294
2828	3978,716480
2829	3987,520472
2830	4013,415197
2831	4033,326203
2832	4044,538092
2833	4045,271005
2834	4053,379129
2835	4066,812134
2836	4087,427483
2837	4116,548029
2838	4138,470232
2839	4151,201596
2840	4153,386800
2841	4154,473759
2842	4153,830051
2843	4144,776611
2844	4126,812981
2845	4118,965702
2846	4126,118744
2847	4124,338096
2848	4111,362738
2849	4085,757241
2850	4071,091204
2851	4066,341736
2852	4057,164669
2853	4043,562292
2854	4037,076898
2855	4039,215077
2856	4045,416494
2857	4053,595610
2858	4063,037279
2859	4064,369246
2860	4057,669881
2861	4063,675502
2862	4083,571960
2863	4111,732376
2864	4145,368868
2865	4181,064217
2866	4204,732586
2867	4217,144649
2868	4230,768005
2869	4244,249572
2870	4261,982273
2871	4287,111970
2872	4301,213751
2873	4303,736873
2874	4295,328002
2875	4300,281711
2876	4316,639992
2877	4331,366196
2878	4344,909572
2879	4358,393338
2880	4371,245011
2881	4382,404239
2882	4391,794323
2883	4399,380075
2884	4407,699664
2885	4415,330447
2886	4423,059103
2887	4431,915741
2888	4423,422128
2889	4393,668604
2890	4366,107842
2891	4345,362583
2892	4334,105677
2893	4323,726786
2894	4315,551726
2895	4299,160856
2896	4274,628560
2897	4251,515548
2898	4229,378242
2899	4220,696327
2900	4225,238321
2901	4241,091450
2902	4241,909176
2903	4229,282530
2904	4220,395016
2905	4213,737338
2906	4206,202658
2907	4199,381473
2908	4183,172720
2909	4158,115177
2910	4125,838005
2911	4105,446314
2912	4094,937745
2913	4076,611937
2914	4051,316405
2915	4030,258162
2916	4014,703752
2917	3998,884754
2918	3980,455287
2919	3969,563106
2920	3966,659739
2921	3972,064696
2922	3960,971476
2923	3933,726960
2924	3926,579101
2925	3943,342108
2926	3942,624212
2927	3913,258444
2928	3901,340031
2929	3908,585578
2930	3933,959756
2931	3908,629225
2932	3841,432985
2933	3809,426018
2934	3812,701990
2935	3803,964325
2936	3780,729136
2937	3756,426026
2938	3732,992360
2939	3708,576225
2940	3684,654866
2941	3662,528761
2942	3652,476912
2943	3653,800881
2944	3657,603654
2945	3664,531966
2946	3666,941973
2947	3660,133039
2948	3668,442898
2949	3691,550566
2950	3726,306657
2951	3734,307384
2952	3721,076298
2953	3721,903159
2954	3734,732526
2955	3742,262882
2956	3745,024333
2957	3742,775603
2958	3733,985138
2959	3727,720108
2960	3725,071856
2961	3726,159717
2962	3719,916773
2963	3708,242931
2964	3704,152677
2965	3706,329809
2966	3705,876337
2967	3702,747204
2968	3689,849393
2969	3664,861509
2970	3640,280494
2971	3618,723932
2972	3601,552720
2973	3582,910216
2974	3563,927369
2975	3546,074666
2976	3528,938129
2977	3511,552728
2978	3493,780904
2979	3474,605861
2980	3455,290514
2981	3432,261686
2982	3407,926631
2983	3385,330388
2984	3385,386284
2985	3402,167779
2986	3397,066068
2987	3372,007852
2988	3359,833233
2989	3361,255764
2990	3353,669572
2991	3334,789626
2992	3324,150128
2993	3325,399452
2994	3328,268201
2995	3329,234920
2996	3326,168009
2997	3312,640117
2998	3289,949366
2999	3283,152559
3000	3291,936896
3001	3287,290540
3002	3267,562832
3003	3250,920483
3004	3240,378269
3005	3228,828999
3006	3213,946964
3007	3207,461855
3008	3210,788106
3009	3223,269083
3010	3224,015362
3011	3214,233401
3012	3214,130805
3013	3223,445745
3014	3219,131641
3015	3199,904403
3016	3188,306248
3017	3187,284027
3018	3192,920673
3019	3205,965452
3020	3214,020045
3021	3213,813020
3022	3204,729922
3023	3200,384362
3024	3199,612140
3025	3199,045835
3026	3199,350846
3027	3195,515737
3028	3186,689256
3029	3181,717871
3030	3182,875010
3031	3180,225221
3032	3170,566208
3033	3166,325049
3034	3169,460074
3035	3179,467556
3036	3183,685786
3037	3182,926145
3038	3178,123392
3039	3169,477476
3040	3162,341364
3041	3157,408282
3042	3156,892542
3043	3161,235182
3044	3166,030877
3045	3170,172881
3046	3171,962462
3047	3170,820332
3048	3166,974194
3049	3160,466606
3050	3153,079157
3051	3157,102677
3052	3169,914463
3053	3172,469455
3054	3165,795140
3055	3153,822914
3056	3136,736256
3057	3132,020536
3058	3142,140835
3059	3155,714220
3060	3171,096876
3061	3180,449976
3062	3179,963341
3063	3177,565001
3064	3175,579184
3065	3175,170120
3066	3172,469839
3067	3168,210157
3068	3168,113171
3069	3171,898895
3070	3162,313974
3071	3139,779509
3072	3132,068695
3073	3141,209328
3074	3152,321641
3075	3163,647606
3076	3168,766363
3077	3164,911760
3078	3157,149990
3079	3147,320487
3080	3137,007680
3081	3129,372783
3082	3123,707872
3083	3110,829840
3084	3093,412372
3085	3084,351977
3086	3082,507749
3087	3090,207769
3088	3107,820203
3089	3103,634383
3090	3073,971388
3091	3061,297168
3092	3071,530381
3093	3081,808764
3094	3089,649096
3095	3087,782382
3096	3071,018741
3097	3062,257816
3098	3066,567205
3099	3083,331455
3100	3088,809824
3101	3085,802859
3102	3082,568665
3103	3078,843028
3104	3076,600687
3105	3076,320067
3106	3082,993009
3107	3096,117280
3108	3103,610504
3109	3104,543963
3110	3098,555766
3111	3085,057387
3112	3078,591641
3113	3083,251977
3114	3090,147681
3115	3096,792216
3116	3104,060879
3117	3111,318357
3118	3117,968910
3119	3120,745595
3120	3121,123464
3121	3128,662853
3122	3141,401375
3123	3144,034957
3124	3137,489872
3125	3141,870101
3126	3156,912534
3127	3151,135245
3128	3123,184377
3129	3118,567412
3130	3142,722924
3131	3146,458414
3132	3122,355002
3133	3113,667861
3134	3128,091651
3135	3142,043874
3136	3151,236405
3137	3150,524695
3138	3140,598112
3139	3125,742538
3140	3126,887998
3141	3136,974648
3142	3127,873527
3143	3106,990329
3144	3098,611492
3145	3101,641496
3146	3117,862827
3147	3144,759677
3148	3164,360742
3149	3175,526599
3150	3169,945774
3151	3147,617540
3152	3144,140102
3153	3162,272005
3154	3172,330324
3155	3171,883287
3156	3165,408199
3157	3152,877686
3158	3143,800681
3159	3139,614922
3160	3144,099799
3161	3161,021113
3162	3162,831875
3163	3138,641264
3164	3124,945865
3165	3130,484460
3166	3154,919614
3167	3173,273596
3168	3188,466629
3169	3206,262313
3170	3223,591338
3171	3232,343080
3172	3234,388632
3173	3244,927659
3174	3261,560712
3175	3264,111845
3176	3253,845152
3177	3253,223609
3178	3261,848429
3179	3249,077807
3180	3215,963981
3181	3206,459810
3182	3222,773207
3183	3229,042693
3184	3222,580793
3185	3216,026689
3186	3209,456314
3187	3206,234271
3188	3208,462196
3189	3204,666772
3190	3192,497119
3191	3188,918006
3192	3195,910035
3193	3211,848572
3194	3240,711182
3195	3241,148862
3196	3194,858113
3197	3174,420963
3198	3194,001285
3199	3246,105389
3200	3269,022429
3201	3271,012372
3202	3263,790076
3203	3249,522985
3204	3246,518114
3205	3253,512872
3206	3263,004861
3207	3243,148906
3208	3383,918672
3209	3516,803658
3210	2395,590981
3211	371,206555
3212	-400,168398
3213	-53,477305
3214	63,900256
3215	0,000000
