User: Administrator
Title:	Heliantina 5mM MQ 20000ms 1aq_20200117-120932_OE1_CHANNEL1_Sample 20200117_120932_609
1681	8696,942788
1682	8667,769690
1683	8636,891548
1684	8601,104021
1685	8570,854727
1686	8544,805247
1687	8527,071603
1688	8506,391270
1689	8483,014940
1690	8456,038561
1691	8425,382293
1692	8391,741995
1693	8356,609789
1694	8315,248441
1695	8291,591020
1696	8278,418134
1697	8286,130532
1698	8273,187805
1699	8248,847728
1700	8201,975137
1701	8168,566682
1702	8142,726336
1703	8130,433633
1704	8119,549381
1705	8111,676712
1706	8108,111785
1707	8100,776503
1708	8090,238813
1709	8070,491320
1710	8057,339055
1711	8049,765986
1712	8054,281141
1713	8055,171906
1714	8051,800995
1715	8040,840275
1716	8026,786754
1717	8010,734162
1718	7994,464326
1719	7975,853865
1720	7969,477947
1721	7972,204580
1722	7987,233130
1723	8000,949908
1724	8013,932420
1725	8027,174939
1726	8028,893000
1727	8020,538067
1728	7995,321238
1729	7974,331154
1730	7955,351187
1731	7945,883812
1732	7929,246044
1733	7907,951165
1734	7873,950324
1735	7848,938870
1736	7831,521717
1737	7833,137940
1738	7825,096695
1739	7806,906851
1740	7766,095402
1741	7728,796537
1742	7697,388826
1743	7673,867533
1744	7664,879091
1745	7646,239356
1746	7623,132853
1747	7593,821674
1748	7561,189332
1749	7525,504552
1750	7482,652467
1751	7451,038233
1752	7426,934248
1753	7418,994911
1754	7398,478624
1755	7370,108974
1756	7324,622102
1757	7288,659765
1758	7258,877481
1759	7242,769657
1760	7222,449410
1761	7199,964374
1762	7171,483488
1763	7145,785434
1764	7122,693017
1765	7102,811029
1766	7087,780606
1767	7077,687339
1768	7073,117734
1769	7071,201142
1770	7070,852326
1771	7074,349123
1772	7072,123391
1773	7063,462177
1774	7040,967360
1775	7022,419386
1776	7010,629235
1777	7006,979355
1778	7017,178451
1779	7018,987201
1780	7016,706349
1781	7007,496075
1782	6997,414815
1783	6985,363020
1784	6970,962054
1785	6958,680965
1786	6948,228949
1787	6938,906059
1788	6933,190654
1789	6929,386509
1790	6932,151213
1791	6921,684845
1792	6900,886183
1793	6863,906600
1794	6830,117554
1795	6798,696052
1796	6771,776981
1797	6751,480598
1798	6738,207966
1799	6732,573644
1800	6730,485951
1801	6730,267219
1802	6737,206413
1803	6729,067690
1804	6707,478374
1805	6660,053716
1806	6623,482955
1807	6597,957773
1808	6594,085222
1809	6592,487914
1810	6593,056861
1811	6592,057723
1812	6591,126941
1813	6588,792644
1814	6586,719548
1815	6577,925460
1816	6562,291493
1817	6535,411273
1818	6509,955921
1819	6487,918049
1820	6473,602388
1821	6462,139637
1822	6453,298393
1823	6445,409242
1824	6440,593053
1825	6438,497009
1826	6438,357367
1827	6442,827544
1828	6438,308906
1829	6428,744621
1830	6408,736294
1831	6402,504844
1832	6404,417777
1833	6420,756224
1834	6427,173564
1835	6428,786542
1836	6418,911126
1837	6418,805119
1838	6422,644209
1839	6437,628542
1840	6435,213951
1841	6421,834461
1842	6390,250525
1843	6369,646440
1844	6355,846698
1845	6352,580862
1846	6352,920916
1847	6357,422473
1848	6370,038665
1849	6371,765675
1850	6366,616163
1851	6342,995302
1852	6341,737613
1853	6353,709821
1854	6393,821923
1855	6404,862410
1856	6395,593529
1857	6352,147687
1858	6316,848544
1859	6284,013040
1860	6259,179722
1861	6234,052842
1862	6210,025920
1863	6191,574121
1864	6160,576563
1865	6120,964080
1866	6063,661036
1867	6023,433992
1868	5995,306231
1869	5990,575043
1870	5974,627031
1871	5952,963866
1872	5915,435391
1873	5891,952569
1874	5877,106815
1875	5879,761862
1876	5870,544013
1877	5853,792431
1878	5822,094297
1879	5797,862497
1880	5778,178825
1881	5767,285812
1882	5755,697827
1883	5745,057600
1884	5733,148530
1885	5724,882642
1886	5718,577676
1887	5716,663092
1888	5708,276013
1889	5694,958716
1890	5674,600895
1891	5655,224113
1892	5636,870308
1893	5617,242010
1894	5608,838428
1895	5608,564383
1896	5623,694361
1897	5623,074844
1898	5611,119985
1899	5580,528349
1900	5555,063668
1901	5532,035756
1902	5514,940586
1903	5500,494538
1904	5490,362455
1905	5483,968945
1906	5483,523366
1907	5487,728665
1908	5496,982554
1909	5504,289542
1910	5509,217741
1911	5512,627962
1912	5506,237506
1913	5492,464588
1914	5467,028601
1915	5452,063565
1916	5444,017737
1917	5446,527067
1918	5447,238831
1919	5447,502804
1920	5447,595690
1921	5439,548515
1922	5425,095191
1923	5400,526885
1924	5383,122389
1925	5376,155453
1926	5363,881785
1927	5344,374916
1928	5305,696333
1929	5277,817394
1930	5265,282239
1931	5283,342274
1932	5297,173681
1933	5301,233532
1934	5285,452937
1935	5263,678968
1936	5237,867883
1937	5206,446658
1938	5183,656222
1939	5171,096220
1940	5176,769892
1941	5179,810176
1942	5178,492770
1943	5168,017390
1944	5153,906475
1945	5136,212766
1946	5112,528775
1947	5093,601262
1948	5079,187182
1949	5077,343917
1950	5065,034252
1951	5044,467413
1952	5004,244688
1953	4980,787396
1954	4971,251332
1955	4987,705862
1956	4993,634698
1957	4991,643073
1958	4975,745621
1959	4958,713848
1960	4940,451521
1961	4916,926730
1962	4911,085195
1963	4918,885864
1964	4950,567060
1965	4963,352367
1966	4963,083573
1967	4940,724181
1968	4925,772804
1969	4914,010986
1970	4907,078652
1971	4905,932770
1972	4909,179435
1973	4921,811737
1974	4915,518248
1975	4885,342945
1976	4859,790216
1977	4844,078766
1978	4853,197988
1979	4856,068478
1980	4849,743934
1981	4820,443428
1982	4800,192467
1983	4790,864349
1984	4802,848929
1985	4812,726041
1986	4819,403563
1987	4818,685578
1988	4813,778614
1989	4804,341150
1990	4787,609774
1991	4774,945447
1992	4765,569032
1993	4764,415648
1994	4755,528657
1995	4740,525202
1996	4716,223404
1997	4692,810022
1998	4669,887848
1999	4648,156925
2000	4630,956703
2001	4618,070335
2002	4610,183241
2003	4602,744538
2004	4595,340384
2005	4588,621148
2006	4574,300960
2007	4549,715066
2008	4526,214976
2009	4505,723280
2010	4494,959959
2011	4479,301353
2012	4458,234423
2013	4424,754436
2014	4398,724895
2015	4380,860548
2016	4378,450597
2017	4373,784763
2018	4367,529350
2019	4353,249170
2020	4346,914254
2021	4345,887504
2022	4357,335683
2023	4354,845549
2024	4342,436146
2025	4310,593805
2026	4296,241414
2027	4293,259684
2028	4310,833850
2029	4312,737234
2030	4305,990189
2031	4284,750957
2032	4273,967997
2033	4270,611849
2034	4271,150674
2035	4274,869925
2036	4282,894786
2037	4287,488661
2038	4287,567071
2039	4280,208739
2040	4271,620517
2041	4261,968313
2042	4251,926311
2043	4242,560469
2044	4234,024304
2045	4227,852445
2046	4218,998392
2047	4208,441692
2048	4193,581913
2049	4184,704668
2050	4179,394771
2051	4181,227777
2052	4172,571604
2053	4152,282284
2054	4132,738602
2055	4116,683675
2056	4107,140550
2057	4100,881644
2058	4097,099727
2059	4098,485377
2060	4092,257634
2061	4078,545818
2062	4051,291142
2063	4031,033055
2064	4017,020827
2065	4013,030298
2066	4009,558183
2067	4006,632971
2068	4005,069173
2069	3994,050423
2070	3975,462655
2071	3946,760308
2072	3923,518760
2073	3902,790393
2074	3888,377912
2075	3880,148223
2076	3884,998045
2077	3878,580803
2078	3859,925171
2079	3820,371088
2080	3786,913709
2081	3760,673664
2082	3742,207839
2083	3740,564417
2084	3752,175988
2085	3787,522610
2086	3790,687191
2087	3770,582235
2088	3713,243594
2089	3684,087441
2090	3683,633911
2091	3683,272037
2092	3679,115503
2093	3661,161832
2094	3649,191009
2095	3643,134515
2096	3649,925879
2097	3649,944494
2098	3644,431335
2099	3626,502880
2100	3618,305649
2101	3616,685753
2102	3628,316643
2103	3626,994284
2104	3617,966463
2105	3594,979518
2106	3588,770952
2107	3602,047846
2108	3608,891398
2109	3606,891626
2110	3584,683932
2111	3572,211124
2112	3569,201306
2113	3585,078333
2114	3592,331754
2115	3593,101951
2116	3581,607426
2117	3575,232058
2118	3571,630798
2119	3573,014427
2120	3573,591282
2121	3573,608631
2122	3574,665691
2123	3576,286612
2124	3579,641255
2125	3578,329022
2126	3571,686866
2127	3558,663714
2128	3541,276224
2129	3520,329694
2130	3494,579438
2131	3474,377186
2132	3458,528343
2133	3450,001374
2134	3435,287465
2135	3415,172282
2136	3394,087596
2137	3373,204154
2138	3353,013352
2139	3336,923842
2140	3325,638579
2141	3318,181490
2142	3317,815785
2143	3322,239177
2144	3335,848708
2145	3331,961102
2146	3314,948279
2147	3278,366239
2148	3257,513834
2149	3252,993940
2150	3247,201195
2151	3238,658500
2152	3222,390078
2153	3209,311929
2154	3199,118986
2155	3193,359776
2156	3188,552964
2157	3184,533383
2158	3181,805883
2159	3174,485313
2160	3161,237931
2161	3148,426449
2162	3137,586819
2163	3132,095522
2164	3125,567086
2165	3118,570654
2166	3106,115554
2167	3105,267520
2168	3113,057136
2169	3136,762889
2170	3140,279488
2171	3129,194316
2172	3096,510661
2173	3079,416785
2174	3077,465467
2175	3074,324384
2176	3069,172858
2177	3057,183908
2178	3049,489994
2179	3044,851804
2180	3046,917588
2181	3041,479173
2182	3031,000525
2183	3011,793249
2184	3002,974282
2185	3006,235033
2186	3005,617048
2187	2999,483883
2188	2981,662753
2189	2968,490220
2190	2959,234990
2191	2958,842531
2192	2951,261202
2193	2939,244974
2194	2918,795638
2195	2909,513609
2196	2911,825204
2197	2911,283279
2198	2905,229074
2199	2892,236232
2200	2869,782595
2201	2839,354875
2202	2797,584396
2203	2768,655593
2204	2750,905029
2205	2748,055057
2206	2744,939991
2207	2745,372981
2208	2740,546170
2209	2729,356506
2210	2705,459073
2211	2689,956678
2212	2681,421457
2213	2687,403165
2214	2678,977669
2215	2661,728192
2216	2629,442042
2217	2619,343273
2218	2633,028180
2219	2639,898758
2220	2637,685415
2221	2619,073567
2222	2600,938454
2223	2582,880526
2224	2565,727690
2225	2555,500240
2226	2555,735484
2227	2553,691125
2228	2546,848863
2229	2530,434472
2230	2516,247468
2231	2504,806409
2232	2497,310474
2233	2493,872826
2234	2493,732337
2235	2498,997076
2236	2494,304191
2237	2474,783866
2238	2464,647020
2239	2464,963133
2240	2487,002972
2241	2490,656180
2242	2478,401152
2243	2441,175830
2244	2416,748125
2245	2404,621258
2246	2396,538665
2247	2390,873952
2248	2388,778858
2249	2381,156258
2250	2368,710528
2251	2345,366648
2252	2338,654255
2253	2344,369152
2254	2367,454013
2255	2375,099004
2256	2367,759861
2257	2357,396676
2258	2344,702078
2259	2332,460460
2260	2317,730498
2261	2302,288395
2262	2284,668023
2263	2276,165807
2264	2280,501049
2265	2279,530435
2266	2271,284665
2267	2246,425139
2268	2234,453062
2269	2232,910545
2270	2249,759132
2271	2247,919178
2272	2226,021972
2273	2201,378764
2274	2178,291732
2275	2160,679623
2276	2148,388275
2277	2142,133509
2278	2142,215900
2279	2144,483263
2280	2147,730857
2281	2151,312972
2282	2147,716717
2283	2136,240646
2284	2122,313413
2285	2106,647390
2286	2090,590171
2287	2075,146530
2288	2061,440593
2289	2049,350144
2290	2043,759950
2291	2045,986057
2292	2046,284920
2293	2043,812400
2294	2036,025368
2295	2029,342695
2296	2023,163917
2297	2017,878613
2298	2013,600845
2299	2012,559002
2300	2007,479358
2301	1999,030106
2302	1981,694205
2303	1979,611298
2304	1988,234998
2305	2013,125579
2306	2012,403762
2307	1984,537760
2308	1961,547741
2309	1945,965455
2310	1943,932740
2311	1944,887629
2312	1949,462270
2313	1957,007529
2314	1959,520209
2315	1956,388014
2316	1951,204685
2317	1944,472959
2318	1935,786676
2319	1931,021342
2320	1929,346214
2321	1931,740362
2322	1929,109256
2323	1922,873540
2324	1913,420956
2325	1901,762085
2326	1886,104062
2327	1880,640499
2328	1888,014773
2329	1895,188596
2330	1898,757795
2331	1894,002873
2332	1889,203562
2333	1883,568167
2334	1879,116508
2335	1868,231704
2336	1850,826524
2337	1834,004348
2338	1819,926227
2339	1808,754297
2340	1805,840570
2341	1809,695309
2342	1823,052105
2343	1822,901994
2344	1806,565685
2345	1793,451907
2346	1785,627247
2347	1787,579400
2348	1788,220003
2349	1787,982438
2350	1786,166906
2351	1779,946175
2352	1767,928112
2353	1758,177275
2354	1751,475412
2355	1749,157034
2356	1748,534227
2357	1750,727801
2358	1750,936383
2359	1747,827298
2360	1740,465892
2361	1731,119132
2362	1720,921946
2363	1709,085249
2364	1707,048414
2365	1716,704158
2366	1725,072499
2367	1729,978376
2368	1728,561821
2369	1724,952826
2370	1719,104497
2371	1711,080064
2372	1706,658496
2373	1706,569104
2374	1705,453736
2375	1703,127632
2376	1698,203478
2377	1694,302041
2378	1692,572477
2379	1687,072682
2380	1677,533290
2381	1660,864014
2382	1651,357788
2383	1648,094249
2384	1653,920937
2385	1653,093321
2386	1644,492702
2387	1640,869357
2388	1641,867851
2389	1651,322107
2390	1651,260465
2391	1638,698420
2392	1629,403639
2393	1625,672505
2394	1634,605437
2395	1632,680585
2396	1622,654459
2397	1599,644978
2398	1595,754039
2399	1614,092878
2400	1622,444139
2401	1620,463595
2402	1598,671420
2403	1596,139896
2404	1617,804562
2405	1629,817168
2406	1627,406527
2407	1599,270043
2408	1583,220215
2409	1576,662880
2410	1584,747977
2411	1582,457615
2412	1572,206615
2413	1561,842191
2414	1551,988451
2415	1542,527485
2416	1540,635912
2417	1548,937883
2418	1552,861494
2419	1550,608884
2420	1538,325935
2421	1528,951418
2422	1522,376853
2423	1518,192884
2424	1516,354806
2425	1517,960003
2426	1517,345622
2427	1514,948150
2428	1508,532753
2429	1510,196386
2430	1523,231711
2431	1524,131592
2432	1513,534654
2433	1484,803589
2434	1475,832870
2435	1489,686773
2436	1501,311004
2437	1507,344461
2438	1501,321555
2439	1498,242763
2440	1499,192808
2441	1495,000929
2442	1484,511522
2443	1464,418793
2444	1450,308556
2445	1442,272821
2446	1442,530980
2447	1443,124858
2448	1445,255910
2449	1447,564140
2450	1449,606861
2451	1450,026865
2452	1453,376985
2453	1461,154702
2454	1462,255865
2455	1456,395818
2456	1440,795222
2457	1431,538134
2458	1428,920329
2459	1429,442263
2460	1432,187166
2461	1437,738604
2462	1437,660600
2463	1429,338303
2464	1422,937335
2465	1420,707282
2466	1426,017395
2467	1428,683047
2468	1429,145713
2469	1426,026652
2470	1424,601505
2471	1425,206696
2472	1422,344349
2473	1417,038631
2474	1408,163211
2475	1407,650406
2476	1415,536990
2477	1422,821596
2478	1428,196129
2479	1430,815569
2480	1426,357668
2481	1412,998087
2482	1402,261293
2483	1395,577096
2484	1395,048479
2485	1395,293626
2486	1397,867147
2487	1397,260834
2488	1392,953679
2489	1382,490017
2490	1377,652988
2491	1380,734374
2492	1379,103815
2493	1371,548812
2494	1354,904530
2495	1344,389380
2496	1340,013918
2497	1340,723105
2498	1345,634752
2499	1356,143385
2500	1358,997158
2501	1350,521354
2502	1344,589383
2503	1343,964746
2504	1353,416395
2505	1356,732429
2506	1352,016007
2507	1347,938318
2508	1346,611007
2509	1349,988121
2510	1353,226458
2511	1355,863200
2512	1357,622198
2513	1353,004603
2514	1340,610055
2515	1333,575176
2516	1330,999165
2517	1335,108422
2518	1329,147510
2519	1312,178214
2520	1306,252034
2521	1309,650727
2522	1325,130552
2523	1327,520837
2524	1316,109677
2525	1313,314004
2526	1317,183086
2527	1330,187494
2528	1329,924718
2529	1317,145513
2530	1306,896455
2531	1299,214251
2532	1296,064813
2533	1292,689542
2534	1289,462497
2535	1289,163900
2536	1290,715692
2537	1294,826836
2538	1290,473563
2539	1275,928840
2540	1272,186083
2541	1277,544313
2542	1294,046001
2543	1297,770790
2544	1289,345771
2545	1284,446407
2546	1282,218078
2547	1284,339635
2548	1282,660511
2549	1277,241775
2550	1276,414442
2551	1283,085871
2552	1284,744968
2553	1279,339863
2554	1261,782016
2555	1256,367402
2556	1266,688679
2557	1276,023746
2558	1280,631953
2559	1276,388905
2560	1272,707651
2561	1268,636966
2562	1265,199216
2563	1262,407376
2564	1261,561504
2565	1254,847629
2566	1241,114585
2567	1229,816718
2568	1222,721049
2569	1222,127937
2570	1222,429737
2571	1222,953102
2572	1227,974563
2573	1236,590347
2574	1249,672970
2575	1254,262302
2576	1249,044460
2577	1244,647836
2578	1241,893918
2579	1242,342615
2580	1242,150120
2581	1242,397730
2582	1240,656770
2583	1237,097843
2584	1231,390080
2585	1228,617989
2586	1229,091591
2587	1228,368147
2588	1226,837316
2589	1223,988822
2590	1224,713387
2591	1228,778021
2592	1230,383889
2593	1228,170038
2594	1225,879746
2595	1223,606440
2596	1224,094516
2597	1214,195519
2598	1189,789500
2599	1177,697614
2600	1180,451487
2601	1204,120737
2602	1212,783851
2603	1204,354555
2604	1199,255028
2605	1197,958004
2606	1203,589879
2607	1201,712628
2608	1191,966543
2609	1187,526169
2610	1187,521879
2611	1193,529842
2612	1188,569310
2613	1172,962741
2614	1164,942770
2615	1166,312897
2616	1170,530176
2617	1175,775801
2618	1181,062077
2619	1182,901060
2620	1179,484385
2621	1178,005429
2622	1179,057646
2623	1183,589536
2624	1185,270433
2625	1185,640966
2626	1179,746679
2627	1168,976618
2628	1152,315891
2629	1151,496357
2630	1168,491627
2631	1170,357230
2632	1152,124163
2633	1134,780446
2634	1124,081379
2635	1123,628747
2636	1131,398845
2637	1151,049483
2638	1162,773831
2639	1164,354845
2640	1151,767372
2641	1149,340311
2642	1156,922366
2643	1162,447968
2644	1165,468391
2645	1165,218943
2646	1160,752415
2647	1150,223681
2648	1150,035554
2649	1164,766342
2650	1173,895699
2651	1174,649798
2652	1161,508156
2653	1162,725629
2654	1180,584573
2655	1188,267431
2656	1184,728456
2657	1167,511356
2658	1155,624534
2659	1145,844285
2660	1146,890944
2661	1165,842074
2662	1172,245404
2663	1161,522564
2664	1125,305354
2665	1115,475174
2666	1136,221210
2667	1152,082245
2668	1160,380772
2669	1155,957829
2670	1157,995070
2671	1164,429935
2672	1166,532049
2673	1164,695841
2674	1158,488784
2675	1149,006454
2676	1135,389956
2677	1132,514545
2678	1143,749662
2679	1148,238033
2680	1145,517545
2681	1132,498977
2682	1134,904345
2683	1153,045453
2684	1157,538143
2685	1144,176889
2686	1133,054174
2687	1128,325876
2688	1133,330092
2689	1140,546180
2690	1151,659860
2691	1157,418639
2692	1157,212196
2693	1150,068954
2694	1146,956115
2695	1147,766697
2696	1144,675958
2697	1136,861022
2698	1132,688707
2699	1133,060143
2700	1139,319162
2701	1142,713493
2702	1142,714880
2703	1145,913284
2704	1153,504845
2705	1158,059151
2706	1157,865672
2707	1152,471751
2708	1144,930396
2709	1133,484803
2710	1134,301696
2711	1147,317657
2712	1173,234920
2713	1187,933477
2714	1191,123175
2715	1199,143662
2716	1214,805283
2717	1219,004963
2718	1211,989147
2719	1190,902100
2720	1193,533289
2721	1221,522750
2722	1230,499698
2723	1213,560067
2724	1198,104544
2725	1189,035870
2726	1191,475668
2727	1187,833938
2728	1179,119650
2729	1172,531598
2730	1169,333697
2731	1166,265037
2732	1163,154529
2733	1158,632584
2734	1162,217852
2735	1174,576907
2736	1181,904052
2737	1182,636929
2738	1175,587014
2739	1164,465171
2740	1148,804125
2741	1139,386669
2742	1137,729521
2743	1138,321996
2744	1140,235618
2745	1142,174160
2746	1142,621661
2747	1141,175608
2748	1136,179556
2749	1128,175930
2750	1118,259106
2751	1108,423806
2752	1098,959004
2753	1104,766967
2754	1125,775661
2755	1134,499880
2756	1128,846999
2757	1116,265134
2758	1099,443489
2759	1080,068538
2760	1075,301565
2761	1087,366799
2762	1088,572867
2763	1073,516385
2764	1069,557608
2765	1077,831882
2766	1100,993576
2767	1103,125499
2768	1084,651280
2769	1075,962670
2770	1080,300905
2771	1081,020190
2772	1077,027702
2773	1066,660847
2774	1063,038054
2775	1065,473727
2776	1065,857387
2777	1064,108531
2778	1062,522063
2779	1061,770585
2780	1061,969637
2781	1067,975403
2782	1079,421772
2783	1085,112118
2784	1084,789272
2785	1079,023785
2786	1069,453225
2787	1057,729133
2788	1056,427769
2789	1064,674259
2790	1077,557024
2791	1096,186913
2792	1106,372424
2793	1107,139685
2794	1098,107784
2795	1094,821269
2796	1095,679125
2797	1097,630678
2798	1102,998794
2799	1100,761837
2800	1085,861737
2801	1079,571569
2802	1085,530670
2803	1108,385600
2804	1111,097369
2805	1091,245827
2806	1091,319195
2807	1118,564971
2808	1139,926455
2809	1149,443547
2810	1142,549763
2811	1138,774345
2812	1137,280231
2813	1135,072225
2814	1132,234363
2815	1137,334318
2816	1150,527887
2817	1171,685753
2818	1186,917229
2819	1196,186096
2820	1209,179427
2821	1226,350828
2822	1237,577965
2823	1240,755691
2824	1243,731642
2825	1249,117272
2826	1258,751244
2827	1270,787930
2828	1287,433426
2829	1302,429005
2830	1312,724993
2831	1338,842634
2832	1382,101296
2833	1442,856618
2834	1491,967442
2835	1530,634588
2836	1568,267073
2837	1600,018479
2838	1644,995091
2839	1699,056361
2840	1757,693787
2841	1771,253137
2842	1744,882816
2843	1735,824234
2844	1745,068948
2845	1735,410711
2846	1703,997296
2847	1670,794843
2848	1639,170327
2849	1613,079812
2850	1580,536732
2851	1544,578307
2852	1528,904201
2853	1535,709780
2854	1547,931080
2855	1563,687185
2856	1581,937351
2857	1602,497118
2858	1625,659885
2859	1658,229599
2860	1699,693115
2861	1752,059496
2862	1814,856834
2863	1880,700173
2864	1946,257936
2865	2008,574132
2866	2061,368690
2867	2104,291747
2868	2146,862804
2869	2189,782154
2870	2225,559339
2871	2253,373257
2872	2284,947215
2873	2321,767124
2874	2364,368654
2875	2404,435721
2876	2442,664844
2877	2476,757301
2878	2505,514611
2879	2536,536556
2880	2571,326395
2881	2601,364776
2882	2625,636480
2883	2643,159574
2884	2663,189568
2885	2682,923899
2886	2693,215806
2887	2695,539676
2888	2674,326887
2889	2625,138471
2890	2582,420569
2891	2552,424586
2892	2537,851340
2893	2519,899053
2894	2502,704149
2895	2459,792902
2896	2386,783114
2897	2355,116258
2898	2380,015652
2899	2392,816263
2900	2386,231752
2901	2356,307187
2902	2356,798785
2903	2378,844209
2904	2394,499797
2905	2404,849375
2906	2395,211860
2907	2359,296142
2908	2327,250120
2909	2301,148378
2910	2282,029916
2911	2236,190394
2912	2171,128037
2913	2133,427414
2914	2124,456746
2915	2107,763621
2916	2078,676508
2917	2070,864260
2918	2091,817560
2919	2105,698101
2920	2102,841149
2921	2079,264336
2922	2048,994520
2923	2011,847637
2924	1997,580473
2925	2008,443615
2926	2024,903791
2927	2044,711124
2928	2051,341432
2929	2040,234366
2930	2010,434755
2931	1972,195990
2932	1927,281999
2933	1890,815790
2934	1863,713371
2935	1848,139918
2936	1848,353793
2937	1832,027806
2938	1788,415193
2939	1756,665219
2940	1745,962949
2941	1761,564427
2942	1767,449012
2943	1764,730328
2944	1793,502616
2945	1857,338899
2946	1886,308962
2947	1864,484223
2948	1870,901557
2949	1911,391764
2950	1984,386346
2951	2019,396126
2952	2025,119284
2953	2035,642772
2954	2047,477375
2955	2054,387180
2956	2057,545358
2957	2053,899316
2958	2042,749755
2959	2027,456320
2960	2008,980519
2961	1988,848049
2962	1962,226595
2963	1931,956839
2964	1924,891509
2965	1940,280163
2966	1942,211681
2967	1926,636367
2968	1913,576994
2969	1905,802941
2970	1886,785172
2971	1855,460751
2972	1813,408145
2973	1774,252615
2974	1738,690806
2975	1720,637989
2976	1719,860828
2977	1710,731762
2978	1691,884938
2979	1669,627424
2980	1642,707751
2981	1623,066786
2982	1611,639874
2983	1607,079934
2984	1595,445204
2985	1578,907098
2986	1555,111602
2987	1524,317236
2988	1518,668118
2989	1542,354103
2990	1542,434104
2991	1506,708161
2992	1509,511000
2993	1573,747372
2994	1603,811503
2995	1585,378746
2996	1518,115729
2997	1505,522822
2998	1536,281524
2999	1547,054998
3000	1540,135622
3001	1549,578021
3002	1576,739085
3003	1579,364743
3004	1549,482045
3005	1530,252978
3006	1533,896775
3007	1539,995412
3008	1543,762151
3009	1542,720962
3010	1547,349899
3011	1556,309485
3012	1559,746466
3013	1557,064526
3014	1570,015291
3015	1601,685353
3016	1617,001101
3017	1607,329624
3018	1609,612127
3019	1635,316496
3020	1652,670716
3021	1654,178495
3022	1639,177155
3023	1626,304560
3024	1615,031154
3025	1646,266688
3026	1720,037405
3027	1742,571022
3028	1704,103384
3029	1691,223433
3030	1719,051787
3031	1727,615945
3032	1701,491308
3033	1694,001270
3034	1714,508588
3035	1762,777079
3036	1792,335913
3037	1807,286035
3038	1809,177528
3039	1797,528100
3040	1807,490562
3041	1840,404780
3042	1865,002264
3043	1879,224100
3044	1881,646884
3045	1868,897645
3046	1863,088434
3047	1866,831319
3048	1878,867271
3049	1873,525862
3050	1859,004975
3051	1870,115175
3052	1902,697957
3053	1919,705982
3054	1920,865276
3055	1952,035585
3056	2014,879779
3057	2034,534263
3058	1999,863530
3059	1987,587750
3060	2015,505567
3061	2028,765323
3062	2010,096702
3063	2008,123414
3064	2031,725480
3065	2080,285271
3066	2097,325472
3067	2091,876358
3068	2106,300676
3069	2136,602943
3070	2177,624102
3071	2229,511021
3072	2254,156243
3073	2246,556325
3074	2246,847609
3075	2260,549397
3076	2275,472085
3077	2292,515125
3078	2299,492637
3079	2296,909342
3080	2289,141298
3081	2306,202163
3082	2340,490819
3083	2349,976678
3084	2341,327249
3085	2367,376205
3086	2422,080979
3087	2452,134698
3088	2457,267750
3089	2448,719262
3090	2426,871155
3091	2418,435533
3092	2429,079407
3093	2450,460388
3094	2481,738225
3095	2509,791483
3096	2530,288893
3097	2542,463557
3098	2548,369126
3099	2552,110004
3100	2569,157127
3101	2598,434478
3102	2642,726131
3103	2697,766072
3104	2726,710018
3105	2730,853668
3106	2732,773880
3107	2732,881655
3108	2758,548375
3109	2813,602968
3110	2852,286645
3111	2868,582586
3112	2873,554493
3113	2867,394256
3114	2876,596784
3115	2909,352201
3116	2953,934186
3117	3002,787038
3118	3048,409592
3119	3064,086610
3120	3059,593334
3121	3091,717811
3122	3151,443999
3123	3186,741196
3124	3200,892247
3125	3216,366599
3126	3232,250215
3127	3247,437421
3128	3263,193431
3129	3278,996204
3130	3295,147920
3131	3310,958774
3132	3327,348738
3133	3343,097235
3134	3354,170221
3135	3383,845412
3136	3445,991240
3137	3467,985175
3138	3446,649370
3139	3401,277896
3140	3451,808608
3141	3556,931747
3142	3567,010125
3143	3514,915365
3144	3537,400789
3145	3614,317136
3146	3650,720630
3147	3655,013530
3148	3669,002669
3149	3689,613653
3150	3720,566392
3151	3762,034588
3152	3781,585012
3153	3778,655973
3154	3772,212723
3155	3763,386424
3156	3785,407341
3157	3848,061182
3158	3890,210849
3159	3893,421219
3160	3926,514780
3161	4009,945036
3162	4057,408439
3163	4041,327733
3164	4023,567497
3165	4024,173707
3166	4052,475294
3167	4104,784288
3168	4172,284219
3169	4212,448615
3170	4228,733942
3171	4228,018712
3172	4216,816014
3173	4253,675683
3174	4330,927048
3175	4362,206699
3176	4352,617176
3177	4393,134215
3178	4476,434557
3179	4502,785898
3180	4474,283226
3181	4444,335903
3182	4416,302511
3183	4435,826944
3184	4509,857314
3185	4557,047332
3186	4565,076626
3187	4575,265857
3188	4592,111013
3189	4604,965553
3190	4614,864678
3191	4625,969996
3192	4638,692708
3193	4666,438320
3194	4714,188762
3195	4760,625678
3196	4795,512400
3197	4836,889101
3198	4883,894536
3199	4928,755121
3200	4940,603666
3201	4927,510119
3202	4909,363247
3203	4889,090706
3204	4874,645975
3205	4870,277122
3206	4886,917064
3207	4871,769014
3208	5094,995768
3209	5302,597023
3210	3614,586628
3211	560,081172
3212	-603,854917
3213	-80,652838
3214	96,372415
3215	0,000000
