User: Administrator
Title:	Heliantina5mM MQ 2000ms 10aq_20200117-115349_OE1_CHANNEL1_Sample 20200117_115349_550
1681	2395,654052
1682	2385,992297
1683	2376,088863
1684	2365,035798
1685	2356,502022
1686	2349,939700
1687	2347,799141
1688	2342,916637
1689	2335,625887
1690	2323,704093
1691	2311,970541
1692	2300,756790
1693	2290,793148
1694	2282,140402
1695	2276,421664
1696	2272,996691
1697	2273,424664
1698	2270,567529
1699	2265,815818
1700	2257,353299
1701	2250,543176
1702	2244,495214
1703	2239,971171
1704	2235,799259
1705	2232,230158
1706	2229,245793
1707	2226,536715
1708	2224,009844
1709	2221,838826
1710	2219,203727
1711	2216,162124
1712	2212,020006
1713	2208,655890
1714	2206,119837
1715	2205,334317
1716	2204,394887
1717	2203,117608
1718	2201,382070
1719	2198,577387
1720	2196,961318
1721	2196,050951
1722	2196,030176
1723	2196,388797
1724	2197,070506
1725	2197,833884
1726	2198,356970
1727	2198,267951
1728	2198,694149
1729	2195,231440
1730	2188,680480
1731	2176,209028
1732	2166,856629
1733	2160,008567
1734	2159,302778
1735	2156,321475
1736	2151,516828
1737	2142,112181
1738	2134,135596
1739	2127,722985
1740	2124,079710
1741	2121,491512
1742	2119,592201
1743	2117,764214
1744	2116,502231
1745	2111,431024
1746	2103,454931
1747	2091,411057
1748	2079,914470
1749	2068,392366
1750	2057,386313
1751	2047,126689
1752	2037,845133
1753	2029,860347
1754	2022,419870
1755	2015,572839
1756	2009,562166
1757	2003,224745
1758	1996,728632
1759	1989,101655
1760	1983,174462
1761	1978,549196
1762	1976,745790
1763	1973,363527
1764	1968,682741
1765	1961,104781
1766	1954,612665
1767	1949,263167
1768	1945,744986
1769	1943,405953
1770	1942,158197
1771	1942,692570
1772	1942,432124
1773	1941,074384
1774	1937,125905
1775	1933,621057
1776	1931,003306
1777	1929,526186
1778	1930,130484
1779	1929,423809
1780	1928,156502
1781	1925,460361
1782	1923,857288
1783	1922,600718
1784	1922,714004
1785	1920,314731
1786	1916,256351
1787	1909,080509
1788	1903,924141
1789	1899,939681
1790	1898,433838
1791	1895,559611
1792	1891,784493
1793	1887,006701
1794	1880,885973
1795	1873,730514
1796	1864,008577
1797	1857,530076
1798	1853,647383
1799	1855,101732
1800	1853,867562
1801	1850,518948
1802	1842,593973
1803	1835,860970
1804	1830,032493
1805	1826,763298
1806	1823,062010
1807	1819,297189
1808	1813,863319
1809	1811,002304
1810	1810,469291
1811	1814,617286
1812	1816,857869
1813	1816,875772
1814	1811,973504
1815	1807,540112
1816	1803,814640
1817	1802,877592
1818	1800,874289
1819	1797,669211
1820	1791,349494
1821	1786,228087
1822	1782,762485
1823	1783,176696
1824	1782,830488
1825	1781,007106
1826	1777,360817
1827	1770,629331
1828	1766,032422
1829	1762,560292
1830	1760,948702
1831	1759,587004
1832	1758,921735
1833	1758,578201
1834	1759,460873
1835	1761,072767
1836	1763,794514
1837	1764,980290
1838	1764,973742
1839	1763,336179
1840	1761,217935
1841	1758,535366
1842	1755,454919
1843	1752,590851
1844	1750,172684
1845	1747,978294
1846	1747,780970
1847	1749,200189
1848	1752,775114
1849	1755,835887
1850	1758,508935
1851	1760,298314
1852	1761,282570
1853	1761,184177
1854	1760,032042
1855	1757,335126
1856	1753,260823
1857	1747,412809
1858	1741,692040
1859	1735,895857
1860	1730,373109
1861	1724,246799
1862	1717,557786
1863	1711,048744
1864	1702,019871
1865	1691,275874
1866	1676,896882
1867	1666,695900
1868	1659,462943
1869	1658,397371
1870	1653,134238
1871	1645,438416
1872	1631,656611
1873	1623,510591
1874	1618,985601
1875	1621,786912
1876	1619,642740
1877	1614,343389
1878	1603,122354
1879	1594,325145
1880	1587,066553
1881	1581,901334
1882	1579,244147
1883	1578,794740
1884	1582,157592
1885	1581,968386
1886	1579,134541
1887	1571,475983
1888	1565,801114
1889	1561,259906
1890	1559,014821
1891	1556,743772
1892	1554,872877
1893	1553,036142
1894	1551,708619
1895	1550,555007
1896	1549,978839
1897	1547,817128
1898	1544,417093
1899	1539,092676
1900	1534,480895
1901	1530,288619
1902	1527,065696
1903	1523,723971
1904	1520,561229
1905	1517,505039
1906	1514,941440
1907	1512,859887
1908	1511,078445
1909	1510,333224
1910	1510,329852
1911	1511,517826
1912	1511,501381
1913	1510,681095
1914	1508,252569
1915	1506,991427
1916	1506,223705
1917	1506,635139
1918	1505,297621
1919	1502,808449
1920	1498,699429
1921	1494,888507
1922	1491,123015
1923	1487,516455
1924	1484,431764
1925	1482,275676
1926	1479,925621
1927	1477,171784
1928	1473,164373
1929	1469,719338
1930	1467,032354
1931	1466,320002
1932	1464,536718
1933	1461,307343
1934	1455,214281
1935	1449,465484
1936	1444,447154
1937	1441,346103
1938	1438,189035
1939	1434,966836
1940	1430,767437
1941	1427,715693
1942	1425,726802
1943	1425,922454
1944	1424,878545
1945	1422,506617
1946	1417,609353
1947	1413,011528
1948	1408,717169
1949	1405,389749
1950	1402,022702
1951	1398,756056
1952	1395,403287
1953	1392,408393
1954	1389,695721
1955	1387,513346
1956	1385,010888
1957	1382,298332
1958	1379,135759
1959	1376,456426
1960	1374,239579
1961	1372,434959
1962	1371,520447
1963	1371,309082
1964	1372,191403
1965	1372,070794
1966	1371,185101
1967	1369,081660
1968	1367,212585
1969	1365,404928
1970	1363,629797
1971	1362,497455
1972	1361,789098
1973	1361,778382
1974	1360,568997
1975	1358,446350
1976	1355,388184
1977	1351,530538
1978	1346,183403
1979	1341,990406
1980	1339,324299
1981	1339,696309
1982	1339,489094
1983	1338,465513
1984	1335,130586
1985	1332,805939
1986	1331,425315
1987	1331,916540
1988	1331,716200
1989	1330,734066
1990	1328,741313
1991	1325,395697
1992	1320,802505
1993	1314,512450
1994	1308,954643
1995	1304,139076
1996	1300,409925
1997	1297,489384
1998	1295,295063
1999	1294,227487
2000	1291,807058
2001	1288,347522
2002	1283,088001
2003	1278,750968
2004	1274,764466
2005	1271,929186
2006	1267,188647
2007	1259,974736
2008	1254,043677
2009	1249,983966
2010	1249,857531
2011	1248,706178
2012	1246,069806
2013	1240,024012
2014	1234,837298
2015	1230,586580
2016	1228,659103
2017	1225,978422
2018	1222,780901
2019	1217,812895
2020	1214,695454
2021	1212,915097
2022	1214,155834
2023	1212,342307
2024	1208,381505
2025	1200,421972
2026	1195,811318
2027	1193,544674
2028	1194,952413
2029	1195,559080
2030	1196,038641
2031	1195,782180
2032	1195,706520
2033	1195,869679
2034	1194,986732
2035	1193,009090
2036	1188,821474
2037	1185,974777
2038	1184,670364
2039	1186,211464
2040	1187,047231
2041	1187,040533
2042	1185,898978
2043	1183,235538
2044	1179,283836
2045	1173,017057
2046	1169,454842
2047	1168,033958
2048	1170,304385
2049	1170,420687
2050	1169,268272
2051	1165,594281
2052	1163,677929
2053	1163,692320
2054	1162,735454
2055	1160,346075
2056	1155,025254
2057	1150,481133
2058	1147,023981
2059	1146,127913
2060	1144,316566
2061	1141,657317
2062	1136,971434
2063	1133,409323
2064	1130,643947
2065	1129,641785
2066	1127,097509
2067	1123,438600
2068	1118,016651
2069	1113,302692
2070	1109,032066
2071	1105,277147
2072	1102,416188
2073	1101,201634
2074	1098,874074
2075	1095,032223
2076	1088,027324
2077	1082,178395
2078	1077,621637
2079	1076,293065
2080	1072,926264
2081	1067,919519
2082	1059,514073
2083	1053,756464
2084	1050,073321
2085	1049,777882
2086	1048,509063
2087	1046,807230
2088	1044,146634
2089	1041,545592
2090	1038,676604
2091	1035,975676
2092	1033,609974
2093	1031,513031
2094	1030,240782
2095	1029,723656
2096	1030,508006
2097	1030,339970
2098	1029,272713
2099	1026,458348
2100	1024,556318
2101	1023,228867
2102	1023,333071
2103	1021,875010
2104	1019,598149
2105	1015,677864
2106	1014,687985
2107	1016,873978
2108	1018,606058
2109	1019,330368
2110	1018,249887
2111	1016,337782
2112	1013,738849
2113	1009,990650
2114	1008,041988
2115	1007,706522
2116	1009,985000
2117	1010,952050
2118	1011,051449
2119	1009,511014
2120	1008,720687
2121	1008,674821
2122	1007,921518
2123	1006,304430
2124	1003,099320
2125	1000,370067
2126	998,171186
2127	997,167149
2128	995,484454
2129	993,219346
2130	990,030783
2131	986,740983
2132	983,252609
2133	979,649779
2134	975,948438
2135	972,285608
2136	968,469156
2137	964,525251
2138	960,324728
2139	956,470336
2140	953,008734
2141	950,051793
2142	947,331512
2143	944,788909
2144	942,422165
2145	939,682737
2146	936,566735
2147	933,030954
2148	929,122834
2149	924,888643
2150	920,603773
2151	916,482399
2152	912,128253
2153	909,471774
2154	908,326311
2155	909,752438
2156	909,113872
2157	906,845208
2158	901,892655
2159	898,490441
2160	896,418578
2161	894,912263
2162	893,797152
2163	893,247163
2164	892,050864
2165	890,163305
2166	886,881410
2167	884,659955
2168	883,314295
2169	883,544642
2170	882,741669
2171	881,317223
2172	878,703583
2173	877,375527
2174	877,723765
2175	876,879373
2176	874,754622
2177	869,759182
2178	867,142706
2179	866,525940
2180	869,672425
2181	869,622043
2182	867,311507
2183	861,378046
2184	857,959754
2185	857,181555
2186	855,704102
2187	853,315391
2188	848,882918
2189	845,724120
2190	843,790213
2191	843,428242
2192	843,659511
2193	844,170489
2194	845,385478
2195	842,921116
2196	835,837434
2197	829,601850
2198	824,954862
2199	823,674249
2200	821,623576
2201	818,838098
2202	814,935752
2203	810,012094
2204	804,270918
2205	797,204505
2206	792,895959
2207	792,323572
2208	790,213198
2209	786,228033
2210	778,046794
2211	773,044453
2212	770,794172
2213	773,186912
2214	773,037501
2215	771,282983
2216	766,815993
2217	764,178434
2218	763,107102
2219	761,495119
2220	759,272071
2221	755,861394
2222	752,818606
2223	749,999762
2224	747,683188
2225	744,841741
2226	741,756431
2227	738,141167
2228	734,102023
2229	729,047021
2230	725,670937
2231	723,955849
2232	724,911769
2233	724,539266
2234	723,226236
2235	720,146123
2236	718,566022
2237	718,627382
2238	717,873702
2239	716,167309
2240	712,370548
2241	710,125944
2242	709,066522
2243	710,338692
2244	708,816887
2245	703,944386
2246	699,575217
2247	696,514897
2248	696,169889
2249	695,379812
2250	694,109111
2251	691,707070
2252	689,577266
2253	687,479242
2254	685,704143
2255	683,162693
2256	679,604426
2257	677,076924
2258	675,707339
2259	676,097600
2260	676,037595
2261	675,491705
2262	674,181857
2263	672,042765
2264	668,889446
2265	665,436743
2266	661,946238
2267	658,416617
2268	655,789654
2269	653,999687
2270	653,218474
2271	651,935134
2272	650,719951
2273	647,738695
2274	642,888806
2275	634,487876
2276	629,330679
2277	627,313847
2278	630,510328
2279	630,408819
2280	628,031131
2281	622,251123
2282	618,528792
2283	616,413795
2284	614,241078
2285	612,102330
2286	609,633442
2287	607,882698
2288	606,590120
2289	605,993533
2290	604,271829
2291	601,068901
2292	598,804986
2293	597,450121
2294	597,926835
2295	596,527856
2296	593,747635
2297	589,117906
2298	585,939706
2299	583,913815
2300	583,038644
2301	583,317460
2302	584,760701
2303	586,337517
2304	587,768613
2305	589,024647
2306	588,318228
2307	585,291525
2308	582,644586
2309	580,696931
2310	579,832855
2311	579,806789
2312	580,418856
2313	581,973883
2314	580,934136
2315	576,695843
2316	573,957659
2317	572,871170
2318	574,647993
2319	575,061985
2320	574,499562
2321	572,493400
2322	570,607770
2323	568,549963
2324	566,599739
2325	564,868879
2326	563,391538
2327	562,283153
2328	561,683778
2329	560,863918
2330	559,616363
2331	557,775105
2332	555,615750
2333	553,244795
2334	550,589030
2335	548,798551
2336	547,967770
2337	547,332264
2338	546,641411
2339	545,955344
2340	544,162290
2341	541,415793
2342	537,345171
2343	534,729516
2344	533,782581
2345	532,727137
2346	531,392361
2347	529,405253
2348	527,580703
2349	525,877078
2350	524,367994
2351	523,223335
2352	522,344935
2353	521,913943
2354	521,771002
2355	522,181215
2356	521,154104
2357	518,395721
2358	515,619380
2359	513,333225
2360	511,721015
2361	511,298097
2362	511,822982
2363	513,819946
2364	513,054117
2365	508,896037
2366	505,685467
2367	503,976814
2368	504,789962
2369	505,523556
2370	506,207693
2371	506,672304
2372	505,824964
2373	503,221847
2374	501,402841
2375	500,469526
2376	500,972335
2377	500,995182
2378	500,555497
2379	499,980551
2380	499,241099
2381	498,310754
2382	497,107641
2383	495,551080
2384	493,979368
2385	490,708271
2386	485,033063
2387	482,087388
2388	482,000932
2389	486,114834
2390	488,005662
2391	487,626404
2392	486,132293
2393	483,831217
2394	480,566389
2395	478,847720
2396	478,639647
2397	480,292466
2398	481,423174
2399	482,541049
2400	482,120271
2401	480,235815
2402	476,071584
2403	474,506003
2404	476,283587
2405	477,234910
2406	476,703017
2407	473,429510
2408	471,023398
2409	469,234063
2410	468,572635
2411	467,026735
2412	464,627452
2413	462,930920
2414	461,866636
2415	461,796706
2416	460,746988
2417	458,619231
2418	456,596808
2419	454,836610
2420	453,547675
2421	452,439321
2422	451,755947
2423	450,788283
2424	449,439907
2425	447,124638
2426	446,155884
2427	446,248762
2428	447,950297
2429	447,141248
2430	443,687978
2431	441,098019
2432	439,687802
2433	439,716814
2434	441,371962
2435	445,644979
2436	447,544749
2437	446,497147
2438	440,807929
2439	437,528812
2440	437,359849
2441	437,244466
2442	436,585492
2443	434,482999
2444	433,162787
2445	432,413038
2446	432,538030
2447	431,785041
2448	430,092813
2449	428,982092
2450	428,413093
2451	428,690747
2452	428,229091
2453	427,013524
2454	425,925268
2455	425,064094
2456	424,477194
2457	424,357412
2458	425,022096
2459	424,978146
2460	424,060101
2461	421,715054
2462	420,405561
2463	420,424359
2464	420,437333
2465	420,143045
2466	419,407784
2467	418,327102
2468	417,158500
2469	415,639371
2470	417,141443
2471	422,372220
2472	424,402311
2473	423,491900
2474	418,318949
2475	417,165132
2476	420,291370
2477	421,509081
2478	420,781786
2479	417,148787
2480	414,902137
2481	413,643248
2482	413,302747
2483	413,748206
2484	415,337652
2485	414,746010
2486	411,346718
2487	409,015975
2488	408,164660
2489	409,609895
2490	410,359467
2491	410,607566
2492	409,995401
2493	408,505197
2494	405,870985
2495	404,147263
2496	403,564231
2497	403,256308
2498	403,024884
2499	402,768292
2500	402,116561
2501	400,944184
2502	399,825046
2503	398,982084
2504	398,419034
2505	398,780664
2506	400,331010
2507	401,669635
2508	402,345646
2509	401,987046
2510	401,213576
2511	400,099968
2512	398,653935
2513	398,157760
2514	398,965038
2515	398,206902
2516	396,221794
2517	392,667017
2518	391,616903
2519	393,176706
2520	393,506758
2521	392,832870
2522	390,684008
2523	390,245577
2524	391,378340
2525	391,876467
2526	391,793033
2527	390,873018
2528	390,228288
2529	389,818586
2530	389,127610
2531	388,307867
2532	387,264246
2533	387,322893
2534	388,609430
2535	388,933448
2536	388,370097
2537	386,694723
2538	385,683545
2539	385,243757
2540	384,853382
2541	384,602912
2542	384,332504
2543	384,820334
2544	386,326770
2545	385,877481
2546	383,817424
2547	379,947264
2548	378,454368
2549	379,143038
2550	379,613209
2551	379,957718
2552	379,724745
2553	378,838948
2554	377,011383
2555	376,092911
2556	376,204891
2557	376,765905
2558	377,492074
2559	378,554154
2560	377,840526
2561	374,472821
2562	372,470427
2563	372,340671
2564	375,348326
2565	375,343658
2566	371,873085
2567	368,756795
2568	366,673394
2569	366,140371
2570	367,037377
2571	369,964752
2572	371,536841
2573	371,329674
2574	368,827217
2575	366,542108
2576	363,825956
2577	363,481490
2578	365,325282
2579	370,043889
2580	370,230360
2581	365,304479
2582	362,417663
2583	361,604614
2584	363,823980
2585	363,751322
2586	361,573097
2587	360,550178
2588	360,431007
2589	361,493263
2590	361,019479
2591	359,166044
2592	358,041897
2593	357,815868
2594	357,843711
2595	358,005986
2596	358,025586
2597	358,488261
2598	359,776099
2599	359,576241
2600	357,840971
2601	353,985961
2602	352,824234
2603	354,720869
2604	356,266966
2605	357,188529
2606	356,894894
2607	356,983916
2608	357,341677
2609	356,817276
2610	355,505738
2611	353,339632
2612	351,748776
2613	350,848046
2614	349,428138
2615	347,189543
2616	345,871187
2617	345,729143
2618	347,346203
2619	347,606190
2620	346,055396
2621	345,489577
2622	346,115359
2623	348,285640
2624	349,711455
2625	350,622405
2626	350,155073
2627	348,417609
2628	345,435831
2629	343,710382
2630	343,065502
2631	343,510980
2632	345,548880
2633	346,621820
2634	346,151209
2635	343,462833
2636	341,679504
2637	340,854179
2638	340,619647
2639	340,906094
2640	341,704005
2641	341,802978
2642	341,279823
2643	340,549584
2644	339,910451
2645	339,310549
2646	341,640038
2647	347,109018
2648	349,263351
2649	347,162780
2650	344,675225
2651	342,621350
2652	341,706492
2653	341,328068
2654	341,835714
2655	341,864415
2656	341,209414
2657	339,856545
2658	337,592208
2659	333,909120
2660	333,425296
2661	337,529438
2662	340,232315
2663	340,361443
2664	336,285965
2665	335,169070
2666	337,768898
2667	338,046288
2668	336,045377
2669	331,083572
2670	330,562847
2671	334,171473
2672	337,412838
2673	340,286642
2674	341,203077
2675	339,905210
2676	335,965492
2677	333,692133
2678	333,318957
2679	333,682468
2680	334,615813
2681	335,868915
2682	336,318304
2683	335,973824
2684	334,775169
2685	332,401572
2686	330,786927
2687	330,280975
2688	331,401268
2689	331,381407
2690	329,941234
2691	329,733886
2692	330,622986
2693	332,815203
2694	332,829740
2695	330,744930
2696	330,394982
2697	332,056963
2698	333,712783
2699	334,964392
2700	335,534341
2701	334,975203
2702	333,220994
2703	331,869156
2704	330,771598
2705	331,455387
2706	333,884202
2707	338,710421
2708	339,215573
2709	334,476128
2710	332,451337
2711	333,498996
2712	338,181174
2713	341,360648
2714	343,829383
2715	343,164950
2716	338,259730
2717	335,556297
2718	335,861988
2719	340,079623
2720	342,582168
2721	343,582082
2722	344,535480
2723	345,274625
2724	345,653242
2725	345,644470
2726	345,294275
2727	344,327510
2728	342,735928
2729	341,424118
2730	340,535637
2731	339,942114
2732	339,531497
2733	339,275030
2734	338,313028
2735	336,535379
2736	334,595649
2737	332,566907
2738	330,583078
2739	328,451872
2740	326,281399
2741	324,532870
2742	323,326076
2743	322,395987
2744	321,783362
2745	321,397609
2746	322,030463
2747	323,740498
2748	324,040002
2749	322,335933
2750	321,817279
2751	322,595451
2752	324,904227
2753	325,068908
2754	323,414172
2755	321,216687
2756	318,307237
2757	316,710864
2758	316,748871
2759	318,585173
2760	320,376702
2761	322,019590
2762	322,992623
2763	323,537611
2764	321,650043
2765	317,703609
2766	311,721440
2767	310,808316
2768	315,052366
2769	317,352705
2770	316,816065
2771	316,640439
2772	316,787572
2773	317,740474
2774	314,880583
2775	308,110966
2776	306,312951
2777	310,963155
2778	313,683719
2779	313,647326
2780	310,016734
2781	308,683402
2782	309,130205
2783	310,112047
2784	311,700972
2785	313,545996
2786	315,286374
2787	316,669402
2788	316,422716
2789	314,878891
2790	312,410196
2791	308,402394
2792	308,434809
2793	312,246154
2794	319,604868
2795	320,890648
2796	316,675301
2797	315,196792
2798	317,006005
2799	316,457965
2800	312,244526
2801	310,450705
2802	312,285715
2803	318,758146
2804	322,459454
2805	323,020315
2806	324,860317
2807	328,821809
2808	330,135197
2809	328,469541
2810	323,467539
2811	322,472848
2812	325,525411
2813	327,594308
2814	328,249661
2815	330,010840
2816	332,859600
2817	336,837783
2818	339,378894
2819	340,691503
2820	342,153388
2821	343,651708
2822	345,882068
2823	349,306102
2824	352,301304
2825	354,585799
2826	355,988480
2827	358,737028
2828	362,899630
2829	367,944708
2830	374,097391
2831	380,821425
2832	388,190022
2833	395,998006
2834	406,975319
2835	420,920459
2836	431,185644
2837	436,695833
2838	443,363978
2839	451,148485
2840	459,964627
2841	465,268633
2842	467,428566
2843	467,755994
2844	466,260806
2845	462,098877
2846	455,395287
2847	448,387038
2848	441,909370
2849	436,661026
2850	432,742252
2851	430,241162
2852	430,079202
2853	432,861379
2854	433,344867
2855	429,934682
2856	429,574253
2857	433,683719
2858	443,189259
2859	451,777692
2860	459,844909
2861	469,388276
2862	479,987297
2863	493,246578
2864	508,904304
2865	526,259490
2866	543,036218
2867	559,009509
2868	567,999906
2869	569,486483
2870	574,509137
2871	584,630787
2872	594,132774
2873	602,323557
2874	608,740699
2875	613,490109
2876	616,411781
2877	624,273494
2878	637,766391
2879	647,009361
2880	650,128047
2881	655,246974
2882	663,080889
2883	673,880951
2884	681,449555
2885	685,957655
2886	688,907052
2887	690,265976
2888	686,878701
2889	677,919383
2890	669,558397
2891	662,721087
2892	658,082304
2893	649,343300
2894	637,671613
2895	629,880200
2896	626,034954
2897	624,311206
2898	625,001950
2899	624,845056
2900	623,370484
2901	620,377283
2902	620,005421
2903	621,568077
2904	621,274628
2905	618,946146
2906	616,104788
2907	612,898095
2908	607,765140
2909	600,838344
2910	592,374301
2911	585,154241
2912	579,198872
2913	570,546006
2914	559,388374
2915	553,394747
2916	553,384833
2917	553,320362
2918	552,448529
2919	549,878113
2920	545,832359
2921	540,529264
2922	540,608589
2923	545,669156
2924	547,998433
2925	546,201176
2926	545,860410
2927	549,747325
2928	541,987544
2929	523,128729
2930	495,133920
2931	491,014936
2932	507,243972
2933	511,305781
2934	503,379158
2935	497,478765
2936	493,886076
2937	490,073367
2938	486,039123
2939	483,386944
2940	482,456327
2941	483,392439
2942	484,314954
2943	485,445848
2944	487,620129
2945	490,765653
2946	496,030740
2947	503,438576
2948	512,064434
2949	521,249420
2950	530,257579
2951	537,385385
2952	542,411185
2953	545,990624
2954	548,138431
2955	547,863378
2956	544,982322
2957	543,513618
2958	545,084477
2959	543,667513
2960	539,396924
2961	532,810802
2962	535,542530
2963	545,397626
2964	543,751044
2965	530,832866
2966	524,694586
2967	526,814834
2968	523,285474
2969	511,883853
2970	503,148066
2971	498,545248
2972	498,409143
2973	497,092588
2974	495,043777
2975	488,587431
2976	477,609292
2977	471,264214
2978	470,436712
2979	467,181202
2980	460,072340
2981	454,945000
2982	451,876135
2983	450,543051
2984	443,441066
2985	432,758628
2986	431,440837
2987	438,365353
2988	441,391412
2989	440,504146
2990	438,722368
2991	435,296452
2992	435,795858
2993	442,590754
2994	446,110314
2995	445,045143
2996	439,328671
2997	441,437254
2998	449,618050
2999	449,845538
3000	442,416421
3001	441,410331
3002	447,920176
3003	448,937591
3004	442,540324
3005	438,457076
3006	439,001374
3007	441,464806
3008	444,951217
3009	448,650198
3010	451,671514
3011	453,971855
3012	453,292213
3013	449,545915
3014	452,203087
3015	462,146959
3016	469,272863
3017	472,229042
3018	472,548171
3019	469,724097
3020	469,210939
3021	472,291544
3022	479,043141
3023	482,922045
3024	484,376303
3025	484,726626
3026	484,027445
3027	483,866867
3028	484,542457
3029	487,887257
3030	493,978235
3031	501,179635
3032	509,651063
3033	513,800873
3034	513,121945
3035	508,421587
3036	510,446968
3037	517,803925
3038	521,573279
3039	522,450805
3040	523,898118
3041	525,636183
3042	529,795483
3043	536,871127
3044	542,031408
3045	544,594746
3046	546,086501
3047	547,550080
3048	550,191994
3049	559,052299
3050	571,978622
3051	578,566729
3052	579,682904
3053	581,254900
3054	583,205813
3055	584,665642
3056	585,845459
3057	589,991842
3058	597,937454
3059	603,077908
3060	603,606863
3061	607,177136
3062	615,906936
3063	624,461979
3064	630,982713
3065	634,496385
3066	635,092005
3067	633,298616
3068	631,832769
3069	631,345697
3070	635,652233
3071	644,455601
3072	655,151433
3073	667,469863
3074	672,101305
3075	667,360493
3076	662,512651
3077	659,282254
3078	661,660447
3079	669,744360
3080	681,810777
3081	688,210935
3082	689,890592
3083	691,978817
3084	694,047887
3085	690,559008
3086	682,729256
3087	687,310204
3088	704,936439
3089	714,715882
3090	714,316087
3091	721,381882
3092	738,432960
3093	748,602611
3094	748,088153
3095	749,254810
3096	755,485447
3097	763,412731
3098	771,806929
3099	779,657388
3100	784,446781
3101	786,659501
3102	791,277811
3103	797,840907
3104	801,513110
3105	803,019403
3106	805,551033
3107	808,872854
3108	818,659035
3109	835,974479
3110	844,999006
3111	842,526049
3112	845,404647
3113	857,546127
3114	867,637054
3115	872,164574
3116	878,063688
3117	886,097753
3118	895,634280
3119	897,747479
3120	895,522622
3121	900,309771
3122	910,891475
3123	924,046469
3124	939,448509
3125	946,669081
3126	945,525708
3127	953,678995
3128	972,214403
3129	981,142057
3130	978,252454
3131	985,972923
3132	1007,514391
3133	1021,233785
3134	1022,998303
3135	1022,998524
3136	1023,245258
3137	1025,846969
3138	1031,347469
3139	1039,087338
3140	1045,468163
3141	1050,436944
3142	1051,132093
3143	1049,588823
3144	1058,193924
3145	1074,650866
3146	1083,282619
3147	1085,442203
3148	1091,587373
3149	1101,163677
3150	1112,806150
3151	1126,418676
3152	1136,211100
3153	1141,509029
3154	1146,824526
3155	1152,791424
3156	1158,063652
3157	1162,573942
3158	1169,373897
3159	1179,298385
3160	1187,857055
3161	1193,483065
3162	1200,074707
3163	1209,488408
3164	1215,717913
3165	1218,521062
3166	1219,745125
3167	1229,919260
3168	1246,000724
3169	1258,451365
3170	1268,108774
3171	1275,758625
3172	1281,854873
3173	1293,106394
3174	1308,271628
3175	1319,638201
3176	1327,260381
3177	1330,560874
3178	1330,005095
3179	1332,936709
3180	1339,967418
3181	1347,509442
3182	1354,859526
3183	1364,175643
3184	1375,846943
3185	1376,219945
3186	1363,101569
3187	1361,192155
3188	1375,590671
3189	1383,464849
3190	1379,921112
3191	1383,863363
3192	1399,821254
3193	1411,011054
3194	1412,609605
3195	1415,586689
3196	1423,244485
3197	1431,455303
3198	1439,250167
3199	1446,260578
3200	1452,555933
3201	1459,240209
3202	1472,784370
3203	1488,642193
3204	1491,463062
3205	1484,619546
3206	1477,052929
3207	1456,494042
3208	1526,709457
3209	1606,762067
3210	1100,436994
3211	170,313345
3212	-183,729202
3213	-24,477862
3214	29,248700
3215	0,000000
