User: Administrator
Title:	AuST dried Heliantina 10mM sinL 20000ms 5av_in glass2_20200117-164859_OE1_CHANNEL1_Sample 20200117_164859_102
334	2619,970200
335	6591,495476
336	8755,942614
337	10273,232020
338	11044,446154
339	9971,430597
340	9482,523772
341	8949,246841
342	8471,473566
343	8115,342151
344	8201,562127
345	8029,012962
346	7873,778718
347	7733,662152
348	7597,547191
349	7486,243371
350	7391,457541
351	7312,117389
352	7246,752176
353	7199,244411
354	7152,658787
355	7111,366305
356	7073,883150
357	7038,791677
358	7005,913027
359	6974,506057
360	6944,374186
361	6909,355586
362	6883,511459
363	6862,744521
364	6847,059588
365	6836,034885
366	6836,294442
367	6828,076325
368	6818,136951
369	6806,217351
370	6785,078480
371	6772,610486
372	6763,246742
373	6757,287542
374	6754,654178
375	6758,970698
376	6758,640943
377	6757,841913
378	6756,247436
379	6752,758197
380	6749,710580
381	6746,294495
382	6742,672466
383	6737,545557
384	6734,631020
385	6732,963207
386	6732,668089
387	6733,752165
388	6737,454311
389	6740,038780
390	6742,867246
391	6745,868796
392	6747,314228
393	6751,379911
394	6756,401210
395	6762,163326
396	6772,682381
397	6777,656285
398	6780,076220
399	6779,922926
400	6777,553209
401	6768,312644
402	6767,175361
403	6768,918952
404	6773,831890
405	6787,276171
406	6795,894104
407	6804,475292
408	6813,148630
409	6812,550565
410	6825,374796
411	6844,583591
412	6869,813624
413	6899,834109
414	6944,269398
415	6969,902640
416	6987,571889
417	6996,056790
418	6992,260493
419	6982,688455
420	6965,617682
421	6942,148686
422	6905,254914
423	6876,020388
424	6849,533807
425	6826,901723
426	6808,585560
427	6799,920179
428	6785,656514
429	6771,429192
430	6756,839650
431	6741,325128
432	6725,463114
433	6708,930081
434	6691,775610
435	6672,283839
436	6654,927438
437	6638,384913
438	6622,703202
439	6607,789800
440	6596,142136
441	6580,087651
442	6562,825729
443	6544,631113
444	6521,235739
445	6505,386539
446	6492,688585
447	6483,180538
448	6481,371510
449	6475,218504
450	6468,235723
451	6460,002251
452	6448,935271
453	6438,170342
454	6426,908278
455	6415,428211
456	6404,070137
457	6391,108684
458	6382,468725
459	6376,051654
460	6371,801659
461	6371,792767
462	6369,784506
463	6367,474138
464	6364,432114
465	6361,801361
466	6355,886562
467	6347,788317
468	6337,673759
469	6325,975249
470	6309,310349
471	6299,625753
472	6292,535484
473	6288,096135
474	6290,676009
475	6287,874865
476	6284,125686
477	6279,383253
478	6268,502986
479	6264,819310
480	6263,803525
481	6265,310199
482	6276,343661
483	6278,895344
484	6277,896552
485	6273,019392
486	6264,499880
487	6246,464536
488	6238,061296
489	6232,262120
490	6229,259463
491	6232,772870
492	6232,135244
493	6230,760270
494	6228,161079
495	6224,850215
496	6218,436244
497	6209,633814
498	6198,593317
499	6182,698630
500	6169,296510
501	6156,701678
502	6145,364982
503	6135,568151
504	6127,286919
505	6120,832664
506	6115,792682
507	6111,723293
508	6112,598231
509	6105,928796
510	6096,139240
511	6083,387098
512	6062,121140
513	6048,300028
514	6037,166120
515	6029,219910
516	6028,246585
517	6025,612541
518	6023,927809
519	6022,979898
520	6022,673218
521	6022,012293
522	6023,947492
523	6027,252475
524	6031,897799
525	6036,605346
526	6044,358138
527	6053,457529
528	6063,274644
529	6077,529372
530	6083,791918
531	6085,810255
532	6083,298017
533	6072,752442
534	6063,323650
535	6052,457565
536	6040,677972
537	6029,107907
538	6016,568259
539	6003,912387
540	5991,481020
541	5979,626517
542	5967,468560
543	5958,788318
544	5952,205183
545	5947,636226
546	5947,553157
547	5944,351742
548	5940,802394
549	5936,944903
550	5929,925461
551	5927,966374
552	5928,330085
553	5931,080190
554	5937,575571
555	5943,808309
556	5950,656219
557	5957,651207
558	5966,273868
559	5971,554179
560	5974,686017
561	5975,582904
562	5974,419921
563	5969,271958
564	5967,439265
565	5966,368156
566	5966,292278
567	5967,568553
568	5969,399648
569	5971,928304
570	5974,881816
571	5978,896305
572	5980,904366
573	5981,514676
574	5980,344110
575	5978,578469
576	5972,214755
577	5962,632119
578	5950,059627
579	5931,799593
580	5916,162376
581	5901,135711
582	5887,246512
583	5874,773009
584	5864,001764
585	5854,842623
586	5847,054802
587	5840,200338
588	5836,738346
589	5827,138631
590	5815,024020
591	5800,503412
592	5780,114494
593	5765,243994
594	5751,755320
595	5739,715119
596	5732,325961
597	5720,183403
598	5706,681395
599	5691,836401
600	5674,168633
601	5658,536690
602	5643,742465
603	5630,268231
604	5617,638590
605	5608,560958
606	5602,496631
607	5599,593230
608	5602,335926
609	5604,695659
610	5608,675349
611	5614,401082
612	5616,565470
613	5628,565594
614	5646,355339
615	5669,608971
616	5697,380418
617	5734,013579
618	5760,497171
619	5783,143551
620	5801,219768
621	5811,911996
622	5822,515505
623	5830,136865
624	5834,963947
625	5836,357124
626	5836,865387
627	5835,659964
628	5832,757881
629	5830,243260
630	5822,324697
631	5811,322581
632	5797,548005
633	5779,076716
634	5762,909429
635	5747,302842
636	5732,780533
637	5719,674423
638	5708,320970
639	5698,755077
640	5690,897847
641	5686,227436
642	5680,278804
643	5674,182085
644	5667,697929
645	5660,526030
646	5653,035905
647	5645,157872
648	5637,041503
649	5626,907493
650	5619,659577
651	5613,988628
652	5609,899231
653	5607,172290
654	5607,261070
655	5604,003100
656	5599,544628
657	5593,703340
658	5586,601567
659	5577,948179
660	5568,251113
661	5558,017391
662	5544,549449
663	5538,015278
664	5534,683112
665	5534,375301
666	5541,428217
667	5541,517578
668	5539,780414
669	5536,229684
670	5527,400175
671	5524,483008
672	5523,831027
673	5525,779613
674	5532,029672
675	5538,313912
676	5546,200942
677	5555,639291
678	5565,429786
679	5578,589197
680	5593,799930
681	5610,758035
682	5630,099660
683	5648,444975
684	5666,228403
685	5682,847170
686	5697,684574
687	5710,258663
688	5719,989281
689	5726,341086
690	5731,418018
691	5728,333584
692	5719,292012
693	5704,585039
694	5680,749524
695	5659,029219
696	5636,877866
697	5615,154214
698	5595,880796
699	5576,111929
700	5557,335616
701	5539,846459
702	5522,437907
703	5508,884131
704	5498,063131
705	5489,822365
706	5486,333382
707	5480,935422
708	5475,038393
709	5468,158243
710	5460,343925
711	5450,583084
712	5439,205015
713	5426,473824
714	5409,182407
715	5396,522945
716	5386,279453
717	5378,677001
718	5378,130934
719	5373,701656
720	5368,291329
721	5361,758988
722	5351,011936
723	5344,170358
724	5339,486127
725	5337,470276
726	5338,459569
727	5342,162662
728	5349,913960
729	5360,766813
730	5374,112338
731	5393,212865
732	5404,686611
733	5413,960775
734	5421,567562
735	5423,032045
736	5436,713715
737	5455,801178
738	5480,344480
739	5512,087826
740	5543,183278
741	5575,621822
742	5608,286177
743	5640,454584
744	5669,371823
745	5694,427908
746	5714,376166
747	5731,987993
748	5734,316675
749	5726,649847
750	5709,912622
751	5678,826829
752	5656,844216
753	5636,007170
754	5616,985061
755	5604,839933
756	5584,022526
757	5561,480957
758	5537,937796
759	5509,503281
760	5492,732013
761	5481,327080
762	5475,028827
763	5477,035797
764	5473,428634
765	5468,831234
766	5462,568285
767	5454,066215
768	5443,626190
769	5431,079256
770	5414,528422
771	5399,371479
772	5384,554344
773	5370,447683
774	5358,344103
775	5345,870881
776	5333,845723
777	5322,329804
778	5311,020558
779	5300,971557
780	5292,010839
781	5284,235273
782	5277,287069
783	5272,176948
784	5268,533896
785	5266,206715
786	5267,223175
787	5265,863472
788	5263,716551
789	5260,854471
790	5252,999322
791	5251,794424
792	5253,872080
793	5259,114426
794	5272,668445
795	5279,526780
796	5283,570541
797	5284,345147
798	5278,271078
799	5274,673729
800	5270,986505
801	5267,619704
802	5265,053308
803	5262,874695
804	5261,278713
805	5260,160581
806	5262,066818
807	5259,817571
808	5255,962326
809	5250,910623
810	5240,117711
811	5238,307019
812	5241,054212
813	5248,440515
814	5265,409411
815	5276,813479
816	5287,373317
817	5296,836595
818	5301,014732
819	5311,984820
820	5325,399012
821	5341,011685
822	5361,421150
823	5376,854369
824	5390,069727
825	5400,555569
826	5406,369921
827	5412,047974
828	5415,498122
829	5416,408368
830	5415,731570
831	5409,098974
832	5397,885359
833	5382,028289
834	5362,501849
835	5337,190078
836	5307,925604
837	5275,865867
838	5238,605392
839	5209,825327
840	5185,201488
841	5168,258656
842	5151,507490
843	5136,783699
844	5123,611641
845	5112,870528
846	5100,923622
847	5088,520945
848	5075,611019
849	5059,142454
850	5047,401041
851	5037,946073
852	5030,699102
853	5029,196098
854	5022,863304
855	5014,711570
856	5004,620869
857	4989,259377
858	4978,467629
859	4969,246851
860	4961,727747
861	4957,705126
862	4951,563810
863	4944,930483
864	4937,525655
865	4930,404633
866	4920,131317
867	4908,358892
868	4895,745413
869	4879,058009
870	4871,544113
871	4868,755184
872	4870,631907
873	4880,007542
874	4885,459034
875	4890,729776
876	4894,599714
877	4898,617687
878	4902,206523
879	4905,431474
880	4907,393660
881	4910,858685
882	4915,238882
883	4920,668148
884	4927,229635
885	4934,722321
886	4943,022101
887	4951,866965
888	4961,773960
889	4970,101056
890	4977,265980
891	4982,960677
892	4987,386545
893	4989,278310
894	4989,092991
895	4987,025284
896	4981,440561
897	4978,312383
898	4975,631874
899	4973,324893
900	4973,464627
901	4968,536299
902	4961,335142
903	4949,844559
904	4939,460139
905	4929,290898
906	4919,800949
907	4911,913358
908	4904,496338
909	4898,163128
910	4893,080177
911	4888,740660
912	4886,923830
913	4887,111268
914	4889,210927
915	4894,066225
916	4898,575273
917	4903,441338
918	4908,438355
919	4912,485187
920	4918,014411
921	4923,849494
922	4929,671615
923	4936,514970
924	4939,684265
925	4940,641812
926	4939,356981
927	4935,716894
928	4931,058789
929	4925,511151
930	4916,453415
931	4912,417759
932	4911,529735
933	4913,865066
934	4923,024664
935	4928,188961
936	4931,934844
937	4933,727101
938	4932,496522
939	4930,490064
940	4927,129370
941	4922,772254
942	4916,066580
943	4912,605802
944	4910,693588
945	4910,326535
946	4912,665725
947	4912,954907
948	4912,574110
949	4911,461136
950	4908,787093
951	4904,588471
952	4898,851345
953	4891,143817
954	4883,019733
955	4874,331009
956	4865,384890
957	4855,016570
958	4847,332506
959	4841,032193
960	4835,885951
961	4834,211682
962	4827,525649
963	4818,399601
964	4806,749457
965	4791,249211
966	4777,081546
967	4762,763514
968	4748,559529
969	4735,098028
970	4722,561602
971	4711,140887
972	4701,172131
973	4692,139246
974	4684,210645
975	4677,337766
976	4671,424653
977	4666,395532
978	4662,087049
979	4658,314015
980	4655,439638
981	4651,607539
982	4647,323736
983	4642,557834
984	4636,782255
985	4631,954338
986	4627,363317
987	4624,319523
988	4619,682341
989	4614,472642
990	4608,952142
991	4600,974160
992	4597,792721
993	4597,542943
994	4600,318131
995	4607,828358
996	4614,199395
997	4620,973496
998	4627,766972
999	4634,008202
1000	4640,372304
1001	4646,337996
1002	4651,818812
1003	4656,592018
1004	4660,619641
1005	4663,867998
1006	4666,809900
1007	4668,337753
1008	4669,011259
1009	4669,135065
1010	4667,693626
1011	4669,139597
1012	4672,386236
1013	4677,616869
1014	4687,060195
1015	4694,055782
1016	4701,615154
1017	4707,837030
1018	4719,887992
1019	4737,143897
1020	4760,633445
1021	4783,616384
1022	4825,557475
1023	4879,182659
1024	4941,818200
1025	5023,720618
1026	5079,061824
1027	5118,302794
1028	5138,493367
1029	5137,157418
1030	5118,202928
1031	5081,810627
1032	5020,835335
1033	4963,444850
1034	4906,727196
1035	4854,245301
1036	4807,495641
1037	4771,234790
1038	4745,090331
1039	4728,579649
1040	4729,175295
1041	4719,189072
1042	4706,972979
1043	4683,773378
1044	4669,333225
1045	4659,682662
1046	4655,285632
1047	4660,974876
1048	4663,315092
1049	4665,276853
1050	4666,196917
1051	4663,954241
1052	4663,499767
1053	4663,148551
1054	4662,948837
1055	4663,724208
1056	4663,063532
1057	4662,114306
1058	4658,569448
1059	4659,139382
1060	4662,345817
1061	4668,145685
1062	4679,526547
1063	4686,887592
1064	4692,614428
1065	4696,434063
1066	4696,774879
1067	4698,763851
1068	4700,968401
1069	4703,826998
1070	4707,405772
1071	4712,012876
1072	4717,864928
1073	4725,228860
1074	4734,066735
1075	4744,585721
1076	4756,916862
1077	4771,175587
1078	4787,484138
1079	4805,934944
1080	4826,613289
1081	4850,015727
1082	4874,935071
1083	4902,132708
1084	4929,061510
1085	4963,125802
1086	5002,205891
1087	5045,862969
1088	5098,690040
1089	5144,370514
1090	5187,645420
1091	5228,612595
1092	5264,420905
1093	5308,036622
1094	5355,949358
1095	5415,263426
1096	5471,823801
1097	5531,583624
1098	5597,019649
1099	5663,290694
1100	5757,565764
1101	5875,654268
1102	6020,610014
1103	6188,454622
1104	6398,176623
1105	6640,230502
1106	6909,235318
1107	7198,920800
1108	7498,482021
1109	7794,652781
1110	8103,349231
1111	8321,242761
1112	8465,236470
1113	8526,549790
1114	8503,416998
1115	8392,593072
1116	8203,994900
1117	7916,978964
1118	7633,553287
1119	7347,523759
1120	7076,405508
1121	6830,631094
1122	6635,198908
1123	6494,509442
1124	6434,329412
1125	6410,970971
1126	6435,859052
1127	6510,050725
1128	6621,657055
1129	6809,308048
1130	7064,225619
1131	7386,811755
1132	7761,745215
1133	8221,912302
1134	8743,266452
1135	9325,065868
1136	9911,372152
1137	10485,537040
1138	11019,426715
1139	11537,611766
1140	11869,993308
1141	12039,300605
1142	12033,315988
1143	11838,113247
1144	11502,252782
1145	11029,210188
1146	10388,358603
1147	9746,409017
1148	9099,115505
1149	8474,845690
1150	7896,291898
1151	7378,196252
1152	6930,988191
1153	6558,598689
1154	6278,410111
1155	6024,762902
1156	5814,972616
1157	5647,445201
1158	5503,624156
1159	5381,547308
1160	5276,693092
1161	5182,117448
1162	5105,686312
1163	5041,773239
1164	4987,739576
1165	4944,384204
1166	4909,775248
1167	4882,561369
1168	4863,764368
1169	4845,873596
1170	4830,056446
1171	4815,988234
1172	4802,606748
1173	4794,645305
1174	4791,521768
1175	4793,168500
1176	4803,921992
1177	4824,234392
1178	4855,345198
1179	4895,623229
1180	4953,473133
1181	5026,229982
1182	5108,195308
1183	5208,845198
1184	5322,102690
1185	5442,727027
1186	5580,311753
1187	5682,005835
1188	5754,638001
1189	5792,589639
1190	5794,798392
1191	5753,980076
1192	5675,064389
1193	5545,464577
1194	5417,254963
1195	5285,319740
1196	5156,516255
1197	5038,398105
1198	4928,201495
1199	4831,056167
1200	4748,704677
1201	4681,995353
1202	4630,778094
1203	4593,960978
1204	4576,116234
1205	4556,905993
1206	4540,188243
1207	4520,168874
1208	4506,065738
1209	4495,435075
1210	4487,955546
1211	4485,968717
1212	4481,188197
1213	4475,500512
1214	4468,856659
1215	4459,211642
1216	4454,797919
1217	4453,250348
1218	4455,144469
1219	4459,690514
1220	4466,874032
1221	4476,247983
1222	4488,781483
1223	4499,165752
1224	4508,578853
1225	4515,720885
1226	4523,145582
1227	4530,335118
1228	4537,484154
1229	4543,348127
1230	4551,978026
1231	4561,780540
1232	4575,957059
1233	4584,783831
1234	4589,509423
1235	4589,724735
1236	4582,100507
1237	4576,628608
1238	4570,714424
1239	4567,928115
1240	4560,573509
1241	4550,156544
1242	4536,932446
1243	4517,039367
1244	4503,613369
1245	4493,629240
1246	4487,204311
1247	4487,547791
1248	4481,874891
1249	4474,248898
1250	4462,307154
1251	4452,359747
1252	4443,157035
1253	4435,176066
1254	4428,177176
1255	4424,147932
1256	4422,307946
1257	4425,017830
1258	4424,817770
1259	4423,236591
1260	4420,197523
1261	4413,049431
1262	4411,208909
1263	4411,585362
1264	4417,127070
1265	4419,230188
1266	4419,427593
1267	4417,333889
1268	4411,780254
1269	4406,448308
1270	4400,490473
1271	4394,221539
1272	4388,323401
1273	4383,170642
1274	4379,201442
1275	4376,087619
1276	4376,355480
1277	4379,390334
1278	4386,494523
1279	4394,084133
1280	4402,726944
1281	4412,208730
1282	4421,549503
1283	4433,323613
1284	4446,527228
1285	4462,766147
1286	4477,364504
1287	4491,301137
1288	4504,719670
1289	4514,676166
1290	4531,595256
1291	4552,112197
1292	4581,653567
1293	4604,764549
1294	4624,322882
1295	4640,225401
1296	4648,054212
1297	4664,358470
1298	4684,843938
1299	4715,009810
1300	4742,557362
1301	4770,716153
1302	4800,070615
1303	4823,570253
1304	4866,688023
1305	4920,697917
1306	4991,771226
1307	5056,482007
1308	5115,887575
1309	5165,835398
1310	5207,033425
1311	5223,537748
1312	5218,757147
1313	5188,409487
1314	5146,551941
1315	5093,174319
1316	5032,171874
1317	4962,351492
1318	4904,508071
1319	4855,645361
1320	4821,001041
1321	4792,233517
1322	4771,524923
1323	4758,039933
1324	4753,359292
1325	4747,618489
1326	4743,256987
1327	4736,212514
1328	4736,556460
1329	4741,406004
1330	4754,582030
1331	4765,943719
1332	4776,287869
1333	4785,180374
1334	4789,650650
1335	4799,111600
1336	4811,747985
1337	4827,222763
1338	4848,168699
1339	4874,063556
1340	4904,328729
1341	4943,313893
1342	4974,688275
1343	5002,685713
1344	5019,545288
1345	5045,685886
1346	5077,950675
1347	5116,708934
1348	5167,254135
1349	5210,340499
1350	5250,619567
1351	5284,018541
1352	5318,603870
1353	5352,410249
1354	5385,448972
1355	5417,091901
1356	5447,945497
1357	5476,694825
1358	5507,188345
1359	5525,039913
1360	5533,057814
1361	5525,556732
1362	5516,603799
1363	5505,830914
1364	5494,733860
1365	5488,197808
1366	5475,981970
1367	5462,017292
1368	5443,114166
1369	5430,950063
1370	5425,145294
1371	5426,913773
1372	5440,976247
1373	5455,657978
1374	5475,302252
1375	5496,676911
1376	5531,589522
1377	5579,042835
1378	5640,115076
1379	5713,948595
1380	5804,031614
1381	5907,624830
1382	6026,627496
1383	6146,638879
1384	6267,181205
1385	6383,397542
1386	6495,126903
1387	6598,710150
1388	6690,936499
1389	6775,855753
1390	6830,383320
1391	6859,354543
1392	6855,124280
1393	6839,751039
1394	6812,478641
1395	6777,008933
1396	6738,249159
1397	6694,901138
1398	6651,788707
1399	6608,028642
1400	6577,956563
1401	6561,474030
1402	6561,249831
1403	6576,095169
1404	6605,887074
1405	6649,245151
1406	6706,985018
1407	6767,798312
1408	6831,120307
1409	6904,659968
1410	6960,332347
1411	7003,041155
1412	7035,075313
1413	7040,679359
1414	7090,491794
1415	7167,080888
1416	7275,149229
1417	7401,197359
1418	7541,203766
1419	7704,807422
1420	7836,040770
1421	7929,619310
1422	7975,026435
1423	7972,113974
1424	7899,230242
1425	7764,772302
1426	7554,759060
1427	7335,845540
1428	7110,469730
1429	6893,595918
1430	6691,767426
1431	6538,001821
1432	6432,258644
1433	6384,736014
1434	6378,625534
1435	6416,362077
1436	6498,833071
1437	6606,768039
1438	6735,375412
1439	6876,831558
1440	7025,422006
1441	7167,099912
1442	7296,872293
1443	7408,393936
1444	7495,690564
1445	7553,895753
1446	7583,137307
1447	7570,468561
1448	7515,681065
1449	7418,828776
1450	7279,575512
1451	7109,631292
1452	6912,407707
1453	6685,926202
1454	6460,948931
1455	6239,288592
1456	6029,600251
1457	5830,845427
1458	5646,781215
1459	5479,227696
1460	5331,178581
1461	5196,930280
1462	5078,038734
1463	4973,145941
1464	4883,597619
1465	4807,834850
1466	4747,467248
1467	4693,887716
1468	4645,997468
1469	4602,204436
1470	4559,370438
1471	4522,957597
1472	4490,730936
1473	4462,819221
1474	4437,105201
1475	4413,289361
1476	4390,756471
1477	4368,806972
1478	4347,404263
1479	4325,883425
1480	4305,177233
1481	4281,032956
1482	4254,619826
1483	4223,692054
1484	4195,695970
1485	4169,995072
1486	4148,269878
1487	4128,388919
1488	4110,556608
1489	4094,566019
1490	4080,324868
1491	4067,176561
1492	4054,994603
1493	4043,649000
1494	4032,687984
1495	4022,008682
1496	4011,289006
1497	4000,942437
1498	3990,879097
1499	3981,070812
1500	3971,952546
1501	3962,147004
1502	3952,169645
1503	3940,767214
1504	3931,998525
1505	3925,117717
1506	3922,017169
1507	3917,759397
1508	3912,555702
1509	3906,116013
1510	3897,200741
1511	3889,895164
1512	3883,227955
1513	3878,514975
1514	3872,813025
1515	3867,097006
1516	3858,885599
1517	3855,429226
1518	3855,858164
1519	3859,963978
1520	3870,913413
1521	3874,956609
1522	3875,768518
1523	3868,897862
1524	3867,748029
1525	3869,322235
1526	3878,210522
1527	3882,638036
1528	3884,455507
1529	3878,740110
1530	3877,054857
1531	3879,109701
1532	3885,315626
1533	3898,959858
1534	3907,820790
1535	3914,168105
1536	3916,641052
1537	3916,473181
1538	3913,370118
1539	3906,212778
1540	3899,141901
1541	3892,232071
1542	3885,988259
1543	3881,237589
1544	3876,173469
1545	3871,355276
1546	3866,474676
1547	3861,950374
1548	3857,397452
1549	3854,079764
1550	3847,759003
1551	3839,149681
1552	3825,507089
1553	3814,117095
1554	3804,783378
1555	3797,783790
1556	3796,607285
1557	3789,325226
1558	3779,503743
1559	3763,079806
1560	3754,028439
1561	3750,054269
1562	3754,307661
1563	3759,816076
1564	3767,123966
1565	3776,293695
1566	3784,693500
1567	3792,106749
1568	3798,504553
1569	3802,095097
1570	3810,027533
1571	3820,783674
1572	3837,463210
1573	3852,229217
1574	3867,254042
1575	3880,446402
1576	3899,838378
1577	3925,626130
1578	3957,013549
1579	3999,466216
1580	4052,733228
1581	4116,008880
1582	4190,218378
1583	4263,913025
1584	4336,504621
1585	4407,691492
1586	4466,406928
1587	4512,365478
1588	4541,349975
1589	4560,098387
1590	4567,604549
1591	4566,764830
1592	4553,397151
1593	4529,247068
1594	4496,260167
1595	4451,015167
1596	4415,342733
1597	4385,300024
1598	4365,015895
1599	4343,674057
1600	4322,164282
1601	4304,619291
1602	4273,110596
1603	4229,912083
1604	4165,982739
1605	4106,038391
1606	4050,090116
1607	4000,455585
1608	3962,450509
1609	3921,212126
1610	3881,208330
1611	3840,914492
1612	3804,690271
1613	3771,594753
1614	3741,519869
1615	3715,102614
1616	3691,916144
1617	3673,504808
1618	3654,239978
1619	3634,449089
1620	3611,054884
1621	3590,749246
1622	3573,288621
1623	3558,720284
1624	3549,778336
1625	3535,644251
1626	3519,162748
1627	3497,317069
1628	3480,355446
1629	3466,494034
1630	3457,687747
1631	3449,817672
1632	3443,473875
1633	3437,861451
1634	3433,666875
1635	3430,370018
1636	3428,237801
1637	3425,213277
1638	3420,890883
1639	3414,836294
1640	3407,468780
1641	3396,799732
1642	3383,895120
1643	3366,534566
1644	3354,388237
1645	3345,765366
1646	3344,021392
1647	3339,905230
1648	3334,754802
1649	3326,034616
1650	3319,200667
1651	3313,558967
1652	3311,436643
1653	3307,518841
1654	3302,101173
1655	3295,316507
1656	3285,010094
1657	3281,017891
1658	3280,869037
1659	3286,476153
1660	3290,933978
1661	3295,149931
1662	3298,505075
1663	3299,984188
1664	3299,336825
1665	3295,788688
1666	3291,077455
1667	3285,070887
1668	3278,048670
1669	3270,085155
1670	3261,386945
1671	3252,764264
1672	3243,045573
1673	3232,630056
1674	3222,020858
1675	3208,927886
1676	3203,297459
1677	3201,950018
1678	3209,622329
