User: Administrator
Title:	AuST dried hel 50mM conL 20000ms 5av_in glass1_20200117-165849_OE1_CHANNEL1_Sample 20200117_165849_383
335	2952,710695
336	3923,786172
337	4606,129403
338	4955,548151
339	4480,037609
340	4267,682577
341	4036,788669
342	3831,952265
343	3682,581826
344	3732,931819
345	3666,412390
346	3607,206151
347	3554,011284
348	3502,945408
349	3459,966140
350	3422,312744
351	3389,551905
352	3361,260750
353	3336,751761
354	3316,324492
355	3299,250840
356	3285,074118
357	3274,332588
358	3264,125805
359	3254,924459
360	3246,385394
361	3237,603292
362	3229,857085
363	3222,584817
364	3215,718148
365	3209,207424
366	3203,114353
367	3197,197380
368	3191,567808
369	3186,273910
370	3180,083948
371	3176,109281
372	3173,295786
373	3171,559147
374	3170,691045
375	3172,434705
376	3170,862672
377	3168,136776
378	3164,197725
379	3157,744868
380	3152,433086
381	3147,181537
382	3142,238390
383	3138,385473
384	3134,612948
385	3131,601070
386	3129,647260
387	3129,100861
388	3129,728221
389	3133,627901
390	3140,500197
391	3150,714047
392	3156,799641
393	3177,762278
394	3205,793372
395	3239,345772
396	3302,459386
397	3332,202458
398	3346,221907
399	3343,810104
400	3326,454710
401	3275,178186
402	3254,179553
403	3243,319057
404	3246,250665
405	3247,398046
406	3292,596034
407	3364,138711
408	3458,081738
409	3625,550886
410	3726,396437
411	3795,534461
412	3827,098844
413	3819,156577
414	3742,003045
415	3683,388083
416	3613,498491
417	3536,720985
418	3454,667638
419	3376,648645
420	3303,404319
421	3237,188408
422	3181,921458
423	3133,160567
424	3093,075398
425	3061,587229
426	3038,213200
427	3025,674403
428	3013,251649
429	3003,897333
430	2996,636955
431	2991,787271
432	2985,689416
433	2978,950781
434	2971,300587
435	2959,403904
436	2951,078129
437	2943,875795
438	2937,886586
439	2933,042255
440	2931,868762
441	2926,619921
442	2920,494847
443	2913,726289
444	2901,040109
445	2897,470356
446	2897,457058
447	2900,682423
448	2915,557072
449	2919,124110
450	2918,300599
451	2912,700224
452	2894,038339
453	2882,063244
454	2871,681513
455	2863,590184
456	2858,059652
457	2859,060507
458	2855,406371
459	2851,175233
460	2846,171687
461	2839,013579
462	2833,043658
463	2827,130572
464	2821,365551
465	2815,988655
466	2810,655547
467	2805,539406
468	2800,675627
469	2796,098919
470	2791,683001
471	2787,892781
472	2784,540335
473	2781,601192
474	2779,229276
475	2776,837912
476	2774,564706
477	2772,342462
478	2769,985182
479	2767,721403
480	2765,372143
481	2762,854113
482	2760,808505
483	2757,467639
484	2753,326624
485	2748,396144
486	2742,769756
487	2735,502723
488	2729,842184
489	2724,625696
490	2719,892037
491	2716,648902
492	2712,114933
493	2707,280798
494	2702,133266
495	2695,682113
496	2690,494701
497	2685,714090
498	2681,322865
499	2678,428348
500	2674,144393
501	2669,228820
502	2663,592941
503	2657,228453
504	2649,561405
505	2642,480521
506	2635,335659
507	2628,209048
508	2621,709608
509	2614,493348
510	2607,226895
511	2600,072278
512	2593,170328
513	2586,990457
514	2581,788024
515	2577,938119
516	2574,634568
517	2575,161706
518	2578,950722
519	2586,301777
520	2597,397213
521	2609,016115
522	2630,191813
523	2655,966327
524	2684,753519
525	2725,010850
526	2745,948786
527	2757,532882
528	2759,031595
529	2744,023172
530	2730,143122
531	2712,170421
532	2691,359447
533	2666,644960
534	2644,802979
535	2624,855284
536	2607,534163
537	2595,274440
538	2583,625808
539	2574,082597
540	2566,550700
541	2560,899274
542	2557,360032
543	2554,635819
544	2553,052879
545	2552,488026
546	2552,389566
547	2553,881315
548	2556,355914
549	2559,657921
550	2563,944182
551	2568,103337
552	2572,248909
553	2576,162424
554	2580,773877
555	2583,183619
556	2584,323363
557	2584,299717
558	2579,863193
559	2579,517015
560	2580,825920
561	2583,807010
562	2588,156127
563	2597,370339
564	2598,978952
565	2597,846823
566	2594,108757
567	2584,476335
568	2580,032632
569	2577,060314
570	2575,922678
571	2576,055714
572	2579,189840
573	2584,195234
574	2590,342360
575	2603,842438
576	2605,556909
577	2601,508770
578	2591,669504
579	2568,174300
580	2552,695899
581	2539,234650
582	2528,614505
583	2524,725024
584	2519,303851
585	2514,735227
586	2510,663711
587	2506,749896
588	2503,505192
589	2498,275657
590	2492,025106
591	2484,838565
592	2475,076841
593	2468,235393
594	2462,337328
595	2457,420510
596	2454,837468
597	2450,540125
598	2445,916670
599	2440,891613
600	2435,698593
601	2429,861436
602	2423,806212
603	2417,854978
604	2408,815897
605	2406,017091
606	2406,410887
607	2409,802008
608	2422,195669
609	2427,009482
610	2428,967976
611	2427,816061
612	2416,511827
613	2412,623365
614	2411,310600
615	2412,853278
616	2417,004890
617	2428,204883
618	2430,316930
619	2429,558052
620	2425,952929
621	2417,472531
622	2411,918713
623	2407,134911
624	2403,943709
625	2400,463732
626	2404,725835
627	2414,045526
628	2428,290834
629	2448,380343
630	2469,441378
631	2491,811354
632	2514,073158
633	2540,329360
634	2554,446063
635	2560,829994
636	2559,017173
637	2545,133355
638	2530,143425
639	2511,379487
640	2490,005376
641	2464,323855
642	2442,594731
643	2423,315496
644	2407,124100
645	2397,039004
646	2386,485510
647	2377,466824
648	2369,775524
649	2363,286647
650	2357,761080
651	2353,139965
652	2349,372870
653	2346,452894
654	2343,286472
655	2343,229796
656	2344,596621
657	2346,998898
658	2352,161308
659	2352,871179
660	2351,636653
661	2348,376667
662	2341,336359
663	2336,235288
664	2331,030788
665	2325,853911
666	2321,912499
667	2315,990089
668	2309,495126
669	2302,625004
670	2294,868168
671	2288,793431
672	2283,886896
673	2280,484678
674	2281,445294
675	2280,458411
676	2280,862663
677	2283,759498
678	2278,560027
679	2297,817080
680	2329,816202
681	2373,247839
682	2440,357231
683	2488,736482
684	2529,087999
685	2558,456493
686	2577,688510
687	2578,413688
688	2563,442952
689	2534,245264
690	2477,644059
691	2436,718912
692	2400,572053
693	2371,410506
694	2357,762974
695	2341,217938
696	2327,765505
697	2316,817752
698	2308,690734
699	2300,582494
700	2292,739797
701	2284,767302
702	2276,356857
703	2267,486343
704	2258,116681
705	2248,371770
706	2236,387836
707	2227,466460
708	2220,206896
709	2214,681334
710	2212,668038
711	2209,366783
712	2205,885391
713	2201,929362
714	2197,685164
715	2192,162472
716	2185,680984
717	2178,423801
718	2168,342418
719	2161,385889
720	2156,220476
721	2153,066507
722	2153,902688
723	2153,976477
724	2154,439200
725	2155,077392
726	2155,771282
727	2155,975425
728	2157,297980
729	2159,029824
730	2161,141500
731	2164,211787
732	2166,314418
733	2168,398236
734	2170,690014
735	2172,132269
736	2177,299257
737	2184,472186
738	2193,596229
739	2205,454475
740	2216,609794
741	2228,113184
742	2239,701276
743	2250,517777
744	2262,204150
745	2273,582561
746	2284,195658
747	2294,875273
748	2300,893210
749	2303,744054
750	2303,303188
751	2299,227350
752	2293,027810
753	2284,501292
754	2274,106001
755	2261,219720
756	2250,014472
757	2239,328167
758	2229,413033
759	2221,479744
760	2212,190737
761	2203,175302
762	2194,680723
763	2185,319718
764	2180,662497
765	2178,345565
766	2178,027733
767	2181,502417
768	2180,560227
769	2178,105659
770	2172,492276
771	2167,283074
772	2161,639958
773	2155,830424
774	2149,080385
775	2144,069936
776	2140,214362
777	2137,532356
778	2138,024992
779	2136,395207
780	2133,978604
781	2130,679789
782	2124,638551
783	2120,715893
784	2117,692868
785	2115,725092
786	2116,125644
787	2115,721378
788	2115,413129
789	2115,157931
790	2113,616802
791	2114,183468
792	2115,785001
793	2118,312661
794	2123,339515
795	2126,040814
796	2127,603952
797	2127,846548
798	2125,860820
799	2123,961357
800	2121,578235
801	2118,918863
802	2115,335366
803	2113,168732
804	2111,756337
805	2111,055617
806	2112,702208
807	2111,816510
808	2109,882446
809	2106,890559
810	2101,702619
811	2098,005760
812	2094,869438
813	2092,559666
814	2090,721954
815	2090,947889
816	2092,665122
817	2095,692407
818	2101,384158
819	2104,777861
820	2107,301072
821	2108,792413
822	2108,669291
823	2108,673637
824	2108,377973
825	2108,036933
826	2106,707262
827	2108,142932
828	2111,026005
829	2115,233689
830	2121,040407
831	2126,195615
832	2130,833008
833	2134,284684
834	2138,519509
835	2134,885342
836	2126,722669
837	2114,509401
838	2095,839650
839	2082,475753
840	2070,763009
841	2061,281418
842	2054,445849
843	2050,264647
844	2048,477736
845	2052,373852
846	2052,064501
847	2049,847943
848	2045,427762
849	2035,375098
850	2028,746189
851	2023,048189
852	2018,496878
853	2017,701632
854	2013,858936
855	2009,200257
856	2003,857448
857	1994,691157
858	1991,272702
859	1990,511065
860	1992,229597
861	1999,971337
862	2001,846767
863	2001,458757
864	1998,594246
865	1991,022361
866	1985,873900
867	1980,928746
868	1976,499676
869	1973,255275
870	1969,998126
871	1967,392281
872	1965,554519
873	1964,007078
874	1964,582936
875	1966,441154
876	1971,274290
877	1974,302618
878	1976,540354
879	1977,858191
880	1976,320136
881	1976,999886
882	1978,613721
883	1981,282075
884	1986,178510
885	1990,122738
886	1993,944767
887	1997,508855
888	2000,133863
889	2003,368170
890	2006,607719
891	2009,763408
892	2013,516022
893	2015,521159
894	2016,533510
895	2016,595481
896	2014,735760
897	2014,310979
898	2014,181364
899	2014,323890
900	2015,467879
901	2014,805640
902	2013,265360
903	2010,928855
904	2007,474557
905	2003,106318
906	1998,035285
907	1991,099650
908	1986,197795
909	1982,563924
910	1980,377187
911	1980,880005
912	1980,852188
913	1981,169984
914	1981,719571
915	1982,139900
916	1983,246078
917	1984,769088
918	1986,736515
919	1988,727397
920	1991,969340
921	1995,919399
922	2000,408257
923	2006,322898
924	2010,070241
925	2012,869235
926	2014,770455
927	2014,678560
928	2016,933708
929	2019,891871
930	2025,282547
931	2028,625291
932	2031,058436
933	2032,559439
934	2031,280789
935	2032,506960
936	2034,770565
937	2038,092023
938	2043,845934
939	2047,577610
940	2050,461581
941	2052,283584
942	2052,951293
943	2052,458831
944	2050,945139
945	2048,657142
946	2044,731496
947	2043,176428
948	2042,690340
949	2044,712064
950	2045,774329
951	2046,640845
952	2047,179271
953	2046,416471
954	2046,684737
955	2047,260841
956	2048,087131
957	2049,874117
958	2050,194222
959	2049,667434
960	2048,208877
961	2045,687988
962	2042,567716
963	2038,857949
964	2034,772043
965	2029,817056
966	2026,525047
967	2024,110697
968	2024,074406
969	2022,864943
970	2021,410598
971	2019,777469
972	2016,522310
973	2016,138447
974	2017,589093
975	2021,033461
976	2027,198141
977	2033,966084
978	2041,816095
979	2050,504207
980	2058,687351
981	2069,058237
982	2079,845333
983	2090,190425
984	2102,900129
985	2104,895825
986	2100,995820
987	2086,447872
988	2075,106900
989	2064,500279
990	2055,787496
991	2049,720498
992	2046,995545
993	2047,701420
994	2051,649472
995	2061,074781
996	2067,709386
997	2073,857191
998	2079,268610
999	2082,132893
1000	2088,172990
1001	2095,157684
1002	2104,615089
1003	2112,285995
1004	2119,015828
1005	2124,631577
1006	2127,847086
1007	2132,011789
1008	2136,164342
1009	2140,328076
1010	2146,043374
1011	2148,819480
1012	2150,374131
1013	2151,061943
1014	2148,516281
1015	2152,222441
1016	2158,779996
1017	2172,753191
1018	2181,944233
1019	2188,957057
1020	2193,516453
1021	2191,531050
1022	2194,621218
1023	2199,687461
1024	2206,923856
1025	2219,111780
1026	2227,573424
1027	2235,043031
1028	2241,480922
1029	2245,184522
1030	2252,414173
1031	2260,924636
1032	2272,036630
1033	2282,153274
1034	2291,908257
1035	2300,991231
1036	2309,343052
1037	2316,338937
1038	2322,074962
1039	2326,598410
1040	2329,801722
1041	2332,684253
1042	2335,268626
1043	2336,450925
1044	2339,895404
1045	2345,024820
1046	2351,877636
1047	2362,735376
1048	2370,987250
1049	2378,186735
1050	2384,193774
1051	2387,578735
1052	2392,888809
1053	2398,970477
1054	2406,099004
1055	2414,198274
1056	2424,111294
1057	2435,447864
1058	2449,336344
1059	2462,178997
1060	2474,534349
1061	2486,149025
1062	2496,680567
1063	2506,772842
1064	2516,364004
1065	2525,694838
1066	2533,826003
1067	2544,689302
1068	2557,055611
1069	2572,488440
1070	2586,931633
1071	2601,028393
1072	2614,518642
1073	2627,117474
1074	2639,252267
1075	2650,921335
1076	2662,360571
1077	2673,113563
1078	2685,750838
1079	2699,796271
1080	2715,485811
1081	2732,631753
1082	2752,245243
1083	2773,719108
1084	2798,549697
1085	2821,605924
1086	2843,862470
1087	2865,073928
1088	2884,034236
1089	2904,166934
1090	2924,481409
1091	2945,111308
1092	2966,083934
1093	2987,558077
1094	3009,414742
1095	3032,546641
1096	3054,296148
1097	3075,309304
1098	3095,628192
1099	3114,921190
1100	3134,991439
1101	3155,734921
1102	3177,602745
1103	3200,116055
1104	3226,614532
1105	3256,104410
1106	3289,725840
1107	3324,278697
1108	3360,276538
1109	3397,365685
1110	3432,487248
1111	3472,571477
1112	3514,056336
1113	3555,367037
1114	3600,225008
1115	3628,104736
1116	3645,156765
1117	3647,199748
1118	3645,040964
1119	3637,087234
1120	3624,995229
1121	3608,073864
1122	3594,917349
1123	3584,509490
1124	3580,188800
1125	3577,100583
1126	3576,753859
1127	3579,369306
1128	3585,450934
1129	3594,869142
1130	3608,275572
1131	3626,285515
1132	3646,145356
1133	3678,237705
1134	3718,937087
1135	3772,486078
1136	3825,769590
1137	3879,979193
1138	3933,597211
1139	3981,427056
1140	4033,072383
1141	4083,990514
1142	4132,507533
1143	4183,264832
1144	4213,891131
1145	4230,849965
1146	4228,828491
1147	4222,032112
1148	4208,905388
1149	4191,632129
1150	4169,554709
1151	4152,343754
1152	4138,940163
1153	4130,208832
1154	4129,227306
1155	4126,750669
1156	4126,219249
1157	4126,537609
1158	4130,663352
1159	4137,949309
1160	4148,514503
1161	4162,480168
1162	4179,493333
1163	4199,509278
1164	4222,340303
1165	4247,624512
1166	4275,023939
1167	4304,118188
1168	4334,876919
1169	4365,602050
1170	4396,175243
1171	4426,138878
1172	4455,187532
1173	4482,693639
1174	4508,514209
1175	4532,487049
1176	4554,502618
1177	4574,567111
1178	4592,766901
1179	4608,881730
1180	4624,234636
1181	4638,666854
1182	4651,513173
1183	4664,966341
1184	4678,567020
1185	4692,142695
1186	4708,087768
1187	4718,552773
1188	4725,689350
1189	4729,693483
1190	4728,461987
1191	4731,368485
1192	4735,699849
1193	4743,977953
1194	4750,506157
1195	4756,874592
1196	4763,159294
1197	4768,438476
1198	4776,559389
1199	4786,602883
1200	4799,199410
1201	4813,454333
1202	4829,630707
1203	4847,691854
1204	4866,521666
1205	4888,782977
1206	4913,114423
1207	4942,429369
1208	4967,653045
1209	4989,745838
1210	5008,322368
1211	5020,417050
1212	5035,016160
1213	5050,314410
1214	5066,954178
1215	5085,516967
1216	5105,702863
1217	5127,726134
1218	5152,385157
1219	5177,035772
1220	5202,042166
1221	5227,136777
1222	5252,098180
1223	5276,906597
1224	5301,485907
1225	5324,775453
1226	5349,425255
1227	5374,726301
1228	5400,473557
1229	5428,403294
1230	5452,086409
1231	5473,345522
1232	5489,232010
1233	5507,308364
1234	5526,341015
1235	5546,504325
1236	5570,190355
1237	5589,853248
1238	5607,399510
1239	5621,695030
1240	5635,107586
1241	5647,521649
1242	5659,394900
1243	5670,004888
1244	5683,019543
1245	5697,749183
1246	5714,239212
1247	5733,857755
1248	5751,281111
1249	5768,284811
1250	5783,208337
1251	5800,709823
1252	5819,658871
1253	5840,062940
1254	5862,792785
1255	5884,218103
1256	5905,309606
1257	5926,400793
1258	5946,259690
1259	5965,427426
1260	5984,337777
1261	6000,219110
1262	6023,826035
1263	6051,357421
1264	6088,458074
1265	6117,735881
1266	6142,347722
1267	6161,773745
1268	6173,260630
1269	6187,155139
1270	6201,375789
1271	6214,265735
1272	6233,994720
1273	6259,277612
1274	6289,978598
1275	6331,195654
1276	6364,230585
1277	6394,657506
1278	6416,279855
1279	6445,965752
1280	6480,784383
1281	6521,404691
1282	6570,630101
1283	6619,507839
1284	6670,262564
1285	6724,115027
1286	6776,197391
1287	6827,639469
1288	6878,997318
1289	6925,062138
1290	6985,352124
1291	7053,791030
1292	7139,388689
1293	7216,324610
1294	7289,014188
1295	7356,744099
1296	7413,244123
1297	7480,136215
1298	7551,617177
1299	7630,950889
1300	7711,661000
1301	7795,008963
1302	7880,462935
1303	7968,689897
1304	8055,780072
1305	8142,842956
1306	8227,219549
1307	8316,476421
1308	8409,144253
1309	8505,293414
1310	8606,207154
1311	8706,329788
1312	8806,742769
1313	8908,857350
1314	9007,268781
1315	9103,363830
1316	9197,774022
1317	9287,049718
1318	9386,887526
1319	9492,858746
1320	9608,974448
1321	9724,094905
1322	9840,116542
1323	9956,136371
1324	10071,712256
1325	10185,936142
1326	10299,021933
1327	10408,166749
1328	10521,936846
1329	10638,179391
1330	10761,694289
1331	10880,503108
1332	10995,877936
1333	11107,666006
1334	11213,824077
1335	11323,339933
1336	11435,783431
1337	11539,477543
1338	11667,297662
1339	11812,805017
1340	11972,676009
1341	12168,707788
1342	12312,121769
1343	12422,114475
1344	12476,445500
1345	12524,611584
1346	12560,349066
1347	12588,398092
1348	12613,930338
1349	12636,396896
1350	12659,642072
1351	12683,029996
1352	12714,850069
1353	12754,067448
1354	12800,207423
1355	12857,964204
1356	12905,916231
1357	12949,211695
1358	12982,564390
1359	13017,134509
1360	13049,831924
1361	13085,126131
1362	13112,435642
1363	13133,141165
1364	13147,706960
1365	13149,384628
1366	13162,144703
1367	13180,655731
1368	13212,786626
1369	13239,331256
1370	13262,262109
1371	13280,265371
1372	13291,302812
1373	13300,125229
1374	13306,035825
1375	13307,417726
1376	13312,338285
1377	13320,430086
1378	13332,573850
1379	13349,189050
1380	13369,948593
1381	13394,259067
1382	13426,373123
1383	13451,175517
1384	13471,714049
1385	13478,957983
1386	13494,571378
1387	13516,291390
1388	13544,235598
1389	13585,494532
1390	13613,729214
1391	13633,841358
1392	13640,178976
1393	13641,623478
1394	13635,905848
1395	13622,944226
1396	13607,639334
1397	13575,202171
1398	13532,194865
1399	13466,179543
1400	13419,708305
1401	13384,977126
1402	13380,094132
1403	13362,301311
1404	13333,943174
1405	13292,462300
1406	13227,028353
1407	13169,263133
1408	13112,237686
1409	13060,330006
1410	13007,619377
1411	12955,756780
1412	12904,714757
1413	12854,574391
1414	12804,721256
1415	12755,188582
1416	12705,098106
1417	12656,157995
1418	12607,533817
1419	12558,481609
1420	12508,702020
1421	12457,069343
1422	12402,242634
1423	12346,040580
1424	12277,213659
1425	12197,692354
1426	12108,884593
1427	12007,245646
1428	11895,604947
1429	11777,165139
1430	11647,279058
1431	11539,291763
1432	11446,332673
1433	11376,467278
1434	11311,660696
1435	11256,097919
1436	11207,307206
1437	11167,434523
1438	11134,711206
1439	11107,767570
1440	11088,002052
1441	11064,674521
1442	11039,727471
1443	11008,553701
1444	10982,111084
1445	10957,638165
1446	10937,364044
1447	10914,814397
1448	10889,902406
1449	10861,634995
1450	10830,234232
1451	10792,574721
1452	10749,647582
1453	10698,807346
1454	10649,439588
1455	10600,539326
1456	10555,861962
1457	10508,966219
1458	10460,976179
1459	10412,327885
1460	10361,098149
1461	10316,555615
1462	10277,254818
1463	10243,303009
1464	10216,126456
1465	10194,929813
1466	10183,469184
1467	10169,418123
1468	10152,367239
1469	10131,184354
1470	10101,039484
1471	10075,534755
1472	10051,158826
1473	10029,156815
1474	10005,797755
1475	9980,757012
1476	9952,715560
1477	9925,001305
1478	9881,336582
1479	9827,745409
1480	9756,490902
1481	9698,037030
1482	9646,665848
1483	9610,299396
1484	9571,873877
1485	9534,275024
1486	9496,068891
1487	9458,620129
1488	9422,079077
1489	9387,174955
1490	9349,692721
1491	9325,097680
1492	9308,842895
1493	9308,964173
1494	9299,229417
1495	9282,713448
1496	9252,099456
1497	9221,137155
1498	9189,318183
1499	9157,987310
1500	9128,832232
1501	9100,065615
1502	9072,641848
1503	9046,944815
1504	9022,062314
1505	8998,014899
1506	8975,083702
1507	8951,813150
1508	8928,147809
1509	8903,952781
1510	8879,263654
1511	8854,171980
1512	8829,014759
1513	8803,793039
1514	8780,311878
1515	8758,899342
1516	8738,250142
1517	8723,490041
1518	8714,013627
1519	8709,466971
1520	8713,187047
1521	8710,595503
1522	8705,764611
1523	8693,517262
1524	8690,286176
1525	8692,573260
1526	8706,893156
1527	8716,988892
1528	8725,759581
1529	8724,199698
1530	8734,473368
1531	8755,750286
1532	8788,200332
1533	8835,535021
1534	8877,504901
1535	8914,777347
1536	8951,755164
1537	8961,387438
1538	8947,283461
1539	8897,975291
1540	8845,213579
1541	8789,182010
1542	8734,555303
1543	8683,969370
1544	8642,015790
1545	8608,485384
1546	8589,674741
1547	8564,180553
1548	8535,947806
1549	8499,314965
1550	8466,645088
1551	8435,719397
1552	8409,703934
1553	8381,365120
1554	8350,964574
1555	8318,129177
1556	8282,372445
1557	8246,193402
1558	8209,934329
1559	8171,443243
1560	8140,883889
1561	8116,574272
1562	8102,646621
1563	8087,780293
1564	8072,820465
1565	8055,974458
1566	8038,813515
1567	8021,266881
1568	8003,804145
1569	7984,510733
1570	7971,643359
1571	7962,975833
1572	7962,408358
1573	7957,066662
1574	7949,113264
1575	7935,173553
1576	7923,398917
1577	7913,217492
1578	7905,863269
1579	7900,893117
1580	7898,651781
1581	7899,209657
1582	7901,664340
1583	7908,131730
1584	7917,171622
1585	7930,690731
1586	7939,265602
1587	7943,835632
1588	7942,054253
1589	7938,198628
1590	7931,842634
1591	7921,450128
1592	7912,178759
1593	7903,749460
1594	7895,788466
1595	7893,915710
1596	7876,861670
1597	7851,266281
1598	7806,989680
1599	7780,242509
1600	7764,206402
1601	7771,387125
1602	7768,404978
1603	7759,591613
1604	7735,741036
1605	7716,221911
1606	7699,979160
1607	7688,172979
1608	7683,433871
1609	7676,974691
1610	7670,560816
1611	7664,340428
1612	7654,460199
1613	7641,399821
1614	7622,293276
1615	7605,015905
1616	7587,915231
1617	7575,954679
1618	7555,780333
1619	7529,314983
1620	7488,651118
1621	7454,576875
1622	7427,192318
1623	7407,272431
1624	7402,645728
1625	7383,606929
1626	7357,641340
1627	7317,851373
1628	7286,014304
1629	7258,236933
1630	7238,530105
1631	7219,096749
1632	7201,409541
1633	7183,894005
1634	7169,278050
1635	7156,803450
1636	7147,424557
1637	7137,195216
1638	7125,502414
1639	7111,586323
1640	7094,907657
1641	7075,479830
1642	7053,312635
1643	7028,492689
1644	7002,272108
1645	6975,217978
1646	6946,629738
1647	6921,622565
1648	6899,962978
1649	6882,917826
1650	6868,030076
1651	6855,213244
1652	6845,866111
1653	6834,604377
1654	6821,404253
1655	6806,312302
1656	6786,887758
1657	6774,296872
1658	6765,925041
1659	6763,332469
1660	6761,433880
1661	6760,626130
1662	6760,564196
1663	6758,304235
1664	6753,345512
1665	6745,678003
1666	6732,835500
1667	6715,082264
1668	6690,692705
1669	6665,342678
1670	6639,280790
1671	6614,008573
1672	6588,508933
1673	6563,146723
1674	6538,058253
1675	6513,365087
1676	6489,068299
1677	6465,226911
1678	6440,678005
1679	6418,599323
