User: Administrator
Title:	AuST dried Heliantina 50mM sinL 20000ms 5av_out glass2_20200117-163857_OE1_CHANNEL1_Sample 20200117_163857_788
1679	8586,876842
1680	8554,278591
1681	8510,255874
1682	8467,429919
1683	8424,291386
1684	8380,358404
1685	8341,607175
1686	8307,549882
1687	8282,395194
1688	8254,107988
1689	8223,031048
1690	8187,052957
1691	8149,359411
1692	8110,597754
1693	8072,197744
1694	8030,931413
1695	8003,856036
1696	7985,558485
1697	7984,332586
1698	7966,132365
1699	7938,462229
1700	7891,206747
1701	7856,609357
1702	7828,849125
1703	7815,009626
1704	7797,134369
1705	7777,755590
1706	7754,859822
1707	7730,804492
1708	7705,453115
1709	7676,635567
1710	7652,282323
1711	7632,173933
1712	7620,162186
1713	7607,103994
1714	7592,632263
1715	7573,359335
1716	7554,815521
1717	7537,292146
1718	7521,000020
1719	7508,498774
1720	7490,823589
1721	7470,651828
1722	7444,206146
1723	7425,848572
1724	7412,613000
1725	7408,544239
1726	7400,327672
1727	7389,576653
1728	7374,160384
1729	7357,166126
1730	7338,119141
1731	7317,260726
1732	7295,825785
1733	7274,462497
1734	7251,979549
1735	7233,917945
1736	7220,086149
1737	7213,633830
1738	7206,043581
1739	7196,725876
1740	7182,002219
1741	7167,537761
1742	7153,210813
1743	7138,783445
1744	7127,147096
1745	7105,747820
1746	7078,100697
1747	7040,503571
1748	7008,674332
1749	6979,938585
1750	6957,402954
1751	6933,568609
1752	6909,888936
1753	6887,314660
1754	6862,033923
1755	6835,411076
1756	6802,997163
1757	6781,098373
1758	6767,500941
1759	6767,682565
1760	6764,898943
1761	6759,659581
1762	6750,857322
1763	6736,124487
1764	6716,040075
1765	6684,902230
1766	6662,032285
1767	6647,715218
1768	6649,239422
1769	6651,090447
1770	6652,315844
1771	6650,505500
1772	6645,857884
1773	6638,267885
1774	6624,645458
1775	6614,123456
1776	6608,287400
1777	6607,843482
1778	6616,077267
1779	6619,896836
1780	6621,837305
1781	6619,500915
1782	6618,718915
1783	6617,927879
1784	6617,675130
1785	6615,926178
1786	6612,863562
1787	6608,861735
1788	6602,004824
1789	6592,860957
1790	6579,673991
1791	6569,043972
1792	6559,933419
1793	6556,446527
1794	6546,716887
1795	6533,099291
1796	6509,063453
1797	6495,735355
1798	6490,625170
1799	6502,222278
1800	6506,207943
1801	6504,278895
1802	6488,772591
1803	6477,030269
1804	6467,794966
1805	6467,360862
1806	6461,943500
1807	6452,956710
1808	6433,469885
1809	6422,841143
1810	6420,941936
1811	6435,396007
1812	6447,993603
1813	6457,685638
1814	6460,249159
1815	6460,606580
1816	6459,023489
1817	6453,270660
1818	6451,754227
1819	6455,078932
1820	6469,897658
1821	6479,886986
1822	6483,091327
1823	6471,066545
1824	6460,976174
1825	6455,468686
1826	6455,890126
1827	6468,049347
1828	6469,827817
1829	6466,829503
1830	6454,681463
1831	6450,715192
1832	6451,271340
1833	6459,311431
1834	6465,504390
1835	6471,771239
1836	6476,138636
1837	6483,343753
1838	6491,575079
1839	6502,388632
1840	6507,740847
1841	6509,045742
1842	6504,702766
1843	6500,536037
1844	6496,028782
1845	6491,895640
1846	6489,129624
1847	6488,149383
1848	6489,115104
1849	6492,579300
1850	6498,282268
1851	6505,459940
1852	6514,390306
1853	6523,689079
1854	6535,709620
1855	6537,775231
1856	6531,968978
1857	6513,253791
1858	6499,464527
1859	6487,987184
1860	6483,667058
1861	6473,014542
1862	6458,580259
1863	6437,197415
1864	6419,010569
1865	6402,506999
1866	6390,100739
1867	6375,104558
1868	6358,602281
1869	6339,493002
1870	6320,743758
1871	6302,039624
1872	6282,959719
1873	6265,617070
1874	6249,344253
1875	6235,983082
1876	6217,828980
1877	6195,971371
1878	6169,759328
1879	6142,484361
1880	6115,131678
1881	6083,923074
1882	6066,583470
1883	6059,607097
1884	6072,337237
1885	6069,239894
1886	6055,385175
1887	6019,740945
1888	5996,851882
1889	5981,418942
1890	5981,562976
1891	5973,537300
1892	5961,077423
1893	5939,117821
1894	5921,450748
1895	5905,530288
1896	5894,576267
1897	5878,703168
1898	5859,818237
1899	5835,263391
1900	5814,337290
1901	5795,488461
1902	5780,708436
1903	5763,470207
1904	5744,675283
1905	5724,503517
1906	5701,454686
1907	5676,592503
1908	5647,583152
1909	5626,662187
1910	5611,639568
1911	5606,061122
1912	5596,130080
1913	5584,096447
1914	5566,921161
1915	5553,109499
1916	5540,417610
1917	5529,461754
1918	5516,059037
1919	5500,101020
1920	5483,254565
1921	5456,263686
1922	5422,404829
1923	5376,827269
1924	5345,462656
1925	5331,303562
1926	5313,945700
1927	5289,451986
1928	5248,437070
1929	5208,734955
1930	5173,255706
1931	5148,459992
1932	5123,478896
1933	5096,948280
1934	5066,528525
1935	5034,533761
1936	5001,235430
1937	4965,410314
1938	4932,263935
1939	4902,153408
1940	4878,000986
1941	4851,889967
1942	4823,281962
1943	4790,204631
1944	4755,992880
1945	4720,917595
1946	4683,798343
1947	4650,203722
1948	4619,765018
1949	4596,264447
1950	4567,147348
1951	4532,810592
1952	4489,808034
1953	4447,452120
1954	4405,776843
1955	4365,445519
1956	4329,041379
1957	4296,474965
1958	4271,027661
1959	4241,503296
1960	4209,685089
1961	4169,583406
1962	4141,695905
1963	4122,014595
1964	4118,062614
1965	4099,433774
1966	4070,761399
1967	4024,686756
1968	3987,226418
1969	3954,204010
1970	3929,406210
1971	3902,282438
1972	3874,640721
1973	3846,427206
1974	3814,439198
1975	3777,310582
1976	3740,861289
1977	3706,514802
1978	3676,012308
1979	3647,539096
1980	3620,745940
1981	3596,352982
1982	3570,420384
1983	3542,533325
1984	3510,228877
1985	3479,675079
1986	3450,828409
1987	3426,019448
1988	3398,918814
1989	3369,646794
1990	3336,489433
1991	3303,503345
1992	3270,468045
1993	3238,362405
1994	3205,434043
1995	3172,152885
1996	3137,890813
1997	3105,331876
1998	3074,064119
1999	3045,083297
2000	3014,554147
2001	2983,127190
2002	2950,038355
2003	2918,359105
2004	2887,661373
2005	2858,195240
2006	2829,678828
2007	2803,039235
2008	2775,861465
2009	2747,894215
2010	2716,593504
2011	2688,799598
2012	2664,765682
2013	2648,938918
2014	2628,403317
2015	2602,981091
2016	2567,418327
2017	2536,444470
2018	2509,837702
2019	2491,295346
2020	2472,209827
2021	2453,077323
2022	2433,345199
2023	2412,111943
2024	2389,692331
2025	2364,286599
2026	2344,329319
2027	2328,361045
2028	2318,678133
2029	2305,063133
2030	2289,188001
2031	2269,590903
2032	2251,519779
2033	2233,799481
2034	2217,552765
2035	2202,996094
2036	2191,145368
2037	2178,940137
2038	2166,087357
2039	2151,352629
2040	2137,237087
2041	2123,522871
2042	2111,200250
2043	2097,198282
2044	2081,879651
2045	2064,081069
2046	2048,087016
2047	2033,376941
2048	2021,139618
2049	2007,210374
2050	1992,322608
2051	1975,537508
2052	1960,488701
2053	1947,405028
2054	1933,712472
2055	1918,973021
2056	1902,082437
2057	1885,618159
2058	1869,867972
2059	1855,481747
2060	1841,504157
2061	1827,923961
2062	1814,833196
2063	1801,369920
2064	1787,580526
2065	1772,929424
2066	1759,294009
2067	1746,371280
2068	1734,895359
2069	1721,978013
2070	1708,258721
2071	1692,741989
2072	1680,082317
2073	1670,899235
2074	1660,450171
2075	1648,007575
2076	1631,793500
2077	1615,882881
2078	1600,645265
2079	1587,050768
2080	1574,192725
2081	1562,330818
2082	1551,493628
2083	1541,713571
2084	1532,985869
2085	1524,991543
2086	1518,545874
2087	1513,176079
2088	1508,965028
2089	1503,514081
2090	1497,237472
2091	1488,994326
2092	1478,743212
2093	1465,328507
2094	1453,217993
2095	1442,889157
2096	1435,835374
2097	1428,951117
2098	1422,369398
2099	1415,474516
2100	1409,241436
2101	1403,359711
2102	1398,179104
2103	1392,023180
2104	1385,315699
2105	1377,530673
2106	1371,842036
2107	1368,454495
2108	1365,033687
2109	1361,285385
2110	1356,467428
2111	1352,012468
2112	1347,900634
2113	1344,337531
2114	1340,998266
2115	1337,879308
2116	1334,938578
2117	1331,905471
2118	1328,708381
2119	1325,219272
2120	1321,447585
2121	1317,556469
2122	1312,807285
2123	1307,161633
2124	1299,860488
2125	1293,375646
2126	1287,687245
2127	1284,147955
2128	1278,304678
2129	1270,611947
2130	1259,847535
2131	1251,109601
2132	1243,921169
2133	1238,946849
2134	1234,364205
2135	1230,715411
2136	1226,641572
2137	1221,760116
2138	1215,494768
2139	1208,827729
2140	1201,798465
2141	1194,698480
2142	1187,261799
2143	1179,722273
2144	1171,857637
2145	1165,262260
2146	1159,670734
2147	1155,629471
2148	1150,370104
2149	1143,556194
2150	1137,862500
2151	1133,528359
2152	1131,674488
2153	1129,148744
2154	1125,997220
2155	1121,037920
2156	1117,678999
2157	1115,280955
2158	1114,992883
2159	1111,415294
2160	1103,933058
2161	1097,115705
2162	1092,011044
2163	1090,127144
2164	1088,758384
2165	1087,662952
2166	1086,692576
2167	1084,571526
2168	1081,336640
2169	1076,545910
2170	1072,564833
2171	1069,335296
2172	1066,921632
2173	1066,219381
2174	1067,807380
2175	1068,587393
2176	1068,107109
2177	1065,459252
2178	1062,473731
2179	1059,184797
2180	1055,740480
2181	1052,917790
2182	1050,740716
2183	1049,308163
2184	1048,083205
2185	1047,560898
2186	1046,003681
2187	1043,290965
2188	1038,217795
2189	1034,891333
2190	1033,123167
2191	1034,255701
2192	1033,205066
2193	1030,576199
2194	1025,576489
2195	1021,631373
2196	1017,946693
2197	1015,455649
2198	1014,026285
2199	1015,102225
2200	1012,614783
2201	1006,845445
2202	995,639953
2203	987,746103
2204	982,143579
2205	980,578820
2206	975,818565
2207	967,937058
2208	961,141469
2209	955,837090
2210	953,372047
2211	950,547764
2212	947,608288
2213	944,098120
2214	941,694092
2215	940,367052
2216	939,681567
2217	942,318460
2218	949,349776
2219	953,376592
2220	953,765576
2221	948,012147
2222	943,424439
2223	939,653012
2224	937,882688
2225	935,406565
2226	932,851408
2227	929,727139
2228	925,964383
2229	921,269471
2230	916,932526
2231	913,115400
2232	909,932914
2233	907,686033
2234	906,212689
2235	905,862009
2236	904,022830
2237	900,257151
2238	897,477907
2239	895,955455
2240	896,785973
2241	896,864216
2242	896,434828
2243	894,672082
2244	894,727043
2245	896,604118
2246	898,537016
2247	899,970545
2248	900,861906
2249	899,918571
2250	897,319438
2251	892,028234
2252	889,408983
2253	888,801405
2254	891,258666
2255	890,822497
2256	887,886264
2257	884,305853
2258	880,417136
2259	875,865130
2260	873,793377
2261	873,770239
2262	876,992474
2263	876,420836
2264	871,338062
2265	867,043879
2266	864,225923
2267	864,483556
2268	863,812301
2269	862,305128
2270	859,615830
2271	856,115941
2272	851,008558
2273	847,255977
2274	845,432642
2275	846,900369
2276	847,395305
2277	846,767249
2278	844,186005
2279	841,464037
2280	838,423493
2281	835,374326
2282	832,284656
2283	828,860261
2284	827,227667
2285	827,294450
2286	830,129420
2287	830,788284
2288	829,935700
2289	826,619755
2290	826,503145
2291	829,016114
2292	831,815582
2293	834,280942
2294	837,088831
2295	834,515840
2296	827,720643
2297	815,348145
2298	809,542419
2299	810,975666
2300	811,598694
2301	811,173463
2302	807,707509
2303	806,746523
2304	807,486049
2305	810,381802
2306	812,333896
2307	814,142867
2308	813,735763
2309	811,219981
2310	805,278662
2311	802,653643
2312	802,610996
2313	806,547756
2314	806,693954
2315	802,570212
2316	801,155901
2317	802,433792
2318	808,262980
2319	811,125208
2320	811,717735
2321	809,059071
2322	807,368424
2323	806,603503
2324	804,760841
2325	802,293067
2326	798,117534
2327	798,122884
2328	803,584889
2329	807,729290
2330	808,951945
2331	804,702982
2332	801,160707
2333	798,267198
2334	797,355186
2335	794,921839
2336	790,516935
2337	787,913478
2338	787,452284
2339	790,994097
2340	791,274185
2341	788,699342
2342	781,742649
2343	777,798522
2344	777,059709
2345	775,748147
2346	773,634246
2347	770,080866
2348	767,037289
2349	764,646332
2350	762,624916
2351	764,132597
2352	770,375316
2353	773,145820
2354	772,182169
2355	765,008200
2356	761,564654
2357	762,891840
2358	763,463283
2359	762,407114
2360	757,358343
2361	755,754107
2362	757,084327
2363	762,825992
2364	764,905689
2365	763,141888
2366	760,849885
2367	758,356441
2368	756,581732
2369	753,877301
2370	750,815918
2371	747,136944
2372	746,155865
2373	747,970210
2374	749,502683
2375	750,399901
2376	750,460157
2377	748,656686
2378	743,834685
2379	740,895370
2380	740,538333
2381	744,701503
2382	746,249231
2383	745,485534
2384	741,301206
2385	738,303549
2386	736,703810
2387	733,866133
2388	730,270434
2389	724,565611
2390	724,447393
2391	731,708778
2392	736,725358
2393	737,768392
2394	731,427493
2395	728,163509
2396	727,470042
2397	730,672008
2398	732,520386
2399	733,995432
2400	733,765285
2401	731,882506
2402	727,240987
2403	725,905551
2404	729,442062
2405	730,038197
2406	726,766669
2407	717,014239
2408	711,193123
2409	708,976456
2410	711,438575
2411	714,620519
2412	719,769155
2413	722,147676
2414	721,540981
2415	716,599201
2416	713,980611
2417	713,996809
2418	713,416308
2419	712,053879
2420	709,018042
2421	707,257470
2422	707,311072
2423	706,414333
2424	704,050108
2425	698,976890
2426	695,639635
2427	693,791055
2428	694,500141
2429	692,360861
2430	686,637268
2431	684,542155
2432	686,006155
2433	692,580004
2434	695,489121
2435	694,654622
2436	692,337624
2437	688,943779
2438	684,595389
2439	681,730756
2440	681,050940
2441	680,658041
2442	680,107453
2443	678,649545
2444	677,911448
2445	677,531072
2446	677,904752
2447	675,732459
2448	670,852179
2449	667,500068
2450	666,004533
2451	666,623306
2452	669,342432
2453	675,592907
2454	677,831085
2455	675,739749
2456	666,873021
2457	663,757718
2458	667,400693
2459	670,218842
2460	670,983337
2461	668,474468
2462	664,442763
2463	657,567264
2464	653,215642
2465	652,514394
2466	658,089734
2467	659,994353
2468	659,018756
2469	653,568441
2470	654,384180
2471	661,631025
2472	664,922034
2473	664,494762
2474	659,259598
2475	655,705579
2476	652,740560
2477	654,272779
2478	660,330576
2479	671,363121
2480	681,069908
2481	689,486747
2482	694,136659
2483	694,375679
2484	689,748663
2485	682,540020
2486	672,406348
2487	663,120836
2488	655,537645
2489	651,064510
2490	645,717614
2491	639,300364
2492	634,672223
2493	632,152013
2494	632,620883
2495	632,488210
2496	630,764900
2497	631,185753
2498	633,870599
2499	640,381846
2500	641,883254
2501	636,962034
2502	631,988053
2503	628,564213
2504	628,226079
2505	628,409188
2506	629,769377
2507	630,145451
2508	629,010159
2509	625,502180
2510	623,276422
2511	622,336087
2512	622,892425
2513	624,494441
2514	627,635183
2515	628,206744
2516	626,300249
2517	621,738616
2518	617,381025
2519	612,069118
2520	611,385652
2521	614,430554
2522	622,111571
2523	620,999505
2524	610,811995
2525	605,099979
2526	603,762436
2527	608,103480
2528	612,585737
2529	618,221377
2530	621,016151
2531	620,649403
2532	616,785285
2533	611,989946
2534	605,679734
2535	602,322919
2536	601,969087
2537	605,141925
2538	607,064947
2539	607,979815
2540	608,738222
2541	609,089206
2542	609,022045
2543	608,511814
2544	607,439170
2545	606,426881
2546	605,339800
2547	604,454002
2548	601,420991
2549	596,122950
2550	593,909047
2551	595,170744
2552	598,181322
2553	601,959978
2554	606,748385
2555	606,640985
2556	599,929924
2557	593,904571
2558	590,279154
2559	591,059828
2560	591,014332
2561	590,166583
2562	589,498310
2563	589,034313
2564	589,080862
2565	588,547874
2566	586,861984
2567	587,051828
2568	589,209639
2569	594,257540
2570	595,903721
2571	593,246621
2572	591,934505
2573	592,274152
2574	595,275751
2575	595,554704
2576	593,290641
2577	590,032476
2578	586,089739
2579	581,671367
2580	578,786961
2581	577,874736
2582	576,496298
2583	574,683148
2584	572,151653
2585	570,751669
2586	570,391957
2587	570,270849
2588	570,424921
2589	570,723350
2590	571,651081
2591	572,951061
2592	574,264142
2593	575,981225
2594	575,891640
2595	573,831608
2596	568,923615
2597	567,165515
2598	569,349685
2599	570,829944
2600	570,931102
2601	569,013042
2602	566,567564
2603	562,681899
2604	561,525820
2605	562,958820
2606	567,891236
2607	567,268859
2608	560,563551
2609	556,909930
2610	556,317595
2611	559,716998
2612	561,176381
2613	561,369684
2614	561,340611
2615	560,397094
2616	560,789601
2617	562,708173
2618	566,707441
2619	567,941855
2620	566,529553
2621	562,608047
2622	556,830575
2623	548,861984
2624	546,606644
2625	551,908722
2626	552,535744
2627	548,918018
2628	539,225755
2629	540,782771
2630	554,212179
2631	558,451268
2632	549,513544
2633	542,888372
2634	541,710972
2635	549,949369
2636	552,351286
2637	548,331700
2638	544,708837
2639	542,258099
2640	541,873603
2641	542,208151
2642	544,111035
2643	543,985401
2644	542,025985
2645	537,847337
2646	537,655124
2647	541,506109
2648	542,615143
2649	539,901511
2650	538,285027
2651	538,369114
2652	541,250466
2653	541,295390
2654	538,457692
2655	536,062910
2656	534,580244
2657	534,148514
2658	536,565093
2659	542,795420
2660	543,369057
2661	535,958458
2662	530,499882
2663	529,122133
2664	533,834319
2665	537,160839
2666	539,609831
2667	539,303807
2668	536,205059
2669	530,223337
2670	526,550016
2671	525,035314
2672	525,159143
2673	527,408960
2674	529,101699
2675	529,426865
2676	527,890065
2677	525,466722
2678	521,865496
2679	519,746618
2680	519,462256
2681	521,294887
2682	523,430520
2683	526,090988
2684	527,629343
2685	527,192244
2686	527,334588
2687	528,214587
2688	530,374147
2689	529,130571
2690	524,820835
2691	519,309369
2692	513,625942
2693	508,136024
2694	510,023723
2695	519,846153
2696	522,629540
2697	515,997726
2698	511,833336
2699	511,308285
2700	516,319332
2701	516,757942
2702	512,793159
2703	511,065297
2704	512,255764
2705	513,640897
2706	514,409800
2707	514,263306
2708	511,938483
2709	507,205198
2710	503,899357
2711	502,792165
2712	503,930009
2713	509,947027
2714	521,796370
2715	522,663364
2716	509,293975
2717	500,663409
2718	499,059770
2719	507,028382
2720	511,337109
2721	512,907998
2722	512,698299
2723	510,453796
2724	506,637420
2725	502,183272
2726	497,051979
2727	498,450824
2728	507,206440
2729	512,469839
2730	512,212262
2731	510,290396
2732	507,721939
2733	505,541809
2734	502,702457
2735	498,843043
2736	498,358670
2737	500,670244
2738	505,813417
2739	503,217169
2740	493,158382
2741	489,726789
2742	494,423108
2743	496,875441
2744	496,655066
2745	492,596111
2746	493,591905
2747	499,316475
2748	499,815491
2749	493,529430
2750	490,477208
2751	491,200181
2752	496,730177
2753	496,366769
2754	490,640403
2755	487,166907
2756	486,425455
2757	486,143610
2758	486,141888
2759	486,101716
2760	486,373824
2761	486,966421
2762	486,818480
2763	485,393453
2764	485,679501
2765	487,745674
2766	491,704869
2767	493,062157
2768	491,996723
2769	489,755714
2770	485,845043
2771	482,963271
2772	481,234138
2773	481,366313
2774	476,435384
2775	466,067491
2776	464,779958
2777	475,110546
2778	481,512549
2779	482,434370
2780	476,036573
2781	475,503782
2782	480,078959
2783	479,833258
2784	474,132957
2785	469,941040
2786	468,038200
2787	469,082992
2788	470,601042
2789	473,189662
2790	473,165979
2791	469,531608
2792	468,775755
2793	470,976204
2794	476,369876
2795	477,741149
2796	475,311997
2797	477,142433
2798	484,310009
2799	485,047259
2800	475,974190
2801	469,981093
2802	469,744055
2803	477,740661
2804	478,676188
2805	472,453356
2806	469,816009
2807	471,835851
2808	474,443981
2809	476,705581
2810	478,047148
2811	477,067190
2812	473,462525
2813	472,379529
2814	474,714288
2815	477,015576
2816	479,093953
2817	480,429709
2818	484,801631
2819	491,765210
2820	493,694155
2821	490,028427
2822	486,554089
2823	483,988508
2824	482,998204
2825	483,639326
2826	486,177471
2827	486,027115
2828	482,735319
2829	482,541233
2830	486,701084
2831	489,223749
2832	489,525555
2833	487,171404
2834	488,100046
2835	491,906563
2836	496,085056
2837	500,574033
2838	505,180936
2839	509,538332
2840	513,394425
2841	515,899498
2842	517,112443
2843	518,608426
2844	520,635844
2845	521,700741
2846	521,783163
2847	522,915096
2848	525,686670
2849	530,392730
2850	537,542764
2851	546,843730
2852	555,468486
2853	563,626680
2854	568,574085
2855	568,902639
2856	572,519180
2857	581,056469
2858	595,531634
2859	607,689721
2860	618,703004
2861	628,657333
2862	636,607439
2863	653,798053
2864	680,857064
2865	718,649919
2866	748,615560
2867	782,916726
2868	826,575177
2869	884,914388
2870	1048,546223
2871	1304,817177
2872	1689,521941
2873	2154,555577
2874	2641,860443
2875	2839,297667
2876	2760,430380
2877	2512,475480
2878	2097,885101
2879	1707,290226
2880	1392,029019
2881	1151,078569
2882	991,729614
2883	909,980469
2884	842,083176
2885	785,311111
2886	752,257642
2887	735,842498
2888	717,567099
2889	691,591291
2890	669,656070
2891	652,745553
2892	641,568523
2893	631,021316
2894	621,450344
2895	613,059705
2896	605,737523
2897	597,812051
2898	588,242372
2899	582,741314
2900	581,285658
2901	583,501789
2902	579,523495
2903	570,302192
2904	565,768760
2905	565,830840
2906	564,561256
2907	561,690490
2908	558,211735
2909	554,413107
2910	550,635279
2911	549,281363
2912	549,985765
2913	547,642708
2914	542,425945
2915	538,786107
2916	537,089856
2917	536,737947
2918	537,572758
2919	539,918226
2920	543,285773
2921	547,255890
2922	547,966258
2923	545,557484
2924	543,691147
2925	544,495237
2926	541,791563
2927	529,275416
2928	542,127694
2929	578,394117
2930	633,158111
2931	625,930750
2932	566,038578
2933	538,640667
2934	544,270480
2935	544,852641
2936	539,454308
2937	539,392915
2938	546,255886
2939	550,905681
2940	551,326066
2941	546,606614
2942	545,461581
2943	547,316341
2944	547,926183
2945	547,558467
2946	547,784609
2947	548,520845
2948	550,904270
2949	554,788285
2950	559,796978
2951	562,762815
2952	564,037953
2953	567,141862
2954	571,663022
2955	575,036642
2956	577,669761
2957	577,062682
2958	572,148271
2959	571,428417
2960	575,986223
2961	585,736386
2962	592,407521
2963	596,589286
2964	601,500407
2965	606,470153
2966	609,102975
2967	609,977108
2968	607,612501
2969	600,551766
2970	600,782524
2971	608,809031
2972	623,517137
2973	625,099865
2974	616,548080
2975	621,329696
2976	638,095602
2977	644,547093
2978	640,154353
2979	636,677627
2980	634,863140
2981	638,147882
2982	646,616400
2983	658,941807
2984	667,916922
2985	673,660204
2986	672,896588
2987	665,922380
2988	665,460728
2989	672,391179
2990	676,411025
2991	677,167001
2992	678,142955
2993	678,554889
2994	685,672232
2995	699,367949
2996	717,981828
2997	724,251786
2998	719,906068
2999	717,606634
3000	717,596451
3001	716,169907
3002	713,211013
3003	718,820090
3004	735,517228
3005	746,539095
3006	746,559669
3007	746,892237
3008	750,239116
3009	757,840407
3010	761,762090
3011	763,311705
3012	768,216001
3013	776,156736
3014	784,905588
3015	794,563274
3016	801,943209
3017	806,103214
3018	811,542101
3019	819,368474
3020	828,251936
3021	837,495766
3022	846,491417
3023	853,119461
3024	857,834676
3025	861,595477
3026	864,193319
3027	874,034941
3028	892,058060
3029	902,821543
3030	904,034450
3031	904,259698
3032	904,522719
3033	909,653109
3034	920,032297
3035	934,649136
3036	941,655215
3037	942,635387
3038	947,702303
3039	956,406785
3040	964,397994
3041	971,772688
3042	981,263032
3043	993,044643
3044	1003,489447
3045	1011,560289
3046	1019,912919
3047	1028,566454
3048	1037,178897
3049	1042,617625
3050	1045,907604
3051	1050,065012
3052	1055,402231
3053	1062,053271
3054	1069,707084
3055	1083,241229
3056	1103,489865
3057	1111,239504
3058	1103,188454
3059	1106,956747
3060	1128,208115
3061	1147,993944
3062	1161,410365
3063	1171,130176
3064	1177,778992
3065	1182,272075
3066	1186,638018
3067	1191,610453
3068	1198,347860
3069	1206,865300
3070	1218,651509
3071	1233,894935
3072	1242,710580
3073	1243,201889
3074	1251,734281
3075	1271,701979
3076	1282,728307
3077	1279,615523
3078	1278,926257
3079	1283,942609
3080	1295,341406
3081	1305,955697
3082	1315,881929
3083	1319,171103
3084	1317,829639
3085	1318,917125
3086	1322,373904
3087	1347,381182
3088	1394,082627
3089	1414,685178
3090	1404,139849
3091	1404,382151
3092	1421,058607
3093	1436,291344
3094	1447,585109
3095	1459,008061
3096	1471,375043
3097	1482,459734
3098	1492,181119
3099	1500,871638
3100	1513,928618
3101	1529,984643
3102	1535,807311
3103	1533,991857
3104	1549,195036
3105	1580,095796
3106	1602,999237
3107	1616,509574
3108	1630,933052
3109	1647,049025
3110	1654,223429
3111	1651,042831
3112	1656,406709
3113	1674,869022
3114	1695,868929
3115	1717,068327
3116	1736,169087
3117	1752,695399
3118	1767,268244
3119	1786,291011
3120	1807,720760
3121	1825,287686
3122	1839,157252
3123	1845,725800
3124	1846,225974
3125	1854,412599
3126	1870,753183
3127	1884,263180
3128	1894,451351
3129	1909,995694
3130	1931,269176
3131	1946,636853
3132	1955,177667
3133	1962,052877
3134	1965,960517
3135	1983,904827
3136	2024,014485
3137	2045,838156
3138	2044,738947
3139	2027,262529
3140	2041,393398
3141	2074,988936
3142	2090,730040
3143	2094,952873
3144	2107,736297
3145	2126,090940
3146	2137,251094
3147	2143,354170
3148	2158,918212
3149	2183,296085
3150	2204,582238
3151	2222,495446
3152	2242,102546
3153	2263,311962
3154	2283,817991
3155	2303,332442
3156	2324,307669
3157	2346,950378
3158	2368,346197
3159	2387,507259
3160	2405,721812
3161	2424,339522
3162	2437,034780
3163	2442,004155
3164	2453,039831
3165	2474,767069
3166	2508,356485
3167	2551,932890
3168	2600,088696
3169	2630,646881
3170	2647,535238
3171	2669,254354
3172	2694,660450
3173	2727,681344
3174	2766,614080
3175	2786,712860
3176	2790,457136
3177	2809,334095
3178	2842,980578
3179	2869,461770
3180	2889,431139
3181	2914,205358
3182	2943,630497
3183	2978,454152
3184	3018,457038
3185	3053,596750
3186	3082,672599
3187	3107,110141
3188	3126,190978
3189	3154,887261
3190	3199,351603
3191	3231,629766
3192	3240,693087
3193	3279,680447
3194	3368,624639
3195	3423,609421
3196	3413,167185
3197	3422,504978
3198	3469,476710
3199	3549,833056
3200	3604,133868
3201	3642,713839
3202	3681,553355
3203	3719,292493
3204	3763,831774
3205	3812,867908
3206	3852,914751
3207	3848,331552
3208	4055,853955
3209	4263,674432
3210	2918,584822
3211	452,005362
3212	-487,648594
3213	-64,946070
3214	77,604333
3215	0,000000
