User: Administrator
Title:	MQ 2000ms 5aq_20200117-134357_OE1_CHANNEL1_Sample 20200117_134357_873
1683	1191,047856
1684	1188,042459
1685	1185,109779
1686	1182,259731
1687	1179,594734
1688	1176,461822
1689	1172,875094
1690	1168,620183
1691	1164,302201
1692	1160,042529
1693	1156,031133
1694	1151,797351
1695	1149,485841
1696	1148,241155
1697	1149,804988
1698	1147,096471
1699	1141,937019
1700	1131,429321
1701	1125,839836
1702	1123,288183
1703	1126,628989
1704	1127,701404
1705	1127,537110
1706	1124,885397
1707	1121,773785
1708	1118,070886
1709	1112,858157
1710	1109,710779
1711	1108,462897
1712	1111,530132
1713	1112,826215
1714	1112,246621
1715	1107,006231
1716	1102,893818
1717	1100,512387
1718	1100,292883
1719	1103,909250
1720	1105,380834
1721	1105,930267
1722	1104,853695
1723	1103,616353
1724	1102,016893
1725	1099,271215
1726	1098,497413
1727	1099,012759
1728	1102,733664
1729	1103,297906
1730	1101,499574
1731	1095,160899
1732	1090,099902
1733	1085,947589
1734	1083,973751
1735	1082,086345
1736	1080,385775
1737	1078,847356
1738	1076,761509
1739	1074,023120
1740	1070,113993
1741	1066,120728
1742	1062,146971
1743	1058,283249
1744	1054,725434
1745	1050,747742
1746	1046,445164
1747	1042,197818
1748	1036,532648
1749	1029,998765
1750	1021,570548
1751	1015,585403
1752	1011,267823
1753	1010,265763
1754	1007,554824
1755	1004,002616
1756	998,009258
1757	994,108686
1758	991,661693
1759	991,568617
1760	991,352468
1761	990,990687
1762	991,031753
1763	988,709014
1764	984,312620
1765	975,682406
1766	969,385378
1767	965,487353
1768	966,294212
1769	967,137959
1770	967,788665
1771	967,228720
1772	966,268509
1773	964,819171
1774	963,119576
1775	960,857049
1776	958,172697
1777	955,322339
1778	951,452602
1779	950,703848
1780	951,906711
1781	956,862210
1782	958,106468
1783	957,179517
1784	951,741460
1785	949,437763
1786	948,676352
1787	951,545946
1788	951,341687
1789	949,213806
1790	943,743889
1791	939,018637
1792	934,605269
1793	931,069844
1794	928,049900
1795	925,747051
1796	923,958337
1797	923,104635
1798	922,875595
1799	924,247879
1800	923,441357
1801	920,759329
1802	914,514287
1803	909,508315
1804	905,618584
1805	904,310574
1806	902,842614
1807	901,428665
1808	898,988445
1809	897,910883
1810	897,973751
1811	900,597697
1812	901,694536
1813	901,123433
1814	897,140926
1815	893,621099
1816	890,853172
1817	889,978577
1818	889,338740
1819	888,832688
1820	888,163402
1821	887,469688
1822	886,700101
1823	885,631289
1824	884,673549
1825	883,808844
1826	882,940515
1827	882,745644
1828	880,325519
1829	876,678615
1830	870,609234
1831	868,067320
1832	867,765150
1833	871,002081
1834	872,730932
1835	873,807466
1836	873,597203
1837	873,124862
1838	872,133007
1839	870,479627
1840	869,134936
1841	867,986241
1842	867,476389
1843	866,432859
1844	865,247915
1845	863,240648
1846	863,117368
1847	864,231681
1848	867,568167
1849	869,077810
1850	869,364553
1851	867,265615
1852	866,062635
1853	865,053586
1854	865,419944
1855	863,369115
1856	859,797097
1857	852,861893
1858	849,259300
1859	847,687998
1860	850,694809
1861	849,242238
1862	844,765458
1863	835,007223
1864	827,181891
1865	820,432150
1866	815,964036
1867	811,693488
1868	808,051177
1869	805,164842
1870	802,178860
1871	799,227112
1872	795,383151
1873	793,528822
1874	792,921304
1875	795,295097
1876	794,039144
1877	790,257501
1878	781,470292
1879	776,255777
1880	773,419271
1881	775,358568
1882	775,070495
1883	773,658509
1884	769,450370
1885	767,259606
1886	766,294135
1887	767,249309
1888	767,928238
1889	768,383989
1890	769,153363
1891	767,223519
1892	763,289975
1893	755,561003
1894	751,419504
1895	749,804064
1896	752,668958
1897	753,671237
1898	753,648677
1899	751,576538
1900	749,495389
1901	747,006139
1902	744,308358
1903	741,367414
1904	738,370848
1905	735,297081
1906	732,837794
1907	730,959142
1908	729,774488
1909	728,994637
1910	728,591015
1911	728,548127
1912	728,353500
1913	727,964239
1914	727,434958
1915	726,202600
1916	724,462690
1917	721,699016
1918	720,268888
1919	719,574060
1920	720,541202
1921	719,153378
1922	716,427432
1923	711,212936
1924	708,745455
1925	709,369801
1926	709,570527
1927	708,698402
1928	704,883073
1929	701,823962
1930	700,014487
1931	701,281968
1932	701,568028
1933	700,336888
1934	696,304544
1935	691,912090
1936	687,586248
1937	683,235977
1938	680,690234
1939	680,053566
1940	682,693669
1941	684,371919
1942	684,707024
1943	682,532142
1944	679,678986
1945	676,224039
1946	672,070252
1947	668,679229
1948	666,142268
1949	665,214239
1950	663,896347
1951	662,243960
1952	659,738401
1953	657,432463
1954	655,211460
1955	653,439857
1956	651,226054
1957	648,776726
1958	645,523764
1959	643,601137
1960	642,685294
1961	643,708985
1962	643,296932
1963	641,949064
1964	638,587873
1965	636,916872
1966	636,288583
1967	637,707922
1968	637,583594
1969	636,634829
1970	634,015022
1971	633,065066
1972	633,098200
1973	634,574206
1974	635,451520
1975	636,237742
1976	636,159298
1977	635,092702
1978	632,098474
1979	629,789545
1980	628,468040
1981	629,473519
1982	629,558950
1983	628,493073
1984	625,137980
1985	621,912627
1986	618,847635
1987	616,856818
1988	614,060208
1989	610,737430
1990	605,828054
1991	602,969938
1992	601,813517
1993	603,822319
1994	603,954035
1995	602,631590
1996	598,520563
1997	595,408146
1998	592,782596
1999	591,415682
2000	589,201228
2001	586,585315
2002	582,939318
2003	580,550445
2004	578,766295
2005	578,561575
2006	575,294750
2007	568,193931
2008	562,373782
2009	558,724187
2010	559,529535
2011	559,884930
2012	559,271069
2013	556,488631
2014	553,322438
2015	549,891365
2016	545,858895
2017	543,436644
2018	542,543849
2019	544,188676
2020	544,715417
2021	544,172966
2022	542,319726
2023	539,021678
2024	534,665808
2025	528,093898
2026	525,587778
2027	526,117247
2028	531,457684
2029	533,700372
2030	534,103588
2031	531,341131
2032	529,861409
2033	529,384062
2034	528,301929
2035	526,580807
2036	523,230467
2037	521,155817
2038	520,434582
2039	522,682734
2040	523,247967
2041	522,306280
2042	517,820798
2043	515,926754
2044	516,001547
2045	520,032592
2046	521,140037
2047	520,128276
2048	515,568700
2049	512,279822
2050	509,651749
2051	508,102525
2052	507,165617
2053	507,536783
2054	507,218124
2055	505,751014
2056	502,390319
2057	498,651358
2058	494,821573
2059	491,020101
2060	488,216575
2061	486,533399
2062	486,166780
2063	486,438533
2064	487,100535
2065	488,454986
2066	487,940639
2067	485,787193
2068	481,190653
2069	477,380067
2070	473,941847
2071	471,583571
2072	468,313084
2073	463,971761
2074	460,676763
2075	458,704545
2076	459,048798
2077	458,978789
2078	458,255872
2079	456,226927
2080	453,914839
2081	451,314528
2082	448,385403
2083	446,011194
2084	444,179530
2085	443,068590
2086	442,028751
2087	441,024303
2088	440,166641
2089	438,296624
2090	435,193387
2091	432,243409
2092	429,772156
2093	427,924465
2094	426,942458
2095	426,687777
2096	428,160394
2097	427,450585
2098	424,908432
2099	418,527235
2100	415,910468
2101	416,087563
2102	421,311909
2103	422,565557
2104	421,432340
2105	416,123458
2106	414,673281
2107	417,038676
2108	418,745296
2109	419,282269
2110	417,385446
2111	415,513214
2112	413,718447
2113	412,329820
2114	411,388268
2115	410,966167
2116	411,122066
2117	411,393613
2118	411,681852
2119	412,020067
2120	411,448578
2121	409,899371
2122	408,040169
2123	406,090816
2124	403,942041
2125	402,657328
2126	402,235030
2127	403,217597
2128	403,430623
2129	402,879829
2130	401,210671
2131	399,085347
2132	396,519330
2133	393,444104
2134	391,135228
2135	389,594280
2136	388,371163
2137	387,280035
2138	386,679688
2139	384,756221
2140	381,552480
2141	376,059261
2142	372,108526
2143	369,445771
2144	369,297099
2145	367,483935
2146	364,806956
2147	360,404042
2148	358,672999
2149	359,520221
2150	360,595577
2151	361,465526
2152	361,772063
2153	361,043368
2154	359,241120
2155	355,843868
2156	353,093969
2157	350,805879
2158	349,783763
2159	347,266212
2160	342,767765
2161	339,508893
2162	338,101831
2163	340,136307
2164	341,382777
2165	341,599012
2166	339,405734
2167	338,153378
2168	337,468572
2169	338,339523
2170	337,264791
2171	335,037498
2172	330,716733
2173	329,741726
2174	332,606808
2175	334,117142
2176	333,760260
2177	330,063324
2178	326,547875
2179	323,251016
2180	320,541564
2181	318,891604
2182	318,273410
2183	318,994145
2184	318,906840
2185	317,884958
2186	316,943865
2187	316,112969
2188	315,795263
2189	314,811938
2190	313,264339
2191	310,854640
2192	308,982787
2193	307,590047
2194	306,784070
2195	306,532366
2196	306,806502
2197	307,106916
2198	307,100582
2199	307,365270
2200	304,967272
2201	300,281819
2202	291,807932
2203	286,943605
2204	284,800410
2205	287,028550
2206	285,920118
2207	281,282803
2208	277,926306
2209	276,200558
2210	277,498463
2211	277,950211
2212	277,592141
2213	275,919654
2214	273,617486
2215	270,728252
2216	267,050513
2217	265,020086
2218	264,995643
2219	264,296726
2220	262,730766
2221	259,796047
2222	256,697685
2223	253,583048
2224	250,204686
2225	249,085109
2226	250,853860
2227	252,246711
2228	252,515025
2229	250,634321
2230	248,436265
2231	246,023844
2232	243,441315
2233	241,835669
2234	241,090819
2235	241,587333
2236	241,018792
2237	239,301276
2238	237,698638
2239	236,308392
2240	235,348495
2241	234,353297
2242	233,263743
2243	232,294735
2244	230,106919
2245	226,261889
2246	223,048109
2247	220,982087
2248	220,944895
2249	220,819007
2250	220,506069
2251	219,792751
2252	218,596562
2253	217,045428
2254	214,693190
2255	214,521321
2256	217,327559
2257	218,130709
2258	216,682209
2259	211,175947
2260	207,956371
2261	206,644964
2262	208,283456
2263	209,124623
2264	209,539580
2265	209,397251
2266	208,549050
2267	206,808951
2268	204,747864
2269	202,427399
2270	199,983243
2271	197,518561
2272	195,150772
2273	192,930168
2274	190,930291
2275	189,116352
2276	187,832752
2277	187,055983
2278	186,788329
2279	186,673398
2280	186,572292
2281	186,656318
2282	185,275330
2283	181,728234
2284	180,240975
2285	180,759201
2286	184,680893
2287	186,052175
2288	185,466054
2289	182,113507
2290	179,824075
2291	178,184584
2292	176,885121
2293	176,008442
2294	175,555919
2295	175,209326
2296	174,841380
2297	174,522998
2298	173,126587
2299	170,458226
2300	168,289041
2301	166,821544
2302	166,382996
2303	166,461800
2304	167,000561
2305	167,996562
2306	168,259963
2307	167,641141
2308	166,997611
2309	166,360528
2310	165,915124
2311	165,251028
2312	164,442926
2313	163,541720
2314	162,480509
2315	161,114780
2316	160,450022
2317	160,526195
2318	161,547034
2319	162,535304
2320	163,419681
2321	164,160122
2322	163,884484
2323	162,356865
2324	161,343730
2325	160,961132
2326	161,427399
2327	162,284248
2328	163,940934
2329	164,677369
2330	164,108331
2331	161,396479
2332	159,206759
2333	157,562273
2334	157,075362
2335	155,878375
2336	154,024560
2337	152,368372
2338	151,074648
2339	150,194159
2340	149,871296
2341	149,942748
2342	150,729318
2343	149,794858
2344	146,493389
2345	144,563582
2346	144,284734
2347	147,041830
2348	147,798158
2349	147,066258
2350	143,947868
2351	143,261984
2352	145,233108
2353	145,844532
2354	145,104957
2355	141,852226
2356	140,771676
2357	142,420615
2358	143,551756
2359	143,534774
2360	141,159295
2361	139,854657
2362	139,504157
2363	140,647052
2364	141,159419
2365	141,256313
2366	140,833797
2367	139,881383
2368	138,200880
2369	136,950818
2370	136,065882
2371	135,866364
2372	134,885678
2373	132,839426
2374	132,214804
2375	132,909777
2376	135,678650
2377	136,545830
2378	135,046466
2379	133,909555
2380	133,516624
2381	134,599823
2382	134,992449
2383	134,722542
2384	133,694970
2385	131,619260
2386	128,101346
2387	125,692038
2388	124,609128
2389	125,536461
2390	126,109330
2391	126,277341
2392	126,719742
2393	127,478734
2394	128,520889
2395	129,788088
2396	131,061984
2397	132,530109
2398	132,001853
2399	129,144641
2400	127,261860
2401	126,629475
2402	127,821286
2403	129,292538
2404	131,272548
2405	132,634506
2406	133,002602
2407	132,408407
2408	130,236679
2409	127,039011
2410	122,364564
2411	122,278649
2412	127,845955
2413	130,096050
2414	129,084427
2415	122,620188
2416	120,747677
2417	124,213303
2418	125,851597
2419	125,094011
2420	119,999112
2421	117,566290
2422	118,391282
2423	119,309436
2424	119,677621
2425	118,356665
2426	118,389276
2427	119,446278
2428	122,043128
2429	122,737151
2430	121,281446
2431	120,698758
2432	121,012582
2433	122,787965
2434	123,445534
2435	123,166567
2436	122,019544
2437	120,126212
2438	117,310120
2439	115,566264
2440	115,272209
2441	115,240401
2442	115,194148
2443	114,859119
2444	114,647635
2445	114,560977
2446	114,505281
2447	115,296763
2448	117,073779
2449	118,012042
2450	118,005250
2451	116,883371
2452	115,299849
2453	112,761846
2454	111,725159
2455	112,281386
2456	115,264363
2457	116,162050
2458	114,474321
2459	113,183863
2460	112,661280
2461	113,853737
2462	113,825694
2463	111,832208
2464	111,236496
2465	112,470274
2466	117,317942
2467	118,093471
2468	115,573527
2469	108,758434
2470	107,034665
2471	110,142709
2472	112,655854
2473	114,433514
2474	114,856268
2475	114,061909
2476	111,567807
2477	109,573236
2478	108,361258
2479	108,186405
2480	108,942515
2481	111,070116
2482	111,977557
2483	111,405670
2484	108,912651
2485	106,477552
2486	103,849767
2487	102,412327
2488	102,378715
2489	104,203130
2490	105,629704
2491	106,463237
2492	107,471267
2493	108,639178
2494	110,068297
2495	111,051315
2496	111,580637
2497	111,624943
2498	111,213596
2499	110,257715
2500	109,522090
2501	109,426004
2502	108,766109
2503	107,503342
2504	104,816130
2505	104,823555
2506	108,719078
2507	111,435482
2508	111,806759
2509	107,793582
2510	106,546139
2511	107,458909
2512	111,250038
2513	111,654641
2514	108,987726
2515	106,951729
2516	105,409528
2517	104,938176
2518	103,495524
2519	100,934777
2520	100,866608
2521	102,861160
2522	107,189966
2523	108,838712
2524	108,207801
2525	106,529321
2526	104,159242
2527	101,109654
2528	101,651500
2529	106,296143
2530	108,457450
2531	108,277687
2532	105,032393
2533	103,242490
2534	102,518107
2535	102,135219
2536	102,232291
2537	102,721876
2538	103,531671
2539	104,739628
2540	105,218368
2541	105,041024
2542	104,140598
2543	103,908383
2544	103,901942
2545	105,094757
2546	106,970162
2547	109,658628
2548	107,828351
2549	101,313252
2550	97,649322
2551	97,766111
2552	98,814641
2553	100,056916
2554	100,935522
2555	101,431363
2556	101,206498
2557	101,142239
2558	101,493828
2559	102,245392
2560	103,904834
2561	106,996889
2562	108,560225
2563	108,163697
2564	104,973650
2565	103,233035
2566	103,134516
2567	103,348279
2568	103,636255
2569	103,965375
2570	103,086552
2571	100,436295
2572	98,940366
2573	98,742456
2574	100,594339
2575	100,125597
2576	97,107573
2577	95,242712
2578	94,814850
2579	96,222861
2580	98,216520
2581	101,264737
2582	102,643599
2583	102,337398
2584	99,989176
2585	99,259787
2586	100,006585
2587	100,838442
2588	101,728279
2589	102,495443
2590	102,714803
2591	102,314928
2592	101,724335
2593	100,958333
2594	100,186300
2595	99,501306
2596	98,849644
2597	98,635809
2598	99,296466
2599	98,754245
2600	96,991413
2601	93,437767
2602	92,687998
2603	95,195626
2604	97,002693
2605	97,860313
2606	97,084087
2607	97,478889
2608	98,973441
2609	99,553613
2610	99,296805
2611	98,022142
2612	97,505072
2613	97,662594
2614	97,521728
2615	97,167411
2616	96,532530
2617	95,717864
2618	94,511123
2619	94,729589
2620	96,941917
2621	97,964280
2622	97,603002
2623	95,127982
2624	95,247259
2625	98,262876
2626	99,919590
2627	100,146462
2628	98,394160
2629	98,088549
2630	99,159024
2631	99,081610
2632	97,553859
2633	96,253113
2634	95,611205
2635	95,979906
2636	96,627972
2637	97,574030
2638	98,462985
2639	99,084033
2640	99,530410
2641	98,566035
2642	95,728433
2643	95,159934
2644	96,752681
2645	100,764526
2646	102,404090
2647	102,076022
2648	100,825968
2649	98,153032
2650	96,681982
2651	96,856992
2652	99,355015
2653	100,328977
2654	99,552201
2655	99,227851
2656	99,383132
2657	100,236859
2658	100,435026
2659	99,948914
2660	99,511301
2661	99,873429
2662	98,331680
2663	94,990764
2664	88,537178
2665	89,605496
2666	100,237592
2667	105,383203
2668	104,322844
2669	94,925117
2670	93,219346
2671	99,300303
2672	100,803994
2673	95,735933
2674	93,104989
2675	94,489546
2676	101,771894
2677	105,494870
2678	105,617943
2679	104,531427
2680	102,619686
2681	100,097693
2682	100,404363
2683	104,216780
2684	104,466680
2685	99,757192
2686	96,693281
2687	96,411657
2688	100,201390
2689	102,241437
2690	102,506034
2691	102,920488
2692	103,375346
2693	104,009481
2694	103,888557
2695	103,136790
2696	102,509556
2697	101,819992
2698	101,710142
2699	101,981991
2700	103,079385
2701	100,403497
2702	93,213995
2703	91,493654
2704	97,378935
2705	102,672249
2706	105,273052
2707	103,608206
2708	101,459397
2709	98,159856
2710	97,142438
2711	98,629562
2712	102,754828
2713	105,610812
2714	107,649369
2715	107,183559
2716	103,453773
2717	101,184834
2718	101,125235
2719	103,811352
2720	106,878854
2721	110,938267
2722	111,895888
2723	108,021270
2724	106,220665
2725	107,316878
2726	112,916147
2727	111,764626
2728	103,236427
2729	99,213263
2730	101,848521
2731	105,105235
2732	107,326544
2733	107,334957
2734	106,840874
2735	105,159633
2736	104,947510
2737	106,149390
2738	108,759196
2739	109,017620
2740	107,414666
2741	104,412334
2742	99,393704
2743	97,030234
2744	97,489725
2745	101,179120
2746	101,199989
2747	97,703344
2748	96,954965
2749	99,621838
2750	101,138594
2751	101,272656
2752	99,451876
2753	100,485170
2754	104,337618
2755	105,301369
2756	102,337221
2757	101,209013
2758	102,234884
2759	106,103676
2760	105,651572
2761	100,919216
2762	99,145507
2763	101,536027
2764	102,039572
2765	100,391636
2766	95,893291
2767	96,407000
2768	101,901247
2769	103,998511
2770	101,402849
2771	100,600429
2772	101,958535
2773	106,079565
2774	106,238467
2775	103,037459
2776	99,884196
2777	96,380548
2778	95,922904
2779	98,519103
2780	104,290775
2781	105,567752
2782	102,382550
2783	101,563126
2784	103,740606
2785	104,555079
2786	103,922532
2787	101,577774
2788	101,632205
2789	103,741115
2790	104,903430
2791	104,988682
2792	104,808902
2793	104,328156
2794	103,765103
2795	102,080814
2796	99,296400
2797	100,524088
2798	106,296636
2799	109,704485
2800	109,682123
2801	108,147996
2802	106,007659
2803	103,555434
2804	105,278763
2805	111,528928
2806	115,479686
2807	116,442420
2808	114,867632
2809	111,271907
2810	106,065070
2811	104,386823
2812	106,360769
2813	108,387047
2814	110,717041
2815	111,516402
2816	110,944879
2817	109,060362
2818	111,920724
2819	119,179318
2820	123,374116
2821	124,055435
2822	125,083837
2823	126,591724
2824	128,937115
2825	131,874747
2826	135,692924
2827	134,911799
2828	129,156917
2829	127,974306
2830	132,803401
2831	138,142338
2832	142,848062
2833	146,148383
2834	147,426898
2835	146,367860
2836	148,632047
2837	154,602129
2838	160,803580
2839	166,480113
2840	170,807382
2841	172,246267
2842	170,814578
2843	168,722637
2844	166,232812
2845	163,320231
2846	159,760376
2847	158,411494
2848	159,126508
2849	161,866590
2850	159,128060
2851	151,346625
2852	147,992794
2853	149,834949
2854	150,592004
2855	149,105538
2856	149,329331
2857	151,775984
2858	156,933417
2859	159,662798
2860	160,112215
2861	163,534285
2862	170,354740
2863	177,682487
2864	185,197970
2865	192,362585
2866	200,854689
2867	210,115272
2868	213,890245
2869	212,072436
2870	212,661617
2871	216,351536
2872	221,651551
2873	227,920595
2874	234,632427
2875	236,182512
2876	232,800837
2877	237,331419
2878	250,705106
2879	256,587800
2880	252,307951
2881	250,796965
2882	253,758445
2883	262,034080
2884	269,261058
2885	275,905864
2886	277,504304
2887	273,433460
2888	269,378379
2889	266,047874
2890	263,280609
2891	261,117770
2892	259,447342
2893	256,303326
2894	252,000318
2895	247,812322
2896	243,545729
2897	241,664881
2898	243,175011
2899	242,831668
2900	240,358019
2901	235,763594
2902	236,102587
2903	240,557266
2904	242,163210
2905	240,363471
2906	241,258942
2907	246,066432
2908	245,179111
2909	238,422023
2910	226,325066
2911	221,279115
2912	222,001503
2913	216,363616
2914	204,879664
2915	199,728848
2916	202,052001
2917	204,080099
2918	204,235823
2919	204,798884
2920	205,871751
2921	207,538633
2922	207,136598
2923	204,737887
2924	203,886269
2925	204,813740
2926	204,095413
2927	201,288634
2928	197,891865
2929	194,339482
2930	191,111964
2931	188,381074
2932	186,246059
2933	187,020999
2934	190,767069
2935	191,745213
2936	189,151443
2937	186,816306
2938	185,534073
2939	184,632195
2940	184,181083
2941	184,123210
2942	185,814479
2943	189,078582
2944	190,357649
2945	189,688522
2946	189,289408
2947	188,935423
2948	192,278237
2949	199,145235
2950	208,761064
2951	213,171860
2952	213,134716
2953	218,355067
2954	228,349210
2955	229,696710
2956	221,313409
2957	216,463349
2958	217,732704
2959	217,504737
2960	215,227208
2961	210,809120
2962	210,418262
2963	212,882645
2964	213,759608
2965	213,398776
2966	210,363309
2967	203,868263
2968	201,513777
2969	205,349103
2970	206,081591
2971	202,684944
2972	195,048253
2973	192,094344
2974	192,517519
2975	186,775365
2976	175,430213
2977	170,892932
2978	174,228580
2979	173,421190
2980	166,709428
2981	162,240933
2982	161,084180
2983	163,529513
2984	167,423432
2985	172,234746
2986	170,287133
2987	161,997418
2988	158,041043
2989	158,990852
2990	158,027173
2991	154,626435
2992	153,717915
2993	155,838780
2994	159,372434
2995	163,090809
2996	166,003559
2997	162,134122
2998	152,685148
2999	149,431593
3000	152,276042
3001	154,029730
3002	154,733450
3003	154,616142
3004	153,196503
3005	153,459672
3006	156,103713
3007	159,725360
3008	163,454398
3009	166,569065
3010	166,498783
3011	163,484030
3012	160,464568
3013	157,761675
3014	155,508236
3015	153,997413
3016	154,559004
3017	157,324511
3018	161,066447
3019	165,602246
3020	168,492438
3021	169,213240
3022	167,786282
3023	168,122848
3024	169,962487
3025	170,405332
3026	169,721832
3027	170,271738
3028	171,878006
3029	174,846859
3030	179,577822
3031	180,932865
3032	177,378165
3033	173,837238
3034	171,811145
3035	172,047328
3036	173,970015
3037	177,520547
3038	178,539897
3039	176,939167
3040	179,097020
3041	185,505336
3042	186,349881
3043	180,008897
3044	180,009194
3045	189,512653
3046	195,468120
3047	196,290657
3048	192,232659
3049	192,931538
3050	196,397691
3051	196,580392
3052	194,480600
3053	193,397945
3054	193,079323
3055	194,463327
3056	197,935499
3057	197,927966
3058	193,480270
3059	192,457698
3060	196,512842
3061	200,035491
3062	202,039094
3063	202,477345
3064	202,150230
3065	201,785311
3066	210,422222
3067	225,386686
3068	223,977919
3069	208,012274
3070	203,231409
3071	210,182711
3072	213,634011
3073	212,791033
3074	215,392093
3075	222,398699
3076	226,400022
3077	225,049012
3078	225,865069
3079	229,466809
3080	235,060503
3081	233,291203
3082	226,737232
3083	226,997240
3084	232,436885
3085	231,156625
3086	224,392531
3087	222,115697
3088	224,280663
3089	229,256774
3090	237,203802
3091	242,251665
3092	242,672418
3093	244,413982
3094	249,646244
3095	249,623179
3096	240,428137
3097	237,878219
3098	244,739463
3099	259,803623
3100	262,452504
3101	255,999507
3102	253,856841
3103	255,164983
3104	257,986027
3105	262,689175
3106	267,745912
3107	272,704978
3108	277,062869
3109	280,565140
3110	282,449960
3111	282,823456
3112	282,528184
3113	281,280704
3114	283,696123
3115	292,027896
3116	296,573846
3117	295,678421
3118	290,123293
3119	291,435052
3120	297,165909
3121	297,429935
3122	294,006182
3123	293,754891
3124	296,591674
3125	301,175603
3126	307,010761
3127	317,924803
3128	333,784398
3129	336,327846
3130	323,182564
3131	318,307577
3132	325,840483
3133	328,316776
3134	322,575545
3135	319,907412
3136	323,133629
3137	326,521370
3138	328,999171
3139	330,330942
3140	333,033130
3141	336,335969
3142	338,936225
3143	340,883246
3144	343,038696
3145	345,314535
3146	343,014056
3147	337,573814
3148	343,016604
3149	358,262553
3150	369,728668
3151	376,363615
3152	378,207229
3153	375,340861
3154	367,914210
3155	356,042354
3156	354,476070
3157	366,858078
3158	373,126643
3159	368,144177
3160	369,674733
3161	382,584617
3162	389,767759
3163	385,712294
3164	382,202051
3165	382,472174
3166	387,487413
3167	393,564302
3168	400,379597
3169	404,460957
3170	406,099713
3171	406,379639
3172	405,808024
3173	410,819753
3174	420,229823
3175	420,295823
3176	412,013633
3177	415,029221
3178	428,801119
3179	425,523570
3180	405,466527
3181	405,300807
3182	426,123732
3183	436,920722
3184	435,904682
3185	428,168372
3186	413,430541
3187	411,144397
3188	425,255371
3189	438,748243
3190	447,911022
3191	453,841047
3192	456,457945
3193	453,294142
3194	443,464810
3195	439,025594
3196	444,068438
3197	451,858910
3198	459,324443
3199	463,758450
3200	459,629961
3201	451,040935
3202	452,438932
3203	460,688563
3204	465,269063
3205	467,729751
3206	473,917893
3207	476,751534
3208	493,417332
3209	502,504609
3210	339,241902
3211	52,668392
3212	-56,710798
3213	-7,617939
3214	9,102708
3215	0,000000
