User: Administrator
Title:	AuST dried Heliantina 50mM sinL 20000ms 5av_out glass_20200117-163424_OE1_CHANNEL1_Sample 20200117_163424_724
1679	24451,461436
1680	24350,520818
1681	24249,023480
1682	24133,605163
1683	24007,661759
1684	23856,282671
1685	23729,853952
1686	23622,971405
1687	23554,639168
1688	23477,153487
1689	23392,480949
1690	23291,184680
1691	23187,143373
1692	23081,277127
1693	22976,920869
1694	22869,790414
1695	22788,164748
1696	22724,008115
1697	22689,994473
1698	22635,245385
1699	22570,514147
1700	22481,555856
1701	22410,873857
1702	22350,092883
1703	22308,219621
1704	22260,631450
1705	22210,363296
1706	22155,950336
1707	22096,628838
1708	22033,237597
1709	21958,639828
1710	21897,044822
1711	21847,625831
1712	21821,184630
1713	21791,994124
1714	21758,766319
1715	21714,073305
1716	21667,789638
1717	21620,542308
1718	21573,384960
1719	21527,831655
1720	21481,761033
1721	21436,255852
1722	21391,123617
1723	21348,086382
1724	21306,902557
1725	21267,692263
1726	21229,817739
1727	21192,984491
1728	21158,145822
1729	21120,883510
1730	21081,678736
1731	21039,242711
1732	20997,506289
1733	20956,639202
1734	20916,839771
1735	20880,176861
1736	20846,928832
1737	20815,607937
1738	20789,642306
1739	20767,797301
1740	20753,899099
1741	20732,970534
1742	20702,230507
1743	20659,476030
1744	20601,612880
1745	20537,205859
1746	20465,185693
1747	20386,064799
1748	20305,638597
1749	20224,683991
1750	20144,604744
1751	20067,384412
1752	19993,798162
1753	19927,030586
1754	19860,392317
1755	19796,335746
1756	19728,088040
1757	19678,476657
1758	19643,211767
1759	19633,132193
1760	19611,525765
1761	19580,308915
1762	19532,099280
1763	19480,310730
1764	19425,536124
1765	19363,476466
1766	19316,360687
1767	19284,809714
1768	19279,237372
1769	19274,881292
1770	19269,755562
1771	19259,941637
1772	19245,328637
1773	19225,854353
1774	19195,302975
1775	19172,024131
1776	19159,099026
1777	19157,775413
1778	19175,172934
1779	19182,476121
1780	19185,516393
1781	19177,212405
1782	19177,273080
1783	19180,069420
1784	19190,845007
1785	19188,768064
1786	19177,533212
1787	19151,819919
1788	19127,964208
1789	19103,588778
1790	19080,448632
1791	19056,028151
1792	19030,324148
1793	19009,757143
1794	18973,784101
1795	18927,376777
1796	18854,800680
1797	18810,275450
1798	18787,699479
1799	18810,217160
1800	18811,586649
1801	18796,637706
1802	18744,940169
1803	18703,825681
1804	18670,496585
1805	18659,917669
1806	18642,269191
1807	18620,803383
1808	18580,062454
1809	18561,557131
1810	18563,812653
1811	18605,966525
1812	18637,001185
1813	18653,888425
1814	18641,512269
1815	18624,099987
1816	18603,262074
1817	18580,522329
1818	18563,146890
1819	18552,660103
1820	18556,345983
1821	18557,388148
1822	18553,642678
1823	18539,076978
1824	18524,549506
1825	18512,346818
1826	18504,568656
1827	18500,879783
1828	18507,433229
1829	18521,539178
1830	18548,427741
1831	18561,001505
1832	18565,209742
1833	18553,946878
1834	18554,746042
1835	18562,156460
1836	18577,875726
1837	18596,676726
1838	18617,108589
1839	18645,554473
1840	18648,460898
1841	18633,522455
1842	18588,590809
1843	18564,336966
1844	18552,728739
1845	18566,081690
1846	18570,416872
1847	18573,194108
1848	18565,222701
1849	18575,205441
1850	18596,038610
1851	18634,769994
1852	18660,074969
1853	18674,903950
1854	18673,153050
1855	18664,654275
1856	18646,852457
1857	18621,664027
1858	18585,478841
1859	18540,633347
1860	18484,494343
1861	18432,797301
1862	18384,140157
1863	18343,536362
1864	18297,715545
1865	18248,960736
1866	18194,200937
1867	18141,677972
1868	18089,655112
1869	18043,081803
1870	17986,588297
1871	17924,148658
1872	17845,750229
1873	17788,568709
1874	17745,840137
1875	17732,343690
1876	17695,159786
1877	17641,569062
1878	17559,925961
1879	17485,682464
1880	17415,870561
1881	17353,499745
1882	17303,061958
1883	17264,699269
1884	17242,100262
1885	17219,460417
1886	17197,309478
1887	17172,182870
1888	17146,375879
1889	17117,855580
1890	17089,130952
1891	17049,796202
1892	17002,940702
1893	16939,814591
1894	16895,400700
1895	16863,176546
1896	16857,287179
1897	16826,005770
1898	16777,989910
1899	16699,028616
1900	16637,259725
1901	16585,188306
1902	16552,764336
1903	16511,564656
1904	16466,551871
1905	16414,771006
1906	16363,236668
1907	16311,562805
1908	16257,583395
1909	16214,436460
1910	16179,330222
1911	16157,899229
1912	16126,525902
1913	16089,676126
1914	16039,644304
1915	16003,173372
1916	15973,391991
1917	15955,913052
1918	15922,982290
1919	15878,693181
1920	15820,783948
1921	15753,551012
1922	15678,133774
1923	15590,460912
1924	15518,606530
1925	15468,262006
1926	15412,265204
1927	15345,642156
1928	15253,924000
1929	15166,908021
1930	15089,161272
1931	15033,791561
1932	14974,314429
1933	14907,131788
1934	14824,611991
1935	14738,753247
1936	14651,268343
1937	14562,176232
1938	14479,155011
1939	14403,184290
1940	14337,501370
1941	14272,604743
1942	14206,531633
1943	14142,087196
1944	14063,807827
1945	13972,484371
1946	13854,946574
1947	13753,739199
1948	13668,147722
1949	13615,493171
1950	13548,712553
1951	13469,623766
1952	13366,776882
1953	13267,045673
1954	13169,516149
1955	13076,190316
1956	12991,382535
1957	12914,847719
1958	12853,211843
1959	12782,209172
1960	12705,142712
1961	12611,726802
1962	12536,800101
1963	12474,545364
1964	12435,440056
1965	12380,590098
1966	12315,845930
1967	12232,098120
1968	12159,136879
1969	12091,418297
1970	12033,655302
1971	11969,653596
1972	11902,205602
1973	11830,051722
1974	11755,015857
1975	11675,388520
1976	11596,013758
1977	11518,270774
1978	11444,622899
1979	11371,664357
1980	11299,337494
1981	11225,627822
1982	11155,581787
1983	11089,109497
1984	11028,333768
1985	10965,835214
1986	10900,792987
1987	10831,877805
1988	10759,362823
1989	10683,321233
1990	10601,727396
1991	10522,605903
1992	10445,373666
1993	10374,489300
1994	10296,095210
1995	10212,307370
1996	10118,047213
1997	10032,436858
1998	9953,049042
1999	9884,825170
2000	9811,145346
2001	9734,587652
2002	9653,071327
2003	9573,141970
2004	9494,325793
2005	9416,115107
2006	9345,200181
2007	9282,815782
2008	9221,543945
2009	9159,559877
2010	9094,724980
2011	9028,258500
2012	8960,034277
2013	8890,748915
2014	8819,954830
2015	8748,635951
2016	8674,581630
2017	8608,364731
2018	8549,752303
2019	8503,263245
2020	8454,341308
2021	8403,651016
2022	8348,394128
2023	8294,781526
2024	8242,449265
2025	8190,396971
2026	8145,375324
2027	8105,774292
2028	8074,637089
2029	8036,244884
2030	7993,396584
2031	7943,531984
2032	7898,551670
2033	7856,587799
2034	7818,918619
2035	7785,880855
2036	7757,743786
2037	7732,156527
2038	7707,733054
2039	7686,450807
2040	7656,795833
2041	7618,964184
2042	7567,378676
2043	7521,103559
2044	7479,405091
2045	7447,303352
2046	7412,410797
2047	7376,555784
2048	7337,365720
2049	7301,879125
2050	7268,559253
2051	7238,244876
2052	7206,115582
2053	7172,604430
2054	7136,957240
2055	7098,823271
2056	7057,762269
2057	7014,844803
2058	6970,426278
2059	6925,371419
2060	6879,275815
2061	6832,952492
2062	6785,073571
2063	6742,753489
2064	6705,478132
2065	6675,905626
2066	6643,773698
2067	6609,840139
2068	6571,537411
2069	6535,340181
2070	6499,556531
2071	6466,266040
2072	6426,291130
2073	6377,622992
2074	6333,084977
2075	6294,661927
2076	6268,142724
2077	6239,523590
2078	6207,933798
2079	6170,133387
2080	6132,072108
2081	6093,831773
2082	6055,589694
2083	6020,916071
2084	5989,890294
2085	5963,255993
2086	5938,345691
2087	5914,907135
2088	5892,994532
2089	5868,376537
2090	5840,526328
2091	5812,012171
2092	5783,436681
2093	5755,901160
2094	5728,656258
2095	5702,312735
2096	5675,837710
2097	5654,479488
2098	5637,942932
2099	5627,368383
2100	5617,246840
2101	5607,073058
2102	5597,994315
2103	5581,278689
2104	5559,557786
2105	5528,920094
2106	5514,365505
2107	5518,199858
2108	5519,679116
2109	5516,204328
2110	5500,787672
2111	5487,836185
2112	5477,237971
2113	5471,474768
2114	5465,817860
2115	5460,402181
2116	5455,295970
2117	5446,976385
2118	5435,770708
2119	5420,628942
2120	5406,513054
2121	5393,499501
2122	5379,711469
2123	5365,057278
2124	5348,756992
2125	5333,089589
2126	5318,073780
2127	5304,217590
2128	5289,743383
2129	5274,470773
2130	5258,683324
2131	5239,942814
2132	5218,855450
2133	5194,590074
2134	5172,938872
2135	5153,851230
2136	5135,503347
2137	5117,470893
2138	5099,935190
2139	5080,555593
2140	5059,216870
2141	5034,592193
2142	5011,132710
2143	4988,476302
2144	4968,606741
2145	4944,960239
2146	4919,319460
2147	4890,504944
2148	4868,268605
2149	4851,139217
2150	4839,460223
2151	4832,331058
2152	4833,260739
2153	4825,517091
2154	4809,277283
2155	4778,720070
2156	4755,231231
2157	4737,543986
2158	4729,134633
2159	4721,878599
2160	4717,078043
2161	4713,501976
2162	4710,192814
2163	4707,217370
2164	4701,517787
2165	4692,960748
2166	4679,823033
2167	4668,719029
2168	4659,472736
2169	4653,438177
2170	4646,879880
2171	4640,193340
2172	4633,644712
2173	4624,914617
2174	4611,866454
2175	4603,537909
2176	4600,258251
2177	4606,761859
2178	4606,516046
2179	4600,102092
2180	4583,157743
2181	4570,732527
2182	4561,245288
2183	4556,608785
2184	4551,379908
2185	4547,077480
2186	4541,186539
2187	4533,286838
2188	4522,446544
2189	4511,745450
2190	4501,578911
2191	4491,160485
2192	4485,406235
2193	4482,804301
2194	4485,035654
2195	4478,147891
2196	4461,903766
2197	4442,579947
2198	4421,385421
2199	4399,143306
2200	4378,767189
2201	4360,736845
2202	4346,126203
2203	4331,466197
2204	4316,796596
2205	4302,526096
2206	4284,803442
2207	4261,347469
2208	4242,908227
2209	4230,258664
2210	4228,240151
2211	4220,734454
2212	4208,279748
2213	4188,260878
2214	4169,765301
2215	4152,932662
2216	4136,849614
2217	4133,623724
2218	4147,004542
2219	4152,439426
2220	4147,755817
2221	4126,119466
2222	4105,728740
2223	4086,387820
2224	4069,789855
2225	4059,068166
2226	4056,615621
2227	4054,434967
2228	4050,372017
2229	4042,938843
2230	4032,001725
2231	4018,082264
2232	3999,357808
2233	3987,649067
2234	3981,923597
2235	3984,597849
2236	3983,891943
2237	3979,909038
2238	3976,638955
2239	3973,989789
2240	3973,339723
2241	3970,052696
2242	3964,658116
2243	3955,353334
2244	3950,297804
2245	3951,009696
2246	3949,165808
2247	3943,220438
2248	3930,079208
2249	3918,500033
2250	3909,089702
2251	3903,265632
2252	3900,054852
2253	3899,477822
2254	3901,191568
2255	3902,836535
2256	3905,811843
2257	3903,581185
2258	3896,090235
2259	3879,472032
2260	3870,044106
2261	3866,571631
2262	3872,503561
2263	3872,037177
2264	3865,305831
2265	3857,292950
2266	3848,450975
2267	3839,795723
2268	3829,822437
2269	3818,780918
2270	3806,480695
2271	3793,793070
2272	3781,422391
2273	3767,351842
2274	3751,603095
2275	3732,631074
2276	3717,205131
2277	3705,324074
2278	3699,248109
2279	3690,336610
2280	3679,880426
2281	3666,414677
2282	3658,057897
2283	3655,023679
2284	3650,169521
2285	3643,413005
2286	3633,223007
2287	3624,971256
2288	3618,452774
2289	3613,802056
2290	3612,779615
2291	3616,286178
2292	3617,780625
2293	3616,492349
2294	3610,894588
2295	3604,077882
2296	3595,950739
2297	3587,150314
2298	3578,414493
2299	3569,570855
2300	3563,763063
2301	3561,224072
2302	3562,762313
2303	3564,562628
2304	3566,347840
2305	3567,401346
2306	3566,690641
2307	3564,905736
2308	3559,506528
2309	3551,312403
2310	3537,516433
2311	3533,617158
2312	3537,204799
2313	3551,975215
2314	3552,458534
2315	3536,266701
2316	3528,650954
2317	3529,790320
2318	3546,257902
2319	3552,633942
2320	3551,249076
2321	3539,380012
2322	3528,144194
2323	3515,702446
2324	3505,131823
2325	3497,375672
2326	3492,919141
2327	3491,681151
2328	3495,024635
2329	3496,388786
2330	3494,067733
2331	3485,592854
2332	3477,322905
2333	3469,592280
2334	3462,749348
2335	3458,859979
2336	3459,442508
2337	3457,424063
2338	3451,426232
2339	3439,177948
2340	3426,604967
2341	3413,746268
2342	3401,763730
2343	3389,376054
2344	3376,636399
2345	3366,235914
2346	3358,377932
2347	3354,123807
2348	3348,850165
2349	3342,761066
2350	3335,207739
2351	3328,562998
2352	3322,525612
2353	3317,205003
2354	3312,761047
2355	3308,912363
2356	3306,862259
2357	3307,365617
2358	3306,563721
2359	3303,667041
2360	3296,718291
2361	3292,011068
2362	3289,248006
2363	3290,010221
2364	3287,252827
2365	3280,091509
2366	3275,296778
2367	3273,308360
2368	3276,035801
2369	3275,626168
2370	3272,287007
2371	3265,625566
2372	3255,893558
2373	3240,808081
2374	3231,847075
2375	3228,845657
2376	3235,528121
2377	3232,996854
2378	3220,340130
2379	3207,334298
2380	3196,178445
2381	3187,602303
2382	3185,612669
2383	3188,929451
2384	3199,230112
2385	3197,350866
2386	3181,699303
2387	3168,394684
2388	3158,342689
2389	3155,464236
2390	3149,226119
2391	3138,992827
2392	3132,443189
2393	3130,604018
2394	3136,139616
2395	3138,851878
2396	3138,895575
2397	3134,314585
2398	3131,665407
2399	3131,792471
2400	3126,971169
2401	3117,950199
2402	3101,414573
2403	3096,191927
2404	3105,404705
2405	3110,157416
2406	3107,223862
2407	3091,440887
2408	3077,181833
2409	3064,257757
2410	3054,044084
2411	3047,559367
2412	3046,357794
2413	3042,657837
2414	3035,847118
2415	3024,919649
2416	3012,086383
2417	2996,086104
2418	2983,294353
2419	2974,716665
2420	2972,572257
2421	2969,290678
2422	2963,381100
2423	2960,026344
2424	2959,532574
2425	2965,381013
2426	2962,206435
2427	2951,498033
2428	2930,171926
2429	2921,580457
2430	2926,430097
2431	2928,609736
2432	2927,257949
2433	2919,965175
2434	2911,887469
2435	2901,147648
2436	2893,549139
2437	2889,752622
2438	2892,003621
2439	2890,204442
2440	2883,618683
2441	2876,187248
2442	2869,050148
2443	2862,397479
2444	2858,901123
2445	2857,982102
2446	2860,533555
2447	2856,749626
2448	2845,624841
2449	2838,116133
2450	2834,209809
2451	2835,886575
2452	2833,920811
2453	2828,988615
2454	2822,801369
2455	2815,899163
2456	2807,407237
2457	2804,835328
2458	2810,983917
2459	2812,074975
2460	2806,627958
2461	2789,564375
2462	2782,110967
2463	2787,522146
2464	2790,693457
2465	2788,591673
2466	2776,576085
2467	2769,375962
2468	2766,553961
2469	2769,310069
2470	2774,051101
2471	2782,219999
2472	2785,849329
2473	2784,583850
2474	2777,668283
2475	2769,952309
2476	2759,156104
2477	2756,126548
2478	2760,366628
2479	2775,013870
2480	2776,970990
2481	2763,371706
2482	2755,018990
2483	2752,291741
2484	2760,657704
2485	2754,628190
2486	2731,574920
2487	2714,685231
2488	2706,151838
2489	2711,510655
2490	2709,466410
2491	2699,887022
2492	2688,849218
2493	2677,422890
2494	2666,402158
2495	2658,327780
2496	2654,459081
2497	2651,364523
2498	2648,452511
2499	2644,787122
2500	2643,231933
2501	2642,671321
2502	2645,194284
2503	2650,191504
2504	2659,991423
2505	2659,009881
2506	2643,583653
2507	2629,304152
2508	2620,563847
2509	2621,675771
2510	2623,150745
2511	2624,801263
2512	2625,623401
2513	2621,408723
2514	2611,327056
2515	2602,574308
2516	2595,283388
2517	2590,584326
2518	2585,479889
2519	2580,075690
2520	2577,499402
2521	2577,106023
2522	2579,195300
2523	2577,307527
2524	2571,041282
2525	2566,770448
2526	2564,089913
2527	2563,916383
2528	2560,171136
2529	2552,630158
2530	2548,367224
2531	2546,841192
2532	2548,841334
2533	2546,650850
2534	2540,071570
2535	2535,223341
2536	2531,456794
2537	2529,872235
2538	2522,163338
2539	2507,895521
2540	2500,458489
2541	2499,250610
2542	2505,468406
2543	2507,749684
2544	2506,450383
2545	2505,311259
2546	2503,390550
2547	2501,275755
2548	2493,286519
2549	2478,899705
2550	2471,416545
2551	2473,586906
2552	2475,745128
2553	2475,659286
2554	2469,783352
2555	2468,584265
2556	2474,211062
2557	2474,925894
2558	2469,004213
2559	2452,389431
2560	2444,457852
2561	2448,146459
2562	2449,323611
2563	2446,067126
2564	2434,504241
2565	2429,833570
2566	2433,559680
2567	2434,368703
2568	2431,099796
2569	2421,419110
2570	2415,756268
2571	2413,560393
2572	2413,518850
2573	2414,833028
2574	2418,229342
2575	2413,460578
2576	2397,846956
2577	2389,388479
2578	2388,322464
2579	2397,899203
2580	2395,649256
2581	2381,086020
2582	2370,108327
2583	2362,883357
2584	2361,696186
2585	2356,563358
2586	2347,502885
2587	2343,669226
2588	2343,933004
2589	2349,125265
2590	2345,798572
2591	2333,747360
2592	2328,945582
2593	2333,098533
2594	2337,313596
2595	2339,307529
2596	2337,479053
2597	2332,000181
2598	2322,079202
2599	2312,506982
2600	2304,759406
2601	2299,480482
2602	2299,030027
2603	2304,709517
2604	2307,366168
2605	2306,137977
2606	2299,362368
2607	2294,807085
2608	2292,543639
2609	2288,132419
2610	2282,239269
2611	2274,725843
2612	2271,309237
2613	2271,399708
2614	2272,892973
2615	2276,626798
2616	2277,189160
2617	2273,618143
2618	2264,438021
2619	2258,589451
2620	2256,039717
2621	2256,065923
2622	2257,966766
2623	2261,602281
2624	2259,672218
2625	2252,591740
2626	2241,736818
2627	2228,810920
2628	2214,031884
2629	2212,245919
2630	2224,538390
2631	2229,486654
2632	2224,180807
2633	2216,717871
2634	2209,062335
2635	2203,123933
2636	2197,586240
2637	2192,659340
2638	2190,859737
2639	2192,059235
2640	2196,516525
2641	2198,344510
2642	2197,295947
2643	2195,416064
2644	2192,788626
2645	2189,744320
2646	2187,089871
2647	2184,764063
2648	2183,342045
2649	2183,480516
2650	2181,875272
2651	2178,167353
2652	2171,467844
2653	2167,770926
2654	2167,907783
2655	2166,133293
2656	2162,580385
2657	2156,577441
2658	2155,275657
2659	2157,633376
2660	2160,620493
2661	2166,387411
2662	2163,519495
2663	2151,151302
2664	2125,442520
2665	2117,479448
2666	2131,131011
2667	2138,104834
2668	2136,485914
2669	2122,795902
2670	2115,332696
2671	2112,004587
2672	2112,574763
2673	2119,087061
2674	2122,498879
2675	2120,874051
2676	2112,148708
2677	2106,719614
2678	2104,268664
2679	2104,479660
2680	2106,822304
2681	2110,967902
2682	2109,935361
2683	2104,110806
2684	2096,428614
2685	2085,782923
2686	2079,933716
2687	2079,936531
2688	2087,529665
2689	2088,767775
2690	2082,988229
2691	2077,557996
2692	2072,786216
2693	2069,418065
2694	2066,261992
2695	2064,223193
2696	2059,630374
2697	2051,422858
2698	2046,478449
2699	2045,490973
2700	2049,494098
2701	2050,725456
2702	2049,160757
2703	2048,555414
2704	2048,610042
2705	2049,382411
2706	2050,328872
2707	2052,441104
2708	2046,888004
2709	2031,633086
2710	2025,487641
2711	2028,969112
2712	2043,307335
2713	2050,071744
2714	2050,289466
2715	2049,160778
2716	2046,477679
2717	2042,068425
2718	2036,917141
2719	2031,270848
2720	2031,411637
2721	2037,615122
2722	2041,858914
2723	2043,284042
2724	2042,773648
2725	2040,548145
2726	2036,665824
2727	2034,242332
2728	2033,522853
2729	2032,161335
2730	2030,090261
2731	2026,703117
2732	2021,970892
2733	2015,836989
2734	2010,508417
2735	2005,640545
2736	2002,534200
2737	2000,499309
2738	1999,501401
2739	1990,831469
2740	1974,631175
2741	1967,042091
2742	1970,083724
2743	1970,906760
2744	1968,841399
2745	1962,407770
2746	1961,806070
2747	1966,301358
2748	1966,243797
2749	1960,521873
2750	1955,958546
2751	1953,057529
2752	1952,648341
2753	1949,396732
2754	1943,592703
2755	1939,545193
2756	1937,638000
2757	1935,113568
2758	1931,588041
2759	1926,936218
2760	1921,165385
2761	1913,705296
2762	1910,717823
2763	1913,774492
2764	1913,741813
2765	1909,656768
2766	1900,672632
2767	1894,766819
2768	1891,006558
2769	1890,768000
2770	1895,419452
2771	1896,060559
2772	1891,674199
2773	1881,404137
2774	1874,352223
2775	1869,962854
2776	1866,711240
2777	1865,901427
2778	1862,587843
2779	1857,077165
2780	1849,121533
2781	1850,618132
2782	1860,703609
2783	1867,502188
2784	1870,814530
2785	1868,789725
2786	1861,937419
2787	1850,778297
2788	1846,773745
2789	1850,114732
2790	1848,688605
2791	1841,564605
2792	1838,864455
2793	1840,813008
2794	1847,518413
2795	1852,123063
2796	1855,496348
2797	1853,194574
2798	1843,949743
2799	1839,637811
2800	1843,198280
2801	1847,271446
2802	1850,169726
2803	1850,220469
2804	1853,345449
2805	1859,465307
2806	1861,442598
2807	1857,979243
2808	1854,575515
2809	1852,357365
2810	1852,242828
2811	1851,730484
2812	1851,722292
2813	1850,687490
2814	1847,740824
2815	1850,095770
2816	1858,069624
2817	1871,826384
2818	1881,503791
2819	1887,068429
2820	1896,392672
2821	1910,171210
2822	1918,105429
2823	1917,588332
2824	1918,067747
2825	1922,140213
2826	1931,733973
2827	1940,328495
2828	1948,129396
2829	1958,205442
2830	1971,046552
2831	1982,649611
2832	1992,622787
2833	2000,800115
2834	2011,506021
2835	2024,261244
2836	2039,696581
2837	2058,525417
2838	2074,565690
2839	2087,691265
2840	2097,868868
2841	2113,029518
2842	2132,413780
2843	2145,074906
2844	2150,303097
2845	2163,354066
2846	2187,148183
2847	2206,398548
2848	2219,444380
2849	2224,841604
2850	2237,159197
2851	2255,530158
2852	2265,374766
2853	2265,859833
2854	2271,654957
2855	2285,893756
2856	2300,518166
2857	2314,103624
2858	2325,687847
2859	2340,355915
2860	2358,508674
2861	2376,657886
2862	2394,109710
2863	2421,044850
2864	2457,618254
2865	2503,892920
2866	2544,012053
2867	2588,428036
2868	2630,041135
2869	2672,924974
2870	2817,895929
2871	3056,696479
2872	3408,304445
2873	3828,318790
2874	4263,938760
2875	4440,745637
2876	4370,335659
2877	4153,898314
2878	3794,452033
2879	3454,402136
2880	3177,911446
2881	2970,695166
2882	2839,370852
2883	2780,364287
2884	2727,790657
2885	2680,278947
2886	2657,385712
2887	2652,252437
2888	2648,834877
2889	2643,285516
2890	2635,584477
2891	2625,599869
2892	2613,589932
2893	2609,744577
2894	2613,323593
2895	2608,099667
2896	2593,742374
2897	2585,349925
2898	2584,712376
2899	2587,379733
2900	2592,536257
2901	2598,978094
2902	2605,785467
2903	2612,534795
2904	2614,092317
2905	2609,591040
2906	2611,397604
2907	2621,422927
2908	2627,917674
2909	2629,390799
2910	2625,190726
2911	2619,661135
2912	2612,382530
2913	2611,168890
2914	2616,609497
2915	2614,140043
2916	2601,922992
2917	2592,506505
2918	2587,811335
2919	2583,743772
2920	2578,408716
2921	2571,389477
2922	2552,282452
2923	2521,299228
2924	2510,547189
2925	2525,784521
2926	2523,467938
2927	2489,586616
2928	2488,475731
2929	2521,501865
2930	2585,193865
2931	2574,857295
2932	2502,936851
2933	2472,153222
2934	2481,508714
2935	2486,922438
2936	2487,910140
2937	2483,567242
2938	2472,113633
2939	2454,906273
2940	2434,331931
2941	2412,213053
2942	2403,644399
2943	2408,190972
2944	2404,780614
2945	2392,832744
2946	2382,409234
2947	2373,541853
2948	2369,884525
2949	2371,244379
2950	2376,495034
2951	2375,628566
2952	2369,917205
2953	2367,609329
2954	2368,022097
2955	2369,396904
2956	2372,199613
2957	2372,060342
2958	2367,261311
2959	2364,949919
2960	2365,416631
2961	2368,429401
2962	2362,757814
2963	2350,548802
2964	2349,183158
2965	2358,109430
2966	2360,952215
2967	2356,069437
2968	2353,444619
2969	2356,181558
2970	2349,724828
2971	2335,027238
2972	2314,567459
2973	2319,483561
2974	2343,974531
2975	2344,273953
2976	2322,152531
2977	2311,660962
2978	2313,948200
2979	2314,645829
2980	2312,325910
2981	2311,958279
2982	2312,908803
2983	2314,326896
2984	2308,165689
2985	2296,946135
2986	2292,337744
2987	2293,620010
2988	2299,561398
2989	2310,748457
2990	2315,167196
2991	2310,340155
2992	2309,433945
2993	2315,675855
2994	2321,127425
2995	2324,627713
2996	2325,713794
2997	2331,653560
2998	2340,989486
2999	2344,914008
3000	2343,607327
3001	2343,734849
3002	2345,820436
3003	2346,448191
3004	2345,907386
3005	2346,078388
3006	2346,518423
3007	2353,511236
3008	2367,375538
3009	2387,065614
3010	2397,651859
3011	2400,172977
3012	2405,489727
3013	2413,955029
3014	2420,457705
3015	2424,683160
3016	2437,927082
3017	2462,198111
3018	2485,112598
3019	2503,578486
3020	2517,146385
3021	2526,323515
3022	2532,424926
3023	2542,881913
3024	2557,363651
3025	2576,879884
3026	2601,809853
3027	2616,306147
3028	2618,327555
3029	2629,746731
3030	2654,915176
3031	2675,379754
3032	2686,140652
3033	2702,132754
3034	2725,884585
3035	2757,020744
3036	2784,798707
3037	2809,336619
3038	2818,837690
3039	2814,103595
3040	2826,618765
3041	2858,441658
3042	2879,074561
3043	2885,472157
3044	2899,024521
3045	2923,140226
3046	2947,583906
3047	2970,508177
3048	2990,819331
3049	3009,591193
3050	3027,316169
3051	3048,156453
3052	3072,061046
3053	3099,581778
3054	3129,881997
3055	3159,460837
3056	3187,660227
3057	3207,442484
3058	3217,894063
3059	3227,506795
3060	3237,528788
3061	3252,441730
3062	3274,457829
3063	3294,242435
3064	3308,740108
3065	3316,985276
3066	3321,214508
3067	3322,553927
3068	3332,115169
3069	3349,991720
3070	3364,175100
3071	3374,512504
3072	3391,800352
3073	3415,476499
3074	3438,520549
3075	3461,121967
3076	3469,891960
3077	3459,912456
3078	3457,232098
3079	3466,989278
3080	3489,101702
3081	3507,183365
3082	3522,306370
3083	3521,481354
3084	3508,873813
3085	3531,866348
3086	3587,595974
3087	3615,276825
3088	3613,409620
3089	3633,692394
3090	3680,406431
3091	3710,014401
3092	3714,685672
3093	3740,219760
3094	3799,272467
3095	3839,885847
3096	3842,277011
3097	3858,113290
3098	3896,640271
3099	3955,825552
3100	3974,286043
3101	3964,392609
3102	3982,494531
3103	4024,111726
3104	4049,345830
3105	4060,267380
3106	4100,621821
3107	4169,779984
3108	4211,909014
3109	4222,617625
3110	4232,337110
3111	4244,176480
3112	4268,450867
3113	4309,558323
3114	4352,427476
3115	4392,722911
3116	4428,306532
3117	4458,794250
3118	4485,593682
3119	4514,556166
3120	4546,497734
3121	4590,774143
3122	4644,026787
3123	4677,010874
3124	4691,983596
3125	4724,463202
3126	4773,961887
3127	4805,559287
3128	4818,236589
3129	4849,020536
3130	4900,414597
3131	4940,237889
3132	4965,382232
3133	4982,372217
3134	4989,513929
3135	5012,267910
3136	5061,291631
3137	5096,830926
3138	5113,521941
3139	5115,762340
3140	5144,712218
3141	5188,703109
3142	5209,390283
3143	5216,095429
3144	5244,265099
3145	5289,868311
3146	5323,335251
3147	5347,822611
3148	5407,224062
3149	5496,980327
3150	5544,640776
3151	5549,416480
3152	5575,035462
3153	5624,440381
3154	5676,504726
3155	5730,929450
3156	5774,905213
3157	5805,613442
3158	5835,323258
3159	5866,843795
3160	5906,633928
3161	5956,025542
3162	6014,233190
3163	6083,712044
3164	6137,906846
3165	6174,334080
3166	6200,367118
3167	6259,741839
3168	6342,716790
3169	6417,630791
3170	6488,006882
3171	6565,591283
3172	6644,868839
3173	6715,861533
3174	6778,690808
3175	6810,521712
3176	6816,996373
3177	6885,061054
3178	7010,824470
3179	7074,374525
3180	7074,881286
3181	7105,605395
3182	7171,061537
3183	7231,560928
3184	7287,104301
3185	7350,648438
3186	7421,843810
3187	7502,547776
3188	7591,887096
3189	7678,330711
3190	7762,167034
3191	7825,365379
3192	7858,686452
3193	7932,736697
3194	8074,416903
3195	8188,528580
3196	8239,414909
3197	8315,181284
3198	8431,980344
3199	8582,142480
3200	8700,093954
3201	8791,888049
3202	8856,230189
3203	8904,419873
3204	8988,719778
3205	9100,349127
3206	9193,484451
3207	9185,274281
3208	9703,945248
3209	10233,918381
3210	7015,227531
3211	1086,218712
3212	-1172,113050
3213	-155,963701
3214	186,361681
3215	0,000000
