User: Administrator
Title:	AuST dried hel 50mM conL 20000ms 5av_in glass2_20200117-165931_OE1_CHANNEL1_Sample 20200117_165931_044
1680	4253,387048
1681	4242,593434
1682	4227,911054
1683	4210,719934
1684	4187,928529
1685	4168,655634
1686	4151,845141
1687	4140,619157
1688	4127,473030
1689	4112,843931
1690	4095,361504
1691	4077,407500
1692	4059,300399
1693	4041,760041
1694	4023,353246
1695	4011,635535
1696	4004,052702
1697	4004,987902
1698	3996,469393
1699	3982,677688
1700	3957,569385
1701	3941,278801
1702	3930,136709
1703	3929,037914
1704	3924,727870
1705	3918,932070
1706	3909,933342
1707	3899,969759
1708	3888,882991
1709	3874,931758
1710	3864,352838
1711	3856,868431
1712	3856,060674
1713	3853,016159
1714	3847,476005
1715	3835,818138
1716	3824,922931
1717	3815,447708
1718	3807,921128
1719	3804,561802
1720	3797,985163
1721	3790,061589
1722	3778,858808
1723	3770,770421
1724	3764,424446
1725	3761,464915
1726	3756,695098
1727	3750,839619
1728	3743,093312
1729	3734,981262
1730	3726,403583
1731	3716,842954
1732	3708,651101
1733	3701,656124
1734	3697,744547
1735	3692,057744
1736	3684,996116
1737	3673,059919
1738	3665,070003
1739	3660,853689
1740	3665,146820
1741	3666,203938
1742	3662,695077
1743	3653,625389
1744	3635,961350
1745	3620,930670
1746	3606,367443
1747	3593,507457
1748	3581,091489
1749	3569,670223
1750	3559,812147
1751	3549,459556
1752	3538,967145
1753	3528,044248
1754	3517,519915
1755	3507,402884
1756	3497,118337
1757	3488,939365
1758	3482,428740
1759	3478,646369
1760	3473,707849
1761	3467,677577
1762	3460,362915
1763	3451,197110
1764	3440,475149
1765	3427,053383
1766	3415,789942
1767	3407,096952
1768	3401,631881
1769	3399,463574
1770	3400,323798
1771	3405,973521
1772	3410,024484
1773	3411,572823
1774	3408,006106
1775	3403,683709
1776	3399,379881
1777	3395,844336
1778	3393,495001
1779	3392,858127
1780	3393,825257
1781	3396,668351
1782	3399,144785
1783	3401,146334
1784	3403,618347
1785	3401,679699
1786	3396,640899
1787	3385,049053
1788	3379,912965
1789	3378,869341
1790	3386,304923
1791	3387,843226
1792	3385,313758
1793	3376,323751
1794	3366,328976
1795	3355,182080
1796	3341,860551
1797	3333,128482
1798	3328,564464
1799	3331,366695
1800	3332,455031
1801	3332,287288
1802	3328,851476
1803	3325,545709
1804	3322,139114
1805	3318,230023
1806	3316,008151
1807	3315,330169
1808	3318,066308
1809	3318,730633
1810	3317,296209
1811	3312,004742
1812	3306,926935
1813	3302,490399
1814	3298,797191
1815	3297,775409
1816	3299,567902
1817	3305,273854
1818	3311,372497
1819	3316,993279
1820	3322,119952
1821	3324,014449
1822	3322,268903
1823	3315,270438
1824	3307,437660
1825	3300,056054
1826	3294,295940
1827	3290,038128
1828	3290,908035
1829	3295,626528
1830	3306,646364
1831	3311,501336
1832	3312,790337
1833	3307,469786
1834	3306,586862
1835	3307,873328
1836	3312,516500
1837	3316,994805
1838	3321,526992
1839	3327,220914
1840	3327,592532
1841	3324,186557
1842	3314,383024
1843	3309,408723
1844	3307,486872
1845	3311,116022
1846	3313,239513
1847	3315,167482
1848	3315,835206
1849	3317,604613
1850	3319,895961
1851	3322,545042
1852	3325,801545
1853	3329,264621
1854	3333,494723
1855	3335,045671
1856	3334,292950
1857	3330,133632
1858	3325,756758
1859	3320,646954
1860	3315,880589
1861	3308,686852
1862	3299,876836
1863	3287,954949
1864	3278,775242
1865	3271,301530
1866	3267,780745
1867	3260,314815
1868	3250,032016
1869	3235,548985
1870	3221,126907
1871	3206,648459
1872	3191,740333
1873	3180,344854
1874	3171,929340
1875	3168,345000
1876	3162,693109
1877	3155,673332
1878	3146,371188
1879	3136,495911
1880	3126,125639
1881	3113,962009
1882	3106,223097
1883	3101,850465
1884	3103,909768
1885	3101,460827
1886	3096,195484
1887	3084,041044
1888	3077,777830
1889	3074,993805
1890	3080,135309
1891	3077,806584
1892	3070,594380
1893	3053,742351
1894	3043,144766
1895	3036,244742
1896	3037,031289
1897	3032,993817
1898	3026,143113
1899	3014,067582
1900	3003,697899
1901	2993,962488
1902	2985,763545
1903	2977,430055
1904	2969,294520
1905	2961,801633
1906	2953,085990
1907	2943,717323
1908	2932,525677
1909	2924,670977
1910	2919,106295
1911	2917,654071
1912	2913,283632
1913	2907,455116
1914	2897,365256
1915	2892,876107
1916	2891,174653
1917	2895,989772
1918	2890,376296
1919	2878,209596
1920	2854,808715
1921	2840,429553
1922	2830,757483
1923	2829,885451
1924	2821,747641
1925	2807,858510
1926	2792,514980
1927	2776,821224
1928	2760,217056
1929	2747,042860
1930	2737,879252
1931	2736,732755
1932	2732,697698
1933	2724,159333
1934	2706,434065
1935	2689,031871
1936	2673,083195
1937	2660,631267
1938	2649,779696
1939	2640,331392
1940	2633,342032
1941	2623,839909
1942	2611,422652
1943	2594,024098
1944	2576,639848
1945	2559,561149
1946	2543,485350
1947	2528,552278
1948	2514,770868
1949	2503,559666
1950	2490,076885
1951	2474,677150
1952	2454,914179
1953	2438,466261
1954	2424,769529
1955	2416,364444
1956	2405,869355
1957	2393,913814
1958	2378,920294
1959	2364,838356
1960	2351,311175
1961	2338,707585
1962	2327,135283
1963	2316,634472
1964	2307,257037
1965	2298,222255
1966	2289,324891
1967	2280,875282
1968	2270,452931
1969	2258,547459
1970	2244,002191
1971	2231,796393
1972	2220,797826
1973	2212,412971
1974	2200,404304
1975	2184,815487
1976	2169,146760
1977	2154,250492
1978	2140,784718
1979	2128,986779
1980	2118,853379
1981	2111,358087
1982	2102,989970
1983	2093,371285
1984	2080,512489
1985	2068,828881
1986	2058,089592
1987	2050,674474
1988	2039,525010
1989	2025,065750
1990	2004,498348
1991	1986,779486
1992	1971,541883
1993	1961,174313
1994	1949,848398
1995	1938,171759
1996	1924,814962
1997	1912,726632
1998	1901,141657
1999	1890,961117
2000	1878,114167
2001	1863,292412
2002	1845,775163
2003	1828,963981
2004	1812,635450
2005	1797,223844
2006	1783,204314
2007	1770,537686
2008	1759,640342
2009	1750,348632
2010	1743,351154
2011	1735,435114
2012	1726,015222
2013	1714,639297
2014	1701,475625
2015	1686,957091
2016	1669,270094
2017	1656,196987
2018	1647,453231
2019	1646,785545
2020	1642,077849
2021	1634,195584
2022	1619,795340
2023	1608,742099
2024	1599,960434
2025	1594,997566
2026	1589,982559
2027	1585,341930
2028	1580,974435
2029	1575,327606
2030	1568,605845
2031	1560,474773
2032	1553,010429
2033	1545,568715
2034	1539,595832
2035	1535,230856
2036	1533,592118
2037	1531,043053
2038	1527,211497
2039	1520,875199
2040	1514,413436
2041	1507,766763
2042	1501,595534
2043	1494,713078
2044	1487,453311
2045	1478,895548
2046	1472,577225
2047	1467,750676
2048	1466,616318
2049	1460,117429
2050	1450,332385
2051	1433,981966
2052	1426,914955
2053	1430,632625
2054	1432,654662
2055	1430,454162
2056	1419,454462
2057	1408,094116
2058	1397,256690
2059	1388,190397
2060	1381,112989
2061	1376,082438
2062	1374,593204
2063	1370,596858
2064	1364,411090
2065	1353,807622
2066	1345,876907
2067	1339,629130
2068	1336,928844
2069	1331,004617
2070	1323,166755
2071	1312,177962
2072	1303,878941
2073	1297,943205
2074	1292,722475
2075	1287,921249
2076	1283,315331
2077	1278,300883
2078	1272,671927
2079	1266,608215
2080	1259,348636
2081	1251,254644
2082	1241,344917
2083	1234,570751
2084	1230,480760
2085	1230,374679
2086	1229,071175
2087	1227,040149
2088	1223,440305
2089	1219,709743
2090	1215,949025
2091	1210,810587
2092	1204,375340
2093	1195,528861
2094	1188,783003
2095	1184,574302
2096	1183,976867
2097	1184,576424
2098	1186,035379
2099	1188,653724
2100	1188,446481
2101	1185,672003
2102	1179,271706
2103	1173,802162
2104	1168,950011
2105	1165,024462
2106	1162,931374
2107	1163,536189
2108	1163,532540
2109	1162,404344
2110	1159,297171
2111	1155,808209
2112	1152,191266
2113	1147,877629
2114	1146,424740
2115	1147,399584
2116	1152,285049
2117	1154,236856
2118	1154,033157
2119	1150,390294
2120	1147,992979
2121	1146,254228
2122	1144,795494
2123	1143,546841
2124	1142,889730
2125	1141,082505
2126	1138,063535
2127	1133,173447
2128	1128,582216
2129	1124,263507
2130	1120,726454
2131	1116,997330
2132	1113,329054
2133	1109,642637
2134	1106,500975
2135	1103,476131
2136	1101,399833
2137	1100,145521
2138	1100,833416
2139	1099,023961
2140	1094,663631
2141	1086,007568
2142	1079,024675
2143	1073,454901
2144	1070,770021
2145	1067,024546
2146	1063,022239
2147	1057,955147
2148	1055,437749
2149	1055,871483
2150	1055,400273
2151	1053,580202
2152	1048,806110
2153	1045,212957
2154	1042,690656
2155	1042,470510
2156	1040,917523
2157	1038,539934
2158	1034,503402
2159	1032,288653
2160	1032,107324
2161	1031,879121
2162	1031,199810
2163	1029,061298
2164	1027,710793
2165	1027,093340
2166	1028,204374
2167	1027,674330
2168	1025,844602
2169	1021,639734
2170	1019,488080
2171	1018,684314
2172	1020,133012
2173	1019,478159
2174	1016,515534
2175	1014,466370
2176	1013,515782
2177	1014,844342
2178	1015,003431
2179	1014,135576
2180	1011,798451
2181	1009,508202
2182	1007,463983
2183	1005,019922
2184	1006,804287
2185	1014,437520
2186	1018,974498
2187	1019,359726
2188	1011,983231
2189	1006,953546
2190	1004,157715
2191	1005,737409
2192	1006,183300
2193	1006,100904
2194	1004,890683
2195	1003,301599
2196	1000,802240
2197	998,087557
2198	995,176168
2199	992,780727
2200	988,636522
2201	983,059777
2202	975,061854
2203	969,470385
2204	965,688526
2205	965,043853
2206	961,589559
2207	954,349664
2208	950,152523
2209	949,307792
2210	955,103082
2211	956,350413
2212	953,664920
2213	944,175209
2214	939,090549
2215	937,100558
2216	939,503249
2217	941,529650
2218	944,088500
2219	945,730760
2220	946,031983
2221	944,476868
2222	941,973095
2223	938,587099
2224	934,602702
2225	930,492169
2226	925,653583
2227	922,814496
2228	922,255751
2229	926,203342
2230	926,724221
2231	923,877185
2232	915,200565
2233	910,068232
2234	907,723223
2235	909,424778
2236	911,051876
2237	913,570711
2238	915,142437
2239	915,455035
2240	913,363164
2241	912,491416
2242	912,576038
2243	914,483852
2244	914,674637
2245	913,235439
2246	911,270568
2247	909,135272
2248	906,799604
2249	905,624404
2250	905,635982
2251	907,232747
2252	908,372912
2253	908,995013
2254	909,082264
2255	907,378480
2256	903,053442
2257	900,258554
2258	899,288196
2259	901,760573
2260	902,351638
2261	901,491680
2262	898,148374
2263	896,506617
2264	896,382116
2265	896,452653
2266	896,481215
2267	896,183151
2268	895,403110
2269	893,977103
2270	892,187963
2271	888,766133
2272	882,994170
2273	878,616313
2274	876,393618
2275	877,987784
2276	878,607450
2277	878,161223
2278	875,609674
2279	873,560996
2280	871,618427
2281	870,125736
2282	867,932883
2283	865,167495
2284	862,911846
2285	861,320278
2286	860,279353
2287	860,658230
2288	861,996460
2289	864,723756
2290	864,223637
2291	859,758116
2292	856,799191
2293	855,458484
2294	857,593023
2295	856,793813
2296	854,007961
2297	848,167695
2298	845,847520
2299	847,036020
2300	847,898888
2301	848,194923
2302	847,238382
2303	846,166631
2304	844,908244
2305	843,240016
2306	843,041055
2307	845,437700
2308	845,061385
2309	842,114584
2310	834,347317
2311	832,308432
2312	834,833685
2313	843,435199
2314	848,718427
2315	851,020623
2316	852,945644
2317	854,248063
2318	855,360794
2319	854,855496
2320	853,073348
2321	849,986416
2322	847,160373
2323	844,667855
2324	842,571757
2325	841,104045
2326	839,975519
2327	840,727006
2328	843,979555
2329	846,184159
2330	846,442375
2331	843,575620
2332	840,461304
2333	837,332550
2334	834,097382
2335	833,192268
2336	836,329828
2337	836,523395
2338	832,994037
2339	822,357060
2340	817,213054
2341	816,831838
2342	823,600877
2343	825,754073
2344	823,813017
2345	820,604024
2346	816,574603
2347	811,605213
2348	809,355862
2349	809,587851
2350	812,964254
2351	814,619993
2352	814,927531
2353	814,408094
2354	813,147842
2355	810,715286
2356	810,214471
2357	812,336380
2358	813,844390
2359	814,003702
2360	811,730945
2361	809,659949
2362	807,782464
2363	806,434010
2364	805,184544
2365	804,469526
2366	803,161050
2367	801,242359
2368	798,286382
2369	796,538639
2370	795,923694
2371	796,631064
2372	797,873228
2373	799,773451
2374	801,161712
2375	801,728995
2376	801,381744
2377	799,419728
2378	795,386048
2379	791,691779
2380	788,856172
2381	787,896662
2382	786,271088
2383	784,347828
2384	781,619530
2385	781,244074
2386	783,343529
2387	784,865503
2388	785,521672
2389	784,848204
2390	783,626450
2391	781,219301
2392	779,945533
2393	780,159172
2394	782,975567
2395	784,040562
2396	783,582894
2397	780,784318
2398	779,665044
2399	780,600630
2400	779,923250
2401	777,849636
2402	772,950713
2403	772,369941
2404	777,513470
2405	780,193952
2406	779,205879
2407	771,807650
2408	767,297126
2409	765,152289
2410	766,664561
2411	766,383219
2412	764,498405
2413	763,735559
2414	763,788733
2415	765,440943
2416	764,187332
2417	759,330715
2418	755,964150
2419	754,630577
2420	756,604286
2421	757,441914
2422	757,285235
2423	755,962307
2424	753,513905
2425	749,477930
2426	746,788972
2427	745,440107
2428	746,119934
2429	745,633632
2430	743,449311
2431	743,511698
2432	745,489546
2433	750,560864
2434	751,064221
2435	746,148554
2436	741,807516
2437	738,842005
2438	738,773647
2439	737,713963
2440	735,798367
2441	733,819454
2442	732,011880
2443	730,361530
2444	729,788221
2445	730,181694
2446	731,672744
2447	732,430168
2448	732,241056
2449	732,302870
2450	732,404341
2451	732,997044
2452	731,286875
2453	726,898613
2454	723,821396
2455	722,511972
2456	723,672933
2457	725,272148
2458	727,891227
2459	729,174993
2460	728,816696
2461	725,461013
2462	724,814575
2463	728,447953
2464	729,502653
2465	726,834989
2466	717,985628
2467	713,290796
2468	712,560571
2469	716,699988
2470	721,770453
2471	729,263145
2472	732,398685
2473	731,388955
2474	724,861813
2475	723,449949
2476	727,534250
2477	730,614601
2478	732,788714
2479	732,448864
2480	736,073347
2481	744,312734
2482	748,334401
2483	747,509723
2484	739,837687
2485	733,881480
2486	730,423363
2487	724,877178
2488	717,558712
2489	707,281896
2490	702,360887
2491	703,669651
2492	705,772530
2493	707,608447
2494	707,900040
2495	708,029451
2496	707,716951
2497	706,647625
2498	704,935849
2499	702,458082
2500	700,946767
2501	700,439460
2502	700,878248
2503	702,019543
2504	704,168375
2505	704,231289
2506	701,629674
2507	698,600261
2508	695,913325
2509	693,907725
2510	693,351086
2511	693,989904
2512	695,919475
2513	695,276185
2514	692,036205
2515	689,517235
2516	687,723622
2517	687,055940
2518	686,665865
2519	686,636392
2520	687,040586
2521	687,597072
2522	688,398086
2523	687,155133
2524	683,635014
2525	681,982003
2526	682,181283
2527	684,439334
2528	687,153787
2529	691,231842
2530	691,289638
2531	687,861569
2532	680,245316
2533	678,007067
2534	681,473813
2535	682,268602
2536	680,965400
2537	676,468830
2538	676,448388
2539	681,220799
2540	681,748783
2541	678,943453
2542	671,820277
2543	671,589565
2544	678,063479
2545	681,323007
2546	681,695363
2547	678,180731
2548	675,970584
2549	674,617283
2550	672,283492
2551	668,854697
2552	666,209455
2553	664,837216
2554	665,125692
2555	665,793335
2556	667,191270
2557	667,307444
2558	665,832798
2559	662,096313
2560	660,091958
2561	659,973307
2562	661,095407
2563	663,131080
2564	666,338885
2565	667,181429
2566	664,423123
2567	663,654227
2568	665,249212
2569	670,646618
2570	671,460297
2571	667,352745
2572	663,004541
2573	659,214250
2574	656,608740
2575	656,366434
2576	659,284244
2577	661,001172
2578	661,151476
2579	658,874030
2580	657,808575
2581	658,055310
2582	656,866565
2583	654,515602
2584	650,610842
2585	649,416254
2586	651,266360
2587	650,874994
2588	648,606299
2589	644,051367
2590	642,469902
2591	643,640085
2592	644,244340
2593	643,901984
2594	644,208640
2595	645,247858
2596	647,456500
2597	647,969021
2598	646,369630
2599	644,923322
2600	643,894974
2601	643,827385
2602	642,703288
2603	640,453020
2604	638,875469
2605	638,072623
2606	638,235336
2607	638,204389
2608	638,199333
2609	637,250549
2610	635,452089
2611	632,800933
2612	631,200054
2613	630,566072
2614	630,591446
2615	631,275549
2616	632,230361
2617	633,131313
2618	633,998256
2619	633,134567
2620	630,053777
2621	627,530680
2622	625,894281
2623	625,700358
2624	624,454587
2625	622,507251
2626	620,100975
2627	617,616202
2628	615,009856
2629	616,028479
2630	620,734099
2631	623,589894
2632	624,211827
2633	622,627370
2634	619,161062
2635	613,422198
2636	611,050224
2637	613,155037
2638	614,057945
2639	613,189054
2640	609,801138
2641	607,435729
2642	605,417906
2643	606,224588
2644	609,500233
2645	615,264943
2646	617,142907
2647	615,208564
2648	613,725703
2649	613,023755
2650	612,259137
2651	611,620684
2652	610,677699
2653	612,503411
2654	617,574910
2655	619,940970
2656	619,068352
2657	614,407801
2658	609,170197
2659	602,999850
2660	599,339749
2661	599,178284
2662	600,244820
2663	601,936135
2664	603,354239
2665	605,896125
2666	610,144743
2667	610,453829
2668	606,965090
2669	599,122928
2670	596,905207
2671	599,934067
2672	603,295830
2673	607,833256
2674	608,467398
2675	604,657406
2676	594,790483
2677	592,392106
2678	598,621206
2679	603,618839
2680	606,405759
2681	605,597857
2682	604,222429
2683	601,923534
2684	598,610627
2685	593,773987
2686	591,464602
2687	592,040003
2688	596,740867
2689	595,853665
2690	588,270563
2691	584,909265
2692	585,848727
2693	591,931156
2694	593,719480
2695	591,951472
2696	590,621261
2697	589,375110
2698	589,196886
2699	590,098103
2700	592,248071
2701	592,346285
2702	590,229770
2703	588,403365
2704	587,458464
2705	585,768488
2706	583,332917
2707	579,933872
2708	579,194802
2709	581,060313
2710	584,757196
2711	589,679714
2712	595,233233
2713	597,914180
2714	597,831244
2715	595,617734
2716	590,755314
2717	587,493134
2718	586,458274
2719	588,196956
2720	588,850526
2721	588,827891
2722	586,919007
2723	582,324617
2724	578,684915
2725	576,670692
2726	577,440429
2727	575,515198
2728	569,891366
2729	570,879168
2730	581,427490
2731	589,041214
2732	590,631532
2733	583,243573
2734	579,912212
2735	581,085551
2736	580,697576
2737	578,933480
2738	575,450290
2739	574,501799
2740	575,645425
2741	575,925095
2742	575,326872
2743	574,064639
2744	572,209280
2745	570,002463
2746	568,039806
2747	566,110145
2748	567,020797
2749	571,383983
2750	574,090076
2751	574,403648
2752	571,806373
2753	568,737309
2754	564,936245
2755	563,280738
2756	564,150302
2757	566,155171
2758	568,632491
2759	571,213108
2760	570,336974
2761	565,683729
2762	562,963214
2763	563,309179
2764	562,256221
2765	559,832169
2766	555,530148
2767	556,640171
2768	563,115911
2769	565,836997
2770	563,549304
2771	561,826923
2772	561,171500
2773	562,098647
2774	561,522438
2775	559,992407
2776	556,135374
2777	549,664500
2778	544,224956
2779	540,710016
2780	539,691504
2781	541,124691
2782	545,142943
2783	548,196701
2784	549,607146
2785	550,956626
2786	552,135415
2787	553,170793
2788	552,810351
2789	551,276650
2790	549,070146
2791	546,362875
2792	544,036386
2793	542,530274
2794	541,975982
2795	544,167366
2796	549,106489
2797	549,754008
2798	545,361003
2799	543,721181
2800	546,046821
2801	549,464707
2802	552,920042
2803	555,955903
2804	555,705184
2805	551,407047
2806	550,140538
2807	553,463236
2808	555,074593
2809	554,049058
2810	549,746151
2811	546,952832
2812	545,304190
2813	545,569462
2814	548,352542
2815	550,314597
2816	551,035335
2817	550,214500
2818	550,389264
2819	551,188609
2820	552,640818
2821	554,886767
2822	555,972600
2823	555,624555
2824	553,985624
2825	551,432880
2826	548,287436
2827	547,102326
2828	547,530991
2829	550,768102
2830	558,262762
2831	560,446846
2832	556,741071
2833	546,599835
2834	546,262914
2835	555,383029
2836	558,514311
2837	554,329557
2838	554,447000
2839	558,856978
2840	567,592880
2841	570,967172
2842	570,016110
2843	571,907586
2844	576,643783
2845	578,016632
2846	575,100131
2847	573,339197
2848	573,438918
2849	576,118421
2850	576,453518
2851	574,790447
2852	578,165068
2853	587,328158
2854	593,585672
2855	594,676412
2856	597,472788
2857	602,909859
2858	611,780529
2859	615,591907
2860	615,225436
2861	615,894659
2862	617,953817
2863	625,042740
2864	637,842019
2865	656,709962
2866	676,600646
2867	702,091397
2868	725,352192
2869	748,748418
2870	820,992145
2871	935,902494
2872	1113,921570
2873	1332,344546
2874	1563,566031
2875	1651,161966
2876	1602,863318
2877	1479,584785
2878	1282,554078
2879	1099,866824
2880	956,034732
2881	847,329452
2882	776,166981
2883	739,980096
2884	709,243325
2885	682,342880
2886	667,072302
2887	660,684557
2888	650,746452
2889	633,416129
2890	621,728583
2891	616,758141
2892	618,806109
2893	616,763523
2894	611,610515
2895	605,640438
2896	598,056641
2897	594,102197
2898	595,138579
2899	594,500836
2900	591,408702
2901	585,532977
2902	581,866092
2903	579,805061
2904	578,213507
2905	577,413506
2906	575,391562
2907	571,632309
2908	569,197181
2909	568,342042
2910	569,130591
2911	568,930333
2912	567,945297
2913	568,722553
2914	571,073146
2915	570,801639
2916	567,868044
2917	563,781030
2918	557,937158
2919	556,322412
2920	559,592869
2921	567,891216
2922	568,683701
2923	562,375521
2924	560,874090
2925	566,014883
2926	565,851843
2927	554,960361
2928	561,042453
2929	583,490680
2930	619,531561
2931	613,826209
2932	573,030173
2933	554,594462
2934	558,417723
2935	560,995965
2936	562,252232
2937	562,578813
2938	561,461171
2939	557,348115
2940	550,974068
2941	543,007964
2942	544,014763
2943	553,310451
2944	558,122562
2945	557,781568
2946	557,001334
2947	556,019092
2948	553,900968
2949	551,064085
2950	548,032873
2951	546,790901
2952	547,188040
2953	549,988910
2954	555,298291
2955	557,029305
2956	554,142490
2957	555,199661
2958	561,847121
2959	566,175991
2960	566,996109
2961	564,156082
2962	560,761717
2963	556,775426
2964	562,762584
2965	578,643209
2966	582,912570
2967	573,758267
2968	567,738383
2969	566,949099
2970	568,333665
2971	571,159070
2972	574,400848
2973	573,725225
2974	569,662806
2975	568,141286
2976	569,284172
2977	568,355898
2978	564,746149
2979	566,927894
2980	576,965267
2981	582,018915
2982	581,096216
2983	574,791720
2984	575,502686
2985	581,064701
2986	583,920430
2987	584,734171
2988	584,113213
2989	581,789495
2990	580,787257
2991	581,948960
2992	582,476088
2993	581,280136
2994	583,177952
2995	588,363453
2996	596,214517
2997	598,336081
2998	595,508071
2999	593,930414
3000	593,720667
3001	590,939071
3002	585,548097
3003	584,971717
3004	590,537747
3005	596,263971
3006	600,884223
3007	603,970021
3008	605,639821
3009	606,167709
3010	610,129952
3011	616,708231
3012	620,301298
3013	621,466305
3014	617,842711
3015	608,454240
3016	608,140661
3017	620,863154
3018	628,913064
3019	626,448483
3020	627,062925
3021	633,410455
3022	645,930520
3023	650,754768
3024	649,617293
3025	649,075333
3026	648,530217
3027	654,238025
3028	667,448385
3029	672,611659
3030	666,738563
3031	663,594890
3032	666,782309
3033	669,875174
3034	671,925087
3035	672,550681
3036	677,640075
3037	685,844537
3038	686,004820
3039	678,983746
3040	681,176364
3041	692,797418
3042	701,503270
3043	706,525550
3044	707,868549
3045	704,656988
3046	703,751268
3047	706,401784
3048	712,640839
3049	717,671619
3050	721,948682
3051	727,786864
3052	734,577343
3053	733,346970
3054	724,574558
3055	728,578469
3056	746,696193
3057	754,688830
3058	749,009697
3059	750,403710
3060	763,260299
3061	769,285277
3062	762,986860
3063	757,864140
3064	757,450321
3065	762,877958
3066	766,409587
3067	769,103662
3068	770,630342
3069	770,886392
3070	776,034257
3071	786,014640
3072	792,783264
3073	795,150794
3074	798,003951
3075	802,451982
3076	801,159191
3077	791,710737
3078	786,647718
3079	787,723659
3080	794,279930
3081	791,866068
3082	784,788949
3083	792,630283
3084	811,757916
3085	820,767287
3086	820,485342
3087	822,241687
3088	825,913777
3089	828,616887
3090	830,733411
3091	834,840550
3092	841,025645
3093	848,812802
3094	858,515009
3095	864,766758
3096	865,247278
3097	866,975470
3098	871,612235
3099	879,349074
3100	883,668095
3101	885,791099
3102	891,779432
3103	900,794692
3104	904,690712
3105	904,054219
3106	908,710513
3107	918,501819
3108	928,474981
3109	938,437838
3110	942,644784
3111	940,017618
3112	938,374679
3113	939,371651
3114	944,343347
3115	954,400209
3116	964,210110
3117	972,296665
3118	978,441373
3119	985,269809
3120	992,822254
3121	1006,650622
3122	1024,581553
3123	1030,507633
3124	1026,111665
3125	1026,621114
3126	1031,791116
3127	1041,488163
3128	1056,421834
3129	1061,652193
3130	1054,279458
3131	1057,451039
3132	1076,249943
3133	1078,222942
3134	1055,309605
3135	1047,697666
3136	1067,614574
3137	1082,452806
3138	1086,594233
3139	1080,692382
3140	1087,368319
3141	1100,215018
3142	1100,880139
3143	1094,491179
3144	1099,070957
3145	1112,500223
3146	1127,983849
3147	1144,670947
3148	1154,758169
3149	1158,289072
3150	1157,473760
3151	1152,639418
3152	1160,186685
3153	1181,784089
3154	1193,468003
3155	1192,175061
3156	1195,925063
3157	1207,715639
3158	1214,769229
3159	1213,908352
3160	1221,298934
3161	1242,278393
3162	1255,311869
3163	1252,521924
3164	1254,040511
3165	1264,120080
3166	1282,228113
3167	1292,375343
3168	1298,815741
3169	1313,457657
3170	1333,530376
3171	1350,564595
3172	1364,929138
3173	1380,135956
3174	1394,916679
3175	1402,366753
3176	1403,451491
3177	1407,596394
3178	1415,052134
3179	1420,968849
3180	1426,261383
3181	1431,026984
3182	1434,941191
3183	1450,098074
3184	1477,570432
3185	1494,151261
3186	1496,453631
3187	1502,535021
3188	1515,215525
3189	1527,146638
3190	1537,313174
3191	1550,392594
3192	1567,741310
3193	1582,734032
3194	1592,734214
3195	1606,895289
3196	1629,345669
3197	1646,700572
3198	1657,625676
3199	1665,288357
3200	1688,709286
3201	1719,735860
3202	1734,349845
3203	1739,139660
3204	1753,949619
3205	1775,620929
3206	1795,596077
3207	1796,836047
3208	1893,983566
3209	1988,729333
3210	1360,722949
3211	210,764869
3212	-227,373815
3213	-30,288633
3214	36,192015
3215	0,000000
