User: Administrator
Title:	Heliantina 5mM MQ 2000ms  5aq_20200117-113555_OE1_CHANNEL1_Sample 20200117_113555_065
1681	1183,139488
1682	1177,352486
1683	1170,399091
1684	1160,177906
1685	1153,430264
1686	1149,274179
1687	1150,807225
1688	1149,711174
1689	1146,418229
1690	1138,135096
1691	1130,687141
1692	1124,196679
1693	1119,152683
1694	1116,556781
1695	1113,376022
1696	1110,337460
1697	1107,255852
1698	1104,023411
1699	1100,565192
1700	1096,821782
1701	1092,944454
1702	1088,975420
1703	1084,790127
1704	1081,125373
1705	1077,940374
1706	1075,422806
1707	1073,205244
1708	1071,302029
1709	1069,727852
1710	1068,211375
1711	1066,718334
1712	1065,030552
1713	1063,531034
1714	1062,172272
1715	1061,181013
1716	1059,899749
1717	1058,234578
1718	1056,127631
1719	1053,522491
1720	1050,746291
1721	1047,871653
1722	1044,554774
1723	1042,471682
1724	1041,252788
1725	1041,639977
1726	1041,004324
1727	1039,702199
1728	1037,037983
1729	1034,652484
1730	1032,315418
1731	1030,424394
1732	1028,165867
1733	1025,677617
1734	1022,594697
1735	1019,932561
1736	1017,634038
1737	1016,015850
1738	1014,239416
1739	1012,197621
1740	1009,925039
1741	1006,863870
1742	1002,969743
1743	998,297284
1744	992,619134
1745	987,491397
1746	982,749344
1747	978,214721
1748	974,970171
1749	972,564739
1750	972,286920
1751	968,970742
1752	963,691027
1753	954,547819
1754	948,069404
1755	943,388351
1756	941,937802
1757	940,375433
1758	939,058679
1759	937,482443
1760	935,883942
1761	933,987103
1762	932,322978
1763	929,081641
1764	924,557885
1765	917,333115
1766	911,970296
1767	908,536359
1768	908,653364
1769	909,003928
1770	909,397177
1771	909,075427
1772	908,561960
1773	907,734729
1774	906,924937
1775	905,357718
1776	903,073426
1777	900,279634
1778	895,982416
1779	894,891890
1780	895,763717
1781	900,355911
1782	901,569350
1783	900,833607
1784	896,262909
1785	893,876009
1786	892,511475
1787	893,461355
1788	893,031534
1789	891,857392
1790	889,241020
1791	886,888222
1792	884,523551
1793	882,365283
1794	880,004887
1795	877,487718
1796	875,138239
1797	871,945352
1798	868,158249
1799	863,012153
1800	859,259179
1801	856,740181
1802	856,470140
1803	855,921871
1804	855,199921
1805	853,669866
1806	852,434712
1807	851,409495
1808	850,485694
1809	850,029604
1810	849,903327
1811	850,890355
1812	850,410280
1813	848,403670
1814	843,672972
1815	839,234684
1816	835,418263
1817	832,986662
1818	831,254446
1819	830,205543
1820	829,789148
1821	829,619628
1822	829,471700
1823	829,776721
1824	828,914011
1825	826,725152
1826	823,356706
1827	817,662112
1828	815,494074
1829	815,457328
1830	818,871800
1831	820,121890
1832	820,206198
1833	818,681577
1834	816,201638
1835	812,882196
1836	808,058971
1837	805,842337
1838	805,525159
1839	808,081198
1840	810,045115
1841	811,892016
1842	813,191747
1843	814,135864
1844	814,528421
1845	814,322863
1846	813,639324
1847	812,559495
1848	811,123973
1849	809,862264
1850	808,895567
1851	807,553924
1852	808,422303
1853	810,642690
1854	816,069268
1855	816,788780
1856	814,124392
1857	805,504545
1858	799,714151
1859	795,487871
1860	794,798995
1861	792,463128
1862	789,366138
1863	784,784487
1864	780,469707
1865	776,205538
1866	771,954306
1867	768,462245
1868	765,607550
1869	763,919654
1870	761,429258
1871	758,422370
1872	754,270362
1873	750,919202
1874	748,071818
1875	746,195640
1876	743,920841
1877	741,440892
1878	738,593252
1879	735,755063
1880	732,935569
1881	729,952791
1882	727,759619
1883	726,196468
1884	725,678199
1885	724,650316
1886	723,300346
1887	721,220824
1888	719,501930
1889	717,957731
1890	716,945556
1891	715,473914
1892	713,805068
1893	711,239517
1894	710,268986
1895	710,304820
1896	712,478049
1897	712,206164
1898	710,204275
1899	705,417914
1900	701,536588
1901	698,195165
1902	695,607723
1903	694,296685
1904	694,091436
1905	695,855574
1906	695,717967
1907	694,381702
1908	690,439895
1909	688,939876
1910	688,809341
1911	691,515947
1912	691,465172
1913	689,803041
1914	685,242683
1915	682,754001
1916	681,437746
1917	682,078956
1918	682,234804
1919	682,327172
1920	682,158785
1921	681,694936
1922	680,883800
1923	679,524106
1924	678,431484
1925	677,801934
1926	676,701839
1927	675,005092
1928	672,032876
1929	669,491232
1930	667,661741
1931	667,476813
1932	666,952145
1933	665,847621
1934	663,379736
1935	661,157773
1936	659,363420
1937	658,362298
1938	657,718021
1939	657,374346
1940	657,330101
1941	657,105590
1942	656,565180
1943	655,754688
1944	654,184751
1945	651,918530
1946	648,338202
1947	645,576616
1948	643,591532
1949	643,431516
1950	642,176366
1951	639,999577
1952	636,110890
1953	632,794178
1954	630,041026
1955	627,801852
1956	627,037972
1957	627,464742
1958	630,306026
1959	630,520686
1960	628,727671
1961	623,152851
1962	619,996251
1963	618,511385
1964	619,850593
1965	620,710667
1966	621,429240
1967	621,998611
1968	621,107381
1969	619,070973
1970	615,312718
1971	613,159491
1972	612,197821
1973	612,461107
1974	614,213233
1975	618,683628
1976	621,259982
1977	621,002486
1978	615,685082
1979	610,243050
1980	605,545297
1981	602,799622
1982	601,344812
1983	601,277776
1984	602,547803
1985	604,542540
1986	606,845466
1987	609,995395
1988	610,738054
1989	609,112889
1990	603,588062
1991	599,057571
1992	595,390889
1993	593,982556
1994	591,848715
1995	589,497329
1996	586,063879
1997	584,380319
1998	583,904500
1999	585,497308
2000	585,465967
2001	584,314531
2002	581,219069
2003	578,874960
2004	576,749828
2005	575,473421
2006	572,936396
2007	568,695176
2008	565,571701
2009	563,966110
2010	565,632827
2011	566,095229
2012	564,958290
2013	560,309576
2014	556,709537
2015	554,265461
2016	554,345143
2017	553,837012
2018	552,832935
2019	550,709270
2020	548,638690
2021	546,509906
2022	544,551805
2023	542,466229
2024	540,424498
2025	538,259227
2026	536,994911
2027	536,470749
2028	536,907056
2029	537,211010
2030	537,470708
2031	537,485370
2032	537,432759
2033	537,325025
2034	536,724454
2035	535,597732
2036	533,696493
2037	531,878818
2038	530,270763
2039	529,098876
2040	528,162125
2041	527,487487
2042	527,181764
2043	526,819327
2044	526,450449
2045	525,713700
2046	525,813743
2047	526,474776
2048	528,080062
2049	528,579332
2050	528,193089
2051	526,574250
2052	524,778936
2053	522,833964
2054	520,488874
2055	517,877221
2056	514,435820
2057	512,312215
2058	511,626685
2059	513,505891
2060	514,404763
2061	514,181346
2062	511,896814
2063	509,498427
2064	506,888758
2065	504,457680
2066	501,846523
2067	499,334997
2068	496,651933
2069	495,452712
2070	495,358646
2071	496,692557
2072	497,081488
2073	496,793153
2074	495,507689
2075	493,184625
2076	489,231902
2077	485,740371
2078	482,858838
2079	481,651156
2080	479,401573
2081	476,374111
2082	471,530289
2083	468,575285
2084	467,088636
2085	468,051421
2086	467,748103
2087	466,687013
2088	464,202503
2089	462,520064
2090	461,441047
2091	460,319476
2092	459,047094
2093	457,754191
2094	455,890774
2095	453,587855
2096	450,080957
2097	448,446297
2098	448,492875
2099	451,394193
2100	452,763488
2101	452,973860
2102	451,062631
2103	449,989563
2104	449,249992
2105	449,318843
2106	448,632166
2107	447,119844
2108	446,173400
2109	445,914379
2110	447,036718
2111	447,565823
2112	447,503461
2113	446,021483
2114	445,486591
2115	445,572215
2116	447,383360
2117	446,803782
2118	444,774171
2119	439,772790
2120	439,557555
2121	445,112917
2122	449,024719
2123	450,078989
2124	445,491667
2125	441,424762
2126	438,137599
2127	436,830310
2128	435,747610
2129	435,016248
2130	434,739660
2131	433,424888
2132	431,198001
2133	427,903355
2134	424,522253
2135	420,389936
2136	417,740425
2137	416,839118
2138	419,094360
2139	419,928243
2140	419,115191
2141	415,379379
2142	411,905091
2143	408,559317
2144	405,757384
2145	403,299895
2146	401,301340
2147	399,906410
2148	398,284218
2149	396,410994
2150	394,750731
2151	393,351728
2152	392,207314
2153	391,408468
2154	390,858797
2155	390,862779
2156	389,906818
2157	388,216363
2158	385,297100
2159	383,648012
2160	383,423526
2161	383,313856
2162	383,050247
2163	382,224612
2164	381,506218
2165	380,909729
2166	380,454568
2167	380,273840
2168	380,307943
2169	380,501440
2170	380,528988
2171	380,218337
2172	379,814054
2173	377,427988
2174	372,598029
2175	368,635683
2176	365,974826
2177	365,720878
2178	365,429638
2179	365,191145
2180	364,523437
2181	364,330852
2182	364,353534
2183	364,629045
2184	364,528116
2185	364,174139
2186	363,236161
2187	361,721211
2188	359,381503
2189	357,392605
2190	355,816473
2191	354,849901
2192	354,132782
2193	353,614368
2194	353,231336
2195	352,343372
2196	351,262134
2197	348,979147
2198	345,558219
2199	339,985089
2200	336,429629
2201	334,739337
2202	336,516470
2203	335,717370
2204	333,250430
2205	327,722497
2206	325,852644
2207	328,161910
2208	328,889803
2209	327,565123
2210	322,103936
2211	318,509900
2212	316,524011
2213	317,377251
2214	317,154874
2215	316,314129
2216	314,435303
2217	312,439658
2218	310,048740
2219	307,635385
2220	305,306703
2221	303,267490
2222	301,257874
2223	299,404156
2224	297,530914
2225	296,646232
2226	296,982745
2227	297,163973
2228	296,886499
2229	295,763978
2230	294,581524
2231	293,462017
2232	292,035475
2233	292,325701
2234	293,800156
2235	297,126678
2236	297,117076
2237	293,503601
2238	289,638492
2239	285,979076
2240	283,463964
2241	280,869260
2242	278,530509
2243	276,073186
2244	275,359731
2245	276,738759
2246	277,796922
2247	277,905789
2248	276,448479
2249	274,294532
2250	271,641804
2251	268,192607
2252	266,677130
2253	266,771855
2254	269,094398
2255	269,819505
2256	268,855717
2257	268,135905
2258	267,690531
2259	268,009196
2260	267,591130
2261	266,554816
2262	264,724637
2263	262,811055
2264	260,658451
2265	258,796075
2266	257,330813
2267	256,522470
2268	255,565651
2269	254,461882
2270	253,086081
2271	251,704313
2272	250,220662
2273	248,879977
2274	247,736451
2275	246,808631
2276	245,995655
2277	245,197518
2278	244,553027
2279	242,998817
2280	240,737002
2281	237,697693
2282	235,193735
2283	232,937213
2284	231,788770
2285	231,693744
2286	233,067566
2287	233,469059
2288	233,031274
2289	231,313513
2290	229,892424
2291	228,902642
2292	226,967095
2293	224,277496
2294	220,149091
2295	218,157702
2296	217,864527
2297	220,057372
2298	220,120458
2299	217,684887
2300	216,826380
2301	217,563253
2302	220,982000
2303	222,751285
2304	223,140936
2305	221,676962
2306	219,822138
2307	217,256918
2308	215,152740
2309	213,828423
2310	213,289270
2311	214,345553
2312	216,575870
2313	220,237333
2314	221,193408
2315	219,332287
2316	217,167023
2317	214,960055
2318	212,829359
2319	212,007593
2320	212,184185
2321	213,961108
2322	212,416662
2323	206,860669
2324	203,999201
2325	203,846576
2326	208,063811
2327	209,993012
2328	209,586959
2329	208,342523
2330	206,627736
2331	204,446532
2332	203,220887
2333	202,962094
2334	204,156291
2335	204,302540
2336	203,292240
2337	202,111123
2338	200,906155
2339	199,805002
2340	198,787902
2341	197,806604
2342	197,147937
2343	195,222164
2344	191,523872
2345	189,236704
2346	188,631309
2347	190,868394
2348	191,695063
2349	191,473074
2350	189,428855
2351	189,179602
2352	190,830289
2353	191,292185
2354	190,537019
2355	187,780040
2356	186,189358
2357	186,016128
2358	185,851324
2359	185,473372
2360	184,244137
2361	184,003606
2362	184,522513
2363	186,198683
2364	186,303771
2365	184,917846
2366	182,923516
2367	180,629384
2368	177,797319
2369	176,963560
2370	177,785779
2371	180,844743
2372	181,338295
2373	178,856632
2374	177,805971
2375	178,080958
2376	180,931789
2377	181,009042
2378	177,648680
2379	175,489260
2380	175,226714
2381	178,301641
2382	180,216566
2383	181,107574
2384	180,472651
2385	179,557835
2386	177,749726
2387	177,009408
2388	177,379109
2389	179,502836
2390	180,114396
2391	179,130938
2392	177,641044
2393	175,965619
2394	174,113242
2395	173,431422
2396	173,834896
2397	175,522774
2398	176,446261
2399	176,798524
2400	176,197557
2401	174,677271
2402	172,010199
2403	170,153824
2404	169,375378
2405	168,726170
2406	168,126201
2407	167,199015
2408	167,134342
2409	167,688466
2410	168,965368
2411	169,197853
2412	168,468269
2413	167,167050
2414	165,386114
2415	163,239073
2416	161,433210
2417	159,747226
2418	159,324948
2419	160,099754
2420	162,772784
2421	163,211519
2422	160,702056
2423	158,400373
2424	157,109795
2425	157,720716
2426	158,456194
2427	159,304466
2428	160,101375
2429	160,263035
2430	159,584170
2431	159,029152
2432	158,680273
2433	158,634673
2434	158,823247
2435	159,495815
2436	159,520748
2437	158,787050
2438	156,985163
2439	155,632356
2440	154,716259
2441	154,392105
2442	154,651236
2443	155,799337
2444	156,195420
2445	155,968495
2446	154,720234
2447	155,080963
2448	157,201448
2449	158,130869
2450	157,816353
2451	155,786401
2452	154,096840
2453	152,636533
2454	151,483443
2455	150,746411
2456	150,569975
2457	150,488816
2458	150,290969
2459	150,806219
2460	151,992900
2461	154,206465
2462	155,131543
2463	154,462418
2464	153,539718
2465	152,754916
2466	152,333879
2467	152,531603
2468	153,274069
2469	154,522378
2470	155,099197
2471	155,234972
2472	154,052166
2473	151,756731
2474	148,234852
2475	146,263234
2476	145,721339
2477	146,127344
2478	147,229415
2479	149,248339
2480	148,865117
2481	145,371759
2482	143,415294
2483	143,252669
2484	145,918239
2485	146,914194
2486	146,283331
2487	145,529101
2488	144,895065
2489	144,368107
2490	145,289792
2491	148,193722
2492	150,117615
2493	150,559588
2494	148,799629
2495	147,219214
2496	145,762269
2497	144,770780
2498	144,391370
2499	144,880332
2500	145,248115
2501	145,135960
2502	145,680366
2503	146,910069
2504	149,451114
2505	149,833033
2506	147,244431
2507	144,925386
2508	143,679610
2509	144,674396
2510	144,417823
2511	143,216441
2512	140,768079
2513	139,552807
2514	139,338906
2515	139,311057
2516	139,437393
2517	139,629016
2518	139,321480
2519	138,540885
2520	137,707764
2521	136,977603
2522	136,371317
2523	137,093843
2524	139,258666
2525	140,847741
2526	141,810203
2527	141,865976
2528	141,992613
2529	141,981463
2530	141,943093
2531	141,842470
2532	141,814552
2533	140,782402
2534	138,587639
2535	137,733963
2536	138,107090
2537	139,975964
2538	140,800216
2539	140,559071
2540	140,751973
2541	141,124458
2542	141,872910
2543	140,870349
2544	138,068502
2545	136,565800
2546	136,277504
2547	137,386582
2548	138,304040
2549	139,580189
2550	138,751657
2551	134,917810
2552	132,049606
2553	131,154500
2554	133,382570
2555	135,123702
2556	136,349875
2557	137,035305
2558	137,154312
2559	136,475468
2560	136,596402
2561	137,793145
2562	138,741991
2563	139,201888
2564	138,885494
2565	138,569526
2566	138,135376
2567	137,854645
2568	137,719422
2569	137,814295
2570	137,226635
2571	136,254745
2572	134,333924
2573	131,831570
2574	128,246185
2575	128,927822
2576	134,841901
2577	137,902050
2578	137,683460
2579	132,882880
2580	130,537944
2581	130,501089
2582	130,326642
2583	130,180474
2584	129,705855
2585	130,539771
2586	132,752828
2587	133,355288
2588	132,452588
2589	129,826812
2590	128,233056
2591	127,656820
2592	126,920732
2593	125,598461
2594	125,935661
2595	128,022491
2596	132,733827
2597	133,890103
2598	130,616621
2599	128,103662
2600	127,108177
2601	128,575956
2602	129,858911
2603	131,233269
2604	132,173347
2605	132,525380
2606	132,150448
2607	131,741498
2608	131,238306
2609	130,745690
2610	130,278243
2611	129,924521
2612	129,071742
2613	127,627966
2614	127,187911
2615	128,065217
2616	128,763692
2617	128,918660
2618	128,179343
2619	127,368658
2620	126,559839
2621	125,527152
2622	124,445674
2623	123,205164
2624	123,559414
2625	125,773796
2626	127,153368
2627	127,577845
2628	126,721386
2629	126,518485
2630	126,541680
2631	127,286741
2632	129,553600
2633	129,761051
2634	127,421262
2635	121,477586
2636	119,045721
2637	120,720930
2638	122,901548
2639	125,026507
2640	126,540011
2641	127,167509
2642	126,366039
2643	126,331136
2644	126,983518
2645	128,565711
2646	128,233468
2647	126,183627
2648	124,879390
2649	124,358753
2650	124,845421
2651	126,256060
2652	128,531639
2653	129,942805
2654	130,744341
2655	129,430979
2656	126,376418
2657	121,456002
2658	120,691639
2659	124,401198
2660	126,157169
2661	124,884978
2662	124,224801
2663	124,663248
2664	127,270904
2665	126,782902
2666	122,468219
2667	120,870851
2668	122,271026
2669	127,379270
2670	129,841796
2671	129,939663
2672	129,232173
2673	127,509665
2674	125,710721
2675	124,211923
2676	123,403947
2677	122,649578
2678	121,756175
2679	122,239153
2680	123,889215
2681	126,828705
2682	127,215425
2683	124,963181
2684	124,042158
2685	124,920458
2686	126,004235
2687	127,039353
2688	127,565817
2689	128,867728
2690	131,280328
2691	131,462263
2692	129,649818
2693	125,617387
2694	125,343327
2695	128,982005
2696	129,147023
2697	124,712885
2698	122,693771
2699	123,721547
2700	128,780551
2701	130,975223
2702	130,366243
2703	129,950140
2704	130,167899
2705	129,535186
2706	128,107027
2707	125,498977
2708	126,086200
2709	130,178026
2710	133,777516
2711	136,328393
2712	137,287283
2713	136,747220
2714	134,452800
2715	133,051965
2716	132,878659
2717	133,011125
2718	133,299520
2719	133,685843
2720	133,242273
2721	131,572009
2722	131,655726
2723	134,500779
2724	135,326259
2725	133,575533
2726	128,293315
2727	126,998971
2728	130,113588
2729	131,316327
2730	129,476291
2731	128,031918
2732	127,749460
2733	129,480045
2734	129,873031
2735	128,389183
2736	129,144664
2737	131,698181
2738	136,067635
2739	134,993364
2740	129,001496
2741	125,239644
2742	123,947148
2743	124,077253
2744	125,469964
2745	127,881765
2746	128,940816
2747	128,461511
2748	128,831990
2749	130,347744
2750	130,926017
2751	130,555428
2752	129,023175
2753	129,392319
2754	131,641193
2755	132,281201
2756	130,850228
2757	129,794400
2758	129,313944
2759	129,811328
2760	128,818501
2761	126,470582
2762	126,021502
2763	127,619846
2764	130,129774
2765	132,996872
2766	135,818505
2767	135,998835
2768	133,524775
2769	130,602982
2770	127,365990
2771	125,074418
2772	124,105165
2773	124,594914
2774	125,911896
2775	128,151785
2776	129,088450
2777	128,258100
2778	127,622184
2779	127,445663
2780	127,847724
2781	128,723342
2782	130,569583
2783	129,086137
2784	123,211402
2785	121,046945
2786	123,097971
2787	129,642755
2788	133,540753
2789	135,729118
2790	133,335956
2791	124,762062
2792	121,837390
2793	124,872187
2794	134,175547
2795	136,561138
2796	133,131248
2797	132,325416
2798	134,058975
2799	135,125749
2800	135,368112
2801	135,223166
2802	134,901740
2803	134,475391
2804	135,254972
2805	137,158760
2806	139,097870
2807	141,318876
2808	141,408158
2809	139,284664
2810	134,986948
2811	133,398895
2812	134,309503
2813	137,474915
2814	143,417597
2815	147,602759
2816	149,395106
2817	148,365579
2818	148,485033
2819	149,396975
2820	149,939015
2821	150,616215
2822	150,206244
2823	147,815323
2824	148,020166
2825	151,566307
2826	159,295283
2827	162,401344
2828	160,521206
2829	162,192093
2830	168,616386
2831	174,581184
2832	179,406310
2833	182,409791
2834	187,188029
2835	193,509817
2836	197,622268
2837	198,931566
2838	202,327563
2839	207,725244
2840	214,839691
2841	218,979022
2842	220,634335
2843	219,279313
2844	214,541025
2845	211,685516
2846	211,830957
2847	211,157110
2848	209,230800
2849	205,818869
2850	202,558107
2851	199,394735
2852	198,118024
2853	199,033956
2854	200,677811
2855	202,818045
2856	205,402031
2857	208,285464
2858	211,442441
2859	214,411898
2860	217,448179
2861	221,174286
2862	225,227936
2863	233,015899
2864	244,153881
2865	257,798744
2866	268,034812
2867	275,104757
2868	278,406909
2869	277,711389
2870	278,067156
2871	280,234503
2872	283,794322
2873	288,615019
2874	294,403456
2875	298,615197
2876	301,331966
2877	305,326854
2878	310,711088
2879	315,015591
2880	317,651811
2881	321,598923
2882	326,917501
2883	333,552694
2884	337,191453
2885	337,938485
2886	340,495247
2887	345,151099
2888	345,475110
2889	340,286603
2890	335,844900
2891	333,079888
2892	332,477968
2893	330,419808
2894	327,686168
2895	322,021153
2896	313,127099
2897	309,421491
2898	312,215320
2899	316,383297
2900	320,599303
2901	323,722804
2902	324,004272
2903	321,416445
2904	319,649404
2905	318,716929
2906	318,690107
2907	319,605963
2908	320,388360
2909	320,353007
2910	318,989116
2911	313,592985
2912	304,938612
2913	298,573116
2914	294,611638
2915	292,503399
2916	292,729106
2917	292,364848
2918	290,535638
2919	289,379380
2920	289,384351
2921	290,579849
2922	292,983812
2923	296,665037
2924	295,430895
2925	289,031296
2926	284,800318
2927	282,636848
2928	286,813453
2929	295,983096
2930	308,475192
2931	303,550964
2932	283,519478
2933	277,965464
2934	287,074051
2935	289,399678
2936	283,824313
2937	276,972332
2938	269,193501
2939	264,454801
2940	263,834460
2941	267,595695
2942	270,798693
2943	273,723398
2944	275,375410
2945	275,159334
2946	278,448343
2947	286,245104
2948	293,455944
2949	299,292550
2950	303,348037
2951	307,796345
2952	312,006455
2953	317,683715
2954	324,643369
2955	325,838485
2956	321,053254
2957	315,084463
2958	308,544507
2959	305,333134
2960	306,272980
2961	311,162120
2962	316,798092
2963	322,793270
2964	322,862151
2965	316,692506
2966	314,092190
2967	316,055019
2968	315,081055
2969	309,854187
2970	306,326738
2971	305,024379
2972	305,924257
2973	303,249156
2974	298,037805
2975	295,189855
2976	294,608079
2977	293,794462
2978	292,526994
2979	293,486239
2980	297,309945
2981	298,950008
2982	298,036737
2983	294,821146
2984	295,087044
2985	297,812394
2986	295,549499
2987	288,918693
2988	289,805294
2989	298,557895
2990	301,432326
2991	297,125676
2992	292,551363
2993	288,513387
2994	288,054791
2995	291,668875
2996	298,859404
2997	304,545885
2998	308,825626
2999	308,922048
3000	304,512167
3001	305,876217
3002	313,903778
3003	317,817885
3004	316,306740
3005	313,063468
3006	308,813950
3007	306,111655
3008	306,245356
3009	309,479579
3010	318,011418
3011	330,886513
3012	332,835241
3013	323,671526
3014	321,984775
3015	329,131625
3016	335,457059
3017	340,013302
3018	343,176657
3019	344,896556
3020	345,481928
3021	345,826420
3022	346,488838
3023	354,022452
3024	367,233613
3025	370,255073
3026	363,272501
3027	362,720897
3028	369,582340
3029	375,420579
3030	379,306772
3031	383,300347
3032	387,814964
3033	390,286569
3034	390,609967
3035	389,177144
3036	391,183785
3037	396,043467
3038	396,790907
3039	393,924734
3040	397,832959
3041	408,813280
3042	415,057299
3043	415,288622
3044	416,850086
3045	420,218459
3046	425,654145
3047	432,129339
3048	438,019832
3049	434,238626
3050	424,585572
3051	425,955508
3052	436,771076
3053	449,080935
3054	462,793685
3055	472,914306
3056	478,362721
3057	483,377011
3058	488,290249
3059	491,966347
3060	494,532850
3061	496,693242
3062	498,469418
3063	501,243016
3064	505,042948
3065	509,641106
3066	510,507646
3067	508,874002
3068	512,846790
3069	521,983173
3070	529,758104
3071	535,719453
3072	543,958045
3073	554,503794
3074	559,907026
3075	559,146932
3076	557,636999
3077	556,389973
3078	558,412602
3079	564,114328
3080	572,680792
3081	579,682001
3082	584,908068
3083	584,393582
3084	579,721427
3085	582,003575
3086	590,820334
3087	603,459801
3088	619,981714
3089	629,114916
3090	628,700985
3091	634,691482
3092	650,115044
3093	657,538035
3094	652,823738
3095	652,083089
3096	660,612612
3097	669,541542
3098	676,940258
3099	682,291884
3100	692,549835
3101	705,566914
3102	712,665832
3103	714,956079
3104	717,647570
3105	720,640476
3106	729,981858
3107	746,062932
3108	754,435014
3109	753,973714
3110	755,180795
3111	759,006133
3112	768,595388
3113	784,989864
3114	799,577238
3115	810,865824
3116	814,066072
3117	810,627812
3118	804,504214
3119	818,298146
3120	845,619728
3121	855,312442
3122	851,434735
3123	857,695616
3124	871,835514
3125	880,269300
3126	883,649541
3127	887,007851
3128	890,264866
3129	893,974233
3130	899,273485
3131	901,705204
3132	899,760795
3133	908,812214
3134	932,778450
3135	949,446496
3136	952,194161
3137	954,308204
3138	958,524836
3139	965,660266
3140	971,271502
3141	976,176256
3142	977,825152
3143	978,293125
3144	988,281992
3145	1005,819623
3146	1021,122115
3147	1034,164319
3148	1041,612031
3149	1043,422369
3150	1053,296292
3151	1071,182786
3152	1082,103191
3153	1085,675691
3154	1085,768798
3155	1082,397875
3156	1086,960624
3157	1101,877509
3158	1114,642614
3159	1123,094485
3160	1128,685613
3161	1130,944758
3162	1137,527273
3163	1150,664069
3164	1166,346192
3165	1181,872294
3166	1194,573890
3167	1195,088031
3168	1189,119864
3169	1203,650241
3170	1230,863313
3171	1232,020477
3172	1214,748751
3173	1218,978459
3174	1240,245562
3175	1253,409947
3176	1259,877034
3177	1261,122460
3178	1257,405099
3179	1264,768243
3180	1283,346400
3181	1299,017635
3182	1310,556924
3183	1316,982044
3184	1317,776618
3185	1317,167999
3186	1316,347667
3187	1317,719773
3188	1321,586910
3189	1329,683083
3190	1343,851181
3191	1348,375878
3192	1337,477890
3193	1341,760557
3194	1371,120960
3195	1392,841158
3196	1395,293380
3197	1397,774270
3198	1403,869374
3199	1413,025211
3200	1412,098428
3201	1406,821944
3202	1411,247946
3203	1422,031822
3204	1428,519797
3205	1432,666692
3206	1440,784240
3207	1437,032243
3208	1503,383953
3209	1565,113628
3210	1066,941467
3211	165,329194
3212	-178,254381
3213	-23,806060
3214	28,445961
3215	0,000000
