User: Administrator
Title:	3 heliantina 5mM en falcon 2000ms 5aq_20200117-161930_OE1_CHANNEL1_Sample 20200117_161930_291
1680	8091,490083
1681	8077,591166
1682	8055,202967
1683	8026,858609
1684	7985,408070
1685	7954,802627
1686	7932,556062
1687	7927,867987
1688	7918,265984
1689	7904,994598
1690	7881,590948
1691	7860,270186
1692	7841,063688
1693	7824,898651
1694	7813,218837
1695	7801,633832
1696	7790,805072
1697	7782,104991
1698	7768,516511
1699	7751,893527
1700	7728,516656
1701	7712,000739
1702	7699,876101
1703	7697,191887
1704	7689,771951
1705	7680,078177
1706	7662,850569
1707	7652,601001
1708	7647,683013
1709	7653,166405
1710	7656,369228
1711	7657,724845
1712	7653,548196
1713	7650,518286
1714	7648,669034
1715	7648,975751
1716	7650,656830
1717	7653,545112
1718	7657,223814
1719	7663,032703
1720	7664,694079
1721	7663,966219
1722	7656,797800
1723	7657,573586
1724	7662,796862
1725	7677,396415
1726	7683,404658
1727	7683,029685
1728	7673,025159
1729	7659,885923
1730	7643,189904
1731	7622,543507
1732	7603,253379
1733	7585,710318
1734	7571,221786
1735	7558,377312
1736	7547,050530
1737	7538,837843
1738	7527,799798
1739	7513,634009
1740	7492,191491
1741	7472,352277
1742	7454,550767
1743	7438,823990
1744	7428,946830
1745	7408,389249
1746	7381,107884
1747	7344,264337
1748	7308,969718
1749	7274,031910
1750	7240,096243
1751	7210,682032
1752	7185,762327
1753	7167,256351
1754	7149,433607
1755	7132,936611
1756	7116,040791
1757	7101,591247
1758	7088,469931
1759	7078,332437
1760	7064,488300
1761	7047,396764
1762	7025,698495
1763	7003,153763
1764	6980,368667
1765	6955,992752
1766	6937,677599
1767	6925,644919
1768	6923,148142
1769	6922,203965
1770	6921,880596
1771	6921,072346
1772	6917,951218
1773	6911,937711
1774	6901,869317
1775	6890,458043
1776	6878,629968
1777	6867,434362
1778	6856,280108
1779	6851,011546
1780	6850,274167
1781	6855,425205
1782	6859,380623
1783	6862,451049
1784	6864,623862
1785	6861,242620
1786	6852,889618
1787	6837,102171
1788	6822,446103
1789	6807,732392
1790	6794,931194
1791	6779,545646
1792	6762,416141
1793	6744,547366
1794	6723,365252
1795	6700,229782
1796	6670,617234
1797	6651,440248
1798	6640,654618
1799	6646,142428
1800	6644,007072
1801	6635,663051
1802	6614,005428
1803	6594,565788
1804	6576,412393
1805	6564,172005
1806	6549,427483
1807	6533,452282
1808	6511,724172
1809	6497,587966
1810	6490,852343
1811	6496,920363
1812	6501,870717
1813	6504,567103
1814	6502,108937
1815	6496,364582
1816	6487,309838
1817	6472,752663
1818	6460,132098
1819	6450,290062
1820	6447,651331
1821	6442,915368
1822	6435,078498
1823	6420,545270
1824	6406,335338
1825	6393,807919
1826	6384,021424
1827	6378,298745
1828	6373,938334
1829	6371,583037
1830	6370,803156
1831	6371,449429
1832	6372,833705
1833	6375,770271
1834	6374,806390
1835	6371,156192
1836	6362,518360
1837	6357,954692
1838	6355,478274
1839	6357,932381
1840	6355,332725
1841	6350,015086
1842	6339,062248
1843	6333,429578
1844	6330,971269
1845	6335,163550
1846	6334,697577
1847	6332,138956
1848	6323,050985
1849	6322,838719
1850	6327,991559
1851	6342,917715
1852	6349,663413
1853	6350,420494
1854	6341,556540
1855	6331,143062
1856	6317,701787
1857	6302,211239
1858	6283,629200
1859	6262,647763
1860	6239,235781
1861	6215,054857
1862	6190,191565
1863	6165,239774
1864	6139,426340
1865	6113,088995
1866	6086,513037
1867	6059,436147
1868	6032,220582
1869	6005,369762
1870	5978,992072
1871	5953,833233
1872	5927,499046
1873	5909,601238
1874	5897,855648
1875	5897,528641
1876	5887,451756
1877	5870,369199
1878	5841,090783
1879	5815,739206
1880	5792,910542
1881	5773,655170
1882	5760,290321
1883	5752,392551
1884	5752,664701
1885	5749,043752
1886	5742,603206
1887	5730,633464
1888	5719,330452
1889	5707,804847
1890	5697,208932
1891	5686,220748
1892	5675,806206
1893	5663,066509
1894	5658,718554
1895	5659,728326
1896	5672,811801
1897	5669,922938
1898	5655,807023
1899	5622,136465
1900	5599,369962
1901	5583,459409
1902	5579,562044
1903	5575,403768
1904	5572,735192
1905	5571,835696
1906	5566,838832
1907	5558,677171
1908	5544,158274
1909	5535,735446
1910	5531,017972
1911	5533,697752
1912	5530,613576
1913	5524,640478
1914	5512,067695
1915	5507,042890
1916	5506,393375
1917	5512,934685
1918	5514,329292
1919	5512,454014
1920	5505,792270
1921	5497,265020
1922	5486,400645
1923	5472,975916
1924	5460,434282
1925	5449,299266
1926	5437,954172
1927	5426,311865
1928	5413,427790
1929	5401,786280
1930	5391,755203
1931	5384,066993
1932	5376,863560
1933	5369,503445
1934	5363,065305
1935	5352,804001
1936	5338,520033
1937	5316,703508
1938	5297,971372
1939	5283,442370
1940	5276,049930
1941	5270,550774
1942	5266,195342
1943	5264,775037
1944	5257,188561
1945	5243,634473
1946	5217,031945
1947	5198,970423
1948	5188,842114
1949	5195,366037
1950	5194,131938
1951	5185,956524
1952	5165,173521
1953	5144,817079
1954	5124,677773
1955	5105,104768
1956	5091,432073
1957	5083,377941
1958	5084,931286
1959	5081,969315
1960	5076,062420
1961	5062,301862
1962	5055,602030
1963	5053,346495
1964	5060,678785
1965	5059,561436
1966	5053,590063
1967	5036,184472
1968	5032,670876
1969	5037,549136
1970	5057,486975
1971	5062,838679
1972	5059,054483
1973	5040,905760
1974	5028,240391
1975	5019,790040
1976	5011,039863
1977	5001,920893
1978	4990,236175
1979	4982,240405
1980	4978,597435
1981	4981,683913
1982	4985,172629
1983	4987,985924
1984	4989,169280
1985	4987,066077
1986	4981,366328
1987	4970,370490
1988	4959,391490
1989	4948,492328
1990	4939,576427
1991	4928,554124
1992	4916,024219
1993	4900,841804
1994	4887,112839
1995	4874,528253
1996	4863,885793
1997	4852,996884
1998	4841,947730
1999	4831,039658
2000	4818,008669
2001	4803,415031
2002	4785,795657
2003	4771,801247
2004	4759,895824
2005	4752,111314
2006	4738,767247
2007	4719,770662
2008	4700,907124
2009	4683,459097
2010	4667,881406
2011	4655,675708
2012	4646,516060
2013	4644,780841
2014	4635,689053
2015	4619,401789
2016	4587,834093
2017	4566,453492
2018	4554,735601
2019	4560,032890
2020	4562,126602
2021	4561,731504
2022	4556,801235
2023	4547,362291
2024	4533,883041
2025	4512,870002
2026	4501,988240
2027	4498,409903
2028	4507,580887
2029	4506,960190
2030	4500,947010
2031	4485,341149
2032	4478,403502
2033	4479,070177
2034	4480,780911
2035	4482,565352
2036	4482,489013
2037	4482,466995
2038	4482,015905
2039	4482,546439
2040	4479,062095
2041	4472,020863
2042	4458,363234
2043	4449,228723
2044	4443,794259
2045	4446,337474
2046	4443,067684
2047	4436,032298
2048	4421,473199
2049	4413,673119
2050	4410,236847
2051	4412,952308
2052	4413,684396
2053	4414,888173
2054	4410,747099
2055	4400,200276
2056	4378,972507
2057	4359,547165
2058	4343,479826
2059	4334,988771
2060	4326,095556
2061	4316,879602
2062	4305,908541
2063	4295,058896
2064	4283,951267
2065	4272,381510
2066	4260,944722
2067	4249,350999
2068	4238,521053
2069	4224,375284
2070	4208,033080
2071	4188,262894
2072	4172,827348
2073	4162,027191
2074	4151,790631
2075	4141,462251
2076	4129,540149
2077	4118,280808
2078	4107,407145
2079	4098,802395
2080	4086,476337
2081	4071,276350
2082	4049,755380
2083	4035,826854
2084	4027,961297
2085	4029,516032
2086	4026,731249
2087	4020,804613
2088	4010,793859
2089	3996,411455
2090	3974,934247
2091	3956,421213
2092	3942,964722
2093	3939,047872
2094	3935,200360
2095	3930,902646
2096	3923,988144
2097	3917,982480
2098	3912,620151
2099	3908,031394
2100	3904,927519
2101	3903,238606
2102	3903,394735
2103	3903,274564
2104	3903,172512
2105	3902,391680
2106	3903,460532
2107	3906,994707
2108	3909,024774
2109	3909,221167
2110	3905,071176
2111	3903,859129
2112	3905,366072
2113	3912,592552
2114	3915,510363
2115	3914,967158
2116	3908,205044
2117	3904,850446
2118	3903,492176
2119	3905,598790
2120	3905,287197
2121	3903,155429
2122	3899,454308
2123	3894,092820
2124	3887,132708
2125	3878,804221
2126	3869,435563
2127	3858,560311
2128	3849,179526
2129	3841,111964
2130	3835,394946
2131	3827,796222
2132	3818,722325
2133	3807,740614
2134	3796,001725
2135	3782,655280
2136	3770,353553
2137	3759,518894
2138	3751,432890
2139	3742,349220
2140	3731,980060
2141	3719,792497
2142	3706,122113
2143	3691,156403
2144	3674,644603
2145	3659,653571
2146	3646,128372
2147	3634,969692
2148	3623,958352
2149	3611,989741
2150	3604,021578
2151	3599,938803
2152	3603,712455
2153	3600,741390
2154	3591,449230
2155	3570,283048
2156	3557,098567
2157	3549,878245
2158	3552,827751
2159	3550,184563
2160	3542,856659
2161	3534,511140
2162	3526,123776
2163	3517,305988
2164	3512,530839
2165	3511,948554
2166	3517,328682
2167	3521,238508
2168	3523,331244
2169	3522,727956
2170	3518,526961
2171	3511,043476
2172	3499,901996
2173	3490,790151
2174	3483,221545
2175	3478,115776
2176	3475,550083
2177	3476,734504
2178	3476,397224
2179	3474,480743
2180	3469,709787
2181	3465,600893
2182	3461,827073
2183	3458,442652
2184	3456,408668
2185	3456,713453
2186	3455,264417
2187	3451,653678
2188	3443,168504
2189	3437,777760
2190	3434,696966
2191	3437,321733
2192	3431,555817
2193	3419,547382
2194	3398,300754
2195	3383,967753
2196	3376,244102
2197	3368,874722
2198	3360,909593
2199	3352,127449
2200	3339,495043
2201	3323,343213
2202	3301,694741
2203	3284,793398
2204	3271,595820
2205	3264,238717
2206	3253,563507
2207	3239,796055
2208	3227,212796
2209	3216,152240
2210	3207,516734
2211	3199,325671
2212	3191,492852
2213	3184,429490
2214	3175,385492
2215	3165,217786
2216	3152,674052
2217	3146,692574
2218	3148,002656
2219	3147,268974
2220	3143,540778
2221	3134,575141
2222	3124,610020
2223	3113,493037
2224	3101,478448
2225	3090,540917
2226	3081,863912
2227	3072,572931
2228	3062,512819
2229	3049,461365
2230	3041,107846
2231	3037,120281
2232	3040,602568
2233	3038,706618
2234	3032,937937
2235	3020,470777
2236	3014,537561
2237	3015,413658
2238	3014,564476
2239	3011,148300
2240	3002,837674
2241	2995,131161
2242	2987,808596
2243	2981,995013
2244	2975,480951
2245	2967,708685
2246	2962,275956
2247	2959,617053
2248	2962,266596
2249	2961,383471
2250	2957,023856
2251	2946,215655
2252	2940,112816
2253	2937,386976
2254	2939,744307
2255	2938,900420
2256	2935,251826
2257	2931,164252
2258	2926,609260
2259	2922,254870
2260	2916,463452
2261	2909,679355
2262	2901,432793
2263	2895,256033
2264	2891,123917
2265	2887,383525
2266	2883,481863
2267	2879,256120
2268	2872,666334
2269	2863,507432
2270	2851,606935
2271	2837,604527
2272	2821,245757
2273	2805,280325
2274	2790,751800
2275	2778,649141
2276	2768,554006
2277	2760,635025
2278	2754,397940
2279	2750,704069
2280	2748,541942
2281	2748,343712
2282	2742,545645
2283	2730,158176
2284	2719,847958
2285	2711,899066
2286	2708,707475
2287	2703,342556
2288	2696,905431
2289	2688,388924
2290	2683,389629
2291	2681,092419
2292	2679,697564
2293	2678,430857
2294	2678,465316
2295	2671,512137
2296	2659,172673
2297	2639,670010
2298	2628,878791
2299	2627,492636
2300	2626,025065
2301	2624,226674
2302	2619,497550
2303	2618,767429
2304	2620,605548
2305	2625,970636
2306	2626,829243
2307	2622,934184
2308	2619,094212
2309	2615,529701
2310	2613,321321
2311	2610,140383
2312	2606,432208
2313	2602,368329
2314	2598,060710
2315	2592,148747
2316	2590,629067
2317	2593,104781
2318	2601,969661
2319	2604,129240
2320	2600,739361
2321	2590,010522
2322	2581,479850
2323	2574,779944
2324	2567,135270
2325	2559,252579
2326	2550,106009
2327	2545,642529
2328	2546,961328
2329	2547,667241
2330	2546,058698
2331	2540,211568
2332	2533,387399
2333	2525,724460
2334	2517,285072
2335	2510,712166
2336	2506,912451
2337	2502,345177
2338	2496,458863
2339	2488,048938
2340	2480,535564
2341	2473,765987
2342	2468,530883
2343	2462,175579
2344	2454,023495
2345	2448,225366
2346	2444,803945
2347	2445,801009
2348	2442,156225
2349	2434,885660
2350	2422,507217
2351	2415,094123
2352	2412,494768
2353	2410,165985
2354	2407,960928
2355	2405,077055
2356	2402,678139
2357	2400,425026
2358	2398,162919
2359	2395,756451
2360	2393,591534
2361	2390,001240
2362	2385,352629
2363	2378,801478
2364	2376,000752
2365	2377,794372
2366	2377,914063
2367	2375,560233
2368	2368,940299
2369	2363,000098
2370	2357,335347
2371	2352,965759
2372	2346,447283
2373	2337,014063
2374	2331,841876
2375	2330,660710
2376	2335,704527
2377	2335,037877
2378	2327,674536
2379	2320,658097
2380	2315,250108
2381	2312,843352
2382	2311,464255
2383	2310,918853
2384	2311,386257
2385	2308,199915
2386	2300,321115
2387	2294,165603
2388	2289,866211
2389	2289,544125
2390	2284,944229
2391	2275,077370
2392	2267,355093
2393	2263,185130
2394	2264,568306
2395	2266,027933
2396	2267,350091
2397	2267,946016
2398	2266,048181
2399	2260,752854
2400	2256,002219
2401	2252,018748
2402	2249,557757
2403	2246,153380
2404	2242,739660
2405	2237,082157
2406	2229,331607
2407	2217,636145
2408	2211,865941
2409	2211,025564
2410	2216,214034
2411	2216,473532
2412	2213,348912
2413	2205,039474
2414	2192,336997
2415	2173,639890
2416	2164,214464
2417	2166,265560
2418	2166,395198
2419	2163,096464
2420	2153,091741
2421	2145,554672
2422	2140,343963
2423	2136,010670
2424	2132,243079
2425	2129,185077
2426	2125,140324
2427	2120,329111
2428	2114,062085
2429	2111,170834
2430	2112,100144
2431	2110,872981
2432	2107,110986
2433	2099,820322
2434	2092,303286
2435	2084,653401
2436	2077,370422
2437	2071,209526
2438	2065,004051
2439	2065,635214
2440	2076,300419
2441	2081,758237
2442	2078,809133
2443	2061,018928
2444	2050,975716
2445	2047,566370
2446	2054,428308
2447	2052,958921
2448	2042,874036
2449	2038,508630
2450	2039,253166
2451	2047,846831
2452	2048,668682
2453	2041,240879
2454	2034,426819
2455	2028,959039
2456	2026,583541
2457	2023,547425
2458	2020,322331
2459	2017,503679
2460	2015,207758
2461	2013,028970
2462	2012,756595
2463	2015,455966
2464	2015,870401
2465	2012,992057
2466	2005,039485
2467	1999,478623
2468	1996,462234
2469	1996,200650
2470	1999,882447
2471	2010,021496
2472	2010,591605
2473	2002,631096
2474	1982,957487
2475	1976,531850
2476	1984,215620
2477	1988,240984
2478	1988,137810
2479	1980,927864
2480	1976,256827
2481	1973,592950
2482	1969,918970
2483	1965,354019
2484	1959,428904
2485	1954,730519
2486	1951,195583
2487	1948,042467
2488	1945,001421
2489	1942,429047
2490	1937,420876
2491	1928,960380
2492	1922,850884
2493	1919,914148
2494	1921,743610
2495	1921,974274
2496	1920,521999
2497	1918,308897
2498	1915,597497
2499	1912,107174
2500	1910,842879
2501	1912,167876
2502	1913,729752
2503	1914,563663
2504	1914,778208
2505	1910,749270
2506	1900,988973
2507	1892,537223
2508	1887,441304
2509	1887,866082
2510	1888,418476
2511	1889,071172
2512	1889,099712
2513	1888,191535
2514	1885,959346
2515	1883,001300
2516	1879,393094
2517	1875,453488
2518	1871,111134
2519	1866,067452
2520	1863,706897
2521	1863,671628
2522	1866,228180
2523	1866,187627
2524	1863,668931
2525	1860,579479
2526	1856,875354
2527	1852,819165
2528	1848,726812
2529	1844,742541
2530	1841,103630
2531	1837,863702
2532	1835,132704
2533	1832,312215
2534	1829,156177
2535	1827,225910
2536	1826,169434
2537	1826,224174
2538	1823,494112
2539	1817,517184
2540	1814,105617
2541	1812,727032
2542	1814,260529
2543	1810,776710
2544	1801,701949
2545	1798,550930
2546	1800,153284
2547	1807,506110
2548	1807,065055
2549	1798,942769
2550	1794,468255
2551	1795,425146
2552	1794,544092
2553	1790,613814
2554	1781,305858
2555	1777,005883
2556	1778,440479
2557	1781,454074
2558	1784,622070
2559	1787,528204
2560	1785,803064
2561	1777,930308
2562	1770,554007
2563	1765,083365
2564	1763,339770
2565	1760,756414
2566	1757,010878
2567	1755,048687
2568	1754,776108
2569	1756,791060
2570	1755,483816
2571	1750,898272
2572	1744,491261
2573	1737,023536
2574	1728,370210
2575	1724,981019
2576	1728,156765
2577	1728,965549
2578	1726,926016
2579	1720,414352
2580	1717,173994
2581	1717,018928
2582	1715,303428
2583	1711,962944
2584	1706,762075
2585	1700,741839
2586	1693,190061
2587	1689,433494
2588	1689,134764
2589	1692,609957
2590	1692,740030
2591	1689,833687
2592	1686,876656
2593	1683,844182
2594	1680,608125
2595	1677,381050
2596	1674,233996
2597	1672,086256
2598	1670,754030
2599	1670,694849
2600	1671,548992
2601	1673,663756
2602	1672,149712
2603	1666,394474
2604	1662,008698
2605	1659,598364
2606	1659,546747
2607	1661,358374
2608	1666,642942
2609	1665,103076
2610	1657,580290
2611	1643,032420
2612	1639,375347
2613	1646,879210
2614	1648,031623
2615	1640,325459
2616	1634,427548
2617	1632,145943
2618	1636,174170
2619	1635,658784
2620	1629,821396
2621	1625,185308
2622	1622,296162
2623	1622,261325
2624	1620,175559
2625	1616,482563
2626	1612,285133
2627	1608,016658
2628	1603,535593
2629	1603,535705
2630	1608,968041
2631	1608,381280
2632	1599,101410
2633	1591,799584
2634	1588,745452
2635	1592,793516
2636	1593,078994
2637	1588,993899
2638	1586,019080
2639	1584,555297
2640	1585,212818
2641	1585,160985
2642	1585,169292
2643	1582,277625
2644	1576,998822
2645	1569,202966
2646	1567,045189
2647	1570,502026
2648	1571,751343
2649	1570,438218
2650	1568,152219
2651	1565,435052
2652	1562,122243
2653	1562,758489
2654	1568,012699
2655	1570,979275
2656	1570,838099
2657	1566,838176
2658	1560,804474
2659	1552,296824
2660	1546,302050
2661	1543,569317
2662	1543,042930
2663	1544,050083
2664	1546,721360
2665	1545,374493
2666	1538,661138
2667	1534,447451
2668	1533,092299
2669	1535,813242
2670	1534,183194
2671	1528,124929
2672	1525,673182
2673	1527,923700
2674	1529,833519
2675	1530,113083
2676	1527,907169
2677	1524,196891
2678	1518,223336
2679	1514,285673
2680	1512,589266
2681	1513,779125
2682	1511,744922
2683	1506,794757
2684	1503,592319
2685	1501,664799
2686	1502,897776
2687	1506,754739
2688	1514,194462
2689	1512,365708
2690	1499,133950
2691	1492,316303
2692	1492,011029
2693	1499,935447
2694	1497,938800
2695	1486,679082
2696	1482,693605
2697	1487,748448
2698	1489,944138
2699	1487,960766
2700	1480,194261
2701	1474,708313
2702	1470,946242
2703	1468,826099
2704	1469,110955
2705	1469,466058
2706	1469,335768
2707	1467,839310
2708	1468,478933
2709	1471,723337
2710	1472,061225
2711	1469,466407
2712	1463,702008
2713	1460,543812
2714	1459,185473
2715	1460,182875
2716	1465,588599
2717	1465,180855
2718	1459,037051
2719	1445,427866
2720	1447,177801
2721	1465,175242
2722	1472,145059
2723	1464,180013
2724	1456,311857
2725	1451,589769
2726	1452,523861
2727	1454,701542
2728	1458,981047
2729	1461,643866
2730	1461,694404
2731	1459,598309
2732	1455,510926
2733	1449,772349
2734	1443,097607
2735	1435,592218
2736	1429,936548
2737	1426,400479
2738	1425,272939
2739	1423,472469
2740	1421,079893
2741	1420,845659
2742	1422,473083
2743	1424,214467
2744	1425,195238
2745	1425,108059
2746	1419,282001
2747	1407,791708
2748	1400,709786
2749	1398,764991
2750	1399,179451
2751	1401,056062
2752	1403,716912
2753	1401,467381
2754	1394,264675
2755	1388,327380
2756	1383,515147
2757	1382,047061
2758	1383,646697
2759	1388,165957
2760	1387,296693
2761	1381,477344
2762	1374,142450
2763	1364,625075
2764	1359,384871
2765	1359,130872
2766	1364,437425
2767	1366,395842
2768	1365,136399
2769	1363,626151
2770	1361,621942
2771	1359,009433
2772	1355,912874
2773	1352,289755
2774	1348,964464
2775	1346,882035
2776	1340,524550
2777	1327,676722
2778	1323,653636
2779	1328,933847
2780	1344,393037
2781	1347,284479
2782	1338,456148
2783	1333,529196
2784	1332,791041
2785	1333,423345
2786	1335,094941
2787	1337,369532
2788	1336,704493
2789	1332,955818
2790	1331,705231
2791	1333,256316
2792	1334,084642
2793	1333,764825
2794	1331,943943
2795	1328,413451
2796	1323,161400
2797	1319,915849
2798	1319,314267
2799	1318,183757
2800	1315,249609
2801	1315,105178
2802	1317,981182
2803	1324,730838
2804	1323,247829
2805	1312,826414
2806	1307,202758
2807	1308,494508
2808	1309,837244
2809	1310,048281
2810	1308,211156
2811	1306,362092
2812	1304,236276
2813	1303,194704
2814	1302,955606
2815	1305,266295
2816	1309,456158
2817	1315,173095
2818	1313,826377
2819	1305,766699
2820	1302,752146
2821	1305,857586
2822	1307,529440
2823	1306,041677
2824	1306,787511
2825	1310,468333
2826	1318,004292
2827	1319,717668
2828	1315,177507
2829	1314,881890
2830	1320,437611
2831	1325,064876
2832	1327,881136
2833	1328,035808
2834	1330,202573
2835	1334,271357
2836	1335,269428
2837	1332,042275
2838	1333,747369
2839	1339,855977
2840	1349,695024
2841	1350,033870
2842	1342,499472
2843	1338,788704
2844	1338,051942
2845	1338,479784
2846	1342,407681
2847	1337,348893
2848	1323,740781
2849	1301,766562
2850	1300,459643
2851	1318,357646
2852	1321,498619
2853	1308,336017
2854	1298,694757
2855	1294,565777
2856	1294,561887
2857	1298,025188
2858	1304,569182
2859	1305,585724
2860	1301,147824
2861	1300,691803
2862	1304,140957
2863	1312,594049
2864	1324,886201
2865	1339,403343
2866	1345,216682
2867	1343,737045
2868	1342,806631
2869	1341,606648
2870	1348,340640
2871	1365,619847
2872	1378,031610
2873	1383,845304
2874	1381,911061
2875	1385,785671
2876	1394,132463
2877	1393,334604
2878	1383,163678
2879	1379,723972
2880	1385,201301
2881	1390,595200
2882	1394,058291
2883	1394,444258
2884	1389,519733
2885	1379,021919
2886	1378,385460
2887	1388,783680
2888	1390,928305
2889	1381,942113
2890	1372,517792
2891	1364,435859
2892	1359,145802
2893	1353,988433
2894	1349,679528
2895	1345,921918
2896	1342,678114
2897	1339,278488
2898	1335,288147
2899	1332,366322
2900	1330,386458
2901	1329,348650
2902	1324,761555
2903	1316,925875
2904	1316,997707
2905	1325,853143
2906	1325,408012
2907	1311,840944
2908	1305,471287
2909	1306,807021
2910	1315,109440
2911	1308,639785
2912	1290,949925
2913	1273,869144
2914	1257,006289
2915	1249,710469
2916	1254,233724
2917	1258,377068
2918	1258,761855
2919	1259,815209
2920	1261,250856
2921	1263,131087
2922	1255,419156
2923	1238,911542
2924	1229,760724
2925	1230,803908
2926	1226,904592
2927	1211,874047
2928	1216,623020
2929	1240,243571
2930	1279,325402
2931	1272,108230
2932	1225,643043
2933	1201,630170
2934	1200,358578
2935	1195,711875
2936	1186,563220
2937	1183,203218
2938	1189,330871
2939	1186,421008
2940	1172,404685
2941	1146,810544
2942	1144,593325
2943	1163,999972
2944	1168,171375
2945	1155,205324
2946	1153,316835
2947	1166,460930
2948	1174,773284
2949	1176,509177
2950	1171,227867
2951	1173,806527
2952	1181,786908
2953	1183,618658
2954	1179,868144
2955	1180,173465
2956	1184,967575
2957	1186,872293
2958	1184,955790
2959	1181,729211
2960	1177,877150
2961	1174,086512
2962	1171,902429
2963	1171,123461
2964	1170,270436
2965	1169,628594
2966	1165,396932
2967	1156,594913
2968	1153,027117
2969	1156,973193
2970	1157,573027
2971	1153,285689
2972	1143,809746
2973	1136,123093
2974	1129,645784
2975	1124,915429
2976	1122,282550
2977	1118,767897
2978	1113,928256
2979	1110,327819
2980	1108,990066
2981	1104,596786
2982	1097,686188
2983	1089,391627
2984	1092,071731
2985	1102,334406
2986	1097,002781
2987	1077,912155
2988	1069,654018
2989	1073,006345
2990	1072,768201
2991	1067,265913
2992	1066,081850
2993	1071,726789
2994	1073,076731
2995	1068,679740
2996	1058,724712
2997	1056,594396
2998	1060,477107
2999	1062,649381
3000	1063,352274
3001	1059,905267
3002	1051,447684
3003	1044,192992
3004	1040,023560
3005	1032,732647
3006	1020,541598
3007	1012,482133
3008	1010,917009
3009	1016,233163
3010	1022,864383
3011	1030,465662
3012	1030,694574
3013	1023,326358
3014	1019,167927
3015	1018,921946
3016	1021,750868
3017	1027,951852
3018	1033,329092
3019	1036,421670
3020	1036,642461
3021	1033,793985
3022	1028,452079
3023	1020,295226
3024	1010,394408
3025	1011,538007
3026	1023,597245
3027	1028,614083
3028	1025,006845
3029	1022,381188
3030	1021,937918
3031	1019,175665
3032	1013,053386
3033	1009,444233
3034	1009,507828
3035	1013,231154
3036	1015,449519
3037	1016,269067
3038	1016,052578
3039	1014,558120
3040	1010,581251
3041	1004,613981
3042	999,541296
3043	995,427145
3044	996,970854
3045	1005,651161
3046	1011,380309
3047	1012,349211
3048	1008,359129
3049	1005,597045
3050	1003,438109
3051	999,673246
3052	995,438818
3053	997,569369
3054	1005,041718
3055	1011,973631
3056	1018,597767
3057	1013,708976
3058	994,915485
3059	986,446502
3060	993,630756
3061	1000,440385
3062	1003,474836
3063	1002,112309
3064	997,056238
3065	989,846699
3066	991,473917
3067	1000,234464
3068	1003,888333
3069	1002,732883
3070	1003,378295
3071	1005,721502
3072	1002,595585
3073	993,857084
3074	988,899408
3075	988,605844
3076	993,117276
3077	1003,744521
3078	1007,573638
3079	1002,922166
3080	991,185671
3081	988,673846
3082	992,071580
3083	986,586710
3084	974,958006
3085	971,709886
3086	975,851784
3087	977,535351
3088	976,772935
3089	975,423233
3090	973,321423
3091	972,180617
3092	971,894116
3093	974,119871
3094	979,916709
3095	980,481837
3096	972,686800
3097	965,707535
3098	962,449613
3099	963,878998
3100	967,841639
3101	973,445090
3102	971,442529
3103	962,982167
3104	958,647801
3105	958,210882
3106	960,559665
3107	965,799902
3108	966,874446
3109	963,114993
3110	958,808146
3111	954,289531
3112	953,915497
3113	959,036061
3114	963,831586
3115	966,633909
3116	967,413726
3117	966,372015
3118	964,261670
3119	963,264617
3120	963,616144
3121	969,811882
3122	980,014186
3123	976,373251
3124	960,984802
3125	960,009473
3126	972,824915
3127	978,194507
3128	975,558768
3129	974,171361
3130	973,798732
3131	974,038622
3132	976,063803
3133	971,069632
3134	955,961112
3135	949,975803
3136	960,418338
3137	963,189817
3138	955,805439
3139	941,703044
3140	950,230118
3141	970,513839
3142	964,064858
3143	940,189807
3144	938,832839
3145	954,415304
3146	957,456226
3147	950,739325
3148	950,629523
3149	955,915610
3150	961,290596
3151	967,007865
3152	967,789359
3153	962,686401
3154	964,271535
3155	974,085956
3156	977,194234
3157	971,787710
3158	965,802106
3159	959,526927
3160	961,097822
3161	974,211712
3162	978,226071
3163	966,568195
3164	953,678629
3165	945,177187
3166	944,576643
3167	957,369067
3168	977,868406
3169	979,879679
3170	968,825003
3171	970,358911
3172	980,922758
3173	985,318407
3174	985,246525
3175	987,802054
3176	991,995311
3177	995,571851
3178	997,920639
3179	996,373251
3180	991,260254
3181	978,462649
3182	959,175250
3183	950,145205
3184	952,895215
3185	964,512729
3186	984,186415
3187	994,324326
3188	991,420950
3189	981,631382
3190	965,835755
3191	956,584157
3192	958,026312
3193	962,434255
3194	967,392831
3195	972,891980
3196	979,099086
3197	978,967599
3198	972,375870
3199	962,473012
3200	962,383988
3201	969,278444
3202	976,463418
3203	983,018107
3204	981,925623
3205	975,898793
3206	978,744781
3207	978,236537
3208	1021,405641
3209	1059,032260
3210	720,756851
3211	111,716330
3212	-120,421670
3213	-16,099175
3214	19,236972
3215	0,000000
