User: Administrator
Title:	AuST dried Heliantina 50mM sinL 20000ms 5av_in_20200117-163238_OE1_CHANNEL1_Sample 20200117_163238_784
1680	8304,346442
1681	8274,490304
1682	8240,251736
1683	8203,288144
1684	8159,191804
1685	8122,943959
1686	8092,899491
1687	8073,945394
1688	8053,397064
1689	8031,283534
1690	8007,959236
1691	7978,474072
1692	7943,354819
1693	7904,035843
1694	7854,841616
1695	7825,705237
1696	7808,943071
1697	7813,443799
1698	7805,965425
1699	7793,195741
1700	7768,574969
1701	7749,076334
1702	7731,487628
1703	7717,101161
1704	7704,749197
1705	7694,463626
1706	7688,827421
1707	7678,852020
1708	7665,552329
1709	7643,785352
1710	7627,370934
1711	7615,575495
1712	7614,449535
1713	7610,116268
1714	7602,374830
1715	7584,589066
1716	7569,855354
1717	7559,005013
1718	7552,263483
1719	7556,000093
1720	7545,268637
1721	7526,359933
1722	7492,170180
1723	7468,653000
1724	7451,368470
1725	7445,558850
1726	7438,492235
1727	7432,160673
1728	7425,154718
1729	7418,216351
1730	7410,725241
1731	7402,493529
1732	7393,513433
1733	7383,862970
1734	7373,167169
1735	7363,103216
1736	7353,799348
1737	7344,457819
1738	7337,411955
1739	7332,182478
1740	7331,883223
1741	7326,887480
1742	7316,088067
1743	7298,929481
1744	7271,638014
1745	7249,428951
1746	7228,829258
1747	7214,020415
1748	7192,183192
1749	7166,823654
1750	7134,179980
1751	7108,412321
1752	7087,050537
1753	7074,743220
1754	7058,356454
1755	7040,397459
1756	7015,856829
1757	6999,243466
1758	6988,131429
1759	6988,163137
1760	6982,291926
1761	6971,903770
1762	6952,436764
1763	6934,323854
1764	6917,341849
1765	6902,892269
1766	6891,316252
1767	6883,058195
1768	6878,423202
1769	6876,493489
1770	6876,725017
1771	6880,793646
1772	6882,329780
1773	6880,759261
1774	6871,354961
1775	6864,753253
1776	6862,418672
1777	6864,919072
1778	6876,484592
1779	6880,174306
1780	6879,801918
1781	6871,184249
1782	6868,137496
1783	6867,519442
1784	6871,843543
1785	6872,405802
1786	6870,376839
1787	6866,029990
1788	6856,558220
1789	6843,132198
1790	6820,597516
1791	6807,954357
1792	6801,674709
1793	6813,181819
1794	6806,413809
1795	6787,202312
1796	6739,140342
1797	6712,622376
1798	6702,072339
1799	6725,754738
1800	6734,325588
1801	6731,707158
1802	6703,379255
1803	6682,695724
1804	6667,585063
1805	6666,746749
1806	6663,132676
1807	6657,894960
1808	6646,261386
1809	6638,416646
1810	6634,019057
1811	6635,987830
1812	6637,631024
1813	6638,471577
1814	6637,453237
1815	6634,582706
1816	6629,803601
1817	6621,508629
1818	6614,503309
1819	6609,251845
1820	6608,489596
1821	6606,300841
1822	6601,991504
1823	6593,685647
1824	6584,796887
1825	6576,161705
1826	6568,629988
1827	6561,924927
1828	6559,623315
1829	6560,598855
1830	6566,732713
1831	6568,582139
1832	6568,036067
1833	6563,500071
1834	6560,732742
1835	6559,003441
1836	6557,388216
1837	6561,220364
1838	6568,687642
1839	6582,734721
1840	6588,883520
1841	6589,539874
1842	6581,733780
1843	6574,987948
1844	6568,058675
1845	6562,178530
1846	6557,307956
1847	6554,192300
1848	6552,289429
1849	6554,421832
1850	6559,561781
1851	6568,912644
1852	6575,137617
1853	6578,581387
1854	6577,437009
1855	6574,070189
1856	6567,496146
1857	6559,205801
1858	6544,180039
1859	6524,095057
1860	6495,559568
1861	6473,223169
1862	6454,913101
1863	6446,429981
1864	6429,495654
1865	6407,420541
1866	6374,456639
1867	6349,628479
1868	6329,949450
1869	6321,531513
1870	6305,915820
1871	6286,416206
1872	6256,098736
1873	6237,008355
1874	6224,924913
1875	6228,539414
1876	6217,780142
1877	6197,493830
1878	6158,503559
1879	6131,294216
1880	6111,878523
1881	6107,288592
1882	6099,007147
1883	6089,886720
1884	6076,966394
1885	6067,038462
1886	6058,990709
1887	6052,313896
1888	6049,370760
1889	6049,063960
1890	6054,014305
1891	6052,043775
1892	6044,865363
1893	6028,016169
1894	6016,128027
1895	6006,775957
1896	6004,111077
1897	5995,087536
1898	5982,126468
1899	5962,514546
1900	5946,003313
1901	5931,504960
1902	5919,789998
1903	5910,745950
1904	5904,028794
1905	5902,130622
1906	5894,031904
1907	5882,164819
1908	5861,853376
1909	5851,906235
1910	5848,624090
1911	5856,926345
1912	5857,893158
1913	5854,810802
1914	5843,956007
1915	5836,794474
1916	5830,944445
1917	5827,859925
1918	5823,063764
1919	5817,350579
1920	5810,329930
1921	5802,116793
1922	5792,567414
1923	5780,740096
1924	5769,736718
1925	5762,059314
1926	5748,764580
1927	5728,653844
1928	5694,863839
1929	5665,359022
1930	5643,367480
1931	5636,963404
1932	5630,186490
1933	5620,578012
1934	5604,497940
1935	5585,095670
1936	5562,812031
1937	5535,713013
1938	5512,608520
1939	5494,456329
1940	5484,444340
1941	5475,076244
1942	5465,261568
1943	5456,438510
1944	5439,849297
1945	5416,031737
1946	5376,040349
1947	5348,336423
1948	5331,868817
1949	5340,283044
1950	5333,895370
1951	5314,581679
1952	5270,155603
1953	5233,608272
1954	5203,447674
1955	5185,297499
1956	5170,157181
1957	5158,546444
1958	5153,141638
1959	5139,581696
1960	5119,760846
1961	5086,533612
1962	5065,877335
1963	5054,067160
1964	5058,789655
1965	5053,900170
1966	5043,698009
1967	5021,190278
1968	5009,551887
1969	5003,635401
1970	5008,914732
1971	5001,948722
1972	4987,316249
1973	4960,412305
1974	4939,540270
1975	4924,653324
1976	4907,770002
1977	4888,037372
1978	4862,034286
1979	4838,539741
1980	4818,957715
1981	4805,511705
1982	4795,201575
1983	4787,440889
1984	4782,857749
1985	4775,853014
1986	4765,768218
1987	4749,845923
1988	4734,102353
1989	4718,155979
1990	4703,938297
1991	4686,280628
1992	4665,705868
1993	4641,660734
1994	4616,576788
1995	4591,037510
1996	4564,145101
1997	4542,760916
1998	4526,018888
1999	4515,965662
2000	4503,660547
2001	4489,749291
2002	4473,503298
2003	4454,173346
2004	4432,181211
2005	4406,604771
2006	4384,732368
2007	4366,435319
2008	4350,028422
2009	4335,190903
2010	4321,628736
2011	4308,336966
2012	4294,723221
2013	4281,852496
2014	4265,245161
2015	4245,273487
2016	4218,092264
2017	4197,301931
2018	4182,512406
2019	4179,406289
2020	4171,047227
2021	4158,865712
2022	4138,159643
2023	4123,185958
2024	4112,300268
2025	4107,728770
2026	4103,030968
2027	4098,657689
2028	4095,195853
2029	4087,053801
2030	4075,856507
2031	4059,109983
2032	4051,549322
2033	4054,050791
2034	4056,355647
2035	4056,882723
2036	4051,678457
2037	4047,588875
2038	4044,443837
2039	4044,769820
2040	4041,356660
2041	4034,442536
2042	4021,641152
2043	4010,218003
2044	3999,839329
2045	3992,256900
2046	3983,421951
2047	3973,989039
2048	3963,745443
2049	3953,466956
2050	3943,390348
2051	3932,718840
2052	3926,154866
2053	3924,921333
2054	3922,388615
2055	3917,138200
2056	3905,804339
2057	3895,244998
2058	3885,790677
2059	3880,344153
2060	3871,505714
2061	3859,537686
2062	3842,131675
2063	3826,669416
2064	3812,989173
2065	3802,208967
2066	3792,531907
2067	3783,892854
2068	3776,731474
2069	3766,736441
2070	3754,390758
2071	3738,960429
2072	3723,693881
2073	3707,696929
2074	3692,956568
2075	3679,807705
2076	3669,828490
2077	3658,469821
2078	3645,499165
2079	3629,613841
2080	3614,229188
2081	3599,493665
2082	3585,630858
2083	3573,845694
2084	3564,012597
2085	3556,926321
2086	3548,758633
2087	3539,979792
2088	3529,444179
2089	3521,094880
2090	3515,901478
2091	3508,548833
2092	3498,493816
2093	3482,378556
2094	3470,252003
2095	3462,612456
2096	3463,377172
2097	3461,864319
2098	3458,524771
2099	3450,441990
2100	3445,677300
2101	3443,126637
2102	3444,552269
2103	3443,656788
2104	3441,623550
2105	3437,265496
2106	3435,996413
2107	3437,527365
2108	3439,364610
2109	3441,028661
2110	3442,360130
2111	3442,157774
2112	3440,456200
2113	3436,005865
2114	3433,564155
2115	3432,662693
2116	3435,087420
2117	3434,079062
2118	3430,797704
2119	3423,554142
2120	3420,062930
2121	3420,189009
2122	3419,899346
2123	3418,238281
2124	3415,523333
2125	3408,396213
2126	3397,331990
2127	3378,652147
2128	3367,438296
2129	3362,438638
2130	3369,074058
2131	3366,261100
2132	3356,940846
2133	3337,189772
2134	3323,756000
2135	3315,575534
2136	3309,050587
2137	3303,680507
2138	3298,830168
2139	3293,662015
2140	3287,554533
2141	3281,240844
2142	3270,702019
2143	3256,816753
2144	3237,539907
2145	3224,208110
2146	3215,435572
2147	3213,562436
2148	3208,556178
2149	3200,433471
2150	3193,890286
2151	3189,070416
2152	3187,747553
2153	3184,356631
2154	3178,936859
2155	3170,489513
2156	3162,171849
2157	3154,229268
2158	3146,529459
2159	3143,060158
2160	3144,593123
2161	3147,266280
2162	3149,949121
2163	3151,477361
2164	3152,244269
2165	3151,988757
2166	3150,650457
2167	3148,448227
2168	3145,584099
2169	3141,732245
2170	3139,236284
2171	3137,675804
2172	3137,693013
2173	3135,455431
2174	3131,457712
2175	3126,730401
2176	3121,791756
2177	3115,522617
2178	3113,857294
2179	3116,250305
2180	3125,156224
2181	3129,141570
2182	3129,393164
2183	3123,895526
2184	3120,759192
2185	3119,358905
2186	3118,309796
2187	3117,682946
2188	3116,825026
2189	3117,344698
2190	3118,756268
2191	3122,065069
2192	3121,574585
2193	3117,968688
2194	3109,838740
2195	3104,039000
2196	3100,452064
2197	3095,922090
2198	3089,958547
2199	3082,541453
2200	3072,254401
2201	3059,510924
2202	3043,599208
2203	3030,233784
2204	3019,338635
2205	3011,479338
2206	3006,077290
2207	3004,560020
2208	3001,254665
2209	2995,449322
2210	2984,739985
2211	2976,025389
2212	2969,058036
2213	2965,721008
2214	2960,487186
2215	2954,605086
2216	2946,569281
2217	2944,649268
2218	2949,963830
2219	2951,489312
2220	2948,431390
2221	2937,628328
2222	2928,192004
2223	2919,955198
2224	2913,825868
2225	2910,101932
2226	2910,345083
2227	2909,478274
2228	2906,434629
2229	2899,141284
2230	2892,787672
2231	2887,562937
2232	2884,505156
2233	2881,889426
2234	2880,006157
2235	2878,349323
2236	2878,121219
2237	2880,299254
2238	2879,641792
2239	2875,870975
2240	2866,237167
2241	2860,851870
2242	2859,151832
2243	2863,542538
2244	2864,342750
2245	2861,457287
2246	2858,004696
2247	2854,544144
2248	2852,047343
2249	2848,984886
2250	2845,616580
2251	2841,618342
2252	2838,975326
2253	2837,579275
2254	2837,527589
2255	2838,409009
2256	2840,716854
2257	2841,899299
2258	2841,671140
2259	2838,633267
2260	2837,003017
2261	2836,121522
2262	2837,395706
2263	2833,699647
2264	2823,984952
2265	2815,888599
2266	2810,473109
2267	2809,916645
2268	2808,242466
2269	2805,143840
2270	2800,413513
2271	2791,056215
2272	2776,035949
2273	2760,984283
2274	2747,656560
2275	2737,289922
2276	2730,284667
2277	2726,492511
2278	2726,758275
2279	2724,621457
2280	2720,484463
2281	2713,340890
2282	2707,177579
2283	2701,881863
2284	2695,972281
2285	2689,929010
2286	2682,519177
2287	2679,954753
2288	2680,910381
2289	2686,729699
2290	2685,913661
2291	2677,872225
2292	2671,163092
2293	2666,112693
2294	2665,089594
2295	2661,748482
2296	2657,244482
2297	2650,355030
2298	2648,332863
2299	2652,136030
2300	2653,174780
2301	2651,268422
2302	2643,502588
2303	2640,705960
2304	2641,604669
2305	2647,860352
2306	2650,319610
2307	2649,275534
2308	2648,526586
2309	2648,171048
2310	2648,678810
2311	2649,388413
2312	2650,227107
2313	2651,436511
2314	2650,467418
2315	2646,929280
2316	2644,589841
2317	2643,723965
2318	2644,724083
2319	2646,682317
2320	2649,052469
2321	2652,289262
2322	2649,658776
2323	2640,233381
2324	2633,701520
2325	2630,578043
2326	2632,580109
2327	2635,196282
2328	2639,248159
2329	2641,536946
2330	2640,987156
2331	2636,562214
2332	2630,290142
2333	2622,589704
2334	2613,777872
2335	2606,628278
2336	2601,109877
2337	2598,017406
2338	2597,159463
2339	2599,409487
2340	2598,932986
2341	2595,623316
2342	2588,469426
2343	2581,052289
2344	2573,239177
2345	2565,471142
2346	2558,354039
2347	2551,571277
2348	2548,392446
2349	2548,219582
2350	2551,582223
2351	2552,044730
2352	2549,774018
2353	2546,419108
2354	2542,171314
2355	2536,883893
2356	2533,501460
2357	2532,564030
2358	2531,890009
2359	2530,868235
2360	2529,350197
2361	2526,421143
2362	2522,413867
2363	2516,663702
2364	2514,713392
2365	2517,388001
2366	2519,375096
2367	2520,071499
2368	2517,178199
2369	2517,250941
2370	2518,807602
2371	2523,511722
2372	2518,320005
2373	2501,490590
2374	2490,928569
2375	2486,877816
2376	2493,921796
2377	2493,575933
2378	2485,112469
2379	2477,492541
2380	2472,155500
2381	2471,156856
2382	2470,486994
2383	2470,254466
2384	2469,990363
2385	2468,842814
2386	2466,237871
2387	2463,201094
2388	2459,540942
2389	2456,494406
2390	2449,097693
2391	2435,213008
2392	2426,470200
2393	2424,723789
2394	2434,796544
2395	2439,095180
2396	2438,413961
2397	2429,720525
2398	2426,525306
2399	2428,909816
2400	2428,372479
2401	2425,125052
2402	2416,526466
2403	2414,237604
2404	2420,433418
2405	2422,333462
2406	2418,266359
2407	2403,636175
2408	2395,209153
2409	2391,867966
2410	2395,610977
2411	2395,552312
2412	2392,700653
2413	2387,572183
2414	2379,868394
2415	2370,149340
2416	2357,831171
2417	2341,954975
2418	2330,799091
2419	2325,514541
2420	2328,391482
2421	2330,716630
2422	2332,432255
2423	2332,887413
2424	2331,692334
2425	2328,040508
2426	2325,032980
2427	2322,647158
2428	2321,610357
2429	2319,213486
2430	2314,497505
2431	2312,944783
2432	2313,923206
2433	2319,876209
2434	2315,842382
2435	2299,334553
2436	2287,445022
2437	2282,380664
2438	2288,466701
2439	2291,725081
2440	2292,640084
2441	2290,799208
2442	2286,279781
2443	2277,326298
2444	2273,485847
2445	2273,999872
2446	2280,590958
2447	2280,017659
2448	2271,962385
2449	2266,032349
2450	2262,235479
2451	2262,515254
2452	2259,638025
2453	2253,102671
2454	2249,538591
2455	2249,083212
2456	2253,308112
2457	2253,972354
2458	2251,052383
2459	2246,638243
2460	2241,394875
2461	2235,112009
2462	2232,612561
2463	2234,976032
2464	2237,582037
2465	2239,031362
2466	2238,521511
2467	2235,663591
2468	2230,896890
2469	2223,848124
2470	2221,797479
2471	2225,977815
2472	2225,944025
2473	2222,445128
2474	2213,400101
2475	2212,815359
2476	2221,087759
2477	2226,165268
2478	2227,391410
2479	2223,387765
2480	2217,691743
2481	2207,681766
2482	2204,358673
2483	2207,678179
2484	2220,912916
2485	2222,425771
2486	2211,192299
2487	2198,754010
2488	2187,158597
2489	2177,838675
2490	2174,427042
2491	2179,505030
2492	2182,313591
2493	2181,081671
2494	2172,632463
2495	2167,371103
2496	2166,336692
2497	2163,911056
2498	2159,676640
2499	2151,398289
2500	2149,298555
2501	2155,423649
2502	2159,834141
2503	2160,395582
2504	2153,754712
2505	2150,605725
2506	2152,125127
2507	2153,059443
2508	2152,268743
2509	2147,959228
2510	2145,690722
2511	2144,893458
2512	2146,135508
2513	2144,252234
2514	2139,397904
2515	2135,583827
2516	2132,660051
2517	2131,148899
2518	2128,599777
2519	2125,082496
2520	2122,698272
2521	2121,212109
2522	2120,926192
2523	2118,935639
2524	2114,786960
2525	2112,812075
2526	2112,403908
2527	2114,066904
2528	2110,960585
2529	2103,704252
2530	2096,352350
2531	2089,760873
2532	2084,374399
2533	2085,717047
2534	2093,739900
2535	2100,999949
2536	2106,232030
2537	2108,893613
2538	2102,170538
2539	2083,725409
2540	2075,210619
2541	2075,384767
2542	2086,800346
2543	2085,405766
2544	2071,757925
2545	2064,196486
2546	2061,532126
2547	2065,664315
2548	2063,633263
2549	2055,580581
2550	2053,662075
2551	2060,257485
2552	2063,779977
2553	2061,687457
2554	2050,311255
2555	2043,262717
2556	2042,083522
2557	2040,779197
2558	2038,539116
2559	2033,469833
2560	2032,710360
2561	2037,313293
2562	2040,024319
2563	2039,584556
2564	2034,202679
2565	2030,370243
2566	2028,307976
2567	2026,353753
2568	2024,539431
2569	2022,447615
2570	2021,928248
2571	2023,244087
2572	2023,419306
2573	2022,084715
2574	2018,868944
2575	2015,322163
2576	2010,607550
2577	2008,559686
2578	2008,897290
2579	2012,603668
2580	2009,920556
2581	2000,224303
2582	1993,531211
2583	1990,174796
2584	1991,273423
2585	1991,921141
2586	1993,153646
2587	1991,883381
2588	1988,409193
2589	1982,290939
2590	1981,022793
2591	1984,695586
2592	1984,040898
2593	1978,063452
2594	1971,494966
2595	1965,546809
2596	1961,061626
2597	1958,262139
2598	1958,012482
2599	1956,764850
2600	1954,063619
2601	1949,107991
2602	1945,796243
2603	1944,144255
2604	1942,665412
2605	1941,251499
2606	1939,579179
2607	1938,107697
2608	1936,751331
2609	1934,279826
2610	1930,618779
2611	1926,014649
2612	1919,795299
2613	1911,789868
2614	1908,455258
2615	1910,022900
2616	1915,127915
2617	1922,235718
2618	1932,171848
2619	1931,064079
2620	1915,646960
2621	1905,137494
2622	1901,827750
2623	1909,038688
2624	1912,167439
2625	1912,464674
2626	1909,334997
2627	1903,153307
2628	1893,635533
2629	1890,891439
2630	1895,589928
2631	1895,285142
2632	1888,443214
2633	1881,235716
2634	1875,392649
2635	1871,860224
2636	1871,485586
2637	1875,693700
2638	1877,226421
2639	1875,409297
2640	1868,643124
2641	1866,696530
2642	1870,074150
2643	1870,371674
2644	1867,786471
2645	1861,566483
2646	1859,139450
2647	1860,241350
2648	1859,858700
2649	1857,208982
2650	1855,962581
2651	1856,309171
2652	1859,050956
2653	1857,874367
2654	1852,861797
2655	1847,115439
2656	1841,606456
2657	1836,306311
2658	1838,352776
2659	1849,224794
2660	1849,718784
2661	1836,296707
2662	1823,700238
2663	1815,674436
2664	1815,055076
2665	1817,513913
2666	1824,286152
2667	1828,476393
2668	1828,933684
2669	1824,676719
2670	1819,625427
2671	1813,141205
2672	1809,061645
2673	1808,868666
2674	1808,491268
2675	1807,272479
2676	1803,957760
2677	1804,468024
2678	1809,475856
2679	1811,805752
2680	1811,109744
2681	1806,319371
2682	1805,120887
2683	1807,695163
2684	1805,740087
2685	1797,935356
2686	1791,755208
2687	1788,684005
2688	1789,994214
2689	1791,185856
2690	1792,759139
2691	1792,114066
2692	1789,123164
2693	1783,553585
2694	1779,886707
2695	1778,123730
2696	1774,688337
2697	1769,364551
2698	1764,922181
2699	1761,804109
2700	1760,326376
2701	1759,608517
2702	1760,254635
2703	1758,831307
2704	1753,763460
2705	1751,494011
2706	1753,054916
2707	1759,986804
2708	1761,813884
2709	1757,954199
2710	1754,848460
2711	1752,988769
2712	1752,960368
2713	1754,053328
2714	1757,061401
2715	1756,009684
2716	1749,443618
2717	1745,840105
2718	1746,005930
2719	1751,192270
2720	1752,557245
2721	1750,032370
2722	1750,142670
2723	1753,800626
2724	1755,947301
2725	1755,742296
2726	1752,416908
2727	1750,068944
2728	1747,922507
2729	1748,104358
2730	1752,759145
2731	1752,447214
2732	1745,655886
2733	1730,019560
2734	1724,258303
2735	1729,579604
2736	1733,159289
2737	1733,992926
2738	1730,765912
2739	1725,988073
2740	1718,926122
2741	1714,935057
2742	1715,119381
2743	1715,035824
2744	1714,644859
2745	1713,125755
2746	1716,565895
2747	1725,141304
2748	1724,809474
2749	1712,951448
2750	1705,797083
2751	1704,616083
2752	1711,352558
2753	1710,397295
2754	1702,298883
2755	1699,535572
2756	1703,461723
2757	1705,001520
2758	1703,358466
2759	1697,251128
2760	1695,197899
2761	1697,376778
2762	1693,544991
2763	1681,694005
2764	1674,611434
2765	1673,363404
2766	1679,753576
2767	1677,686612
2768	1666,559862
2769	1666,344844
2770	1680,641606
2771	1686,091553
2772	1680,665342
2773	1661,826646
2774	1654,415571
2775	1658,209684
2776	1654,405124
2777	1640,844923
2778	1634,520926
2779	1636,481258
2780	1647,939062
2781	1652,070553
2782	1649,741437
2783	1647,843360
2784	1646,237272
2785	1644,762838
2786	1643,893597
2787	1643,442334
2788	1646,392948
2789	1653,265428
2790	1650,503014
2791	1636,064236
2792	1628,740285
2793	1629,731548
2794	1640,053076
2795	1646,912837
2796	1651,401061
2797	1654,452622
2798	1654,946836
2799	1654,981565
2800	1655,418721
2801	1653,104465
2802	1647,778786
2803	1639,595857
2804	1633,083988
2805	1627,435119
2806	1629,343700
2807	1641,895625
2808	1647,906896
2809	1644,896381
2810	1630,939461
2811	1625,823748
2812	1628,479454
2813	1632,542245
2814	1638,845732
2815	1640,993348
2816	1638,280944
2817	1630,617692
2818	1625,399028
2819	1621,750727
2820	1623,199322
2821	1631,796483
2822	1632,717396
2823	1620,982823
2824	1613,765815
2825	1614,636459
2826	1626,729409
2827	1628,373944
2828	1619,345509
2829	1616,296119
2830	1621,209769
2831	1625,320393
2832	1627,438494
2833	1626,576364
2834	1626,860729
2835	1627,533074
2836	1629,337568
2837	1633,079836
2838	1633,556846
2839	1631,105037
2840	1626,169005
2841	1627,134901
2842	1633,079561
2843	1635,426967
2844	1633,938392
2845	1634,929081
2846	1639,650461
2847	1641,479122
2848	1640,278253
2849	1635,683104
2850	1638,825537
2851	1649,119002
2852	1651,128199
2853	1643,380294
2854	1640,019606
2855	1644,722239
2856	1645,720894
2857	1641,880501
2858	1631,836081
2859	1635,179411
2860	1652,053238
2861	1658,025723
2862	1649,894301
2863	1649,489790
2864	1657,562193
2865	1674,696651
2866	1681,549971
2867	1682,661427
2868	1690,962489
2869	1707,410926
2870	1741,990868
2871	1791,155762
2872	1867,985689
2873	1963,122666
2874	2065,123879
2875	2105,570500
2876	2087,763384
2877	2039,106526
2878	1959,954972
2879	1884,052487
2880	1821,624213
2881	1771,399346
2882	1735,315942
2883	1713,353939
2884	1698,267781
2885	1689,154401
2886	1687,706669
2887	1692,476513
2888	1694,435148
2889	1691,449234
2890	1686,018475
2891	1678,750100
2892	1670,504651
2893	1664,334890
2894	1660,443179
2895	1657,497730
2896	1655,646838
2897	1654,401120
2898	1653,817243
2899	1652,968273
2900	1652,044451
2901	1651,103071
2902	1654,388734
2903	1661,345664
2904	1662,037718
2905	1655,932837
2906	1654,835156
2907	1660,054503
2908	1663,985630
2909	1665,456353
2910	1663,784161
2911	1658,899604
2912	1650,867413
2913	1651,006112
2914	1659,977897
2915	1658,863956
2916	1644,935294
2917	1637,788409
2918	1642,091316
2919	1644,152178
2920	1640,991976
2921	1631,313846
2922	1622,867808
2923	1615,222816
2924	1613,139759
2925	1619,242269
2926	1621,420074
2927	1612,153535
2928	1625,795882
2929	1660,116219
2930	1710,578654
2931	1698,066256
2932	1632,172886
2933	1605,140561
2934	1617,610400
2935	1620,689378
2936	1611,926400
2937	1606,464428
2938	1606,996353
2939	1601,489005
2940	1588,599051
2941	1568,546968
2942	1559,246289
2943	1559,284804
2944	1564,793060
2945	1576,679025
2946	1577,657269
2947	1563,992010
2948	1551,970652
2949	1544,611068
2950	1543,659007
2951	1546,901627
2952	1553,989366
2953	1553,045185
2954	1544,130080
2955	1537,306819
2956	1533,013593
2957	1530,112406
2958	1529,035772
2959	1528,810833
2960	1529,083635
2961	1529,670397
2962	1529,750597
2963	1529,253164
2964	1533,495073
2965	1542,008191
2966	1543,957931
2967	1538,598178
2968	1532,074538
2969	1525,010233
2970	1519,964350
2971	1517,536193
2972	1517,748924
2973	1516,598441
2974	1514,726330
2975	1515,972826
2976	1519,808230
2977	1523,783960
2978	1527,408277
2979	1529,600571
2980	1530,640533
2981	1527,006170
2982	1519,648481
2983	1510,335221
2984	1510,614058
2985	1518,378914
2986	1517,741356
2987	1509,408799
2988	1511,780164
2989	1525,842134
2990	1526,205025
2991	1508,616697
2992	1502,050661
2993	1513,804851
2994	1521,492329
2995	1520,920492
2996	1510,896223
2997	1505,258463
2998	1502,493913
2999	1506,578097
3000	1517,793995
3001	1519,083179
3002	1508,966569
3003	1501,928378
3004	1500,036721
3005	1499,580228
3006	1500,045658
3007	1502,091489
3008	1505,274231
3009	1508,954192
3010	1510,137948
3011	1509,239561
3012	1505,126011
3013	1497,788754
3014	1498,750848
3015	1509,618938
3016	1516,224046
3017	1516,008277
3018	1517,423954
3019	1522,397824
3020	1528,436610
3021	1534,896853
3022	1541,119651
3023	1548,759628
3024	1557,184954
3025	1558,188189
3026	1551,936619
3027	1552,407505
3028	1560,481738
3029	1566,823493
3030	1571,192374
3031	1570,707087
3032	1563,048828
3033	1561,511060
3034	1568,278960
3035	1582,833002
3036	1588,884210
3037	1588,279472
3038	1588,979824
3039	1590,286220
3040	1593,341174
3041	1598,706021
3042	1600,965557
3043	1599,556102
3044	1599,811070
3045	1602,127617
3046	1607,417546
3047	1614,652977
3048	1622,115161
3049	1620,015617
3050	1611,742936
3051	1617,867545
3052	1635,189163
3053	1636,885239
3054	1625,183215
3055	1619,933145
3056	1620,779677
3057	1635,337685
3058	1665,227384
3059	1683,761304
3060	1685,371443
3061	1678,025372
3062	1662,800734
3063	1650,937395
3064	1646,612331
3065	1651,177919
3066	1659,087028
3067	1669,474077
3068	1676,730939
3069	1680,414856
3070	1675,053431
3071	1661,015515
3072	1656,981490
3073	1663,589107
3074	1676,222803
3075	1696,430889
3076	1696,948066
3077	1668,616122
3078	1647,972064
3079	1642,050022
3080	1651,533810
3081	1652,116769
3082	1648,211675
3083	1649,295089
3084	1653,521965
3085	1659,805613
3086	1667,878671
3087	1669,657014
3088	1664,754284
3089	1664,592379
3090	1670,993513
3091	1673,059372
3092	1667,924582
3093	1675,188821
3094	1701,105726
3095	1713,817292
3096	1701,256744
3097	1694,596960
3098	1700,565741
3099	1719,453859
3100	1721,025155
3101	1711,020475
3102	1717,232803
3103	1736,210524
3104	1736,174444
3105	1719,184416
3106	1721,926546
3107	1744,745208
3108	1760,873014
3109	1768,729388
3110	1771,477192
3111	1767,640389
3112	1770,019806
3113	1783,298932
3114	1789,735338
3115	1782,983430
3116	1782,584170
3117	1791,969888
3118	1810,007278
3119	1817,213766
3120	1817,082744
3121	1821,079373
3122	1828,188842
3123	1833,086381
3124	1836,676750
3125	1850,757976
3126	1874,303678
3127	1885,877733
3128	1883,290382
3129	1887,299568
3130	1900,689947
3131	1894,710904
3132	1865,760016
3133	1851,215686
3134	1858,522567
3135	1874,270798
3136	1896,000820
3137	1911,942495
3138	1918,273187
3139	1914,745825
3140	1906,096622
3141	1896,349463
3142	1906,121327
3143	1929,616131
3144	1934,440525
3145	1925,296927
3146	1928,094573
3147	1941,055783
3148	1951,774723
3149	1960,678119
3150	1976,350954
3151	1997,446153
3152	2010,020679
3153	2013,967421
3154	2010,144974
3155	1998,133551
3156	2003,362771
3157	2030,723381
3158	2052,247553
3159	2062,341670
3160	2066,943324
3161	2066,346581
3162	2067,760300
3163	2073,986983
3164	2083,370588
3165	2094,809244
3166	2106,936043
3167	2113,187976
3168	2117,773634
3169	2139,971436
3170	2173,625838
3171	2191,236801
3172	2196,392280
3173	2212,272811
3174	2235,671942
3175	2243,814568
3176	2238,889928
3177	2249,749955
3178	2274,483159
3179	2280,158084
3180	2267,943096
3181	2254,043213
3182	2240,063507
3183	2247,308321
3184	2278,773855
3185	2304,376241
3186	2318,937279
3187	2335,735540
3188	2356,432814
3189	2367,341596
3190	2365,645434
3191	2373,789482
3192	2397,924005
3193	2421,903495
3194	2440,480321
3195	2462,089380
3196	2490,488073
3197	2508,516566
3198	2515,184560
3199	2516,075950
3200	2540,180656
3201	2575,805874
3202	2588,561369
3203	2586,663412
3204	2594,161460
3205	2607,695460
3206	2614,246187
3207	2593,384611
3208	2732,796936
3209	2885,190047
3210	1978,692145
3211	306,260152
3212	-330,474310
3213	-43,975809
3214	52,546879
3215	0,000000
