User: Administrator
Title:	AuST dried carmin 50mM conL 20000ms 5av_in glass1_20200117-170118_OE1_CHANNEL1_Sample 20200117_170118_284
334	4001,414683
335	10061,259455
336	13373,420238
337	15703,541973
338	16900,496512
339	15298,958214
340	14579,343852
341	13789,065656
342	13079,956960
343	12553,126118
344	12683,374308
345	12440,199564
346	12230,584275
347	12050,789013
348	11902,124502
349	11769,431151
350	11653,234167
351	11550,605108
352	11459,176382
353	11373,422133
354	11301,580826
355	11238,417185
356	11182,784966
357	11134,971634
358	11090,838355
359	11050,820634
360	11014,396979
361	10977,218932
362	10948,119008
363	10924,183872
364	10905,211446
365	10890,769754
366	10883,576325
367	10874,378639
368	10865,880158
369	10857,574659
370	10847,646627
371	10839,405203
372	10831,548691
373	10824,040339
374	10816,856805
375	10809,647534
376	10803,313880
377	10797,422705
378	10791,898445
379	10788,117642
380	10782,338111
381	10775,975004
382	10769,170111
383	10761,168406
384	10754,769521
385	10749,662479
386	10746,393975
387	10745,536109
388	10746,810564
389	10753,109931
390	10763,972341
391	10779,812057
392	10790,781212
393	10821,478423
394	10861,516872
395	10908,619187
396	10997,033979
397	11037,174329
398	11054,325408
399	11047,695115
400	11019,691259
401	10938,044198
402	10909,045675
403	10897,544292
404	10907,690679
405	10933,503585
406	10995,012059
407	11082,254045
408	11189,922027
409	11367,899298
410	11475,321996
411	11546,314194
412	11574,497087
413	11557,630302
414	11467,583111
415	11387,883724
416	11291,125028
417	11182,705212
418	11058,321877
419	10946,826035
420	10843,654263
421	10752,089143
422	10679,641943
423	10615,041248
424	10562,590912
425	10521,841267
426	10491,820209
427	10477,193774
428	10459,847151
429	10445,176507
430	10432,040679
431	10416,445591
432	10405,707252
433	10396,288769
434	10387,634070
435	10383,295352
436	10373,045950
437	10359,827376
438	10343,641866
439	10324,943326
440	10299,073878
441	10282,273208
442	10268,787474
443	10258,991752
444	10254,768875
445	10251,096706
446	10249,377522
447	10249,018401
448	10254,341713
449	10252,768949
450	10248,142164
451	10240,495815
452	10221,008795
453	10211,398105
454	10205,949093
455	10205,099412
456	10208,622818
457	10223,405439
458	10227,912962
459	10229,513958
460	10227,664620
461	10218,920307
462	10211,624204
463	10203,050584
464	10193,559335
465	10182,484933
466	10172,484986
467	10163,005156
468	10154,165543
469	10145,947566
470	10140,072430
471	10131,187209
472	10121,442014
473	10110,925027
474	10098,418801
475	10087,962445
476	10078,391559
477	10069,972371
478	10060,736905
479	10056,018139
480	10053,753141
481	10053,479576
482	10062,231935
483	10061,235458
484	10055,563675
485	10044,936833
486	10029,752020
487	10003,802458
488	9988,241409
489	9975,725694
490	9966,851326
491	9963,304802
492	9961,015788
493	9961,038457
494	9962,678334
495	9969,966615
496	9970,054514
497	9966,479497
498	9958,849648
499	9942,930723
500	9928,881630
501	9914,043287
502	9898,937557
503	9883,964878
504	9869,176362
505	9855,342096
506	9842,186750
507	9829,543569
508	9821,327585
509	9806,328264
510	9788,911503
511	9769,536461
512	9742,065186
513	9724,806380
514	9712,355040
515	9705,217160
516	9711,090602
517	9711,801014
518	9713,123666
519	9715,166799
520	9718,560657
521	9712,407472
522	9731,708495
523	9761,103169
524	9798,551970
525	9861,435252
526	9890,345692
527	9905,239891
528	9905,011723
529	9876,455186
530	9855,949714
531	9832,178234
532	9806,950797
533	9782,253472
534	9758,255452
535	9736,367863
536	9717,387401
537	9701,674253
538	9690,084808
539	9682,578206
540	9679,034514
541	9679,086190
542	9684,696695
543	9687,945788
544	9691,386679
545	9694,659820
546	9697,037654
547	9699,942470
548	9702,869654
549	9706,000180
550	9707,700238
551	9713,075060
552	9720,476024
553	9729,926688
554	9741,776422
555	9754,477547
556	9768,006173
557	9781,782963
558	9798,578928
559	9809,692110
560	9817,210020
561	9820,871814
562	9820,789508
563	9815,252723
564	9811,255821
565	9806,763638
566	9802,461589
567	9795,801334
568	9796,005325
569	9799,468996
570	9805,681292
571	9819,558355
572	9824,386423
573	9825,112240
574	9820,960241
575	9811,010582
576	9796,520390
577	9777,292686
578	9753,920180
579	9723,389280
580	9696,104811
581	9669,829455
582	9645,397543
583	9622,426725
584	9603,405521
585	9587,569454
586	9574,496714
587	9563,367954
588	9558,486838
589	9542,720748
590	9522,358066
591	9497,372101
592	9463,375432
593	9434,846989
594	9406,833919
595	9379,825855
596	9356,061532
597	9330,435862
598	9305,173774
599	9280,487238
600	9256,010239
601	9233,758198
602	9213,445916
603	9195,410134
604	9178,321820
605	9166,451994
606	9158,390080
607	9153,944643
608	9155,903452
609	9155,932879
610	9156,077723
611	9155,885894
612	9152,671588
613	9151,980283
614	9151,916926
615	9152,321401
616	9152,886609
617	9155,453395
618	9152,887859
619	9147,982961
620	9140,889915
621	9131,985594
622	9122,153075
623	9112,314499
624	9103,736466
625	9091,294277
626	9094,448973
627	9106,599598
628	9127,660338
629	9159,711115
630	9193,221333
631	9229,201512
632	9265,179762
633	9309,145454
634	9330,852968
635	9338,917508
636	9332,770795
637	9302,932342
638	9276,564921
639	9246,400920
640	9214,338511
641	9180,942613
642	9150,235071
643	9122,325453
644	9097,859161
645	9079,571834
646	9061,471389
647	9045,255185
648	9030,562823
649	9019,722136
650	9006,119235
651	8991,613770
652	8976,374673
653	8960,956331
654	8940,128403
655	8933,101530
656	8931,705316
657	8935,004612
658	8950,471913
659	8949,424837
660	8942,270363
661	8928,861261
662	8903,352074
663	8885,569874
664	8868,765290
665	8853,684485
666	8843,097054
667	8830,937900
668	8820,168669
669	8811,258663
670	8800,780787
671	8799,970399
672	8804,540523
673	8813,943073
674	8838,752211
675	8847,100619
676	8850,893748
677	8851,353140
678	8827,167314
679	8843,043135
680	8876,661653
681	8926,912980
682	9012,657345
683	9071,300529
684	9119,037115
685	9151,567076
686	9172,144965
687	9162,910423
688	9129,808461
689	9075,011156
690	8977,483472
691	8905,431463
692	8841,474843
693	8789,037499
694	8761,260918
695	8729,698569
696	8703,509364
697	8681,672348
698	8665,636894
699	8648,264647
700	8630,784327
701	8612,644189
702	8590,277767
703	8571,749299
704	8554,437459
705	8538,288397
706	8525,545785
707	8509,969990
708	8493,172018
709	8474,984342
710	8453,267270
711	8433,317668
712	8413,688086
713	8394,489093
714	8378,226470
715	8358,898697
716	8338,351890
717	8316,765844
718	8291,249331
719	8270,136351
720	8251,630359
721	8236,154625
722	8225,630592
723	8215,912593
724	8208,047266
725	8201,796296
726	8196,936110
727	8193,639473
728	8190,580384
729	8188,219028
730	8186,599791
731	8185,808803
732	8186,256862
733	8188,190502
734	8192,018895
735	8195,648983
736	8207,262741
737	8223,286203
738	8243,089994
739	8269,564317
740	8289,420727
741	8307,105588
742	8322,203069
743	8332,001833
744	8344,726966
745	8356,776445
746	8367,875735
747	8379,232246
748	8385,286976
749	8387,904285
750	8386,927965
751	8382,339307
752	8374,430736
753	8363,506880
754	8350,083575
755	8334,152792
756	8318,583220
757	8303,257412
758	8288,978150
759	8274,760719
760	8266,741491
761	8262,784634
762	8262,753141
763	8267,007612
764	8271,992965
765	8277,887260
766	8283,487821
767	8290,988769
768	8288,087038
769	8279,114358
770	8259,101447
771	8240,317093
772	8220,011151
773	8198,897308
774	8178,845895
775	8156,955635
776	8134,413517
777	8111,394040
778	8089,189659
779	8065,445990
780	8041,314150
781	8017,310718
782	7989,996335
783	7969,952996
784	7954,665340
785	7944,312706
786	7943,813255
787	7939,989451
788	7936,202880
789	7932,052190
790	7922,448438
791	7919,821861
792	7920,236099
793	7923,392657
794	7934,419725
795	7937,864708
796	7937,640606
797	7933,264377
798	7920,939069
799	7910,647164
800	7899,708544
801	7888,635829
802	7877,924799
803	7867,515799
804	7857,633326
805	7848,278332
806	7840,780407
807	7831,316193
808	7821,097401
809	7810,155441
810	7798,009924
811	7786,658930
812	7775,836556
813	7765,932922
814	7755,154927
815	7749,615793
816	7747,178102
817	7747,497965
818	7754,217003
819	7754,742454
820	7752,966859
821	7748,722639
822	7738,995511
823	7733,368074
824	7728,743370
825	7725,383446
826	7724,743330
827	7722,857761
828	7721,300430
829	7720,153449
830	7716,095102
831	7719,153610
832	7724,561126
833	7731,019132
834	7745,290807
835	7739,563687
836	7724,175660
837	7699,840275
838	7659,790964
839	7633,607275
840	7611,176346
841	7597,656661
842	7583,017674
843	7570,047342
844	7558,328520
845	7547,801877
846	7537,144325
847	7526,228030
848	7514,687371
849	7503,828147
850	7489,499223
851	7473,062514
852	7454,885305
853	7430,642981
854	7413,866823
855	7400,712633
856	7391,225353
857	7390,270187
858	7382,934233
859	7373,579127
860	7361,866294
861	7344,800546
862	7331,074572
863	7317,907031
864	7305,503931
865	7296,217916
866	7283,649363
867	7270,568683
868	7257,534404
869	7240,837474
870	7234,488235
871	7233,329459
872	7236,873228
873	7249,441821
874	7253,024088
875	7253,846412
876	7248,008580
877	7244,437562
878	7241,216079
879	7238,970571
880	7236,991112
881	7238,682611
882	7243,299875
883	7250,746621
884	7262,682467
885	7273,313633
886	7283,638970
887	7292,974625
888	7302,178380
889	7307,051243
890	7308,757209
891	7307,480521
892	7299,821799
893	7297,031241
894	7295,584886
895	7295,496139
896	7299,853941
897	7298,175516
898	7293,907378
899	7286,931986
900	7275,303154
901	7265,702656
902	7255,710359
903	7247,761829
904	7236,196889
905	7222,502781
906	7206,810968
907	7186,867527
908	7169,638848
909	7153,768413
910	7139,695931
911	7128,680578
912	7118,114893
913	7108,783098
914	7100,547597
915	7094,137616
916	7087,094376
917	7080,209994
918	7073,594184
919	7066,174770
920	7061,942039
921	7059,768011
922	7059,790915
923	7061,780024
924	7066,264739
925	7072,639572
926	7080,383778
927	7090,893049
928	7096,986227
929	7101,112636
930	7099,900227
931	7101,743485
932	7104,465349
933	7108,120333
934	7115,804182
935	7118,714178
936	7119,306628
937	7117,553555
938	7110,865399
939	7107,442358
940	7104,977370
941	7103,699941
942	7104,607643
943	7104,643919
944	7104,628937
945	7104,255107
946	7103,739797
947	7101,145454
948	7096,940885
949	7090,650761
950	7083,182556
951	7074,365947
952	7064,333512
953	7053,485148
954	7041,462736
955	7028,723159
956	7015,618101
957	7000,215497
958	6989,027556
959	6980,022633
960	6972,930817
961	6970,887576
962	6962,501685
963	6951,215992
964	6936,888957
965	6917,643365
966	6900,524193
967	6883,382616
968	6867,667615
969	6851,270087
970	6835,221933
971	6819,941566
972	6803,838862
973	6792,707253
974	6785,259930
975	6781,614003
976	6782,936146
977	6785,137574
978	6788,928576
979	6793,684250
980	6798,788131
981	6803,462406
982	6807,048962
983	6808,831582
984	6810,383675
985	6804,110417
986	6793,047729
987	6772,850405
988	6756,637266
989	6741,933284
990	6729,556922
991	6722,973050
992	6714,344712
993	6706,407416
994	6699,385522
995	6690,943188
996	6689,162870
997	6691,386088
998	6697,391303
999	6709,030196
1000	6718,006783
1001	6726,688667
1002	6733,629825
1003	6740,948427
1004	6747,836333
1005	6754,207821
1006	6760,058228
1007	6765,156066
1008	6769,522159
1009	6773,146040
1010	6775,620037
1011	6778,110111
1012	6780,160085
1013	6781,668599
1014	6783,734107
1015	6782,462467
1016	6779,478428
1017	6772,523775
1018	6768,303392
1019	6765,581819
1020	6764,651944
1021	6767,409972
1022	6768,807771
1023	6770,173235
1024	6771,325535
1025	6772,365149
1026	6772,916070
1027	6773,359679
1028	6774,069431
1029	6773,554527
1030	6778,390634
1031	6786,229736
1032	6799,371542
1033	6811,154899
1034	6822,704372
1035	6833,457634
1036	6841,596354
1037	6850,492645
1038	6858,556180
1039	6865,308178
1040	6873,951291
1041	6873,212799
1042	6867,328467
1043	6849,165901
1044	6838,490915
1045	6832,195183
1046	6831,129016
1047	6842,088732
1048	6847,195251
1049	6850,798362
1050	6852,368533
1051	6848,318897
1052	6848,710986
1053	6850,407621
1054	6853,463901
1055	6859,721570
1056	6862,669051
1057	6864,619357
1058	6863,931595
1059	6865,099122
1060	6867,332962
1061	6870,947429
1062	6875,908193
1063	6882,812796
1064	6891,347912
1065	6901,208727
1066	6913,548800
1067	6923,181685
1068	6931,509436
1069	6937,235166
1070	6943,099170
1071	6948,604763
1072	6953,967729
1073	6960,367705
1074	6965,548953
1075	6970,632174
1076	6976,135845
1077	6980,447048
1078	6990,767890
1079	7005,239794
1080	7024,006138
1081	7048,014890
1082	7073,075194
1083	7100,176969
1084	7128,580342
1085	7158,113068
1086	7187,987457
1087	7217,481039
1088	7247,948329
1089	7272,854049
1090	7293,897081
1091	7311,136127
1092	7322,480535
1093	7336,639706
1094	7350,839153
1095	7366,804485
1096	7380,676688
1097	7393,427723
1098	7404,922359
1099	7415,538934
1100	7424,105072
1101	7431,223886
1102	7437,247703
1103	7440,160727
1104	7448,151536
1105	7458,029253
1106	7474,331558
1107	7483,464585
1108	7488,288817
1109	7488,447379
1110	7480,736419
1111	7475,353478
1112	7469,681911
1113	7464,264298
1114	7459,979405
1115	7455,221618
1116	7450,762700
1117	7447,273267
1118	7443,087568
1119	7438,697647
1120	7434,185348
1121	7429,243573
1122	7425,450302
1123	7422,574874
1124	7421,082082
1125	7420,632904
1126	7421,552373
1127	7424,057969
1128	7427,358204
1129	7434,276024
1130	7444,114852
1131	7456,781022
1132	7473,322840
1133	7489,480000
1134	7506,292199
1135	7523,112242
1136	7540,789966
1137	7559,083525
1138	7578,050530
1139	7597,575204
1140	7618,347398
1141	7640,329023
1142	7663,655498
1143	7686,644337
1144	7714,490689
1145	7744,696281
1146	7783,312971
1147	7812,275580
1148	7835,247982
1149	7852,282235
1150	7855,593119
1151	7871,165956
1152	7892,226809
1153	7919,220180
1154	7956,187357
1155	7987,287395
1156	8017,192837
1157	8045,616320
1158	8070,806012
1159	8093,080159
1160	8112,809620
1161	8126,823825
1162	8147,245812
1163	8170,557854
1164	8200,321836
1165	8227,515617
1166	8253,399305
1167	8277,240060
1168	8299,943018
1169	8317,794161
1170	8332,334911
1171	8344,526981
1172	8350,003423
1173	8368,156297
1174	8392,666321
1175	8429,645914
1176	8461,326874
1177	8490,708493
1178	8516,392222
1179	8535,909687
1180	8553,141957
1181	8566,187152
1182	8575,048876
1183	8578,980323
1184	8578,050689
1185	8572,309689
1186	8562,774400
1187	8547,630572
1188	8528,235722
1189	8505,573684
1190	8480,382060
1191	8456,108582
1192	8433,854307
1193	8409,417086
1194	8399,962340
1195	8402,088532
1196	8415,629389
1197	8447,915323
1198	8471,292566
1199	8493,364800
1200	8506,410265
1201	8527,568635
1202	8553,028060
1203	8582,913131
1204	8620,077348
1205	8654,243738
1206	8687,476952
1207	8718,758350
1208	8747,765641
1209	8774,024287
1210	8797,346030
1211	8817,593114
1212	8835,397503
1213	8851,035274
1214	8865,081846
1215	8877,477019
1216	8891,452079
1217	8906,850452
1218	8922,698292
1219	8943,620171
1220	8968,613058
1221	8997,380930
1222	9032,198191
1223	9063,123205
1224	9092,529622
1225	9117,994764
1226	9143,959120
1227	9169,177718
1228	9193,576921
1229	9218,290726
1230	9239,474199
1231	9258,352826
1232	9272,189850
1233	9288,181591
1234	9304,992307
1235	9322,513157
1236	9345,077430
1237	9358,618997
1238	9367,108450
1239	9365,466529
1240	9367,096363
1241	9370,766320
1242	9377,522267
1243	9389,322936
1244	9402,079311
1245	9416,585647
1246	9432,155911
1247	9450,791928
1248	9462,895171
1249	9471,853240
1250	9472,567599
1251	9480,897743
1252	9493,399051
1253	9510,356310
1254	9534,931958
1255	9555,027832
1256	9574,061570
1257	9591,951357
1258	9607,764245
1259	9622,137351
1260	9635,914115
1261	9644,118793
1262	9666,341421
1263	9695,740454
1264	9743,445348
1265	9775,974117
1266	9799,842288
1267	9814,535931
1268	9810,751513
1269	9822,017419
1270	9838,750962
1271	9868,628775
1272	9893,254372
1273	9916,347360
1274	9937,240895
1275	9954,262888
1276	9972,525606
1277	9991,027473
1278	10010,018903
1279	10031,731866
1280	10056,749113
1281	10085,986167
1282	10117,443144
1283	10159,876046
1284	10210,225335
1285	10275,165661
1286	10334,379105
1287	10391,201829
1288	10445,086992
1289	10489,368759
1290	10546,301744
1291	10609,234571
1292	10683,804895
1293	10754,829195
1294	10824,711380
1295	10892,567046
1296	10956,206215
1297	11021,233090
1298	11085,997074
1299	11151,259946
1300	11216,219864
1301	11281,551100
1302	11347,746414
1303	11413,209008
1304	11484,867003
1305	11560,537681
1306	11645,940491
1307	11725,184062
1308	11801,902545
1309	11876,669538
1310	11943,025555
1311	12027,187618
1312	12121,588513
1313	12233,652330
1314	12342,810936
1315	12452,603776
1316	12561,783217
1317	12667,775916
1318	12776,724442
1319	12886,509491
1320	12995,718068
1321	13108,542409
1322	13223,722054
1323	13340,756251
1324	13463,193041
1325	13576,427371
1326	13685,740590
1327	13782,046414
1328	13893,597211
1329	14013,514373
1330	14155,184561
1331	14285,223666
1332	14406,699000
1333	14518,457866
1334	14614,558470
1335	14716,781255
1336	14823,178006
1337	14915,297144
1338	15048,344890
1339	15212,573531
1340	15403,407119
1341	15655,116066
1342	15829,071117
1343	15954,778498
1344	16001,344872
1345	16034,179503
1346	16045,329867
1347	16042,326573
1348	16025,763196
1349	16020,690175
1350	16025,004677
1351	16049,783882
1352	16072,589837
1353	16097,915867
1354	16124,447332
1355	16149,917050
1356	16177,049173
1357	16203,549297
1358	16231,182650
1359	16251,502503
1360	16265,811133
1361	16271,644770
1362	16274,695826
1363	16275,140686
1364	16274,157988
1365	16271,976701
1366	16272,198311
1367	16274,957623
1368	16278,704658
1369	16288,672231
1370	16303,472554
1371	16321,892845
1372	16352,152088
1373	16362,964552
1374	16363,239205
1375	16338,104314
1376	16330,578016
1377	16334,119528
1378	16350,050455
1379	16386,994569
1380	16412,699714
1381	16435,130799
1382	16451,730289
1383	16463,673569
1384	16470,296424
1385	16469,126784
1386	16468,226881
1387	16467,930832
1388	16469,640327
1389	16471,313279
1390	16481,935738
1391	16498,357429
1392	16526,804634
1393	16545,627171
1394	16556,101400
1395	16556,048276
1396	16543,756301
1397	16521,423751
1398	16489,432744
1399	16440,746409
1400	16400,673860
1401	16364,807586
1402	16345,372660
1403	16314,190083
1404	16273,378416
1405	16221,991122
1406	16150,015677
1407	16089,548429
1408	16033,073415
1409	15990,673847
1410	15938,357033
1411	15880,052496
1412	15815,520311
1413	15737,989873
1414	15672,637614
1415	15612,309997
1416	15563,970334
1417	15507,625525
1418	15446,951576
1419	15377,165579
1420	15307,348229
1421	15236,465514
1422	15164,898132
1423	15093,822697
1424	15019,636987
1425	14942,976993
1426	14865,840791
1427	14782,049201
1428	14693,129126
1429	14599,898545
1430	14501,774637
1431	14407,668781
1432	14317,399362
1433	14228,956516
1434	14155,447703
1435	14094,506434
1436	14051,854080
1437	14011,493523
1438	13974,112132
1439	13937,666774
1440	13901,751232
1441	13862,427089
1442	13820,830842
1443	13771,923113
1444	13732,734845
1445	13700,451652
1446	13677,362041
1447	13658,997900
1448	13644,723095
1449	13632,615783
1450	13626,399839
1451	13606,510144
1452	13577,426943
1453	13530,692654
1454	13490,224829
1455	13452,231477
1456	13423,281987
1457	13390,792545
1458	13355,865974
1459	13318,032211
1460	13276,829602
1461	13235,011664
1462	13193,363201
1463	13147,210425
1464	13114,494633
1465	13092,656714
1466	13088,484556
1467	13085,028100
1468	13081,539487
1469	13075,442905
1470	13064,952887
1471	13048,724666
1472	13026,415791
1473	12992,858830
1474	12962,247448
1475	12932,072351
1476	12902,054726
1477	12877,345711
1478	12835,656634
1479	12784,056509
1480	12718,116450
1481	12655,051740
1482	12592,735449
1483	12531,356658
1484	12477,558946
1485	12431,172588
1486	12398,094682
1487	12364,513853
1488	12330,680333
1489	12295,815548
1490	12253,938685
1491	12223,108395
1492	12198,287877
1493	12185,609190
1494	12166,327117
1495	12142,827339
1496	12109,801707
1497	12077,412299
1498	12045,173693
1499	12013,865012
1500	11985,584040
1501	11955,407070
1502	11924,969119
1503	11892,810714
1504	11863,557766
1505	11836,391970
1506	11813,200142
1507	11789,189185
1508	11764,549708
1509	11738,954464
1510	11711,551228
1511	11685,018236
1512	11658,854132
1513	11634,179680
1514	11609,257919
1515	11585,164930
1516	11560,119982
1517	11541,014311
1518	11527,582896
1519	11520,190440
1520	11520,277091
1521	11521,959171
1522	11526,243940
1523	11533,988719
1524	11540,373831
1525	11546,540825
1526	11549,759410
1527	11558,928219
1528	11573,437202
1529	11593,410896
1530	11620,484171
1531	11654,119906
1532	11693,240254
1533	11734,949274
1534	11779,516074
1535	11822,243498
1536	11872,038597
1537	11888,497644
1538	11876,969101
1539	11825,806584
1540	11764,636452
1541	11694,336310
1542	11620,796006
1543	11543,071657
1544	11485,166714
1545	11442,276090
1546	11426,045045
1547	11398,949997
1548	11367,856687
1549	11325,447730
1550	11285,420242
1551	11245,245620
1552	11206,263872
1553	11167,019953
1554	11127,826062
1555	11088,688906
1556	11050,964855
1557	11010,838837
1558	10970,145422
1559	10926,822241
1560	10890,515553
1561	10860,206038
1562	10837,051441
1563	10819,978134
1564	10808,712163
1565	10806,006538
1566	10802,305970
1567	10797,173715
1568	10789,950504
1569	10776,499030
1570	10770,624624
1571	10768,837433
1572	10774,011084
1573	10777,540558
1574	10780,593056
1575	10781,754183
1576	10782,392520
1577	10781,989310
1578	10779,764596
1579	10777,200253
1580	10774,053207
1581	10770,073434
1582	10766,081013
1583	10757,762050
1584	10745,888453
1585	10729,786498
1586	10711,036012
1587	10689,586325
1588	10665,109978
1589	10639,982891
1590	10614,291405
1591	10589,201583
1592	10562,943558
1593	10535,784199
1594	10507,837252
1595	10480,004760
1596	10450,867780
1597	10421,867924
1598	10389,351805
1599	10367,716917
1600	10353,791154
1601	10355,693242
1602	10349,126289
1603	10337,298220
1604	10309,295050
1605	10291,014794
1606	10280,652782
1607	10278,509751
1608	10292,107718
1609	10289,130421
1610	10277,646009
1611	10249,820269
1612	10228,920556
1613	10209,545458
1614	10197,256308
1615	10177,183622
1616	10152,036639
1617	10118,531634
1618	10085,063625
1619	10051,294959
1620	10019,308288
1621	9987,304885
1622	9956,028337
1623	9925,985707
1624	9895,122930
1625	9871,882597
1626	9853,320278
1627	9844,902342
1628	9826,072477
1629	9801,040680
1630	9762,661652
1631	9732,088322
1632	9706,691307
1633	9691,066162
1634	9676,398530
1635	9663,299819
1636	9649,993673
1637	9637,461405
1638	9624,788844
1639	9611,132992
1640	9598,039341
1641	9576,998862
1642	9550,288118
1643	9514,687788
1644	9482,525848
1645	9451,994153
1646	9426,441550
1647	9399,266522
1648	9372,143060
1649	9342,622300
1650	9317,948987
1651	9297,373301
1652	9285,366316
1653	9270,967106
1654	9254,512828
1655	9235,994189
1656	9210,744090
1657	9198,362714
1658	9193,495485
1659	9200,772125
1660	9202,723079
1661	9202,174498
1662	9195,543143
1663	9188,967072
1664	9180,532219
1665	9171,404045
1666	9157,404238
1667	9138,967676
1668	9115,089877
1669	9088,450187
1670	9059,305192
1671	9028,086007
1672	8996,019532
1673	8963,695032
1674	8931,655973
1675	8900,331989
1676	8870,026218
1677	8840,936668
1678	8812,210944
1679	8786,349405
