User: Administrator
Title:	AuST dried carmin 10mM conL 20000ms 5av_in glass2_20200117-165739_OE1_CHANNEL1_Sample 20200117_165739_541
1680	9382,166807
1681	9336,972265
1682	9294,007903
1683	9252,355464
1684	9212,750602
1685	9175,276235
1686	9139,711348
1687	9108,626102
1688	9073,305698
1689	9034,126937
1690	8989,311810
1691	8943,320341
1692	8897,308771
1693	8853,173498
1694	8807,245533
1695	8779,078588
1696	8762,102380
1697	8766,887876
1698	8749,210248
1699	8718,852386
1700	8661,985908
1701	8623,043073
1702	8593,893859
1703	8584,969248
1704	8568,950820
1705	8549,719303
1706	8523,110879
1707	8496,295260
1708	8468,619753
1709	8438,895815
1710	8413,456624
1711	8392,297708
1712	8378,430226
1713	8364,617232
1714	8350,324899
1715	8333,603761
1716	8316,047721
1717	8297,455443
1718	8277,775617
1719	8258,214906
1720	8235,076356
1721	8210,048476
1722	8180,247551
1723	8158,195023
1724	8141,402355
1725	8134,425744
1726	8122,527996
1727	8107,918254
1728	8087,129904
1729	8068,557272
1730	8051,187180
1731	8035,459635
1732	8021,753443
1733	8009,795764
1734	8002,321323
1735	7990,542261
1736	7974,905706
1737	7949,489309
1738	7929,069289
1739	7913,620248
1740	7910,254563
1741	7902,579506
1742	7888,882759
1743	7867,821257
1744	7834,519330
1745	7806,328008
1746	7779,121117
1747	7757,412981
1748	7727,866753
1749	7694,469593
1750	7652,582093
1751	7620,450012
1752	7594,801669
1753	7581,504773
1754	7562,934234
1755	7541,917977
1756	7513,980037
1757	7490,733902
1758	7470,602874
1759	7455,124290
1760	7440,998846
1761	7428,031764
1762	7419,216442
1763	7403,908232
1764	7383,340739
1765	7349,607954
1766	7325,994531
1767	7312,290445
1768	7317,557060
1769	7321,256982
1770	7322,220154
1771	7316,857082
1772	7307,759673
1773	7295,507532
1774	7275,098415
1775	7262,658389
1776	7260,572069
1777	7269,243324
1778	7296,517218
1779	7307,957187
1780	7310,791188
1781	7296,347403
1782	7292,087623
1783	7291,642277
1784	7301,788564
1785	7300,544172
1786	7292,599537
1787	7271,956893
1788	7258,410030
1789	7248,724687
1790	7247,479701
1791	7242,126500
1792	7234,369293
1793	7223,758951
1794	7209,787588
1795	7193,289033
1796	7169,721562
1797	7156,157720
1798	7150,555826
1799	7161,451863
1800	7163,389613
1801	7158,239586
1802	7138,361904
1803	7122,259728
1804	7109,372973
1805	7102,726309
1806	7099,589515
1807	7100,223519
1808	7105,184667
1809	7110,474582
1810	7115,227635
1811	7119,749330
1812	7120,101050
1813	7116,269426
1814	7104,993439
1815	7095,956901
1816	7090,228609
1817	7090,577218
1818	7093,248129
1819	7097,725163
1820	7105,223508
1821	7110,181992
1822	7111,926046
1823	7105,377421
1824	7102,338772
1825	7104,425547
1826	7111,979658
1827	7129,772933
1828	7136,102611
1829	7135,888646
1830	7125,479360
1831	7119,044783
1832	7114,362465
1833	7112,520087
1834	7114,638424
1835	7120,718889
1836	7130,818598
1837	7142,422578
1838	7154,616575
1839	7169,357376
1840	7174,351271
1841	7172,213774
1842	7158,317562
1843	7151,488412
1844	7148,701477
1845	7154,735193
1846	7156,450696
1847	7156,932455
1848	7151,920425
1849	7155,607657
1850	7164,523400
1851	7183,232640
1852	7192,840528
1853	7195,908242
1854	7187,969879
1855	7180,961360
1856	7172,856517
1857	7165,813010
1858	7155,113951
1859	7142,013011
1860	7125,451067
1861	7109,743197
1862	7094,324124
1863	7080,330604
1864	7064,495947
1865	7047,282752
1866	7028,428169
1867	7008,288812
1868	6986,959584
1869	6964,456659
1870	6941,961410
1871	6919,707601
1872	6896,781966
1873	6877,064674
1874	6859,470643
1875	6847,338594
1876	6827,804153
1877	6803,078690
1878	6769,222856
1879	6741,032816
1880	6717,238746
1881	6699,615624
1882	6686,287853
1883	6677,096852
1884	6673,980321
1885	6666,452626
1886	6655,561240
1887	6637,281995
1888	6623,140896
1889	6610,945640
1890	6604,819398
1891	6591,312281
1892	6573,149983
1893	6544,217669
1894	6525,929360
1895	6514,018997
1896	6517,158554
1897	6503,847087
1898	6479,754528
1899	6435,124389
1900	6404,557141
1901	6382,432058
1902	6377,260618
1903	6362,296389
1904	6342,281479
1905	6312,193775
1906	6287,478413
1907	6265,560539
1908	6248,092092
1909	6231,547099
1910	6216,191947
1911	6203,270315
1912	6185,513116
1913	6164,531432
1914	6137,518920
1915	6116,712707
1916	6099,804726
1917	6087,976678
1918	6075,871141
1919	6063,136895
1920	6051,313347
1921	6027,928345
1922	5995,954165
1923	5951,486604
1924	5914,345434
1925	5884,951715
1926	5855,021927
1927	5823,450374
1928	5786,073357
1929	5751,733147
1930	5721,537019
1931	5700,089866
1932	5676,347007
1933	5648,622842
1934	5612,895379
1935	5576,134639
1936	5539,095630
1937	5503,942124
1938	5468,256690
1939	5432,507962
1940	5393,752354
1941	5360,467892
1942	5332,094519
1943	5316,080820
1944	5289,288295
1945	5251,929729
1946	5191,857161
1947	5142,932327
1948	5104,199975
1949	5089,037963
1950	5061,878288
1951	5024,708093
1952	4967,099983
1953	4916,902623
1954	4872,641836
1955	4839,463319
1956	4807,751023
1957	4778,142422
1958	4752,151331
1959	4720,375809
1960	4684,270282
1961	4637,705736
1962	4603,464136
1963	4577,865861
1964	4568,187795
1965	4547,142799
1966	4518,746752
1967	4477,000335
1968	4441,317329
1969	4408,346394
1970	4380,702765
1971	4350,992269
1972	4320,468884
1973	4289,293363
1974	4254,634478
1975	4214,889836
1976	4176,534834
1977	4140,889207
1978	4110,947003
1979	4080,690111
1980	4049,262684
1981	4015,678408
1982	3980,461285
1983	3943,926792
1984	3903,875246
1985	3868,475562
1986	3837,641732
1987	3816,162032
1988	3789,403596
1989	3757,731656
1990	3716,026513
1991	3678,299620
1992	3643,714454
1993	3615,511541
1994	3585,847933
1995	3555,467804
1996	3522,723870
1997	3490,687660
1998	3458,400331
1999	3427,647156
2000	3391,421824
2001	3351,626161
2002	3305,660875
2003	3267,289130
2004	3234,209018
2005	3208,983432
2006	3181,149451
2007	3152,335148
2008	3122,275744
2009	3090,947229
2010	3056,308923
2011	3024,883051
2012	2997,158418
2013	2977,006965
2014	2953,881601
2015	2927,600251
2016	2894,203633
2017	2864,245401
2018	2837,517097
2019	2816,548840
2020	2795,566055
2021	2774,907687
2022	2754,015707
2023	2732,718042
2024	2710,989191
2025	2688,004890
2026	2667,271481
2027	2648,134771
2028	2631,767852
2029	2613,164756
2030	2593,386799
2031	2571,369397
2032	2552,237725
2033	2536,460094
2034	2520,436518
2035	2503,964462
2036	2484,112940
2037	2468,809926
2038	2457,914117
2039	2455,724694
2040	2448,031350
2041	2434,793833
2042	2411,804538
2043	2390,292080
2044	2369,885991
2045	2352,145130
2046	2335,979717
2047	2321,634377
2048	2309,956777
2049	2296,367153
2050	2281,513304
2051	2263,954737
2052	2249,119599
2053	2237,629981
2054	2224,608336
2055	2209,245138
2056	2188,697410
2057	2169,942952
2058	2153,419620
2059	2142,473632
2060	2128,301716
2061	2111,147112
2062	2087,930035
2063	2068,068926
2064	2051,060166
2065	2039,172179
2066	2026,234121
2067	2012,943343
2068	1998,046668
2069	1984,509463
2070	1971,438594
2071	1959,504062
2072	1944,818152
2073	1927,533956
2074	1909,682422
2075	1891,938727
2076	1873,831915
2077	1858,921656
2078	1847,249867
2079	1841,625693
2080	1832,633536
2081	1820,749921
2082	1802,214649
2083	1789,363146
2084	1780,733280
2085	1779,621699
2086	1773,884543
2087	1765,412533
2088	1751,668277
2089	1742,326062
2090	1737,347583
2091	1731,372612
2092	1723,485442
2093	1712,142537
2094	1700,072138
2095	1687,572534
2096	1675,175780
2097	1663,486163
2098	1652,932567
2099	1643,057089
2100	1636,401290
2101	1632,238759
2102	1632,137694
2103	1627,564037
2104	1619,953600
2105	1607,514281
2106	1599,288510
2107	1594,785282
2108	1591,209582
2109	1588,196948
2110	1585,747821
2111	1582,246491
2112	1577,721571
2113	1570,705949
2114	1566,501676
2115	1564,509598
2116	1566,318489
2117	1565,218168
2118	1561,955798
2119	1555,481022
2120	1549,276344
2121	1542,532578
2122	1536,273839
2123	1530,648778
2124	1526,798395
2125	1521,133353
2126	1513,639690
2127	1502,810250
2128	1493,564735
2129	1485,595092
2130	1480,497407
2131	1473,222469
2132	1464,767441
2133	1453,826526
2134	1446,743852
2135	1444,100114
2136	1440,749806
2137	1435,892061
2138	1427,364061
2139	1420,069746
2140	1413,955642
2141	1410,626853
2142	1405,387298
2143	1398,726769
2144	1389,433974
2145	1382,099245
2146	1376,031021
2147	1372,105500
2148	1366,633666
2149	1359,761995
2150	1353,296170
2151	1347,501289
2152	1342,718024
2153	1338,750419
2154	1335,583394
2155	1332,961255
2156	1330,929295
2157	1329,031995
2158	1328,008692
2159	1323,191927
2160	1313,247027
2161	1304,716435
2162	1298,983274
2163	1299,308848
2164	1297,967317
2165	1294,797271
2166	1287,073988
2167	1282,629566
2168	1280,684061
2169	1283,326790
2170	1282,495761
2171	1279,478845
2172	1272,818006
2173	1269,488202
2174	1269,367959
2175	1268,812771
2176	1267,504519
2177	1264,652215
2178	1261,689684
2179	1258,636925
2180	1255,425691
2181	1253,323241
2182	1252,143495
2183	1252,039875
2184	1251,431770
2185	1251,039494
2186	1248,719375
2187	1244,456814
2188	1236,448271
2189	1231,629721
2190	1229,788300
2191	1233,147022
2192	1233,451202
2193	1231,597532
2194	1226,141471
2195	1222,454109
2196	1219,891405
2197	1217,406790
2198	1214,722653
2199	1212,367359
2200	1207,335181
2201	1199,875825
2202	1188,844421
2203	1179,928483
2204	1172,702520
2205	1168,321763
2206	1162,992885
2207	1156,695217
2208	1151,950796
2209	1148,823235
2210	1148,425819
2211	1146,771451
2212	1144,007002
2213	1139,206895
2214	1135,721651
2215	1133,226905
2216	1131,856208
2217	1131,711029
2218	1133,293755
2219	1133,699748
2220	1132,515687
2221	1129,248330
2222	1124,678143
2223	1119,135516
2224	1111,877795
2225	1108,329640
2226	1109,971047
2227	1109,711514
2228	1106,225110
2229	1096,985076
2230	1088,590973
2231	1081,499899
2232	1076,565448
2233	1074,156199
2234	1074,128141
2235	1077,066362
2236	1077,791405
2237	1075,893438
2238	1074,574062
2239	1074,096147
2240	1074,955991
2241	1076,211105
2242	1077,667907
2243	1079,770608
2244	1079,148333
2245	1074,703975
2246	1071,381466
2247	1070,157141
2248	1073,246830
2249	1074,641162
2250	1074,267490
2251	1070,598419
2252	1068,039619
2253	1065,999931
2254	1065,270436
2255	1062,646078
2256	1058,126278
2257	1054,438403
2258	1051,893117
2259	1051,109286
2260	1050,852443
2261	1051,101508
2262	1051,859288
2263	1051,890362
2264	1050,419649
2265	1049,916770
2266	1050,411516
2267	1053,276196
2268	1052,865248
2269	1049,385488
2270	1041,688480
2271	1034,836012
2272	1028,785439
2273	1023,437049
2274	1019,028290
2275	1015,582662
2276	1013,384759
2277	1012,278157
2278	1012,322907
2279	1012,000308
2280	1011,197302
2281	1009,740154
2282	1007,204183
2283	1003,520800
2284	999,754892
2285	996,247910
2286	992,951404
2287	991,721100
2288	992,276078
2289	994,903171
2290	996,538970
2291	997,059812
2292	997,353311
2293	997,177854
2294	997,170623
2295	994,634470
2296	990,324244
2297	983,411679
2298	980,947359
2299	983,965712
2300	984,553417
2301	982,526631
2302	975,498451
2303	972,103124
2304	971,459877
2305	974,563979
2306	976,411378
2307	978,124283
2308	977,558006
2309	974,793730
2310	968,486920
2311	965,744981
2312	965,924379
2313	970,067346
2314	972,337210
2315	973,276847
2316	973,501787
2317	972,975229
2318	971,659812
2319	970,752425
2320	970,392186
2321	970,439417
2322	972,443964
2323	977,445620
2324	979,273655
2325	978,033289
2326	971,431821
2327	969,540969
2328	973,783305
2329	976,424308
2330	975,890349
2331	969,356545
2332	964,550499
2333	961,491391
2334	961,275646
2335	961,163196
2336	962,196199
2337	961,272354
2338	957,955264
2339	950,657498
2340	945,498952
2341	942,296272
2342	942,271527
2343	940,605425
2344	937,506619
2345	934,678911
2346	932,305146
2347	930,603661
2348	929,624371
2349	929,326376
2350	929,774943
2351	929,849958
2352	929,389237
2353	929,255920
2354	929,380159
2355	929,814606
2356	929,890004
2357	929,899776
2358	928,612904
2359	925,893836
2360	921,204334
2361	917,354792
2362	914,584105
2363	913,209587
2364	913,278481
2365	915,350000
2366	916,668159
2367	916,773391
2368	914,892631
2369	913,082516
2370	911,311998
2371	909,777991
2372	908,975976
2373	909,082261
2374	909,143034
2375	909,020799
2376	908,615369
2377	907,571823
2378	905,587264
2379	903,838610
2380	902,507386
2381	902,265498
2382	900,969699
2383	898,983846
2384	895,591393
2385	895,333111
2386	899,127820
2387	899,781555
2388	897,203174
2389	889,169834
2390	885,508529
2391	887,588243
2392	887,990268
2393	885,708077
2394	878,235151
2395	874,419824
2396	873,935321
2397	877,568641
2398	881,871248
2399	888,353060
2400	890,552984
2401	888,334453
2402	879,497686
2403	875,515516
2404	877,369505
2405	878,851706
2406	879,018595
2407	876,359853
2408	874,251273
2409	872,453072
2410	871,164272
2411	870,353672
2412	870,602234
2413	869,258560
2414	866,427041
2415	861,273536
2416	858,486507
2417	858,840056
2418	857,689983
2419	854,795231
2420	848,470550
2421	845,744611
2422	847,786677
2423	848,875931
2424	847,745298
2425	842,323006
2426	838,711108
2427	836,675002
2428	837,337953
2429	836,201413
2430	832,948323
2431	832,379106
2432	834,379215
2433	839,610591
2434	843,108108
2435	845,689046
2436	844,237228
2437	838,815796
2438	827,678777
2439	821,880817
2440	823,343778
2441	824,882448
2442	824,961567
2443	821,217735
2444	819,780956
2445	820,112057
2446	822,926437
2447	823,897849
2448	823,068542
2449	822,555337
2450	822,224216
2451	822,457937
2452	821,352928
2453	818,788687
2454	816,421830
2455	814,383695
2456	813,106877
2457	811,134603
2458	808,439050
2459	805,862782
2460	803,556047
2461	801,705268
2462	799,979977
2463	798,699435
2464	797,091326
2465	795,181967
2466	792,373583
2467	792,003534
2468	793,774254
2469	797,846547
2470	801,039737
2471	803,968248
2472	804,189575
2473	801,986343
2474	797,192269
2475	794,815714
2476	794,348304
2477	797,677456
2478	804,510306
2479	815,125412
2480	823,082486
2481	827,639880
2482	830,565470
2483	831,367696
2484	830,639060
2485	824,571309
2486	813,003252
2487	800,994993
2488	789,945160
2489	780,956577
2490	775,245470
2491	773,656488
2492	773,409345
2493	773,732293
2494	773,919051
2495	773,683691
2496	772,795442
2497	771,313479
2498	769,472039
2499	766,764844
2500	766,699974
2501	770,434948
2502	772,728805
2503	772,500773
2504	767,794606
2505	765,553931
2506	766,876487
2507	767,350368
2508	766,079646
2509	761,560325
2510	759,279628
2511	758,919753
2512	760,837298
2513	762,076285
2514	763,341757
2515	762,045816
2516	758,519734
2517	752,513376
2518	749,453222
2519	749,196982
2520	748,915378
2521	748,536931
2522	748,008919
2523	745,585343
2524	740,238416
2525	739,284745
2526	741,945067
2527	749,162135
2528	749,601313
2529	743,177589
2530	739,489588
2531	738,320495
2532	740,853832
2533	741,710217
2534	741,009894
2535	742,317687
2536	744,933215
2537	749,151871
2538	749,028610
2539	744,363539
2540	741,090142
2541	738,979390
2542	738,857549
2543	736,165060
2544	730,982261
2545	728,405421
2546	728,011021
2547	730,348535
2548	729,765451
2549	726,164347
2550	725,545990
2551	728,722890
2552	731,409944
2553	732,437970
2554	730,785939
2555	728,402997
2556	724,997707
2557	722,036042
2558	719,964095
2559	719,448935
2560	718,475529
2561	716,468311
2562	716,079613
2563	717,380070
2564	721,478311
2565	721,587186
2566	716,637194
2567	713,542637
2568	713,299449
2569	716,907166
2570	720,955071
2571	726,549377
2572	727,897745
2573	724,728878
2574	715,615715
2575	711,456732
2576	713,125698
2577	713,442603
2578	712,340676
2579	708,575668
2580	708,353497
2581	711,765467
2582	713,016277
2583	712,023183
2584	708,135387
2585	705,275525
2586	703,077133
2587	701,545128
2588	700,716407
2589	700,723901
2590	699,656117
2591	697,018200
2592	697,304472
2593	701,862116
2594	703,823695
2595	702,034230
2596	694,564713
2597	690,691442
2598	690,931496
2599	691,558142
2600	691,960277
2601	691,751249
2602	689,707039
2603	685,079456
2604	682,172833
2605	681,244715
2606	682,845782
2607	683,269167
2608	683,085486
2609	680,909246
2610	677,141775
2611	671,871201
2612	670,347868
2613	672,352493
2614	675,459334
2615	679,529517
2616	683,168010
2617	685,519830
2618	686,856226
2619	683,403558
2620	673,325329
2621	668,246520
2622	669,152343
2623	678,373532
2624	680,741210
2625	676,032240
2626	671,952962
2627	668,861549
2628	667,781401
2629	667,089443
2630	667,013467
2631	668,357329
2632	671,507599
2633	673,394413
2634	673,264976
2635	670,211388
2636	667,881189
2637	666,795450
2638	664,611230
2639	661,528635
2640	657,143256
2641	656,225240
2642	659,077190
2643	661,076240
2644	661,997993
2645	661,306396
2646	660,999214
2647	660,497107
2648	660,847332
2649	662,816378
2650	662,765131
2651	660,344456
2652	654,697325
2653	652,192792
2654	653,274756
2655	653,890799
2656	653,806808
2657	652,434484
2658	651,736600
2659	651,770475
2660	650,345452
2661	646,702359
2662	644,823878
2663	645,368289
2664	649,253763
2665	650,872358
2666	649,777898
2667	648,489215
2668	646,979018
2669	645,726660
2670	642,150885
2671	636,605010
2672	632,645615
2673	629,937919
2674	631,219318
2675	636,245264
2676	646,254923
2677	647,864003
2678	638,702715
2679	634,570789
2680	635,979529
2681	644,758872
2682	645,582785
2683	639,323086
2684	634,197969
2685	630,388039
2686	628,462119
2687	628,602850
2688	630,907372
2689	632,677188
2690	633,877708
2691	633,519238
2692	631,596518
2693	628,271639
2694	625,445624
2695	622,939470
2696	623,091970
2697	626,315034
2698	629,550008
2699	631,901727
2700	632,796057
2701	630,934625
2702	626,353712
2703	621,457587
2704	615,891865
2705	614,038239
2706	616,473652
2707	624,302518
2708	627,181024
2709	624,402736
2710	621,818028
2711	619,924183
2712	619,375449
2713	620,168205
2714	622,616624
2715	623,340498
2716	622,122168
2717	619,663422
2718	616,362531
2719	612,547351
2720	610,733720
2721	610,887620
2722	612,524713
2723	615,956356
2724	618,238864
2725	618,669156
2726	616,709766
2727	614,765125
2728	612,686120
2729	611,363299
2730	611,197269
2731	611,200961
2732	611,033488
2733	610,701421
2734	609,342755
2735	606,373116
2736	606,233997
2737	608,778367
2738	614,008513
2739	615,902606
2740	614,602535
2741	613,474815
2742	613,058824
2743	609,970326
2744	604,812649
2745	597,642508
2746	596,784799
2747	602,048164
2748	604,583586
2749	603,585860
2750	602,326939
2751	600,870095
2752	599,834464
2753	596,250851
2754	589,910100
2755	589,155477
2756	595,889523
2757	599,347777
2758	598,619281
2759	592,228330
2760	592,413454
2761	598,930998
2762	599,674193
2763	593,352926
2764	587,996364
2765	584,783219
2766	584,780853
2767	585,019096
2768	586,162146
2769	585,989038
2770	583,199375
2771	582,907686
2772	584,884887
2773	589,611830
2774	585,720567
2775	573,629948
2776	566,528539
2777	565,453262
2778	567,286643
2779	571,388534
2780	576,876965
2781	580,555532
2782	582,109604
2783	581,935551
2784	579,827600
2785	577,430334
2786	575,321589
2787	573,909290
2788	574,141040
2789	576,287125
2790	577,243589
2791	576,056865
2792	577,717127
2793	581,610206
2794	587,477664
2795	585,622465
2796	577,005752
2797	572,352575
2798	571,661404
2799	572,872478
2800	577,015777
2801	578,222297
2802	575,460355
2803	567,682966
2804	565,515661
2805	569,360405
2806	571,733382
2807	571,422928
2808	572,581455
2809	575,325667
2810	580,125773
2811	580,111830
2812	575,290506
2813	574,235148
2814	577,536359
2815	581,271752
2816	584,382080
2817	586,240467
2818	582,487934
2819	573,126294
2820	570,028306
2821	574,699998
2822	577,117514
2823	574,760690
2824	575,095710
2825	579,190426
2826	588,080571
2827	590,281952
2828	585,481529
2829	582,296005
2830	582,202313
2831	580,271584
2832	576,690698
2833	571,317044
2834	572,695301
2835	580,381272
2836	584,781573
2837	585,162217
2838	585,414920
2839	585,657643
2840	586,314203
2841	586,187716
2842	585,640429
2843	587,593376
2844	592,382743
2845	595,445846
2846	595,543442
2847	598,060576
2848	603,040483
2849	610,735844
2850	611,778133
2851	606,880968
2852	608,203645
2853	616,344802
2854	624,458364
2855	632,015687
2856	638,140323
2857	642,798106
2858	645,991710
2859	652,334479
2860	662,613430
2861	670,324220
2862	674,651861
2863	686,702086
2864	707,224414
2865	736,864262
2866	763,174922
2867	794,641143
2868	824,842175
2869	856,374002
2870	971,208120
2871	1162,896198
2872	1439,977935
2873	1765,931949
2874	2098,544842
2875	2221,313288
2876	2144,670048
2877	1957,558948
2878	1662,239481
2879	1392,656071
2880	1186,983148
2881	1027,829580
2882	918,149344
2883	853,989189
2884	809,886465
2885	782,054710
2886	761,429644
2887	742,624292
2888	727,547359
2889	713,859628
2890	702,425282
2891	692,505676
2892	683,599178
2893	671,565416
2894	657,149289
2895	645,026604
2896	635,058784
2897	631,427952
2898	635,200488
2899	638,990549
2900	641,060153
2901	640,275959
2902	638,021608
2903	633,853426
2904	631,808344
2905	632,275199
2906	630,234949
2907	625,579288
2908	620,814109
2909	617,079193
2910	615,117097
2911	620,792855
2912	632,726211
2913	633,111367
2914	621,800112
2915	616,593039
2916	618,779974
2917	620,634895
2918	621,533113
2919	620,333103
2920	616,965956
2921	611,909189
2922	608,524916
2923	606,570471
2924	611,301867
2925	624,131662
2926	629,923459
2927	624,265114
2928	625,007273
2929	633,406458
2930	649,170695
2931	651,705692
2932	643,591845
2933	634,752268
2934	624,816980
2935	622,136525
2936	628,560447
2937	634,824366
2938	639,386741
2939	640,672282
2940	638,680873
2941	633,678410
2942	633,874301
2943	639,010098
2944	640,196440
2945	637,323207
2946	635,834307
2947	636,263850
2948	638,201633
2949	641,624171
2950	646,159786
2951	651,476150
2952	657,028456
2953	658,496669
2954	656,296949
2955	654,463830
2956	652,720756
2957	656,606607
2958	668,001988
2959	675,626574
2960	677,715484
2961	674,041572
2962	671,771807
2963	670,683642
2964	675,877996
2965	687,382259
2966	696,834073
2967	703,295625
2968	708,242895
2969	712,009469
2970	712,367541
2971	710,263229
2972	707,015357
2973	712,054843
2974	723,781983
2975	730,349424
2976	732,037529
2977	734,695366
2978	738,272180
2979	740,870317
2980	742,665243
2981	744,391918
2982	746,600700
2983	749,722865
2984	756,719547
2985	766,463893
2986	769,369146
2987	766,098623
2988	768,949702
2989	778,110059
2990	784,905817
2991	788,827037
2992	791,262683
2993	792,318885
2994	794,236718
2995	798,151843
2996	804,357759
2997	816,684582
2998	833,549282
2999	836,968666
3000	827,688865
3001	823,764396
3002	825,431748
3003	834,588246
3004	853,894926
3005	863,490582
3006	856,297088
3007	852,220178
3008	856,209189
3009	870,059211
3010	879,084253
3011	884,675919
3012	891,466307
3013	899,101020
3014	904,798567
3015	907,971075
3016	915,463204
3017	929,339498
3018	938,379968
3019	938,620410
3020	941,774185
3021	950,472992
3022	965,336205
3023	975,032981
3024	980,615883
3025	988,238656
3026	997,446524
3027	1004,850340
3028	1010,539127
3029	1015,714791
3030	1020,583743
3031	1026,595949
3032	1034,074948
3033	1043,426837
3034	1054,295099
3035	1066,086639
3036	1075,242296
3037	1081,991371
3038	1090,939951
3039	1101,471613
3040	1107,892958
3041	1111,067803
3042	1110,342442
3043	1105,156236
3044	1112,026740
3045	1134,121993
3046	1158,026546
3047	1179,033931
3048	1193,423476
3049	1192,454762
3050	1180,674219
3051	1189,362063
3052	1214,844125
3053	1220,671524
3054	1209,116864
3055	1212,496964
3056	1231,422559
3057	1248,493686
3058	1262,342536
3059	1275,074737
3060	1286,338206
3061	1295,284100
3062	1301,558345
3063	1308,776404
3064	1318,016188
3065	1329,344548
3066	1341,418153
3067	1353,841054
3068	1357,614641
3069	1354,085889
3070	1360,779227
3071	1377,743387
3072	1396,101185
3073	1415,423828
3074	1428,749779
3075	1433,874326
3076	1439,290244
3077	1447,245923
3078	1453,891245
3079	1459,071394
3080	1463,214960
3081	1469,455591
3082	1477,286937
3083	1487,834812
3084	1500,650212
3085	1502,505085
3086	1494,778252
3087	1506,716442
3088	1538,613805
3089	1558,892507
3090	1564,979595
3091	1573,413258
3092	1586,020789
3093	1597,759985
3094	1607,693653
3095	1622,277220
3096	1643,519304
3097	1663,585215
3098	1679,760217
3099	1691,029781
3100	1698,423250
3101	1703,190537
3102	1714,048846
3103	1730,724900
3104	1747,090125
3105	1763,003565
3106	1780,974564
3107	1800,011241
3108	1815,277920
3109	1827,190179
3110	1830,445431
3111	1823,547952
3112	1829,285421
3113	1854,403860
3114	1877,210205
3115	1890,831092
3116	1908,662114
3117	1932,831420
3118	1962,361031
3119	1989,223268
3120	2011,996308
3121	2013,219038
3122	1998,802034
3123	2014,209591
3124	2055,552733
3125	2080,754082
3126	2090,620854
3127	2098,456942
3128	2103,596580
3129	2116,462655
3130	2138,955483
3131	2156,111471
3132	2166,193608
3133	2174,777636
3134	2182,115054
3135	2195,414159
3136	2217,375330
3137	2238,404364
3138	2256,146593
3139	2269,963944
3140	2284,850199
3141	2299,001567
3142	2305,938202
3143	2308,976045
3144	2321,659452
3145	2342,700769
3146	2362,569933
3147	2381,411303
3148	2404,821420
3149	2431,396624
3150	2447,796626
3151	2454,631157
3152	2462,832564
3153	2473,095507
3154	2496,179348
3155	2534,083597
3156	2563,275750
3157	2579,080448
3158	2597,553291
3159	2621,554680
3160	2642,909201
3161	2660,335983
3162	2677,341783
3163	2694,445262
3164	2715,916315
3165	2742,010976
3166	2771,323248
3167	2792,934443
3168	2812,277807
3169	2850,610280
3170	2902,044460
3171	2943,279530
3172	2975,952456
3173	3012,006337
3174	3048,870028
3175	3074,345997
3176	3089,712691
3177	3110,564260
3178	3136,878811
3179	3152,571094
3180	3159,750966
3181	3171,126106
3182	3187,605585
3183	3226,012320
3184	3288,260472
3185	3335,443730
3186	3361,133500
3187	3394,090850
3188	3437,447681
3189	3478,633989
3190	3518,048608
3191	3546,117609
3192	3557,823926
3193	3592,778901
3194	3664,732819
3195	3725,827666
3196	3759,659023
3197	3793,971576
3198	3835,619249
3199	3886,187199
3200	3940,461624
3201	3992,231988
3202	4009,507817
3203	4009,878999
3204	4062,152733
3205	4147,489292
3206	4187,030910
3207	4154,986168
3208	4386,215590
3209	4640,193509
3210	3184,487791
3211	492,896294
3212	-531,936243
3213	-70,743238
3214	84,531393
3215	0,000000
