User: Administrator
Title:	AuST dried carmin 10mM sinL 20000ms 5av_out glass2_20200117-165044_OE1_CHANNEL1_Sample 20200117_165044_198
334	9519,136721
335	23941,787731
336	31816,173941
337	37349,240973
338	40182,091959
339	36333,706403
340	34606,174322
341	32720,976960
342	31039,779162
343	29801,950067
344	30162,861176
345	29597,100200
346	29097,722726
347	28654,790368
348	28253,480614
349	27902,215646
350	27590,633272
351	27314,602268
352	27070,975133
353	26840,747399
354	26665,685545
355	26524,989107
356	26414,817452
357	26355,991556
358	26281,686269
359	26209,928528
360	26137,588745
361	26040,527523
362	25969,182481
363	25908,476278
364	25859,067421
365	25820,820614
366	25801,763418
367	25778,013823
368	25757,193118
369	25738,231233
370	25719,436392
371	25702,530972
372	25686,544663
373	25671,500208
374	25657,628340
375	25641,489570
376	25633,953533
377	25630,751143
378	25631,739816
379	25639,924812
380	25646,110535
381	25652,904212
382	25659,694534
383	25665,528253
384	25671,012529
385	25675,466510
386	25678,617189
387	25680,243730
388	25680,985773
389	25678,632121
390	25674,143049
391	25667,745866
392	25655,307209
393	25648,210512
394	25642,486553
395	25637,973450
396	25643,046169
397	25636,791208
398	25625,311821
399	25608,481550
400	25586,849988
401	25549,650325
402	25529,648962
403	25514,492527
404	25503,934084
405	25517,878697
406	25503,841210
407	25480,338091
408	25448,177110
409	25374,356046
410	25342,276536
411	25328,360604
412	25333,668017
413	25356,630292
414	25425,711280
415	25449,802705
416	25460,327153
417	25454,899646
418	25420,630639
419	25388,391537
420	25348,520608
421	25303,070592
422	25243,722528
423	25197,009546
424	25156,793865
425	25124,218561
426	25099,392301
427	25094,717360
428	25073,406940
429	25049,634613
430	25023,526698
431	24980,328800
432	24960,063852
433	24948,527633
434	24945,327345
435	24969,069634
436	24970,915105
437	24964,808853
438	24949,635822
439	24925,608689
440	24882,307420
441	24854,594772
442	24830,408024
443	24811,217267
444	24795,934991
445	24790,446907
446	24792,511018
447	24801,296239
448	24828,575382
449	24840,978904
450	24848,195020
451	24849,426818
452	24833,497826
453	24826,557825
454	24821,881360
455	24820,537975
456	24823,137779
457	24829,834749
458	24840,311667
459	24853,804412
460	24869,086361
461	24896,017512
462	24904,618729
463	24904,316327
464	24894,868167
465	24862,693576
466	24842,432836
467	24824,434281
468	24809,771285
469	24798,731590
470	24798,817881
471	24787,208286
472	24772,842271
473	24755,682290
474	24733,181944
475	24713,572678
476	24694,684882
477	24677,380292
478	24656,107111
479	24647,061160
480	24644,780147
481	24648,713960
482	24671,410256
483	24679,359492
484	24681,191756
485	24675,811807
486	24663,109183
487	24636,438379
488	24617,698249
489	24599,640986
490	24583,504442
491	24565,154219
492	24558,565278
493	24558,506377
494	24564,110305
495	24586,913449
496	24592,753320
497	24591,228965
498	24581,067636
499	24557,389841
500	24530,840508
501	24499,041294
502	24463,375350
503	24425,522747
504	24378,632410
505	24348,704584
506	24326,244021
507	24310,961874
508	24316,636734
509	24302,468127
510	24282,804526
511	24257,511094
512	24212,343397
513	24185,912586
514	24165,797636
515	24152,449439
516	24161,087225
517	24154,093626
518	24142,883594
519	24127,348292
520	24108,509599
521	24074,294237
522	24067,330279
523	24071,304728
524	24086,145410
525	24123,000135
526	24146,918955
527	24169,884860
528	24190,982436
529	24203,554158
530	24223,824254
531	24245,756932
532	24269,280386
533	24294,364476
534	24319,714756
535	24344,776951
536	24368,520457
537	24396,632084
538	24411,964311
539	24418,684886
540	24416,354130
541	24405,264621
542	24380,881253
543	24360,178312
544	24337,745842
545	24314,652676
546	24295,391473
547	24271,277455
548	24247,328061
549	24225,037763
550	24196,859497
551	24188,311669
552	24191,558091
553	24206,885956
554	24240,801574
555	24274,422731
556	24312,120881
557	24351,955703
558	24396,468646
559	24433,552412
560	24465,182177
561	24490,460313
562	24509,128311
563	24518,244380
564	24528,115680
565	24535,458506
566	24541,181405
567	24542,202750
568	24550,299374
569	24561,206917
570	24574,619126
571	24593,498276
572	24606,530376
573	24616,196226
574	24621,015413
575	24627,778919
576	24614,770561
577	24589,298837
578	24552,145587
579	24487,260195
580	24440,371504
581	24398,652768
582	24363,280329
583	24345,237848
584	24317,445405
585	24286,478503
586	24250,457842
587	24207,718162
588	24162,594496
589	24097,584594
590	24020,365149
591	23932,624557
592	23822,877268
593	23734,080220
594	23652,143024
595	23578,339526
596	23524,449265
597	23459,279752
598	23394,966960
599	23332,026926
600	23261,793656
601	23210,795956
602	23170,549334
603	23141,380303
604	23128,092248
605	23116,573929
606	23110,119447
607	23107,212106
608	23112,269504
609	23109,736155
610	23103,585649
611	23093,664516
612	23066,918999
613	23056,228835
614	23052,300995
615	23055,253755
616	23064,036633
617	23087,884021
618	23090,803528
619	23085,911033
620	23072,702667
621	23048,154788
622	23023,337490
623	22995,751086
624	22967,411565
625	22930,113127
626	22914,633201
627	22910,281812
628	22916,648250
629	22947,014246
630	22959,310186
631	22967,134639
632	22969,471247
633	22957,501531
634	22954,380966
635	22952,265578
636	22951,555498
637	22954,604398
638	22955,447102
639	22955,826123
640	22955,361075
641	22953,338229
642	22950,163055
643	22945,125633
644	22937,749470
645	22931,657793
646	22916,590169
647	22895,693810
648	22869,320177
649	22830,290602
650	22798,624523
651	22769,535728
652	22743,783872
653	22721,474811
654	22706,201876
655	22684,759110
656	22661,922954
657	22637,218636
658	22613,705839
659	22581,801899
660	22546,596494
661	22509,830349
662	22461,989015
663	22439,546478
664	22429,624153
665	22432,163528
666	22459,263459
667	22471,734474
668	22483,465915
669	22494,118126
670	22488,713799
671	22510,019600
672	22540,822087
673	22579,048647
674	22645,484528
675	22671,359865
676	22679,285552
677	22668,966259
678	22616,955354
679	22592,815572
680	22573,944694
681	22561,397543
682	22572,809748
683	22559,717734
684	22538,186978
685	22507,877434
686	22458,372871
687	22419,581427
688	22382,766387
689	22349,028459
690	22321,200645
691	22293,414997
692	22267,323575
693	22242,227253
694	22222,276558
695	22194,065918
696	22161,218357
697	22123,517102
698	22077,640075
699	22033,289721
700	21988,461896
701	21944,247574
702	21897,258793
703	21859,066380
704	21826,581315
705	21799,644455
706	21783,650954
707	21762,322491
708	21738,959848
709	21712,123732
710	21682,815147
711	21645,162327
712	21600,457445
713	21548,938680
714	21486,462436
715	21426,031311
716	21365,499835
717	21306,360619
718	21250,147871
719	21197,482479
720	21149,498469
721	21107,018066
722	21070,764378
723	21041,164514
724	21018,642607
725	21003,451247
726	20995,705303
727	20993,256428
728	21002,248634
729	21018,821418
730	21041,374599
731	21075,476900
732	21095,387342
733	21110,551190
734	21121,140684
735	21119,918724
736	21134,221468
737	21153,570562
738	21177,975068
739	21211,070553
740	21238,513284
741	21265,177869
742	21290,371949
743	21312,479869
744	21334,473775
745	21354,432597
746	21371,853942
747	21387,282962
748	21396,919592
749	21401,895797
750	21402,101153
751	21398,774636
752	21388,798912
753	21374,523007
754	21357,223091
755	21335,328547
756	21320,677228
757	21310,490216
758	21306,044780
759	21305,399185
760	21317,921801
761	21339,186012
762	21367,721355
763	21404,677668
764	21436,133815
765	21463,759051
766	21484,313336
767	21502,186585
768	21490,663632
769	21459,315507
770	21396,745313
771	21332,787654
772	21261,609620
773	21185,772729
774	21109,064895
775	21029,522234
776	20949,858096
777	20871,458919
778	20796,327152
779	20723,904628
780	20655,840938
781	20593,233320
782	20531,893090
783	20485,223844
784	20449,709733
785	20425,012700
786	20420,530126
787	20409,147510
788	20397,385230
789	20384,280276
790	20359,576978
791	20348,425817
792	20343,176573
793	20343,644231
794	20357,192355
795	20361,834667
796	20362,909475
797	20359,367547
798	20346,827516
799	20335,106805
800	20321,102689
801	20305,053521
802	20286,934162
803	20267,296389
804	20245,958818
805	20222,799115
806	20201,776229
807	20172,130087
808	20137,932658
809	20100,059830
810	20052,703038
811	20016,602374
812	19986,340104
813	19962,792915
814	19950,079185
815	19937,502753
816	19928,467398
817	19922,501801
818	19917,792357
819	19917,573701
820	19919,787598
821	19923,576359
822	19932,637053
823	19932,888915
824	19929,024980
825	19921,319112
826	19903,449945
827	19897,172584
828	19894,862070
829	19896,372676
830	19903,885928
831	19906,927117
832	19907,537269
833	19903,937755
834	19900,204123
835	19877,126183
836	19841,911618
837	19795,535009
838	19732,826298
839	19679,277697
840	19627,183698
841	19578,291476
842	19533,306662
843	19492,862818
844	19456,966785
845	19430,401917
846	19399,702312
847	19368,069942
848	19335,025909
849	19298,321732
850	19263,755138
851	19230,064323
852	19197,889074
853	19163,957574
854	19138,750358
855	19118,900026
856	19103,849963
857	19099,370715
858	19085,652743
859	19067,962717
860	19045,545187
861	19015,303452
862	18985,658123
863	18954,169839
864	18921,510761
865	18888,333051
866	18855,629263
867	18824,139708
868	18794,728822
869	18766,633296
870	18745,462800
871	18729,777383
872	18719,761349
873	18715,737746
874	18715,846798
875	18720,029074
876	18730,306348
877	18738,955771
878	18746,977561
879	18753,650141
880	18758,574978
881	18761,700403
882	18763,285494
883	18763,921047
884	18758,558028
885	18762,945761
886	18772,734228
887	18787,805177
888	18813,063901
889	18832,016632
890	18848,495317
891	18861,258828
892	18870,056920
893	18872,622828
894	18869,526448
895	18861,154015
896	18841,803039
897	18830,662437
898	18820,633827
899	18810,886229
900	18809,207021
901	18785,454984
902	18750,483782
903	18696,416783
904	18644,049705
905	18590,112567
906	18536,688904
907	18483,620637
908	18436,845162
909	18395,792974
910	18360,656865
911	18338,827098
912	18309,847648
913	18279,695573
914	18248,523659
915	18208,782668
916	18184,168673
917	18167,776258
918	18159,878578
919	18165,479859
920	18168,096750
921	18172,504928
922	18177,932128
923	18181,272762
924	18189,880379
925	18200,097145
926	18211,072288
927	18225,601885
928	18230,478034
929	18230,585814
930	18222,096709
931	18216,164931
932	18211,020912
933	18207,965974
934	18200,570988
935	18208,510285
936	18225,116925
937	18248,507145
938	18295,671608
939	18308,739167
940	18304,497594
941	18282,816326
942	18227,399416
943	18194,492399
944	18166,990090
945	18146,496550
946	18139,521871
947	18125,814667
948	18112,261754
949	18099,983532
950	18083,132495
951	18062,466060
952	18037,730546
953	18006,636786
954	17975,894710
955	17944,284604
956	17912,560277
957	17878,821247
958	17850,336006
959	17824,819552
960	17801,791092
961	17785,413727
962	17759,915951
963	17729,834843
964	17694,770890
965	17652,825741
966	17610,807086
967	17566,882639
968	17522,178400
969	17476,717901
970	17431,686076
971	17388,160480
972	17341,134126
973	17307,042154
974	17281,370856
975	17263,523316
976	17262,877939
977	17247,906108
978	17227,313485
979	17200,535785
980	17159,824191
981	17130,366833
982	17103,873681
983	17080,594267
984	17064,575925
985	17041,151953
986	17015,841677
987	16985,656225
988	16958,771081
989	16933,593562
990	16910,722441
991	16891,503258
992	16873,850607
993	16858,799827
994	16846,588252
995	16836,027954
996	16831,251599
997	16830,714471
998	16834,043964
999	16842,989676
1000	16849,507553
1001	16856,051696
1002	16859,437278
1003	16866,760622
1004	16876,029204
1005	16887,050778
1006	16900,436668
1007	16912,584210
1008	16923,485238
1009	16932,104157
1010	16941,985063
1011	16939,647650
1012	16929,618921
1013	16912,762062
1014	16883,031509
1015	16866,057078
1016	16853,648256
1017	16854,259462
1018	16847,969097
1019	16839,531797
1020	16828,660500
1021	16809,123513
1022	16798,559554
1023	16792,015033
1024	16789,446813
1025	16797,070208
1026	16794,597677
1027	16788,582516
1028	16779,332233
1029	16760,630134
1030	16756,280185
1031	16757,583557
1032	16772,432036
1033	16778,918837
1034	16781,412061
1035	16778,837071
1036	16765,464959
1037	16755,454706
1038	16744,200338
1039	16731,455081
1040	16723,194845
1041	16699,967390
1042	16669,160021
1043	16618,862895
1044	16581,545305
1045	16551,708586
1046	16530,280265
1047	16530,759911
1048	16515,948913
1049	16494,864488
1050	16466,728509
1051	16424,627093
1052	16390,511938
1053	16358,951091
1054	16331,470832
1055	16306,691386
1056	16292,714508
1057	16286,137934
1058	16296,054311
1059	16295,419775
1060	16289,322803
1061	16276,799466
1062	16249,331816
1063	16231,001391
1064	16215,312070
1065	16202,839641
1066	16197,140844
1067	16187,020526
1068	16175,929938
1069	16164,677112
1070	16150,412271
1071	16134,054627
1072	16116,260051
1073	16091,723072
1074	16077,915766
1075	16070,588091
1076	16069,759396
1077	16083,089612
1078	16085,357089
1079	16084,632078
1080	16081,324306
1081	16069,670534
1082	16074,450291
1083	16087,236054
1084	16111,616324
1085	16137,820050
1086	16167,151125
1087	16197,930383
1088	16232,956707
1089	16257,921690
1090	16276,329744
1091	16288,112953
1092	16287,878713
1093	16296,168531
1094	16305,666429
1095	16321,704804
1096	16329,474784
1097	16332,025657
1098	16328,600529
1099	16317,708795
1100	16302,729367
1101	16282,882136
1102	16258,728029
1103	16228,796246
1104	16200,464956
1105	16171,281858
1106	16146,383033
1107	16112,237451
1108	16072,473397
1109	16027,501173
1110	15971,491381
1111	15924,975595
1112	15882,247515
1113	15843,411964
1114	15813,168903
1115	15773,101491
1116	15729,442653
1117	15679,805200
1118	15630,562356
1119	15580,890303
1120	15531,886377
1121	15480,724414
1122	15439,475931
1123	15404,538669
1124	15384,012936
1125	15357,204337
1126	15327,353769
1127	15293,919128
1128	15248,802069
1129	15215,145770
1130	15187,469602
1131	15166,262935
1132	15157,454953
1133	15142,138928
1134	15126,363604
1135	15105,606862
1136	15091,394218
1137	15082,031592
1138	15078,333064
1139	15080,855952
1140	15089,330802
1141	15103,554284
1142	15122,864333
1143	15145,935753
1144	15172,280263
1145	15199,732873
1146	15237,478572
1147	15256,059050
1148	15261,616132
1149	15254,854624
1150	15219,300311
1151	15211,196169
1152	15215,760703
1153	15233,562188
1154	15275,204418
1155	15298,170931
1156	15315,484709
1157	15323,068491
1158	15327,383865
1159	15326,991482
1160	15323,076219
1161	15310,451147
1162	15310,164672
1163	15315,947065
1164	15337,830866
1165	15349,755017
1166	15356,113448
1167	15356,030106
1168	15342,174934
1169	15335,939403
1170	15331,924773
1171	15330,745395
1172	15335,611098
1173	15336,066068
1174	15335,644669
1175	15330,546817
1176	15329,943264
1177	15331,007521
1178	15332,988791
1179	15339,077743
1180	15334,747624
1181	15323,172030
1182	15301,171854
1183	15273,846112
1184	15239,920832
1185	15199,563552
1186	15154,936499
1187	15101,205365
1188	15040,748201
1189	14974,763592
1190	14904,463922
1191	14833,684965
1192	14764,422228
1193	14691,003498
1194	14637,882253
1195	14600,799346
1196	14580,179899
1197	14585,571494
1198	14583,361790
1199	14583,226861
1200	14574,143456
1201	14581,343905
1202	14598,798460
1203	14625,894377
1204	14668,258640
1205	14702,359756
1206	14732,361572
1207	14756,927630
1208	14772,446476
1209	14778,645414
1210	14775,689495
1211	14760,174066
1212	14745,500432
1213	14729,986902
1214	14715,431758
1215	14702,624119
1216	14694,949208
1217	14692,256412
1218	14695,406000
1219	14702,482364
1220	14713,277094
1221	14726,759271
1222	14744,990064
1223	14756,805111
1224	14764,886080
1225	14764,606713
1226	14766,770626
1227	14769,008196
1228	14771,405806
1229	14777,585968
1230	14775,944891
1231	14770,129837
1232	14754,034755
1233	14743,714704
1234	14736,355903
1235	14731,960366
1236	14738,435100
1237	14730,281533
1238	14714,492878
1239	14681,691503
1240	14655,393876
1241	14632,875193
1242	14615,368615
1243	14609,070608
1244	14597,112155
1245	14583,575441
1246	14567,869276
1247	14549,144735
1248	14530,074231
1249	14510,348656
1250	14487,797507
1251	14471,028898
1252	14458,424881
1253	14450,157992
1254	14447,567009
1255	14444,572808
1256	14442,243669
1257	14443,508052
1258	14437,928178
1259	14428,097692
1260	14414,773138
1261	14390,111528
1262	14384,314769
1263	14387,342830
1264	14412,420707
1265	14420,490930
1266	14418,931672
1267	14406,687697
1268	14374,504658
1269	14354,197034
1270	14336,623550
1271	14327,791915
1272	14314,137352
1273	14298,506500
1274	14280,367399
1275	14259,944758
1276	14236,361607
1277	14210,716391
1278	14180,917069
1279	14156,405225
1280	14136,649926
1281	14122,887643
1282	14114,376290
1283	14115,735309
1284	14124,827125
1285	14147,590206
1286	14164,077843
1287	14176,995620
1288	14185,311109
1289	14181,694896
1290	14188,077927
1291	14196,970356
1292	14217,204070
1293	14223,131472
1294	14219,393914
1295	14205,718937
1296	14173,701941
1297	14153,398057
1298	14136,269542
1299	14133,285326
1300	14116,897058
1301	14093,247307
1302	14062,793066
1303	14015,945590
1304	13989,215371
1305	13971,928292
1306	13978,978638
1307	13970,535213
1308	13954,997999
1309	13932,469393
1310	13890,155993
1311	13875,992896
1312	13875,420947
1313	13903,751109
1314	13917,920346
1315	13926,117341
1316	13926,983845
1317	13912,779666
1318	13910,572249
1319	13912,595734
1320	13920,705140
1321	13932,231736
1322	13947,338541
1323	13964,887971
1324	13989,155262
1325	14000,626462
1326	14006,031549
1327	13993,665027
1328	13999,703454
1329	14015,523579
1330	14056,624982
1331	14084,957608
1332	14103,961290
1333	14112,119078
1334	14097,954074
1335	14097,069044
1336	14101,878236
1337	14114,938175
1338	14134,458432
1339	14159,988767
1340	14189,541922
1341	14230,479733
1342	14251,181153
1343	14258,885048
1344	14240,908076
1345	14228,958994
1346	14218,397039
1347	14210,512347
1348	14211,821433
1349	14201,778719
1350	14185,857314
1351	14161,689427
1352	14133,635858
1353	14100,973697
1354	14064,294148
1355	14024,941184
1356	13981,968934
1357	13937,265638
1358	13886,967198
1359	13846,393844
1360	13812,650309
1361	13794,055943
1362	13770,686602
1363	13743,963317
1364	13713,010690
1365	13670,416297
1366	13638,368926
1367	13611,475357
1368	13596,625610
1369	13577,298900
1370	13555,660279
1371	13531,217368
1372	13500,471947
1373	13475,616203
1374	13454,083469
1375	13437,710838
1376	13424,611958
1377	13415,714212
1378	13411,265210
1379	13408,429084
1380	13416,050846
1381	13429,805135
1382	13458,663222
1383	13471,514876
1384	13474,642068
1385	13454,775150
1386	13444,400749
1387	13441,439441
1388	13447,931211
1389	13470,712268
1390	13490,120349
1391	13510,086578
1392	13528,705705
1393	13544,952033
1394	13557,500587
1395	13565,339278
1396	13569,658642
1397	13564,266657
1398	13551,533100
1399	13525,849481
1400	13506,225369
1401	13489,459388
1402	13482,552490
1403	13470,348917
1404	13453,945520
1405	13432,567189
1406	13402,676520
1407	13374,828128
1408	13346,753981
1409	13320,396821
1410	13292,711240
1411	13264,574222
1412	13236,172846
1413	13205,917440
1414	13179,574890
1415	13155,011460
1416	13136,777301
1417	13110,392851
1418	13078,987350
1419	13034,787372
1420	12997,394243
1421	12965,135553
1422	12938,456659
1423	12923,791208
1424	12898,284619
1425	12866,853166
1426	12826,189534
1427	12782,311594
1428	12734,531548
1429	12683,949091
1430	12631,882581
1431	12580,039688
1432	12530,226264
1433	12479,628403
1434	12443,156139
1435	12418,170176
1436	12410,439587
1437	12404,969359
1438	12402,716889
1439	12402,029613
1440	12402,149787
1441	12401,497536
1442	12400,529758
1443	12393,559040
1444	12398,095221
1445	12410,116114
1446	12435,974702
1447	12457,412340
1448	12474,623683
1449	12485,442507
1450	12489,309235
1451	12484,114351
1452	12471,362271
1453	12443,596621
1454	12427,224025
1455	12418,412018
1456	12427,222464
1457	12431,434887
1458	12432,097093
1459	12427,712740
1460	12415,160699
1461	12403,330204
1462	12391,078975
1463	12375,911768
1464	12369,869127
1465	12371,730685
1466	12384,971800
1467	12401,765115
1468	12421,374321
1469	12441,850669
1470	12463,290232
1471	12478,131118
1472	12486,738309
1473	12485,302090
1474	12481,121397
1475	12472,457912
1476	12459,112556
1477	12443,963243
1478	12415,849684
1479	12379,147683
1480	12330,780448
1481	12285,448932
1482	12241,495804
1483	12201,080119
1484	12164,251594
1485	12131,920395
1486	12105,842069
1487	12082,505469
1488	12061,927990
1489	12043,725353
1490	12026,862111
1491	12013,357929
1492	12002,313403
1493	11993,497194
1494	11986,109952
1495	11979,599125
1496	11975,178433
1497	11967,769744
1498	11957,317161
1499	11943,626781
1500	11924,007877
1501	11907,891891
1502	11893,028435
1503	11882,579227
1504	11868,255329
1505	11851,702567
1506	11830,161005
1507	11810,601660
1508	11792,719336
1509	11776,954663
1510	11765,625793
1511	11751,649422
1512	11737,202767
1513	11720,191860
1514	11707,511173
1515	11698,031653
1516	11694,463117
1517	11690,834587
1518	11688,050089
1519	11686,236681
1520	11683,253371
1521	11688,097979
1522	11698,217628
1523	11716,467489
1524	11733,590168
1525	11751,410830
1526	11765,683017
1527	11786,295209
1528	11811,033400
1529	11842,883702
1530	11871,941850
1531	11897,094380
1532	11916,413897
1533	11929,758093
1534	11932,689135
1535	11926,395794
1536	11906,965268
1537	11888,665983
1538	11870,018828
1539	11855,527040
1540	11837,718359
1541	11818,061532
1542	11796,881378
1543	11771,571904
1544	11753,154602
1545	11738,271020
1546	11730,534104
1547	11716,639191
1548	11698,726723
1549	11676,200827
1550	11648,753913
1551	11617,187296
1552	11576,673779
1553	11543,301430
1554	11517,096148
1555	11498,821181
1556	11497,189810
1557	11482,645260
1558	11464,058094
1559	11430,743739
1560	11418,923701
1561	11422,253683
1562	11451,508007
1563	11480,693081
1564	11512,644852
1565	11541,387920
1566	11576,689924
1567	11618,020074
1568	11665,901980
1569	11717,774543
1570	11780,535304
1571	11849,906160
1572	11932,406415
1573	11998,061827
1574	12050,159028
1575	12078,981140
1576	12104,217931
1577	12123,232755
1578	12139,147877
1579	12147,031371
1580	12146,925296
1581	12138,231550
1582	12121,435610
1583	12093,356290
1584	12054,970668
1585	12006,640130
1586	11949,909613
1587	11886,146231
1588	11813,362012
1589	11743,186096
1590	11675,593997
1591	11615,995523
1592	11554,764501
1593	11492,608822
1594	11429,398010
1595	11364,664419
1596	11302,501835
1597	11243,402087
1598	11184,328421
1599	11139,630576
1600	11106,401396
1601	11092,182336
1602	11074,060711
1603	11054,536830
1604	11026,057433
1605	11004,321213
1606	10988,220538
1607	10978,349810
1608	10976,315838
1609	10974,599111
1610	10973,837345
1611	10973,872318
1612	10968,956800
1613	10959,034865
1614	10944,002610
1615	10921,782604
1616	10893,253334
1617	10855,700158
1618	10820,262057
1619	10787,094381
1620	10758,481141
1621	10733,081161
1622	10711,105813
1623	10692,079168
1624	10677,019882
1625	10659,275526
1626	10639,883428
1627	10617,631793
1628	10594,828977
1629	10571,056773
1630	10546,832714
1631	10522,225528
1632	10497,933839
1633	10471,504309
1634	10451,306484
1635	10436,402809
1636	10431,071799
1637	10423,201788
1638	10411,747492
1639	10395,125489
1640	10371,369041
1641	10344,430083
1642	10313,624375
1643	10278,720976
1644	10243,993273
1645	10209,698706
1646	10175,764298
1647	10145,776359
1648	10119,450193
1649	10099,985153
1650	10078,658951
1651	10056,327903
1652	10030,443924
1653	10007,238172
1654	9987,163584
1655	9971,236597
1656	9959,097492
1657	9954,398746
1658	9955,635634
1659	9964,536239
1660	9971,176226
1661	9976,397627
1662	9978,622324
1663	9978,105373
1664	9974,228413
1665	9965,050939
1666	9955,518691
1667	9944,731476
1668	9936,747134
1669	9920,887831
1670	9898,409871
1671	9863,418443
1672	9832,270230
1673	9806,107935
1674	9786,329197
1675	9776,956817
1676	9764,013063
1677	9750,325193
1678	9734,869490
