User: Administrator
Title:	MQ 2000ms  10aq_20200117-115127_OE1_CHANNEL1_Sample 20200117_115127_873
1708	681,975049
1709	679,318472
1710	677,642494
1711	676,786721
1712	677,970608
1713	678,319215
1714	677,812453
1715	675,202903
1716	673,114744
1717	671,836373
1718	671,582235
1719	673,176134
1720	673,819425
1721	674,157611
1722	673,334236
1723	673,786152
1724	674,808132
1725	677,451346
1726	677,883559
1727	676,734516
1728	672,720620
1729	669,600587
1730	666,976522
1731	665,770987
1732	664,146828
1733	662,323052
1734	660,081632
1735	657,760397
1736	655,377596
1737	652,680457
1738	650,563571
1739	649,026510
1740	648,696142
1741	647,997246
1742	646,764580
1743	644,889153
1744	641,662488
1745	639,624613
1746	638,035462
1747	637,843253
1748	635,472977
1749	631,805065
1750	625,711028
1751	621,346960
1752	618,027892
1753	616,745100
1754	614,905023
1755	612,922672
1756	610,339977
1757	608,058341
1758	605,905776
1759	604,012862
1760	602,057995
1761	600,068168
1762	598,071791
1763	595,950800
1764	593,752463
1765	591,358760
1766	589,294915
1767	587,612421
1768	586,233234
1769	585,521887
1770	585,399205
1771	586,526471
1772	586,891706
1773	586,316559
1774	583,700262
1775	581,419247
1776	579,862084
1777	579,272714
1778	580,167560
1779	580,738126
1780	581,236144
1781	581,823513
1782	581,164248
1783	579,599648
1784	576,255091
1785	574,546883
1786	573,809746
1787	575,123729
1788	574,946527
1789	573,856018
1790	571,066219
1791	568,714523
1792	566,523016
1793	564,809259
1794	563,133369
1795	561,596295
1796	560,218876
1797	558,843496
1798	557,460746
1799	556,099188
1800	554,616636
1801	553,052511
1802	551,222393
1803	549,770655
1804	548,667797
1805	547,996750
1806	547,497616
1807	547,067114
1808	547,209879
1809	546,172472
1810	544,050388
1811	539,669114
1812	536,453730
1813	534,595434
1814	535,195529
1815	536,182982
1816	537,341835
1817	538,401443
1818	538,901792
1819	538,671330
1820	537,443427
1821	535,709419
1822	533,618017
1823	531,131632
1824	528,939267
1825	527,239276
1826	526,140207
1827	525,818317
1828	525,621708
1829	525,609518
1830	525,879081
1831	525,614015
1832	525,012896
1833	523,664385
1834	523,251786
1835	523,371387
1836	524,337040
1837	524,739992
1838	524,734050
1839	524,554467
1840	523,019157
1841	520,619598
1842	516,333035
1843	514,905505
1844	515,415492
1845	519,294643
1846	521,282139
1847	522,219395
1848	521,030165
1849	520,530508
1850	520,168897
1851	520,275475
1852	520,064856
1853	519,651601
1854	519,094898
1855	517,929518
1856	516,252547
1857	513,657548
1858	511,585385
1859	509,727227
1860	508,814908
1861	506,263750
1862	502,570300
1863	496,922961
1864	492,332062
1865	488,448761
1866	485,989186
1867	483,257653
1868	480,569172
1869	477,679595
1870	475,239420
1871	473,161561
1872	471,291661
1873	470,157369
1874	469,529177
1875	470,000679
1876	469,035513
1877	467,027284
1878	463,099699
1879	460,335653
1880	458,387045
1881	457,733663
1882	457,325357
1883	457,210936
1884	457,543481
1885	456,983931
1886	455,645718
1887	453,251048
1888	450,742136
1889	448,158887
1890	445,285844
1891	443,701811
1892	443,167508
1893	444,298251
1894	444,694460
1895	444,599388
1896	443,576442
1897	442,453336
1898	441,079212
1899	439,492632
1900	437,883545
1901	436,293651
1902	434,850907
1903	433,394468
1904	432,037769
1905	430,535572
1906	429,905506
1907	429,858643
1908	430,892326
1909	430,730132
1910	429,771215
1911	427,498329
1912	425,857034
1913	424,577797
1914	423,768809
1915	423,498525
1916	423,655919
1917	424,578811
1918	424,323907
1919	423,273243
1920	420,911364
1921	419,352057
1922	418,170539
1923	417,672083
1924	416,785867
1925	415,786512
1926	414,414281
1927	412,628233
1928	410,179355
1929	407,816660
1930	405,718929
1931	404,019507
1932	402,703593
1933	401,709723
1934	401,662759
1935	400,656767
1936	398,623689
1937	393,936840
1938	391,124958
1939	390,410344
1940	393,962624
1941	396,138975
1942	396,614076
1943	393,660838
1944	390,605490
1945	387,502363
1946	384,988549
1947	382,553676
1948	380,374382
1949	378,337363
1950	376,859323
1951	375,840974
1952	375,683535
1953	374,818806
1954	373,340724
1955	370,686210
1956	368,556292
1957	366,837148
1958	365,926158
1959	364,963983
1960	364,085000
1961	363,099918
1962	362,500923
1963	362,169362
1964	362,185107
1965	362,069545
1966	361,824228
1967	361,493352
1968	360,681717
1969	359,528977
1970	357,630921
1971	356,830167
1972	356,638459
1973	357,768655
1974	356,814685
1975	353,395226
1976	350,437764
1977	348,486596
1978	348,975868
1979	349,025124
1980	348,345208
1981	345,652258
1982	343,765627
1983	342,780411
1984	343,909452
1985	344,085295
1986	343,296461
1987	340,384014
1988	338,316954
1989	336,987937
1990	337,261867
1991	336,903006
1992	336,045396
1993	334,234178
1994	332,459647
1995	330,625849
1996	328,906749
1997	327,098338
1998	325,315794
1999	323,358324
2000	322,088386
2001	321,262306
2002	321,343075
2003	320,105243
2004	318,032430
2005	314,586155
2006	312,444624
2007	311,466161
2008	310,831489
2009	310,353789
2010	310,040864
2011	309,227372
2012	307,816129
2013	305,438993
2014	303,137534
2015	301,016025
2016	299,180758
2017	297,791670
2018	296,799767
2019	296,623614
2020	295,583119
2021	293,827903
2022	290,839026
2023	288,537993
2024	286,823340
2025	285,816793
2026	285,634738
2027	286,110646
2028	287,591378
2029	287,686303
2030	286,772011
2031	284,403608
2032	282,566824
2033	281,025645
2034	279,763373
2035	278,838811
2036	278,290507
2037	277,969438
2038	277,789977
2039	277,897193
2040	277,489650
2041	276,579603
2042	274,750301
2043	273,379069
2044	272,381115
2045	272,096952
2046	271,523721
2047	270,747117
2048	269,738364
2049	268,361008
2050	266,722705
2051	264,552067
2052	263,427191
2053	263,660223
2054	263,565731
2055	262,825998
2056	260,651968
2057	258,780829
2058	257,354334
2059	256,936238
2060	256,325798
2061	255,535405
2062	254,233085
2063	253,140592
2064	252,153579
2065	251,496960
2066	250,353938
2067	248,843164
2068	246,727627
2069	244,958992
2070	243,376269
2071	242,247792
2072	240,541466
2073	238,135208
2074	236,114649
2075	234,640870
2076	234,177218
2077	233,594016
2078	232,808342
2079	231,571372
2080	230,258538
2081	228,868827
2082	227,395941
2083	226,165389
2084	225,189581
2085	224,410148
2086	224,033311
2087	223,879236
2088	224,267056
2089	223,205224
2090	220,332804
2091	217,880369
2092	216,261778
2093	216,272707
2094	216,345523
2095	216,357869
2096	216,115488
2097	215,459403
2098	214,383242
2099	212,550864
2100	211,330387
2101	210,541596
2102	210,711245
2103	209,763034
2104	208,144718
2105	205,492936
2106	204,037242
2107	203,517037
2108	203,762836
2109	204,662689
2110	206,472418
2111	207,567997
2112	207,794527
2113	206,763447
2114	205,264324
2115	203,358066
2116	200,993310
2117	199,352393
2118	198,364858
2119	198,296514
2120	198,090204
2121	197,914721
2122	197,574544
2123	197,018635
2124	195,988880
2125	195,240697
2126	194,767015
2127	194,857679
2128	194,518847
2129	193,789044
2130	192,445564
2131	191,102931
2132	189,685432
2133	188,358052
2134	186,708628
2135	184,595948
2136	182,927267
2137	181,825748
2138	181,734004
2139	181,335732
2140	180,550434
2141	179,138756
2142	177,504544
2143	175,692111
2144	173,491585
2145	172,219902
2146	171,598767
2147	172,148587
2148	171,028559
2149	167,849451
2150	165,551196
2151	164,434191
2152	165,546898
2153	166,067429
2154	165,940191
2155	164,778997
2156	163,059098
2157	160,870882
2158	157,959677
2159	156,574632
2160	157,023752
2161	157,670960
2162	158,120912
2163	157,798906
2164	157,458629
2165	157,034018
2166	156,730729
2167	155,885619
2168	154,591272
2169	152,740977
2170	151,043349
2171	149,519566
2172	148,224491
2173	147,504904
2174	147,460169
2175	147,512934
2176	147,535123
2177	147,412295
2178	147,010556
2179	146,299762
2180	145,232461
2181	144,067094
2182	142,844948
2183	141,533456
2184	140,647631
2185	140,382850
2186	139,841993
2187	138,938637
2188	137,274967
2189	136,023712
2190	135,147465
2191	135,023238
2192	134,439486
2193	133,605948
2194	132,126373
2195	131,788296
2196	132,881473
2197	133,118688
2198	132,219535
2199	129,408356
2200	126,817719
2201	124,506060
2202	122,788104
2203	121,482644
2204	120,611455
2205	120,345801
2206	119,447769
2207	117,710058
2208	116,477275
2209	115,861415
2210	116,163012
2211	116,460130
2212	116,630263
2213	116,784908
2214	115,593156
2215	113,362891
2216	109,764699
2217	107,668044
2218	107,169983
2219	106,705469
2220	106,219145
2221	105,215349
2222	104,852912
2223	104,889682
2224	105,677344
2225	105,244479
2226	103,344232
2227	101,547704
2228	100,176496
2229	99,758532
2230	99,239374
2231	98,609962
2232	97,717619
2233	96,727014
2234	95,613682
2235	94,493667
2236	93,190910
2237	91,327065
2238	90,618511
2239	91,110894
2240	93,667723
2241	94,773062
2242	94,514457
2243	92,193948
2244	90,227680
2245	88,433239
2246	86,984653
2247	86,009540
2248	85,518776
2249	85,511268
2250	85,817834
2251	86,760734
2252	86,243982
2253	84,586633
2254	81,317480
2255	79,617355
2256	79,547545
2257	79,455151
2258	79,242024
2259	78,453429
2260	78,063984
2261	77,880930
2262	78,196540
2263	77,505871
2264	75,425653
2265	74,062206
2266	73,628018
2267	75,189883
2268	75,275279
2269	74,136148
2270	70,780971
2271	69,556903
2272	70,783277
2273	71,785162
2274	72,001043
2275	70,717933
2276	69,213718
2277	67,577260
2278	65,766617
2279	65,052374
2280	65,223129
2281	66,593255
2282	66,642617
2283	65,230112
2284	64,413170
2285	64,178823
2286	65,061542
2287	65,193990
2288	64,802802
2289	63,628202
2290	62,928334
2291	62,656694
2292	62,265574
2293	61,770885
2294	61,062254
2295	60,551844
2296	60,211433
2297	60,070981
2298	60,055095
2299	60,234720
2300	60,286548
2301	60,185867
2302	59,697419
2303	59,578461
2304	59,627776
2305	60,183840
2306	59,101506
2307	55,875554
2308	54,197733
2309	54,164682
2310	57,048413
2311	57,969088
2312	57,477251
2313	54,828907
2314	53,993671
2315	54,769307
2316	55,457136
2317	55,977514
2318	56,205349
2319	55,951076
2320	55,364075
2321	54,263872
2322	54,779747
2323	57,197011
2324	58,891237
2325	59,841664
2326	59,165185
2327	59,956472
2328	62,641295
2329	64,333283
2330	64,409055
2331	61,761070
2332	59,446586
2333	57,488968
2334	56,551951
2335	54,917114
2336	52,713728
2337	50,772763
2338	49,303500
2339	48,358249
2340	48,285114
2341	48,939620
2342	50,462427
2343	51,036521
2344	50,533873
2345	49,821120
2346	48,999401
2347	48,305658
2348	47,509214
2349	46,779242
2350	45,997438
2351	46,285544
2352	47,913184
2353	48,785154
2354	48,819758
2355	47,371760
2356	46,830114
2357	47,471072
2358	47,692297
2359	47,223690
2360	45,428862
2361	44,367936
2362	43,986131
2363	44,760220
2364	44,816183
2365	43,848729
2366	43,793412
2367	44,670609
2368	47,382950
2369	47,941037
2370	46,824933
2371	43,406699
2372	42,367975
2373	43,622352
2374	44,771746
2375	45,716007
2376	46,133157
2377	46,197056
2378	45,564998
2379	45,167637
2380	45,130026
2381	45,875307
2382	45,859494
2383	45,209152
2384	43,825113
2385	42,656457
2386	41,203200
2387	41,355362
2388	42,969608
2389	46,865449
2390	47,984771
2391	45,665964
2392	43,404648
2393	41,870064
2394	42,152919
2395	41,848671
2396	41,236235
2397	39,955654
2398	39,863765
2399	41,091492
2400	41,789199
2401	41,930125
2402	40,936714
2403	41,170497
2404	42,880135
2405	44,042495
2406	44,310804
2407	43,220764
2408	42,033536
2409	40,841866
2410	39,661412
2411	39,835754
2412	41,923634
2413	42,579017
2414	41,896698
2415	38,961025
2416	38,568393
2417	41,072632
2418	42,946783
2419	43,775819
2420	42,695219
2421	41,996209
2422	41,754346
2423	41,293265
2424	40,565975
2425	39,281766
2426	38,723888
2427	38,807542
2428	39,773320
2429	40,032794
2430	39,560849
2431	39,321418
2432	39,347271
2433	39,678524
2434	40,273673
2435	41,474599
2436	41,683497
2437	40,796100
2438	38,211655
2439	36,935612
2440	37,359344
2441	37,895474
2442	38,202422
2443	37,683994
2444	37,777996
2445	38,230338
2446	39,330365
2447	38,729811
2448	36,197821
2449	34,756061
2450	34,443892
2451	35,843528
2452	36,353256
2453	36,048714
2454	35,772758
2455	35,590602
2456	35,519954
2457	35,938300
2458	37,041196
2459	37,725708
2460	37,794429
2461	37,007862
2462	36,097921
2463	34,972990
2464	34,206842
2465	33,959728
2466	34,493479
2467	34,900718
2468	35,209968
2469	35,235200
2470	35,703512
2471	36,739250
2472	36,917243
2473	36,378960
2474	34,811680
2475	34,739997
2476	36,368561
2477	37,229749
2478	37,297180
2479	36,140699
2480	35,762627
2481	35,946721
2482	36,532923
2483	37,359035
2484	38,674743
2485	38,111372
2486	35,193701
2487	33,192726
2488	32,532555
2489	33,874331
2490	35,114486
2491	36,552280
2492	37,151562
2493	36,783777
2494	34,979386
2495	34,314944
2496	35,054982
2497	35,904232
2498	36,586646
2499	36,860484
2500	36,838845
2501	36,299332
2502	35,915071
2503	35,810756
2504	36,342030
2505	36,128881
2506	34,879375
2507	33,989176
2508	33,803076
2509	34,753607
2510	35,452675
2511	35,904911
2512	35,969923
2513	35,821623
2514	35,271272
2515	35,113760
2516	35,270180
2517	35,864532
2518	35,616416
2519	34,404516
2520	33,868055
2521	33,826375
2522	34,558731
2523	33,593110
2524	30,880318
2525	29,478814
2526	29,350162
2527	30,780224
2528	32,074852
2529	33,571049
2530	34,181642
2531	33,983882
2532	32,754993
2533	33,027889
2534	34,985862
2535	35,621306
2536	35,181601
2537	33,302147
2538	33,366298
2539	35,422904
2540	36,257096
2541	36,094457
2542	34,531178
2543	34,695899
2544	36,669030
2545	36,881280
2546	35,698360
2547	32,846382
2548	32,165267
2549	33,473831
2550	34,364329
2551	34,760056
2552	34,910572
2553	34,857184
2554	34,569664
2555	34,527766
2556	34,800134
2557	35,113862
2558	35,368365
2559	35,597153
2560	35,299032
2561	34,203512
2562	33,611604
2563	33,688007
2564	34,879809
2565	35,004842
2566	33,783928
2567	33,021891
2568	32,929409
2569	33,887072
2570	34,366510
2571	34,267255
2572	34,293277
2573	34,389608
2574	34,834251
2575	33,977923
2576	31,451590
2577	30,417454
2578	30,949062
2579	33,556848
2580	34,539898
2581	33,913353
2582	33,307288
2583	32,747051
2584	32,459575
2585	32,129793
2586	31,707270
2587	31,934272
2588	32,596730
2589	33,798863
2590	33,056391
2591	30,244731
2592	29,395928
2593	31,021196
2594	32,806834
2595	34,161380
2596	34,679923
2597	34,346219
2598	32,797673
2599	31,745032
2600	31,477038
2601	32,328406
2602	33,036142
2603	33,738525
2604	33,974346
2605	33,724778
2606	32,850711
2607	32,652416
2608	33,367251
2609	33,227708
2610	32,451729
2611	30,827948
2612	31,496191
2613	34,525543
2614	35,857098
2615	34,839254
2616	33,909234
2617	33,517677
2618	34,366245
2619	34,092909
2620	32,450828
2621	31,818784
2622	32,392729
2623	34,474335
2624	35,963650
2625	37,155167
2626	36,886192
2627	35,347205
2628	32,433079
2629	31,989371
2630	34,037059
2631	35,460639
2632	36,039342
2633	36,024256
2634	35,443982
2635	34,404344
2636	33,201067
2637	31,704718
2638	31,302015
2639	32,056140
2640	34,232040
2641	35,193595
2642	34,850903
2643	34,730649
2644	34,881030
2645	35,391352
2646	36,301869
2647	37,897914
2648	37,964838
2649	35,793763
2650	34,699961
2651	35,102507
2652	37,789198
2653	38,152468
2654	36,048314
2655	34,209232
2656	32,928142
2657	32,552373
2658	32,992430
2659	34,466041
2660	35,437365
2661	35,578547
2662	35,577753
2663	35,529662
2664	35,655978
2665	35,145865
2666	33,878763
2667	33,322902
2668	33,573288
2669	34,806278
2670	35,568474
2671	35,939268
2672	36,214911
2673	36,176180
2674	36,510956
2675	37,239124
2676	38,605004
2677	38,462063
2678	36,662361
2679	35,074126
2680	33,993677
2681	33,562033
2682	34,357182
2683	36,909033
2684	36,632761
2685	32,238837
2686	29,736529
2687	30,068356
2688	34,511538
2689	36,111626
2690	34,657749
2691	34,018582
2692	34,248151
2693	35,658443
2694	36,554953
2695	37,188112
2696	37,215274
2697	36,457042
2698	35,728523
2699	35,186887
2700	35,013131
2701	34,747466
2702	34,481891
2703	34,437475
2704	34,458238
2705	35,127731
2706	36,388578
2707	38,496137
2708	38,700513
2709	36,525339
2710	35,721727
2711	36,366463
2712	38,822083
2713	39,262399
2714	37,735574
2715	37,907992
2716	40,335646
2717	41,210378
2718	40,269120
2719	37,025766
2720	35,793337
2721	36,660589
2722	36,595945
2723	35,024185
2724	34,707767
2725	35,881700
2726	39,081533
2727	39,647813
2728	37,234216
2729	36,292366
2730	37,834152
2731	38,724525
2732	38,400866
2733	36,045057
2734	36,340153
2735	39,631265
2736	41,455567
2737	41,607119
2738	39,721298
2739	38,687523
2740	38,311617
2741	37,435450
2742	36,015997
2743	35,517541
2744	35,970570
2745	37,452675
2746	38,145718
2747	38,096242
2748	38,297059
2749	38,661983
2750	39,054317
2751	39,354909
2752	39,588494
2753	38,532063
2754	36,131286
2755	35,238371
2756	36,356321
2757	37,167991
2758	37,474050
2759	36,914066
2760	37,718626
2761	39,817520
2762	40,412327
2763	39,142786
2764	38,057476
2765	37,474342
2766	37,719164
2767	37,904576
2768	38,039562
2769	38,833286
2770	40,514475
2771	41,138455
2772	40,561788
2773	38,667668
2774	37,829795
2775	37,958286
2776	38,620115
2777	39,770085
2778	41,204841
2779	42,576689
2780	43,755339
2781	42,673253
2782	39,361737
2783	37,399815
2784	37,160611
2785	37,295045
2786	37,685147
2787	38,123065
2788	38,608619
2789	39,104242
2790	39,185671
2791	38,682561
2792	38,957658
2793	40,025995
2794	41,797433
2795	43,205411
2796	44,439293
2797	43,226721
2798	39,157988
2799	36,997251
2800	37,874389
2801	39,110464
2802	40,067326
2803	40,214710
2804	41,012873
2805	42,173693
2806	43,387876
2807	44,927950
2808	44,994054
2809	43,546741
2810	40,480880
2811	39,920990
2812	41,915188
2813	42,990604
2814	42,864315
2815	43,013249
2816	43,530422
2817	44,471503
2818	45,494207
2819	46,811406
2820	46,437643
2821	43,842745
2822	43,584587
2823	46,907291
2824	49,495883
2825	50,221947
2826	48,529829
2827	46,612415
2828	43,999510
2829	44,878415
2830	50,704840
2831	54,545408
2832	55,643002
2833	53,273621
2834	55,572514
2835	62,113610
2836	65,224326
2837	64,116985
2838	64,744775
2839	67,022399
2840	70,962863
2841	70,812534
2842	67,350246
2843	66,598540
2844	68,559257
2845	68,943366
2846	67,450848
2847	65,233792
2848	62,595012
2849	59,915402
2850	57,903527
2851	56,639139
2852	56,908248
2853	58,921191
2854	60,368335
2855	60,638450
2856	61,143467
2857	62,101096
2858	63,767809
2859	64,577751
2860	64,542640
2861	66,375199
2862	70,349534
2863	73,892348
2864	76,635236
2865	78,339355
2866	79,350962
2867	79,626640
2868	81,653100
2869	85,680846
2870	88,335527
2871	88,854590
2872	90,879767
2873	94,351898
2874	99,179916
2875	99,862113
2876	97,015406
2877	96,731696
2878	99,205395
2879	100,795518
2880	101,079824
2881	102,112561
2882	103,955455
2883	106,635212
2884	107,834736
2885	107,716876
2886	108,595551
2887	110,341207
2888	111,507243
2889	112,203710
2890	110,876689
2891	107,649963
2892	102,881490
2893	100,309873
2894	99,731833
2895	100,095924
2896	101,639579
2897	101,856201
2898	99,952383
2899	98,904491
2900	98,851803
2901	99,832865
2902	98,268990
2903	94,795945
2904	92,532196
2905	91,395914
2906	92,367045
2907	95,640858
2908	98,714008
2909	100,773460
2910	101,247409
2911	98,926263
2912	94,115340
2913	91,131893
2914	90,168239
2915	88,662499
2916	86,480503
2917	85,198576
2918	85,353230
2919	84,799587
2920	83,298738
2921	80,714237
2922	80,962387
2923	83,754351
2924	84,812378
2925	83,741822
2926	83,004175
2927	83,312159
2928	81,469849
2929	77,700818
2930	72,426649
2931	72,692507
2932	77,687027
2933	79,265915
2934	77,291410
2935	76,679357
2936	77,908249
2937	77,602758
2938	74,814751
2939	73,378919
2940	73,995139
2941	76,921510
2942	77,609113
2943	76,336592
2944	75,808739
2945	76,275660
2946	75,983026
2947	74,345437
2948	75,836593
2949	80,413882
2950	87,501028
2951	89,783712
2952	88,238806
2953	90,540174
2954	96,114393
2955	98,882959
2956	98,775338
2957	97,015616
2958	93,358111
2959	91,026252
2960	90,500180
2961	91,821104
2962	91,114717
2963	88,971562
2964	88,901920
2965	90,390518
2966	91,977106
2967	93,987842
2968	91,530085
2969	83,143116
2970	77,089253
2971	74,622588
2972	76,060826
2973	75,012545
2974	72,336599
2975	71,750880
2976	72,880440
2977	72,019827
2978	69,045420
2979	66,747153
2980	65,311252
2981	65,158819
2982	66,057305
2983	67,543471
2984	66,562873
2985	63,794474
2986	63,659106
2987	65,691005
2988	67,195854
2989	68,436937
2990	67,114667
2991	62,430405
2992	61,095308
2993	65,036949
2994	68,160397
2995	69,239921
2996	67,738976
2997	68,041567
2998	69,422930
2999	68,153951
3000	64,557628
3001	61,887932
3002	60,392654
3003	59,663278
3004	59,911482
3005	60,328601
3006	60,465807
3007	61,480944
3008	63,404132
3009	66,092961
3010	66,933164
3011	66,111953
3012	66,781538
3013	68,923294
3014	69,152594
3015	67,066740
3016	66,228731
3017	67,659163
3018	66,790971
3019	62,039787
3020	59,460699
3021	60,477748
3022	65,236001
3023	68,722860
3024	71,225244
3025	69,313657
3026	62,899723
3027	62,465311
3028	68,821441
3029	73,527647
3030	75,584369
3031	75,794264
3032	73,708850
3033	72,022465
3034	71,342919
3035	71,841673
3036	70,298888
3037	67,549729
3038	67,443551
3039	69,588777
3040	73,278175
3041	78,461060
3042	79,834241
3043	76,556085
3044	73,581861
3045	71,938528
3046	70,751460
3047	70,205440
3048	70,419350
3049	72,050956
3050	74,734786
3051	77,475884
3052	80,082401
3053	81,716921
3054	82,101377
3055	82,876706
3056	84,489576
3057	81,982318
3058	74,463584
3059	72,429862
3060	78,375506
3061	82,702180
3062	82,663186
3063	81,801182
3064	81,038561
3065	80,859907
3066	80,953154
3067	81,547197
3068	80,032551
3069	76,665187
3070	78,992159
3071	87,092145
3072	89,914837
3073	86,579308
3074	84,948323
3075	85,506189
3076	88,721401
3077	95,906079
3078	97,979761
3079	94,236833
3080	86,153432
3081	88,012654
3082	96,127718
3083	92,579006
3084	80,459881
3085	78,507841
3086	85,627077
3087	89,300440
3088	89,424224
3089	91,160786
3090	94,472171
3091	95,466681
3092	93,539565
3093	92,376982
3094	92,947792
3095	92,737539
3096	91,195551
3097	89,930486
3098	89,644234
3099	90,677100
3100	94,482313
3101	100,109329
3102	100,659395
3103	96,807387
3104	97,736245
3105	103,208779
3106	103,051816
3107	96,876893
3108	97,232568
3109	105,540517
3110	106,967151
3111	99,221447
3112	95,710483
3113	98,818882
3114	103,724577
3115	110,179989
3116	111,691841
3117	107,684854
3118	99,854562
3119	100,749320
3120	107,884832
3121	111,751941
3122	113,169102
3123	112,787671
3124	110,621698
3125	112,365198
3126	117,895136
3127	120,847009
3128	121,176697
3129	120,710294
3130	118,963265
3131	121,497597
3132	129,963504
3133	131,124926
3134	121,655770
3135	117,126681
3136	121,835891
3137	126,685298
3138	129,542747
3139	129,521633
3140	128,216714
3141	126,081261
3142	127,892269
3143	132,369508
3144	131,137243
3145	125,766656
3146	128,636401
3147	138,214788
3148	137,368948
3149	127,131347
3150	125,876066
3151	133,604785
3152	138,728918
3153	140,758773
3154	140,766504
3155	138,346566
3156	137,036773
3157	137,901958
3158	137,612270
3159	135,274728
3160	136,287323
3161	142,234553
3162	146,268012
3163	145,987841
3164	145,107114
3165	144,496162
3166	144,392155
3167	143,203545
3168	141,596461
3169	139,429182
3170	137,753045
3171	143,447359
3172	154,184622
3173	156,892810
3174	152,819230
3175	149,884215
3176	147,914871
3177	150,863776
3178	158,662619
3179	158,273589
3180	149,584915
3181	148,092249
3182	154,718527
3183	157,718495
3184	155,981682
3185	158,730544
3186	166,575721
3187	169,665204
3188	166,799700
3189	160,913903
3190	152,620967
3191	148,257898
3192	149,314732
3193	155,106408
3194	165,772011
3195	171,475870
3196	169,142252
3197	162,946634
3198	155,945122
3199	151,775098
3200	160,767927
3201	176,482519
3202	176,474290
3203	166,965499
3204	169,246494
3205	178,600983
3206	181,327888
3207	177,404486
3208	178,680575
3209	177,591285
3210	118,450733
3211	18,412151
3212	-19,786123
3213	-2,680929
3214	3,203453
3215	0,000000
