User: Administrator
Title:	AuST dried carmin 50mM sinL 20000ms 5av_in glass1_20200117-164430_OE1_CHANNEL1_Sample 20200117_164430_053
1680	11382,894488
1681	11349,457841
1682	11308,370009
1683	11261,683835
1684	11201,395024
1685	11154,926776
1686	11118,958867
1687	11105,869817
1688	11082,668282
1689	11050,878592
1690	11001,802399
1691	10952,130466
1692	10902,800387
1693	10856,433179
1694	10812,928311
1695	10780,374698
1696	10756,347770
1697	10746,960710
1698	10726,867653
1699	10701,540762
1700	10662,673382
1701	10635,829647
1702	10615,753890
1703	10609,608403
1704	10596,309831
1705	10578,807121
1706	10551,584595
1707	10527,449844
1708	10504,974466
1709	10487,912959
1710	10468,660178
1711	10448,134547
1712	10422,029387
1713	10401,223214
1714	10385,557514
1715	10380,738816
1716	10373,004423
1717	10360,533167
1718	10342,000051
1719	10314,490618
1720	10288,263415
1721	10262,098522
1722	10234,941520
1723	10215,628870
1724	10202,498024
1725	10199,515710
1726	10192,444537
1727	10182,848509
1728	10168,112130
1729	10152,295504
1730	10134,725697
1731	10115,765309
1732	10096,251549
1733	10076,807282
1734	10056,470607
1735	10039,973247
1736	10027,230778
1737	10019,847990
1738	10013,274127
1739	10006,674468
1740	9999,728184
1741	9989,265021
1742	9974,417501
1743	9954,689979
1744	9928,948300
1745	9901,277862
1746	9871,044673
1747	9839,494333
1748	9804,929343
1749	9768,722745
1750	9729,625069
1751	9695,053861
1752	9663,993680
1753	9639,710785
1754	9613,005170
1755	9585,707901
1756	9554,297256
1757	9529,372510
1758	9509,308902
1759	9496,997137
1760	9483,514134
1761	9469,008001
1762	9454,430407
1763	9434,251368
1764	9409,596195
1765	9373,467632
1766	9348,440289
1767	9334,441513
1768	9340,780206
1769	9345,918021
1770	9348,524160
1771	9343,668614
1772	9336,288814
1773	9326,627782
1774	9313,410434
1775	9302,801668
1776	9296,149743
1777	9294,120130
1778	9297,872867
1779	9302,051272
1780	9306,618961
1781	9313,588124
1782	9311,027341
1783	9301,812685
1784	9279,403849
1785	9268,359862
1786	9263,714311
1787	9273,446695
1788	9271,072876
1789	9261,026200
1790	9236,690242
1791	9216,851667
1792	9198,888934
1793	9187,262669
1794	9172,165073
1795	9155,532213
1796	9133,846923
1797	9117,476968
1798	9104,913573
1799	9101,750257
1800	9091,614269
1801	9076,259957
1802	9048,084556
1803	9028,307556
1804	9015,615634
1805	9019,010596
1806	9016,404330
1807	9008,942633
1808	8987,262228
1809	8974,081832
1810	8968,929426
1811	8980,468056
1812	8988,330780
1813	8991,709547
1814	8984,629546
1815	8977,176107
1816	8969,910022
1817	8963,843258
1818	8960,060487
1819	8958,715148
1820	8962,341936
1821	8963,791832
1822	8962,070087
1823	8953,663299
1824	8945,452298
1825	8938,598673
1826	8933,851028
1827	8933,547934
1828	8930,168868
1829	8926,004957
1830	8918,987359
1831	8918,066805
1832	8921,010369
1833	8931,155111
1834	8935,838884
1835	8938,418669
1836	8932,311721
1837	8941,485238
1838	8958,863547
1839	8994,622322
1840	9005,182369
1841	8999,594522
1842	8966,038991
1843	8948,700351
1844	8940,299600
1845	8949,734876
1846	8953,967535
1847	8957,905957
1848	8956,699380
1849	8963,738649
1850	8975,363025
1851	8994,825860
1852	9006,943761
1853	9013,206754
1854	9009,966899
1855	9004,616264
1856	8995,293035
1857	8984,926180
1858	8964,844985
1859	8937,805780
1860	8899,024402
1861	8869,242120
1862	8845,495829
1863	8835,165921
1864	8815,228984
1865	8789,544662
1866	8751,424457
1867	8721,341700
1868	8695,772622
1869	8681,715317
1870	8657,541989
1871	8627,379978
1872	8582,658340
1873	8552,234656
1874	8531,061879
1875	8529,590379
1876	8512,558815
1877	8485,376132
1878	8439,083906
1879	8402,387113
1880	8372,075662
1881	8352,424708
1882	8336,247261
1883	8324,472653
1884	8317,582216
1885	8309,123076
1886	8299,027914
1887	8285,866126
1888	8271,365099
1889	8255,230165
1890	8237,159272
1891	8219,800943
1892	8203,213536
1893	8186,460403
1894	8173,465819
1895	8162,730867
1896	8158,195250
1897	8142,914831
1898	8119,945247
1899	8083,813348
1900	8055,563366
1901	8032,457483
1902	8017,735729
1903	8003,474663
1904	7990,315950
1905	7980,997328
1906	7961,835891
1907	7936,448012
1908	7896,070694
1909	7876,962773
1910	7871,221556
1911	7891,893470
1912	7886,937083
1913	7867,014664
1914	7817,797600
1915	7793,948657
1916	7784,108950
1917	7799,045692
1918	7796,976389
1919	7785,312431
1920	7759,285720
1921	7730,930017
1922	7698,780693
1923	7661,035332
1924	7633,462430
1925	7619,749023
1926	7603,217712
1927	7580,530439
1928	7543,880275
1929	7507,920463
1930	7475,015956
1931	7450,624212
1932	7425,465570
1933	7398,464911
1934	7367,571585
1935	7335,494675
1936	7302,726105
1937	7268,156638
1938	7237,140298
1939	7210,008839
1940	7189,334125
1941	7167,512122
1942	7143,575200
1943	7117,854556
1944	7086,072927
1945	7049,029782
1946	6999,348041
1947	6961,999400
1948	6935,870918
1949	6933,802151
1950	6916,808452
1951	6886,428920
1952	6830,645002
1953	6781,304028
1954	6736,940111
1955	6704,241904
1956	6671,672172
1957	6641,065974
1958	6611,105106
1959	6584,097458
1960	6559,413501
1961	6536,430405
1962	6515,822404
1963	6496,568861
1964	6480,890240
1965	6457,865486
1966	6429,723820
1967	6391,661289
1968	6363,928842
1969	6342,700038
1970	6332,674654
1971	6314,410470
1972	6291,225417
1973	6260,541466
1974	6230,229340
1975	6198,656655
1976	6167,640618
1977	6138,037678
1978	6110,726079
1979	6085,270310
1980	6061,685853
1981	6039,770550
1982	6019,350186
1983	6000,006933
1984	5981,223259
1985	5962,205944
1986	5942,122231
1987	5922,841771
1988	5896,346071
1989	5863,374337
1990	5819,035056
1991	5781,029740
1992	5748,602352
1993	5727,381961
1994	5701,934060
1995	5673,794765
1996	5639,369173
1997	5607,799670
1998	5577,435421
1999	5550,773486
2000	5519,252352
2001	5484,755070
2002	5444,809430
2003	5410,555029
2004	5379,879854
2005	5355,371123
2006	5326,374315
2007	5292,649832
2008	5260,453538
2009	5230,707408
2010	5205,791060
2011	5180,530176
2012	5154,285120
2013	5126,813318
2014	5097,078661
2015	5065,596732
2016	5029,867542
2017	5000,507716
2018	4977,413462
2019	4963,796651
2020	4949,810642
2021	4935,333350
2022	4920,675410
2023	4900,229300
2024	4875,444623
2025	4841,229860
2026	4820,716874
2027	4809,851824
2028	4815,573535
2029	4808,023882
2030	4792,852405
2031	4764,607144
2032	4746,722531
2033	4737,285546
2034	4729,764672
2035	4723,146940
2036	4716,753708
2037	4708,416062
2038	4697,643894
2039	4683,219192
2040	4668,426939
2041	4653,527939
2042	4638,598814
2043	4625,350129
2044	4613,586197
2045	4604,541994
2046	4592,898578
2047	4579,148297
2048	4562,141299
2049	4545,638138
2050	4529,224746
2051	4513,314458
2052	4497,770347
2053	4482,742181
2054	4468,105132
2055	4453,681799
2056	4439,830061
2057	4424,753274
2058	4408,254224
2059	4389,720606
2060	4370,900715
2061	4352,038619
2062	4332,744079
2063	4315,447606
2064	4299,724538
2065	4287,476859
2066	4270,776752
2067	4250,741010
2068	4224,956578
2069	4203,448390
2070	4184,648272
2071	4170,599498
2072	4153,504257
2073	4133,319442
2074	4114,393709
2075	4097,229989
2076	4083,366177
2077	4068,913368
2078	4053,489583
2079	4036,732263
2080	4018,186479
2081	3998,131404
2082	3975,756427
2083	3955,996784
2084	3938,761981
2085	3925,143832
2086	3912,473067
2087	3901,044448
2088	3890,079783
2089	3880,626741
2090	3874,119735
2091	3864,166478
2092	3850,073773
2093	3827,381294
2094	3809,831564
2095	3798,209455
2096	3798,038790
2097	3794,704779
2098	3789,021520
2099	3776,386762
2100	3770,406241
2101	3768,956599
2102	3775,591460
2103	3775,518378
2104	3771,290199
2105	3760,048764
2106	3754,814819
2107	3755,391686
2108	3755,437315
2109	3754,318398
2110	3750,052157
2111	3746,708566
2112	3744,177629
2113	3742,974712
2114	3741,774660
2115	3740,337949
2116	3739,969241
2117	3734,618039
2118	3726,046953
2119	3711,022096
2120	3707,438284
2121	3717,719131
2122	3724,191110
2123	3723,775871
2124	3710,411483
2125	3696,369681
2126	3682,330471
2127	3669,951352
2128	3659,673208
2129	3651,649357
2130	3647,391226
2131	3639,699370
2132	3629,458417
2133	3615,139383
2134	3603,137899
2135	3593,028035
2136	3583,236628
2137	3573,476946
2138	3564,095203
2139	3553,039348
2140	3540,448733
2141	3524,901339
2142	3512,176248
2143	3501,857743
2144	3495,672420
2145	3487,237791
2146	3477,509102
2147	3465,256478
2148	3455,490120
2149	3448,527807
2150	3440,514059
2151	3431,227945
2152	3418,770518
2153	3408,987841
2154	3401,707847
2155	3398,754963
2156	3393,896075
2157	3387,679387
2158	3378,968269
2159	3371,385437
2160	3365,224554
2161	3358,726398
2162	3351,961324
2163	3343,096153
2164	3338,721867
2165	3338,877558
2166	3345,851882
2167	3350,675311
2168	3353,177251
2169	3352,204629
2170	3348,226897
2171	3341,525168
2172	3331,365573
2173	3325,309126
2174	3324,378148
2175	3322,309291
2176	3318,772521
2177	3311,503914
2178	3306,924038
2179	3304,661098
2180	3306,252799
2181	3306,264619
2182	3305,261924
2183	3302,139996
2184	3300,264280
2185	3300,346749
2186	3297,829945
2187	3292,620428
2188	3281,959976
2189	3275,929630
2190	3274,243947
2191	3279,545963
2192	3281,967132
2193	3282,134382
2194	3278,455235
2195	3273,900526
2196	3267,999329
2197	3259,669480
2198	3249,008410
2199	3235,613655
2200	3221,970289
2201	3208,379934
2202	3195,270622
2203	3182,734140
2204	3170,732893
2205	3159,909340
2206	3146,766275
2207	3130,861861
2208	3116,719113
2209	3105,018427
2210	3096,672696
2211	3090,213612
2212	3085,310507
2213	3083,056109
2214	3076,755636
2215	3067,946691
2216	3054,003640
2217	3051,119119
2218	3061,767982
2219	3065,366092
2220	3060,857254
2221	3040,916636
2222	3028,340497
2223	3021,424145
2224	3024,610756
2225	3021,819538
2226	3014,067979
2227	3004,348270
2228	2993,405922
2229	2981,388319
2230	2971,483240
2231	2964,262226
2232	2960,246892
2233	2958,883572
2234	2959,688239
2235	2962,954492
2236	2963,048423
2237	2959,560635
2238	2955,617552
2239	2951,690911
2240	2948,077040
2241	2945,972445
2242	2945,340949
2243	2946,598252
2244	2946,980817
2245	2946,820616
2246	2945,237405
2247	2942,183811
2248	2936,287943
2249	2932,757173
2250	2931,440800
2251	2934,477418
2252	2933,134775
2253	2928,575148
2254	2919,315589
2255	2913,702965
2256	2911,699752
2257	2909,806854
2258	2907,983178
2259	2904,412200
2260	2904,158144
2261	2905,834721
2262	2911,894976
2263	2907,531729
2264	2889,887694
2265	2876,726860
2266	2870,476595
2267	2876,798524
2268	2879,778227
2269	2879,180820
2270	2873,395902
2271	2862,020088
2272	2842,910850
2273	2824,847483
2274	2810,382027
2275	2802,104961
2276	2796,995166
2277	2794,788446
2278	2795,473572
2279	2794,092569
2280	2790,482408
2281	2784,039003
2282	2775,602664
2283	2764,250679
2284	2754,422226
2285	2746,598413
2286	2742,423117
2287	2737,724417
2288	2733,398938
2289	2728,288810
2290	2728,847608
2291	2735,412322
2292	2739,474399
2293	2740,033715
2294	2736,079758
2295	2728,107866
2296	2717,143920
2297	2702,216422
2298	2696,755877
2299	2703,029500
2300	2705,624192
2301	2704,013159
2302	2693,457388
2303	2689,713837
2304	2690,778898
2305	2698,706572
2306	2701,667411
2307	2701,216799
2308	2697,908502
2309	2692,331306
2310	2682,464648
2311	2680,634516
2312	2684,931543
2313	2698,059993
2314	2700,074387
2315	2690,090549
2316	2683,395731
2317	2680,433225
2318	2684,449523
2319	2685,709683
2320	2685,016079
2321	2681,735204
2322	2675,952882
2323	2666,426020
2324	2659,442845
2325	2655,378511
2326	2655,806043
2327	2655,489495
2328	2654,414737
2329	2653,196177
2330	2651,694970
2331	2650,455083
2332	2647,292634
2333	2642,599177
2334	2634,879907
2335	2632,015696
2336	2636,113038
2337	2635,817506
2338	2629,545398
2339	2612,865495
2340	2600,642529
2341	2592,351622
2342	2590,655369
2343	2585,656752
2344	2578,564802
2345	2570,474184
2346	2561,904441
2347	2551,625984
2348	2547,579741
2349	2548,573392
2350	2556,209378
2351	2556,880293
2352	2550,148290
2353	2544,555045
2354	2540,356566
2355	2539,328657
2356	2536,950437
2357	2532,876164
2358	2529,862239
2359	2528,143128
2360	2529,830981
2361	2526,999936
2362	2520,507539
2363	2508,055598
2364	2503,833701
2365	2509,222131
2366	2513,078251
2367	2514,167158
2368	2508,819141
2369	2507,130415
2370	2507,435661
2371	2511,443585
2372	2507,148471
2373	2493,948533
2374	2483,666482
2375	2476,699344
2376	2475,713552
2377	2472,063208
2378	2466,006695
2379	2460,145634
2380	2454,946023
2381	2450,341891
2382	2447,895442
2383	2447,031052
2384	2448,472688
2385	2444,813246
2386	2435,254177
2387	2427,659878
2388	2422,511287
2389	2421,666269
2390	2419,596099
2391	2416,174322
2392	2413,719479
2393	2412,453336
2394	2413,202448
2395	2412,837781
2396	2411,567541
2397	2408,578326
2398	2407,819326
2399	2409,951048
2400	2409,170317
2401	2405,525036
2402	2397,317335
2403	2393,000713
2404	2393,070200
2405	2392,980844
2406	2391,778602
2407	2388,737042
2408	2383,620124
2409	2376,628796
2410	2367,340235
2411	2360,846030
2412	2358,019768
2413	2352,005277
2414	2343,022911
2415	2329,826526
2416	2319,631928
2417	2312,286115
2418	2306,842393
2419	2303,114249
2420	2301,644881
2421	2298,297368
2422	2291,373994
2423	2286,986307
2424	2286,122968
2425	2291,537130
2426	2292,163372
2427	2288,353380
2428	2278,645105
2429	2271,064584
2430	2264,623682
2431	2260,952963
2432	2260,091122
2433	2262,698332
2434	2263,151707
2435	2261,090628
2436	2258,049293
2437	2254,110396
2438	2249,766107
2439	2244,326563
2440	2237,740924
2441	2232,241694
2442	2228,601388
2443	2226,822733
2444	2227,985971
2445	2231,173834
2446	2236,819338
2447	2235,560863
2448	2226,460488
2449	2219,457379
2450	2214,825434
2451	2214,343158
2452	2212,051732
2453	2208,439048
2454	2204,718750
2455	2200,947115
2456	2197,150718
2457	2193,984489
2458	2191,541999
2459	2188,998326
2460	2186,069785
2461	2183,249865
2462	2177,998917
2463	2168,505606
2464	2162,888416
2465	2162,518640
2466	2171,490432
2467	2173,120023
2468	2168,877933
2469	2156,256579
2470	2154,613753
2471	2164,254926
2472	2168,556754
2473	2168,023376
2474	2159,886069
2475	2157,915290
2476	2162,771188
2477	2163,307321
2478	2160,122507
2479	2150,425294
2480	2150,745765
2481	2162,331362
2482	2169,109604
2483	2169,631916
2484	2160,970439
2485	2152,010311
2486	2141,902969
2487	2132,706287
2488	2125,141576
2489	2120,026620
2490	2114,899335
2491	2110,331383
2492	2104,967365
2493	2098,903309
2494	2090,999194
2495	2087,887745
2496	2091,303096
2497	2092,719815
2498	2090,760469
2499	2082,636478
2500	2079,041819
2501	2080,436941
2502	2083,148891
2503	2085,872955
2504	2088,448014
2505	2086,260557
2506	2077,874626
2507	2069,184580
2508	2062,161946
2509	2058,009882
2510	2056,494834
2511	2057,069241
2512	2059,805825
2513	2056,633055
2514	2047,003186
2515	2040,598830
2516	2037,034168
2517	2037,441903
2518	2035,261782
2519	2031,165426
2520	2027,593352
2521	2024,574123
2522	2022,159044
2523	2021,683176
2524	2023,821509
2525	2023,207891
2526	2020,266421
2527	2014,073088
2528	2012,802187
2529	2016,966508
2530	2016,415484
2531	2011,861708
2532	2002,160593
2533	1997,896851
2534	1998,993919
2535	1998,146519
2536	1995,842271
2537	1991,263548
2538	1989,775643
2539	1991,204960
2540	1991,270169
2541	1990,219468
2542	1987,421259
2543	1986,927711
2544	1988,634538
2545	1987,645976
2546	1984,137355
2547	1977,977118
2548	1971,266017
2549	1963,269130
2550	1959,480309
2551	1961,180312
2552	1963,121260
2553	1963,608401
2554	1961,822487
2555	1956,959115
2556	1947,356402
2557	1940,579859
2558	1938,108882
2559	1942,369843
2560	1942,983434
2561	1939,002507
2562	1934,809729
2563	1930,980174
2564	1929,135397
2565	1924,424280
2566	1915,118739
2567	1912,118730
2568	1916,049660
2569	1929,473958
2570	1934,430975
2571	1930,060563
2572	1923,354083
2573	1915,307188
2574	1907,076629
2575	1900,797554
2576	1897,021700
2577	1894,713475
2578	1893,391431
2579	1893,259675
2580	1889,142609
2581	1879,716032
2582	1874,984251
2583	1874,583181
2584	1879,926566
2585	1878,122153
2586	1868,945870
2587	1863,605232
2588	1861,569828
2589	1863,728311
2590	1862,266942
2591	1858,225153
2592	1852,942101
2593	1845,228176
2594	1840,175696
2595	1838,449306
2596	1842,307390
2597	1839,602176
2598	1828,217473
2599	1821,242914
2600	1820,079935
2601	1827,155996
2602	1830,296995
2603	1830,099215
2604	1827,264155
2605	1822,301372
2606	1814,796688
2607	1814,024774
2608	1820,956769
2609	1823,215613
2610	1820,592908
2611	1812,031825
2612	1804,247078
2613	1796,148214
2614	1791,771721
2615	1793,087639
2616	1793,492864
2617	1791,852493
2618	1785,745616
2619	1785,601692
2620	1793,170452
2621	1795,829488
2622	1792,630345
2623	1780,997215
2624	1776,496438
2625	1779,677405
2626	1779,813989
2627	1776,693983
2628	1769,182884
2629	1763,131778
2630	1758,164187
2631	1753,318023
2632	1748,442480
2633	1745,389206
2634	1744,268150
2635	1745,976974
2636	1744,411490
2637	1737,738109
2638	1735,003460
2639	1736,279480
2640	1743,787926
2641	1740,251204
2642	1724,280501
2643	1716,275796
2644	1716,491779
2645	1726,686985
2646	1732,346487
2647	1734,608694
2648	1734,977160
2649	1732,748288
2650	1728,946553
2651	1724,206246
2652	1718,663439
2653	1715,332947
2654	1715,364780
2655	1712,987630
2656	1708,411807
2657	1700,750184
2658	1699,572268
2659	1705,208789
2660	1705,883862
2661	1700,119497
2662	1694,162369
2663	1689,801236
2664	1687,486902
2665	1690,557300
2666	1701,292921
2667	1704,523059
2668	1699,620924
2669	1684,570188
2670	1678,716968
2671	1681,919490
2672	1682,069035
2673	1678,395835
2674	1674,354339
2675	1670,810747
2676	1668,237518
2677	1667,938517
2678	1669,952048
2679	1672,385270
2680	1674,293220
2681	1675,351652
2682	1670,715938
2683	1660,188905
2684	1652,304210
2685	1648,015700
2686	1646,153658
2687	1646,370431
2688	1648,637125
2689	1649,021008
2690	1646,456024
2691	1646,123818
2692	1647,541583
2693	1650,994652
2694	1648,452840
2695	1640,388827
2696	1634,541004
2697	1630,917538
2698	1629,801670
2699	1630,698616
2700	1633,870689
2701	1630,695719
2702	1620,371147
2703	1614,318916
2704	1614,682038
2705	1615,056629
2706	1614,167053
2707	1610,411393
2708	1609,743528
2709	1612,688130
2710	1612,660753
2711	1609,760317
2712	1603,540846
2713	1602,012928
2714	1604,606525
2715	1606,007132
2716	1606,685361
2717	1604,682925
2718	1600,400442
2719	1593,298913
2720	1593,911876
2721	1603,301025
2722	1604,747021
2723	1595,002813
2724	1588,085238
2725	1586,385790
2726	1592,535746
2727	1594,382062
2728	1591,387112
2729	1591,563438
2730	1597,386738
2731	1598,003697
2732	1591,703256
2733	1575,553443
2734	1570,869776
2735	1579,451576
2736	1582,497387
2737	1579,090401
2738	1567,928284
2739	1558,131972
2740	1548,429335
2741	1544,296867
2742	1547,818467
2743	1549,062640
2744	1547,696655
2745	1542,463702
2746	1545,725580
2747	1556,656477
2748	1560,194800
2749	1555,396630
2750	1548,290853
2751	1540,373015
2752	1532,674558
2753	1531,461530
2754	1537,284218
2755	1538,205875
2756	1532,997394
2757	1526,661580
2758	1519,997016
2759	1514,066358
2760	1508,669031
2761	1503,936506
2762	1503,115293
2763	1507,075803
2764	1509,640175
2765	1509,838750
2766	1506,675027
2767	1505,075912
2768	1504,997805
2769	1502,324593
2770	1495,704070
2771	1492,757916
2772	1493,404585
2773	1498,407460
2774	1492,403228
2775	1475,992366
2776	1465,879174
2777	1462,993924
2778	1464,444897
2779	1469,128182
2780	1476,110713
2781	1476,369372
2782	1469,377843
2783	1466,112849
2784	1467,977814
2785	1467,042479
2786	1463,423575
2787	1456,618685
2788	1457,009721
2789	1464,242234
2790	1464,640309
2791	1456,062512
2792	1452,716375
2793	1454,116561
2794	1460,707406
2795	1453,110389
2796	1433,498397
2797	1425,863061
2798	1430,762349
2799	1437,874009
2800	1446,887053
2801	1452,277447
2802	1452,451349
2803	1446,420495
2804	1441,885675
2805	1438,620594
2806	1437,703276
2807	1440,362942
2808	1441,298650
2809	1439,671049
2810	1434,780810
2811	1432,384789
2812	1432,413099
2813	1431,406048
2814	1429,149674
2815	1428,112954
2816	1428,521620
2817	1430,484433
2818	1432,615300
2819	1434,886466
2820	1436,385088
2821	1436,708216
2822	1436,594707
2823	1436,532748
2824	1434,429249
2825	1430,229813
2826	1423,870751
2827	1420,653182
2828	1420,728256
2829	1421,643847
2830	1423,288457
2831	1424,723921
2832	1425,502587
2833	1425,341045
2834	1424,337616
2835	1422,765804
2836	1420,048425
2837	1415,597806
2838	1415,386503
2839	1419,082709
2840	1426,130939
2841	1426,894054
2842	1422,609011
2843	1420,935210
2844	1421,306740
2845	1424,331558
2846	1431,183661
2847	1434,739807
2848	1434,337652
2849	1429,472386
2850	1430,001872
2851	1435,700102
2852	1435,415472
2853	1428,054714
2854	1427,326844
2855	1436,538048
2856	1443,885231
2857	1447,113279
2858	1444,824597
2859	1446,504475
2860	1451,902372
2861	1458,637400
2862	1466,901002
2863	1478,533104
2864	1493,403517
2865	1512,013428
2866	1527,002880
2867	1545,446399
2868	1572,271596
2869	1610,811678
2870	1712,501064
2871	1869,069393
2872	2101,946093
2873	2381,630557
2874	2673,009418
2875	2785,954367
2876	2729,469509
2877	2573,560804
2878	2319,656767
2879	2084,715360
2880	1900,748482
2881	1758,760591
2882	1661,712039
2883	1606,855431
2884	1559,702636
2885	1518,175457
2886	1501,313286
2887	1506,244521
2888	1502,129995
2889	1481,726996
2890	1465,586593
2891	1455,794822
2892	1453,517622
2893	1448,259052
2894	1441,547886
2895	1428,642972
2896	1408,535635
2897	1397,271615
2898	1397,703038
2899	1398,665851
2900	1398,254873
2901	1395,045611
2902	1391,438204
2903	1386,684131
2904	1384,100802
2905	1384,273719
2906	1381,313632
2907	1373,661678
2908	1370,632623
2909	1372,165309
2910	1377,632418
2911	1373,706408
2912	1362,241634
2913	1357,664191
2914	1359,595522
2915	1357,753624
2916	1351,696560
2917	1344,997673
2918	1338,359821
2919	1331,973538
2920	1326,607053
2921	1322,678353
2922	1323,900855
2923	1329,705553
2924	1334,875602
2925	1340,987317
2926	1339,280670
2927	1322,419663
2928	1329,674333
2929	1360,650232
2930	1411,507296
2931	1405,097766
2932	1350,506086
2933	1323,015275
2934	1322,321376
2935	1321,833204
2936	1322,383157
2937	1321,134883
2938	1316,623832
2939	1309,653592
2940	1301,686525
2941	1293,609250
2942	1296,892730
2943	1310,775236
2944	1315,706139
2945	1310,276752
2946	1307,389801
2947	1308,978776
2948	1307,365134
2949	1302,873708
2950	1296,375930
2951	1298,000009
2952	1305,933785
2953	1312,418583
2954	1317,497335
2955	1318,882099
2956	1316,478254
2957	1312,423626
2958	1305,770094
2959	1306,994466
2960	1316,002792
2961	1331,348946
2962	1330,419454
2963	1316,681235
2964	1319,764342
2965	1338,332657
2966	1348,079035
2967	1348,010067
2968	1346,003693
2969	1342,427985
2970	1339,890442
2971	1339,487600
2972	1341,495012
2973	1346,430316
2974	1353,597453
2975	1351,898220
2976	1341,629677
2977	1339,156443
2978	1345,480474
2979	1349,552316
2980	1350,206094
2981	1349,946222
2982	1349,120025
2983	1348,418437
2984	1348,054032
2985	1348,615471
2986	1355,898470
2987	1368,986987
2988	1376,217117
2989	1376,921353
2990	1377,005645
2991	1377,534986
2992	1375,753538
2993	1370,051303
2994	1372,441142
2995	1383,752390
2996	1402,649388
2997	1408,145097
2998	1402,095992
2999	1400,910752
3000	1404,398976
3001	1399,684852
3002	1385,742854
3003	1382,087955
3004	1393,250158
3005	1396,626849
3006	1385,920381
3007	1377,679953
3008	1376,601373
3009	1384,859514
3010	1395,251815
3011	1408,013705
3012	1423,154623
3013	1439,195671
3014	1450,375493
3015	1456,357974
3016	1454,847778
3017	1445,266861
3018	1439,690519
3019	1441,172008
3020	1449,897194
3021	1464,134749
3022	1481,785467
3023	1486,013901
3024	1478,420499
3025	1482,238268
3026	1497,035227
3027	1504,869481
3028	1504,906916
3029	1506,679814
3030	1511,330063
3031	1514,431356
3032	1515,322325
3033	1516,717209
3034	1519,554229
3035	1524,390040
3036	1531,536105
3037	1540,598275
3038	1550,256508
3039	1559,999399
3040	1566,145904
3041	1568,790939
3042	1569,751011
3043	1568,767621
3044	1573,883381
3045	1587,556445
3046	1598,155323
3047	1603,988847
3048	1605,165723
3049	1609,348424
3050	1615,426753
3051	1623,330733
3052	1633,125716
3053	1636,509157
3054	1634,039519
3055	1641,859947
3056	1660,696263
3057	1675,758944
3058	1684,407723
3059	1696,179197
3060	1713,594463
3061	1719,636070
3062	1707,777582
3063	1700,147213
3064	1701,779112
3065	1713,605597
3066	1712,203861
3067	1702,345648
3068	1706,212538
3069	1721,961948
3070	1739,718742
3071	1758,645710
3072	1772,204264
3073	1779,203223
3074	1779,320631
3075	1771,862087
3076	1768,765833
3077	1774,215188
3078	1778,187560
3079	1779,492927
3080	1778,479274
3081	1784,174272
3082	1794,006466
3083	1798,025399
3084	1797,633271
3085	1800,835659
3086	1807,319365
3087	1812,994604
3088	1818,487377
3089	1825,378178
3090	1832,789658
3091	1848,136023
3092	1873,548844
3093	1887,576994
3094	1884,102409
3095	1885,889043
3096	1900,267463
3097	1914,799204
3098	1926,416460
3099	1933,930480
3100	1945,090791
3101	1957,863603
3102	1959,278356
3103	1952,076873
3104	1962,024718
3105	1988,520711
3106	2003,301680
3107	2004,696725
3108	2019,764733
3109	2050,962974
3110	2063,782799
3111	2052,681329
3112	2050,538272
3113	2064,305635
3114	2079,686217
3115	2093,784083
3116	2105,342640
3117	2113,972285
3118	2120,412703
3119	2127,998730
3120	2137,377493
3121	2154,186195
3122	2176,300012
3123	2190,740189
3124	2197,982953
3125	2202,264945
3126	2204,603495
3127	2209,426578
3128	2216,953812
3129	2237,970115
3130	2272,935715
3131	2295,429512
3132	2301,571139
3133	2298,624613
3134	2287,148587
3135	2283,784241
3136	2293,893708
3137	2309,887377
3138	2328,222778
3139	2344,931508
3140	2352,299059
3141	2351,659915
3142	2347,455490
3143	2342,317733
3144	2348,289167
3145	2364,822701
3146	2383,761032
3147	2404,503216
3148	2428,641854
3149	2454,677655
3150	2468,069619
3151	2468,371908
3152	2478,930314
3153	2501,987034
3154	2516,300392
3155	2519,846816
3156	2532,735957
3157	2557,083024
3158	2580,328122
3159	2601,104718
3160	2610,905700
3161	2606,121541
3162	2607,579518
3163	2623,913228
3164	2640,502174
3165	2655,582987
3166	2670,861346
3167	2703,489078
3168	2746,207432
3169	2776,870338
3170	2798,519985
3171	2819,226457
3172	2839,538352
3173	2876,899469
3174	2926,481650
3175	2950,938523
3176	2952,650076
3177	2955,170812
3178	2959,192197
3179	2973,678302
3180	3000,233756
3181	3016,231082
3182	3020,318760
3183	3036,646894
3184	3067,603248
3185	3091,198820
3186	3104,293126
3187	3129,299982
3188	3169,866851
3189	3201,355811
3190	3218,166919
3191	3240,165665
3192	3272,733317
3193	3299,361658
3194	3315,608542
3195	3338,676563
3196	3374,248405
3197	3414,313874
3198	3456,360348
3199	3498,594287
3200	3543,169487
3201	3584,746701
3202	3607,581892
3203	3618,674306
3204	3642,758940
3205	3676,476434
3206	3703,117251
3207	3690,574251
3208	3894,174283
3209	4106,494680
3210	2814,869289
3211	435,801054
3212	-470,247087
3213	-62,581161
3214	74,778492
3215	0,000000
